CUST_NUM,Accessory,status,amount,renewal
CUST67063,Bluetooth Speaker,PENDING,2580,YES
CUST98863,Power Bank,PENDING,3967,YES
CUST98863,Memory Card,EXPIRED,708,NO
CUST98863,Screen Guard,EXPIRED,2809,NO
CUST98863,Mobile Cover,PENDING,1553,NO
CUST98863,USB Cable,ACTIVE,1091,NO
CUST47965,Power Bank,ACTIVE,3021,YES
CUST47965,Screen Guard,EXPIRED,830,YES
CUST47965,Phone Stand,PENDING,1244,NO
CUST47965,Phone Stand,ACTIVE,1055,NO
CUST47965,Phone Stand,ACTIVE,733,YES
CUST47965,Memory Card,EXPIRED,3801,NO
CUST47965,USB Cable,PENDING,626,NO
CUST47965,Earphones,PENDING,2437,YES
CUST47965,Mobile Cover,ACTIVE,3568,NO
CUST47965,Phone Stand,PENDING,652,NO
CUST47965,Earphones,EXPIRED,527,YES
CUST47965,Smart Watch,ACTIVE,2515,NO
CUST23520,Earphones,EXPIRED,2952,NO
CUST23520,Screen Guard,ACTIVE,1913,NO
CUST23520,USB Cable,ACTIVE,1418,NO
CUST23520,Bluetooth Speaker,PENDING,4113,NO
CUST23520,USB Cable,PENDING,1320,NO
CUST23520,Power Bank,ACTIVE,1981,NO
CUST23520,Charger,PENDING,910,NO
CUST23520,Mobile Cover,ACTIVE,1839,NO
CUST66782,Earphones,EXPIRED,3513,NO
CUST66782,Screen Guard,ACTIVE,985,NO
CUST66782,Screen Guard,PENDING,4685,NO
CUST66782,Power Bank,ACTIVE,2347,NO
CUST66782,Power Bank,ACTIVE,3204,YES
CUST66782,Screen Guard,PENDING,3422,NO
CUST66782,Phone Stand,EXPIRED,3581,YES
CUST66782,Memory Card,PENDING,1037,YES
CUST66782,Screen Guard,ACTIVE,1755,NO
CUST66782,Earphones,EXPIRED,2015,YES
CUST66782,Memory Card,EXPIRED,4816,NO
CUST66782,USB Cable,PENDING,4498,YES
CUST54546,Mobile Cover,PENDING,2470,NO
CUST54546,Smart Watch,PENDING,229,NO
CUST54546,Memory Card,ACTIVE,1233,NO
CUST54546,USB Cable,ACTIVE,3997,NO
CUST54546,Smart Watch,PENDING,3378,NO
CUST54546,Memory Card,ACTIVE,3488,YES
CUST54546,Mobile Cover,ACTIVE,2200,NO
CUST54546,Mobile Cover,PENDING,4325,NO
CUST79003,USB Cable,PENDING,2003,YES
CUST79003,Phone Stand,PENDING,3815,NO
CUST79003,Earphones,EXPIRED,3560,NO
CUST79003,Earphones,ACTIVE,1489,NO
CUST79003,Earphones,PENDING,3784,YES
CUST79003,Earphones,PENDING,4255,NO
CUST79003,Charger,PENDING,3351,NO
CUST79003,Memory Card,ACTIVE,1210,YES
CUST79003,USB Cable,ACTIVE,849,NO
CUST47089,Charger,PENDING,3615,NO
CUST47089,Phone Stand,ACTIVE,3428,YES
CUST47089,Screen Guard,EXPIRED,2416,NO
CUST47089,Charger,PENDING,3405,NO
CUST47089,Power Bank,EXPIRED,4610,NO
CUST47089,Smart Watch,ACTIVE,4995,NO
CUST47089,Screen Guard,PENDING,631,NO
CUST47089,Charger,ACTIVE,1914,NO
CUST47089,Phone Stand,ACTIVE,1696,YES
CUST47089,Power Bank,EXPIRED,475,NO
CUST47089,Charger,PENDING,532,NO
CUST47089,Power Bank,ACTIVE,217,YES
CUST47089,Phone Stand,PENDING,4239,YES
CUST45893,Bluetooth Speaker,ACTIVE,4152,NO
CUST45893,Phone Stand,PENDING,3276,NO
CUST45893,Memory Card,ACTIVE,3705,NO
CUST45893,Screen Guard,ACTIVE,3782,NO
CUST45893,USB Cable,PENDING,4681,NO
CUST45893,Bluetooth Speaker,ACTIVE,4125,NO
CUST45893,Memory Card,ACTIVE,2808,YES
CUST45893,Earphones,ACTIVE,4784,NO
CUST45893,Smart Watch,EXPIRED,4245,YES
CUST52013,Memory Card,EXPIRED,4340,NO
CUST52013,USB Cable,EXPIRED,1031,NO
CUST52013,USB Cable,ACTIVE,1663,NO
CUST52013,Smart Watch,EXPIRED,3524,YES
CUST52013,USB Cable,PENDING,3578,NO
CUST52013,Screen Guard,EXPIRED,317,YES
CUST52013,Smart Watch,ACTIVE,1418,YES
CUST52013,Mobile Cover,PENDING,3268,YES
CUST52013,Memory Card,PENDING,773,NO
CUST52013,Phone Stand,PENDING,4694,NO
CUST52013,USB Cable,PENDING,4815,YES
CUST52013,Smart Watch,EXPIRED,1064,NO
CUST52013,Phone Stand,EXPIRED,2002,NO
CUST52013,USB Cable,EXPIRED,3959,YES
CUST92479,Screen Guard,PENDING,3027,NO
CUST92479,Power Bank,PENDING,1962,YES
CUST92479,Power Bank,EXPIRED,1694,NO
CUST92479,Charger,ACTIVE,1972,NO
CUST92479,Phone Stand,ACTIVE,1778,NO
CUST92479,Earphones,PENDING,4803,NO
CUST92479,Power Bank,PENDING,4657,NO
CUST92479,USB Cable,PENDING,1267,NO
CUST21992,Smart Watch,ACTIVE,488,YES
CUST21992,Earphones,PENDING,3006,YES
CUST21992,Smart Watch,EXPIRED,137,YES
CUST21992,Phone Stand,PENDING,3624,YES
CUST21992,Bluetooth Speaker,PENDING,4322,NO
CUST21992,Power Bank,ACTIVE,2840,YES
CUST21992,Earphones,ACTIVE,1053,YES
CUST21992,Charger,EXPIRED,1432,YES
CUST21992,Screen Guard,PENDING,4069,YES
CUST21992,Screen Guard,PENDING,2588,YES
CUST21992,Mobile Cover,ACTIVE,4823,YES
CUST21992,Smart Watch,EXPIRED,722,YES
CUST21992,Mobile Cover,EXPIRED,1692,NO
CUST21992,Screen Guard,ACTIVE,2863,NO
CUST21992,Smart Watch,PENDING,415,YES
CUST18750,USB Cable,EXPIRED,1110,YES
CUST18750,Memory Card,PENDING,3721,NO
CUST18750,USB Cable,EXPIRED,2291,YES
CUST18750,Memory Card,EXPIRED,1804,YES
CUST18750,Screen Guard,EXPIRED,1031,NO
CUST54636,Phone Stand,PENDING,1713,NO
CUST54636,Earphones,EXPIRED,4780,YES
CUST54636,Power Bank,PENDING,3191,YES
CUST54636,Bluetooth Speaker,ACTIVE,2943,NO
CUST54636,Earphones,EXPIRED,3691,NO
CUST25547,Bluetooth Speaker,ACTIVE,4160,NO
CUST25547,Charger,PENDING,3197,NO
CUST25547,Earphones,PENDING,916,NO
CUST25547,Earphones,ACTIVE,4224,YES
CUST25547,Power Bank,ACTIVE,2506,NO
CUST25547,Phone Stand,PENDING,3959,YES
CUST25547,Phone Stand,PENDING,3705,YES
CUST25547,Memory Card,PENDING,3914,YES
CUST25547,Mobile Cover,PENDING,4466,NO
CUST25547,Power Bank,ACTIVE,3420,YES
CUST25547,Power Bank,PENDING,1963,NO
CUST22175,Smart Watch,PENDING,4847,YES
CUST22175,Mobile Cover,EXPIRED,3375,NO
CUST22175,Phone Stand,ACTIVE,4379,NO
CUST22175,Screen Guard,EXPIRED,805,NO
CUST22175,Mobile Cover,ACTIVE,606,YES
CUST22175,USB Cable,PENDING,2332,NO
CUST22175,Earphones,ACTIVE,1444,YES
CUST22175,Earphones,ACTIVE,4717,NO
CUST22175,Screen Guard,EXPIRED,4823,NO
CUST22175,Screen Guard,ACTIVE,3699,NO
CUST22175,Earphones,ACTIVE,4349,YES
CUST89149,Phone Stand,EXPIRED,4420,YES
CUST89149,Phone Stand,PENDING,1960,NO
CUST89149,Charger,EXPIRED,4713,NO
CUST89149,Smart Watch,PENDING,1250,YES
CUST89149,Screen Guard,ACTIVE,2139,NO
CUST89149,Phone Stand,PENDING,2339,NO
CUST89149,Mobile Cover,EXPIRED,1960,YES
CUST89149,Earphones,PENDING,2889,NO
CUST89149,Memory Card,EXPIRED,1427,YES
CUST89149,Phone Stand,ACTIVE,1090,NO
CUST89149,Charger,PENDING,4268,YES
CUST89149,Power Bank,EXPIRED,3305,NO
CUST89149,Screen Guard,PENDING,895,NO
CUST94146,Screen Guard,PENDING,3627,YES
CUST94146,Charger,PENDING,1728,NO
CUST94146,Power Bank,EXPIRED,3603,YES
CUST94146,Memory Card,PENDING,2655,NO
CUST94146,Smart Watch,PENDING,4472,YES
CUST94146,Bluetooth Speaker,EXPIRED,2769,YES
CUST62954,Bluetooth Speaker,ACTIVE,759,NO
CUST62954,Earphones,ACTIVE,3139,NO
CUST62954,USB Cable,EXPIRED,3866,NO
CUST62954,Earphones,PENDING,3013,YES
CUST62954,USB Cable,ACTIVE,3711,YES
CUST62954,Smart Watch,PENDING,1730,NO
CUST62954,USB Cable,PENDING,3642,YES
CUST62954,Charger,ACTIVE,231,NO
CUST62954,Memory Card,PENDING,704,NO
CUST38862,Mobile Cover,PENDING,1884,NO
CUST38862,Power Bank,ACTIVE,4873,YES
CUST38862,Mobile Cover,ACTIVE,3339,YES
CUST38862,Mobile Cover,PENDING,2030,NO
CUST38862,Smart Watch,PENDING,2417,NO
CUST38862,Smart Watch,EXPIRED,3716,NO
CUST38862,Smart Watch,EXPIRED,4323,NO
CUST38862,Phone Stand,PENDING,3759,YES
CUST38862,Charger,ACTIVE,3897,YES
CUST38862,USB Cable,ACTIVE,4919,NO
CUST38862,USB Cable,ACTIVE,1110,YES
CUST38862,Mobile Cover,ACTIVE,3634,YES
CUST38862,Smart Watch,EXPIRED,627,YES
CUST66675,Memory Card,ACTIVE,2632,YES
CUST66675,Charger,ACTIVE,1290,NO
CUST66675,Bluetooth Speaker,EXPIRED,4415,NO
CUST66675,Memory Card,EXPIRED,3698,YES
CUST66675,Power Bank,ACTIVE,1725,YES
CUST66675,Smart Watch,ACTIVE,1880,NO
CUST66675,Memory Card,ACTIVE,2451,NO
CUST66675,Memory Card,PENDING,4634,YES
CUST66675,USB Cable,PENDING,3210,NO
CUST66675,Bluetooth Speaker,PENDING,3606,NO
CUST66675,Power Bank,PENDING,478,YES
CUST66675,Smart Watch,PENDING,268,YES
CUST66675,Smart Watch,ACTIVE,1830,NO
CUST66675,Charger,ACTIVE,4953,NO
CUST66675,Power Bank,ACTIVE,1023,YES
CUST47883,Smart Watch,EXPIRED,4914,NO
CUST47883,Phone Stand,PENDING,2506,YES
CUST47883,Memory Card,EXPIRED,2809,NO
CUST47883,Charger,ACTIVE,858,NO
CUST47883,USB Cable,ACTIVE,200,YES
CUST47883,Smart Watch,ACTIVE,3763,NO
CUST47883,Memory Card,PENDING,3022,NO
CUST47883,Mobile Cover,EXPIRED,2628,YES
CUST47883,Phone Stand,PENDING,2031,YES
CUST47883,USB Cable,ACTIVE,2744,NO
CUST47883,USB Cable,ACTIVE,1152,NO
CUST47883,Mobile Cover,PENDING,3202,YES
CUST47883,Mobile Cover,PENDING,4181,YES
CUST47883,Screen Guard,PENDING,2728,NO
CUST14093,Earphones,ACTIVE,1202,NO
CUST14093,Earphones,EXPIRED,3752,YES
CUST14093,Memory Card,PENDING,3160,YES
CUST14093,Power Bank,ACTIVE,2327,YES
CUST14093,Screen Guard,ACTIVE,3665,NO
CUST14093,Smart Watch,PENDING,4790,NO
CUST14093,USB Cable,EXPIRED,581,NO
CUST14093,Bluetooth Speaker,ACTIVE,1778,YES
CUST87648,Screen Guard,ACTIVE,1563,NO
CUST87648,Phone Stand,PENDING,1916,NO
CUST87648,Earphones,ACTIVE,2493,YES
CUST87648,Mobile Cover,EXPIRED,330,NO
CUST87648,Mobile Cover,PENDING,944,YES
CUST87648,Bluetooth Speaker,PENDING,3018,YES
CUST87648,Phone Stand,ACTIVE,1198,YES
CUST87648,Phone Stand,PENDING,2683,YES
CUST87648,Mobile Cover,PENDING,1081,NO
CUST96712,Earphones,EXPIRED,1912,YES
CUST96712,Power Bank,ACTIVE,1971,YES
CUST96712,Memory Card,ACTIVE,3697,NO
CUST96712,Earphones,PENDING,2929,NO
CUST96712,Charger,ACTIVE,4960,NO
CUST96712,USB Cable,ACTIVE,452,YES
CUST96712,Memory Card,PENDING,3140,NO
CUST93753,Earphones,PENDING,3364,YES
CUST93753,Screen Guard,ACTIVE,4401,NO
CUST93753,Bluetooth Speaker,ACTIVE,2129,YES
CUST93753,Bluetooth Speaker,EXPIRED,2541,YES
CUST93753,Mobile Cover,ACTIVE,2279,YES
CUST93753,Memory Card,EXPIRED,1444,YES
CUST93753,Smart Watch,PENDING,1275,YES
CUST93753,Bluetooth Speaker,ACTIVE,1265,NO
CUST93753,Mobile Cover,PENDING,1939,YES
CUST93753,Phone Stand,ACTIVE,1688,YES
CUST93753,Memory Card,EXPIRED,2595,YES
CUST93753,Memory Card,PENDING,4382,NO
CUST68657,Mobile Cover,EXPIRED,3610,YES
CUST68657,Charger,EXPIRED,3877,YES
CUST68657,Charger,PENDING,1260,YES
CUST68657,USB Cable,EXPIRED,2011,YES
CUST68657,Memory Card,ACTIVE,4580,YES
CUST68657,Screen Guard,PENDING,3331,YES
CUST68657,Earphones,ACTIVE,1421,YES
CUST68657,Charger,EXPIRED,4980,YES
CUST68657,Bluetooth Speaker,EXPIRED,4439,NO
CUST68657,Memory Card,ACTIVE,2736,YES
CUST68657,Charger,EXPIRED,354,NO
CUST68657,Smart Watch,ACTIVE,3861,YES
CUST68657,USB Cable,ACTIVE,680,YES
CUST68657,Power Bank,PENDING,1304,YES
CUST40264,Mobile Cover,ACTIVE,3070,YES
CUST40264,Charger,ACTIVE,1404,NO
CUST40264,Earphones,PENDING,4094,YES
CUST40264,Power Bank,ACTIVE,1387,YES
CUST40264,Memory Card,PENDING,1152,YES
CUST40264,Earphones,PENDING,381,NO
CUST40264,Bluetooth Speaker,EXPIRED,3915,YES
CUST40264,USB Cable,PENDING,4808,YES
CUST40264,Smart Watch,PENDING,4876,NO
CUST40264,Bluetooth Speaker,ACTIVE,4717,NO
CUST40264,Bluetooth Speaker,EXPIRED,3916,YES
CUST40264,Bluetooth Speaker,ACTIVE,4674,NO
CUST17693,Smart Watch,ACTIVE,4836,YES
CUST17693,Smart Watch,EXPIRED,3025,YES
CUST17693,Memory Card,ACTIVE,2416,NO
CUST17693,Smart Watch,ACTIVE,1423,YES
CUST17693,Phone Stand,ACTIVE,1484,NO
CUST17693,Earphones,EXPIRED,4779,YES
CUST17693,Bluetooth Speaker,ACTIVE,887,NO
CUST17693,Earphones,PENDING,4948,YES
CUST17693,Charger,EXPIRED,152,YES
CUST17693,Earphones,EXPIRED,2455,NO
CUST17693,Earphones,PENDING,2747,YES
CUST17693,Mobile Cover,PENDING,1943,NO
CUST17693,Charger,ACTIVE,3725,NO
CUST34257,Power Bank,EXPIRED,895,NO
CUST34257,Power Bank,ACTIVE,3579,NO
CUST34257,Mobile Cover,ACTIVE,4254,NO
CUST34257,Smart Watch,EXPIRED,1329,YES
CUST34257,Power Bank,ACTIVE,1299,NO
CUST34257,Phone Stand,ACTIVE,2105,NO
CUST11159,Mobile Cover,ACTIVE,1826,YES
CUST11159,Smart Watch,EXPIRED,3746,NO
CUST11159,Earphones,ACTIVE,4150,NO
CUST11159,Screen Guard,EXPIRED,2762,NO
CUST11159,Smart Watch,EXPIRED,2143,NO
CUST11159,Screen Guard,PENDING,4845,NO
CUST32455,USB Cable,ACTIVE,3488,YES
CUST32455,USB Cable,ACTIVE,156,YES
CUST32455,USB Cable,PENDING,3552,YES
CUST32455,Bluetooth Speaker,PENDING,2584,NO
CUST32455,Charger,ACTIVE,956,NO
CUST32455,USB Cable,PENDING,1274,NO
CUST32455,USB Cable,ACTIVE,3814,YES
CUST32455,Bluetooth Speaker,EXPIRED,1870,NO
CUST32455,Charger,PENDING,723,NO
CUST76354,Bluetooth Speaker,EXPIRED,576,YES
CUST76354,Screen Guard,EXPIRED,4571,YES
CUST76354,Charger,PENDING,1009,NO
CUST76354,Memory Card,PENDING,4136,YES
CUST76354,Mobile Cover,ACTIVE,1666,YES
CUST80251,Phone Stand,ACTIVE,2754,NO
CUST80251,Mobile Cover,PENDING,3591,YES
CUST80251,Screen Guard,EXPIRED,1632,YES
CUST80251,Power Bank,PENDING,689,YES
CUST80251,USB Cable,EXPIRED,1713,YES
CUST80251,Bluetooth Speaker,EXPIRED,4757,NO
CUST80251,Memory Card,PENDING,2033,NO
CUST80251,Power Bank,EXPIRED,3516,YES
CUST80251,Screen Guard,PENDING,1990,YES
CUST80251,USB Cable,EXPIRED,1564,NO
CUST80251,Mobile Cover,EXPIRED,1123,NO
CUST80251,Power Bank,ACTIVE,3587,YES
CUST80251,Charger,PENDING,3902,NO
CUST80251,Charger,PENDING,3712,NO
CUST76039,Mobile Cover,EXPIRED,4045,NO
CUST76039,Mobile Cover,ACTIVE,4547,YES
CUST76039,Memory Card,PENDING,700,YES
CUST76039,Smart Watch,EXPIRED,2016,NO
CUST76039,Memory Card,ACTIVE,843,YES
CUST76039,Power Bank,ACTIVE,3954,YES
CUST76039,Earphones,PENDING,3078,NO
CUST76039,Memory Card,EXPIRED,3492,YES
CUST56145,Screen Guard,ACTIVE,3549,NO
CUST56145,Mobile Cover,PENDING,2235,NO
CUST56145,Memory Card,ACTIVE,547,NO
CUST56145,Charger,PENDING,4026,YES
CUST56145,Charger,PENDING,396,NO
CUST56145,Screen Guard,EXPIRED,378,YES
CUST56145,Mobile Cover,EXPIRED,2432,YES
CUST56145,Mobile Cover,EXPIRED,300,YES
CUST56145,Earphones,ACTIVE,4185,YES
CUST56145,Screen Guard,ACTIVE,2737,NO
CUST56145,Smart Watch,ACTIVE,2407,NO
CUST56145,Power Bank,ACTIVE,2932,NO
CUST56145,Charger,PENDING,1876,NO
CUST75205,Power Bank,ACTIVE,4289,NO
CUST75205,Charger,ACTIVE,4991,NO
CUST75205,Earphones,ACTIVE,1860,NO
CUST75205,Smart Watch,EXPIRED,2022,YES
CUST75205,Earphones,EXPIRED,3019,NO
CUST75205,Mobile Cover,ACTIVE,1548,NO
CUST75205,Mobile Cover,ACTIVE,4537,NO
CUST75205,Charger,EXPIRED,3686,YES
CUST75205,Screen Guard,PENDING,3262,YES
CUST75205,Charger,EXPIRED,1778,YES
CUST75205,Mobile Cover,EXPIRED,2028,YES
CUST19847,Smart Watch,PENDING,3912,YES
CUST19847,Mobile Cover,ACTIVE,4535,YES
CUST19847,Memory Card,PENDING,2817,NO
CUST19847,Power Bank,ACTIVE,4396,YES
CUST19847,Earphones,ACTIVE,4406,NO
CUST19847,Bluetooth Speaker,EXPIRED,3663,YES
CUST19847,Smart Watch,ACTIVE,4814,NO
CUST19847,Memory Card,EXPIRED,4939,NO
CUST19847,Phone Stand,ACTIVE,1771,NO
CUST19847,Smart Watch,EXPIRED,1307,NO
CUST19847,Charger,PENDING,3118,YES
CUST19847,Phone Stand,ACTIVE,1658,NO
CUST19847,Power Bank,ACTIVE,577,YES
CUST19847,USB Cable,ACTIVE,1371,YES
CUST19847,Smart Watch,ACTIVE,158,YES
CUST73917,Smart Watch,EXPIRED,3882,YES
CUST73917,Mobile Cover,EXPIRED,3744,YES
CUST73917,Power Bank,PENDING,785,YES
CUST73917,Phone Stand,PENDING,4837,NO
CUST73917,Charger,ACTIVE,1012,YES
CUST73917,Smart Watch,PENDING,803,YES
CUST73917,Bluetooth Speaker,PENDING,4875,NO
CUST73917,Memory Card,ACTIVE,2188,YES
CUST73917,Screen Guard,EXPIRED,1370,YES
CUST10253,Screen Guard,PENDING,3081,NO
CUST10253,Phone Stand,PENDING,3681,NO
CUST10253,Earphones,PENDING,967,YES
CUST10253,Memory Card,ACTIVE,4241,YES
CUST10253,USB Cable,ACTIVE,4188,NO
CUST10253,Mobile Cover,EXPIRED,4356,YES
CUST99845,USB Cable,ACTIVE,679,YES
CUST99845,Power Bank,EXPIRED,612,YES
CUST99845,Bluetooth Speaker,ACTIVE,4790,YES
CUST99845,Bluetooth Speaker,ACTIVE,3705,YES
CUST99845,Mobile Cover,ACTIVE,2054,YES
CUST99845,Power Bank,ACTIVE,2532,NO
CUST99845,Memory Card,EXPIRED,4777,NO
CUST99845,Mobile Cover,PENDING,1410,NO
CUST99845,Memory Card,PENDING,934,NO
CUST99845,Memory Card,PENDING,537,NO
CUST99845,Mobile Cover,PENDING,2509,NO
CUST99845,Memory Card,EXPIRED,3604,NO
CUST99845,Mobile Cover,ACTIVE,3840,YES
CUST99845,Memory Card,EXPIRED,194,YES
CUST34767,Screen Guard,PENDING,811,NO
CUST34767,Phone Stand,EXPIRED,703,YES
CUST34767,Memory Card,PENDING,4307,YES
CUST34767,Smart Watch,EXPIRED,3318,NO
CUST34767,Power Bank,EXPIRED,3491,YES
CUST34767,Mobile Cover,EXPIRED,3865,YES
CUST34767,Screen Guard,ACTIVE,2347,YES
CUST46676,Charger,PENDING,1381,NO
CUST46676,USB Cable,PENDING,4425,YES
CUST46676,Earphones,PENDING,3385,NO
CUST46676,Charger,ACTIVE,4871,NO
CUST46676,Charger,ACTIVE,3795,YES
CUST46676,Bluetooth Speaker,EXPIRED,4602,NO
CUST46676,Bluetooth Speaker,PENDING,3090,YES
CUST46676,Charger,PENDING,4733,NO
CUST46676,USB Cable,ACTIVE,2964,NO
CUST46676,USB Cable,EXPIRED,702,NO
CUST46676,USB Cable,ACTIVE,3624,YES
CUST46676,Charger,ACTIVE,1922,NO
CUST46676,Bluetooth Speaker,ACTIVE,3381,YES
CUST46676,Phone Stand,ACTIVE,1733,YES
CUST46676,Memory Card,ACTIVE,3929,YES
CUST26586,Memory Card,EXPIRED,3301,NO
CUST26586,Screen Guard,PENDING,1504,YES
CUST26586,Memory Card,PENDING,962,YES
CUST26586,Earphones,ACTIVE,4904,NO
CUST26586,Smart Watch,PENDING,1946,NO
CUST26586,Memory Card,ACTIVE,1471,YES
CUST70373,Charger,ACTIVE,2323,NO
CUST70373,Earphones,EXPIRED,274,NO
CUST70373,Mobile Cover,PENDING,2674,YES
CUST70373,USB Cable,PENDING,928,YES
CUST70373,Earphones,ACTIVE,3582,NO
CUST70373,Phone Stand,ACTIVE,401,NO
CUST70373,Earphones,EXPIRED,1303,NO
CUST70373,Smart Watch,EXPIRED,2498,NO
CUST70373,Charger,ACTIVE,3793,YES
CUST70373,USB Cable,PENDING,610,YES
CUST76977,Power Bank,EXPIRED,122,YES
CUST76977,Memory Card,PENDING,2968,NO
CUST76977,Charger,PENDING,4828,YES
CUST76977,Bluetooth Speaker,ACTIVE,4527,NO
CUST76977,Smart Watch,ACTIVE,4015,NO
CUST76977,Mobile Cover,ACTIVE,353,NO
CUST33423,Screen Guard,PENDING,4790,NO
CUST33423,Mobile Cover,ACTIVE,4076,YES
CUST33423,Phone Stand,EXPIRED,1892,NO
CUST33423,Screen Guard,ACTIVE,862,YES
CUST33423,Power Bank,EXPIRED,2732,YES
CUST33423,Phone Stand,ACTIVE,3134,NO
CUST33423,Bluetooth Speaker,ACTIVE,2474,YES
CUST33423,Screen Guard,PENDING,1802,NO
CUST33423,Mobile Cover,PENDING,2434,NO
CUST33423,Smart Watch,PENDING,871,NO
CUST33423,Charger,ACTIVE,2086,YES
CUST15085,Charger,ACTIVE,4297,YES
CUST15085,Earphones,ACTIVE,3509,NO
CUST15085,Power Bank,ACTIVE,3803,NO
CUST15085,Smart Watch,PENDING,3991,YES
CUST15085,Memory Card,ACTIVE,208,YES
CUST15085,Phone Stand,EXPIRED,1492,NO
CUST15085,Mobile Cover,PENDING,843,NO
CUST15085,Smart Watch,PENDING,2939,NO
CUST15085,Screen Guard,EXPIRED,1453,NO
CUST15085,USB Cable,PENDING,2298,NO
CUST15085,Smart Watch,EXPIRED,1810,YES
CUST15085,Earphones,ACTIVE,3903,NO
CUST15085,Charger,PENDING,4885,YES
CUST15085,Power Bank,PENDING,2976,NO
CUST56128,Phone Stand,ACTIVE,2536,NO
CUST56128,Memory Card,PENDING,1170,YES
CUST56128,USB Cable,ACTIVE,1954,NO
CUST56128,USB Cable,PENDING,484,NO
CUST56128,USB Cable,PENDING,842,YES
CUST56128,Bluetooth Speaker,PENDING,1754,YES
CUST56128,USB Cable,EXPIRED,4744,NO
CUST56128,Memory Card,EXPIRED,3910,NO
CUST56128,Smart Watch,ACTIVE,4798,YES
CUST56128,Charger,ACTIVE,4766,NO
CUST56128,Smart Watch,EXPIRED,1618,YES
CUST56128,Phone Stand,ACTIVE,4914,NO
CUST56128,Power Bank,PENDING,2059,YES
CUST56128,Memory Card,PENDING,2981,NO
CUST47427,Screen Guard,ACTIVE,4673,NO
CUST47427,Smart Watch,EXPIRED,2159,NO
CUST47427,Screen Guard,ACTIVE,1580,NO
CUST47427,Charger,PENDING,774,NO
CUST47427,Earphones,ACTIVE,1285,NO
CUST47427,USB Cable,EXPIRED,4349,YES
CUST47427,Bluetooth Speaker,EXPIRED,1724,YES
CUST47427,Charger,PENDING,2952,NO
CUST47427,Screen Guard,ACTIVE,2480,NO
CUST14355,Charger,PENDING,2230,NO
CUST14355,Memory Card,EXPIRED,3417,NO
CUST14355,Screen Guard,ACTIVE,2486,NO
CUST14355,Phone Stand,EXPIRED,3646,NO
CUST14355,Bluetooth Speaker,EXPIRED,3941,YES
CUST14355,Memory Card,PENDING,2419,YES
CUST14355,Memory Card,ACTIVE,4095,YES
CUST14355,USB Cable,PENDING,2445,YES
CUST14355,Mobile Cover,EXPIRED,856,YES
CUST14355,Power Bank,ACTIVE,2543,NO
CUST14355,USB Cable,PENDING,3213,YES
CUST14355,Bluetooth Speaker,EXPIRED,2790,NO
CUST14355,Earphones,EXPIRED,738,NO
CUST14355,Earphones,PENDING,914,NO
CUST21770,Bluetooth Speaker,ACTIVE,2059,NO
CUST21770,Memory Card,ACTIVE,879,NO
CUST21770,Power Bank,ACTIVE,1943,NO
CUST21770,Memory Card,ACTIVE,4942,YES
CUST21770,Phone Stand,EXPIRED,2763,YES
CUST21770,Phone Stand,PENDING,1347,YES
CUST21770,Power Bank,ACTIVE,3250,YES
CUST21770,Screen Guard,EXPIRED,2809,YES
CUST21770,Screen Guard,PENDING,713,NO
CUST21770,Screen Guard,PENDING,3954,YES
CUST21770,Bluetooth Speaker,PENDING,2080,NO
CUST21770,Bluetooth Speaker,PENDING,1600,YES
CUST21770,Earphones,PENDING,4848,NO
CUST21770,Smart Watch,EXPIRED,938,NO
CUST21770,Charger,PENDING,1878,YES
CUST29588,Bluetooth Speaker,ACTIVE,4135,YES
CUST29588,Mobile Cover,EXPIRED,4221,YES
CUST29588,Memory Card,ACTIVE,3392,NO
CUST29588,Bluetooth Speaker,EXPIRED,1726,NO
CUST29588,Mobile Cover,EXPIRED,4054,YES
CUST29588,Bluetooth Speaker,EXPIRED,1926,YES
CUST29588,Earphones,EXPIRED,2437,NO
CUST92408,Smart Watch,PENDING,1959,NO
CUST92408,Mobile Cover,EXPIRED,1411,NO
CUST92408,Power Bank,PENDING,612,NO
CUST92408,Phone Stand,ACTIVE,3976,NO
CUST92408,Charger,PENDING,1408,YES
CUST92408,Memory Card,EXPIRED,2837,YES
CUST92408,Memory Card,PENDING,272,NO
CUST92408,Power Bank,PENDING,2018,NO
CUST92408,USB Cable,ACTIVE,3660,NO
CUST92408,Memory Card,PENDING,4276,NO
CUST93415,Screen Guard,PENDING,3635,YES
CUST93415,USB Cable,PENDING,2885,YES
CUST93415,Bluetooth Speaker,ACTIVE,367,YES
CUST93415,USB Cable,PENDING,3178,NO
CUST93415,Memory Card,EXPIRED,2919,NO
CUST93415,Earphones,EXPIRED,4491,NO
CUST93415,Memory Card,PENDING,4324,YES
CUST93415,Mobile Cover,ACTIVE,2209,YES
CUST93415,Phone Stand,ACTIVE,4380,NO
CUST93415,Phone Stand,PENDING,2751,YES
CUST93415,USB Cable,EXPIRED,4687,YES
CUST93415,Memory Card,EXPIRED,1240,YES
CUST93415,Power Bank,EXPIRED,1628,NO
CUST85240,Screen Guard,ACTIVE,3489,YES
CUST85240,Earphones,PENDING,2067,NO
CUST85240,Smart Watch,PENDING,1067,YES
CUST85240,Phone Stand,ACTIVE,4859,YES
CUST85240,Memory Card,ACTIVE,4602,YES
CUST85240,Charger,ACTIVE,4224,NO
CUST85240,Phone Stand,PENDING,4100,YES
