feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
1263890,2560588609,6291143,5,Very fresh and well-packaged.,App Experience,Positive,2024-06-21
8519341,9268920928,17805991,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-07-05
4189141,9554019312,6247821,4,Great prices and fast delivery!,App Experience,Positive,2023-09-08
2457038,3749174258,38902193,4,Good selection of products.,Product Quality,Positive,2024-02-13
2423659,3947164241,95768401,4,Items were in perfect condition.,App Experience,Positive,2024-11-04
1347681,487327038,67277562,4,Highly recommended!,Product Quality,Positive,2023-10-05
5028,8830321199,93341057,5,Very fresh and well-packaged.,Product Quality,Positive,2024-08-10
9945845,3811318591,64940409,1,Product was damaged during delivery.,App Experience,Negative,2023-07-07
8989443,6795601573,46629917,5,Very happy with the service!,Customer Service,Positive,2023-12-13
9829351,2348495717,86067293,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-06-27
2545302,9505736584,63571453,5,Highly recommended!,Delivery,Positive,2024-06-04
4048113,1857227304,99301505,5,Customer service was very helpful.,Product Quality,Positive,2024-03-19
6527098,5506485302,66655397,4,Highly recommended!,App Experience,Positive,2023-05-19
330848,6074837981,61015113,5,Items were in perfect condition.,Customer Service,Positive,2024-04-20
1599236,4150569633,2903620,3,Customer service was not helpful.,App Experience,Negative,2023-10-29
3731240,609838437,54619715,3,The product met my expectations.,Delivery,Neutral,2023-12-13
9717024,5229657139,18889370,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-10-03
9228480,2589639350,64141971,4,Very fresh and well-packaged.,App Experience,Positive,2023-08-01
3178061,7656948165,44410149,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-06-07
4690760,1806563605,25659794,2,I had a bad experience.,Customer Service,Negative,2023-12-24
5655169,359819834,12755730,3,Customer service was not helpful.,App Experience,Negative,2023-12-27
453884,1908423841,56441247,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-10-28
2565975,299859815,2848415,1,Product was damaged during delivery.,Delivery,Negative,2024-01-16
1321752,923659418,25081012,3,"It was okay, nothing special.",Customer Service,Neutral,2023-04-16
7853790,3560625119,82989313,2,I had a bad experience.,App Experience,Negative,2023-05-13
9685412,7111490680,32500305,5,Great prices and fast delivery!,Customer Service,Positive,2024-01-24
2861565,5766981431,93675757,5,Highly recommended!,Delivery,Positive,2024-01-14
7935010,8609945311,51670882,1,Very disappointed with the quality.,Customer Service,Negative,2024-05-03
5877818,1691260635,80796977,4,The product met my expectations.,Delivery,Neutral,2024-06-17
2674712,8742091504,78254569,2,Product was damaged during delivery.,App Experience,Negative,2023-07-03
8635734,1997833025,72489544,1,Very disappointed with the quality.,App Experience,Negative,2023-07-28
580890,3588296877,83404008,5,Good selection of products.,App Experience,Positive,2024-08-13
6807331,2404804990,81757554,4,Very fresh and well-packaged.,Product Quality,Positive,2023-12-24
1500768,8091385479,16082651,5,Very happy with the service!,Customer Service,Positive,2024-04-09
289613,7133174424,8513589,5,Items were in perfect condition.,App Experience,Positive,2023-06-22
738205,6110446321,78412820,3,Items were missing from my order.,App Experience,Negative,2024-10-27
7023379,6964586050,4597433,1,Delivery was late and I was unhappy.,Delivery,Negative,2024-08-04
856341,2351986014,85626346,3,Product was damaged during delivery.,Customer Service,Negative,2023-04-21
8408157,352569720,65660660,3,"Average experience, could improve.",Product Quality,Neutral,2023-06-23
5069961,1235280275,46875863,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-09
8816076,9399859705,57548210,5,"Overall good experience, thank you!",Delivery,Positive,2023-10-29
511301,7530379037,99729547,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-08-02
7592648,5952886441,16420489,2,Very disappointed with the quality.,Delivery,Negative,2024-03-12
455219,5815833211,31940833,5,Highly recommended!,App Experience,Positive,2024-02-08
7609889,7307394687,47043878,4,Good selection of products.,Customer Service,Positive,2024-05-01
5841416,6033014029,29525287,4,"It was okay, nothing special.",App Experience,Neutral,2024-10-21
4412586,1409944718,39042103,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-19
277641,1811382200,37915052,4,"Average experience, could improve.",Product Quality,Neutral,2023-08-25
682817,4485391413,11478478,4,"Average experience, could improve.",Product Quality,Neutral,2023-12-21
895557,4076279641,89476734,2,Very disappointed with the quality.,Delivery,Negative,2023-07-12
7869635,2965387566,47955004,4,"Excellent quality, will buy again!",App Experience,Positive,2023-08-16
5955416,9397774189,92245432,5,"Excellent quality, will buy again!",Delivery,Positive,2023-06-28
7587526,1437159967,68016312,4,Customer service was very helpful.,Customer Service,Positive,2024-06-07
4421683,8397785448,67952740,4,Highly recommended!,App Experience,Positive,2024-09-04
9822668,2778606949,33675108,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-10-13
4220793,1774096863,60656482,4,"Average experience, could improve.",Customer Service,Neutral,2023-06-13
6523110,1497256618,87220860,4,Good selection of products.,App Experience,Positive,2023-04-26
2680223,734095510,56480776,4,Customer service was very helpful.,App Experience,Positive,2024-06-03
6854268,5755859055,79592021,3,"It was okay, nothing special.",Customer Service,Neutral,2024-10-30
2486259,5840290569,99490786,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-09-18
1104081,8200985533,1855421,3,I had a bad experience.,Delivery,Negative,2024-01-08
4792486,3255590064,92642745,2,The packaging was poor.,Delivery,Negative,2023-04-21
2628222,4258404747,27692428,4,Will definitely order again.,Product Quality,Positive,2024-10-11
8893890,2455161115,27620326,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-01-29
9666020,4448004569,47215976,5,Great prices and fast delivery!,Product Quality,Positive,2024-01-10
3428194,5951090793,27878182,1,The order was incorrect.,App Experience,Negative,2024-04-20
7566701,7402491996,92509376,4,Items were in perfect condition.,Product Quality,Positive,2024-07-14
2127842,8532411923,57360162,3,Very disappointed with the quality.,App Experience,Negative,2024-07-16
7361857,7130555385,37309023,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-01-16
7131756,4338197132,66310963,4,Customer service was very helpful.,Customer Service,Positive,2024-10-11
3978480,8044366071,80833965,1,Not worth the price I paid.,App Experience,Negative,2023-04-30
775093,4135251774,77961205,1,Taste was not as expected.,Product Quality,Negative,2024-10-09
9060771,6331483812,97411107,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-09-06
8948120,6705171000,52417972,4,Will definitely order again.,Product Quality,Positive,2023-09-04
9289508,7850128898,38478423,2,Items were missing from my order.,Product Quality,Negative,2024-06-28
8188900,3602554049,65815155,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-28
5686881,1070259187,22738465,3,I had a bad experience.,App Experience,Negative,2023-06-09
3842752,8412338399,2566268,3,The product met my expectations.,Product Quality,Neutral,2024-10-28
9551379,1478022303,69353754,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-12-31
3823659,2376108199,81757554,4,The product met my expectations.,Product Quality,Neutral,2024-05-13
7258622,5243035202,10541231,2,Items were missing from my order.,Product Quality,Negative,2024-10-20
569019,3687581971,81932548,4,"Excellent quality, will buy again!",App Experience,Positive,2024-10-05
7101790,7008586055,96109948,3,Taste was not as expected.,App Experience,Negative,2023-05-24
8868668,5142069216,35459748,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-02-25
1504712,4152441944,92636025,5,"Overall good experience, thank you!",Customer Service,Positive,2023-04-25
6592774,5601670348,32830199,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-29
4354820,605105099,5039883,5,Great prices and fast delivery!,Customer Service,Positive,2023-12-30
1117265,4054936140,28286754,2,The packaging was poor.,Product Quality,Negative,2024-04-19
1162461,8741892156,66886852,5,Will definitely order again.,Product Quality,Positive,2023-11-15
4575939,9143640828,90298394,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-07-18
7512447,6900876252,87984862,4,Items were in perfect condition.,Product Quality,Positive,2024-02-21
8943085,9801174908,54347213,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-04-27
4229076,551343632,59840071,5,Customer service was very helpful.,App Experience,Positive,2024-02-20
6371323,7961173808,90184276,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-06-05
998183,328909145,36146306,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-09-26
5358574,5551173528,64151769,3,The order was incorrect.,Delivery,Negative,2024-11-03
9843205,4461788759,79895967,5,Will definitely order again.,Customer Service,Positive,2024-04-23
5635953,7256212429,28350645,4,The product met my expectations.,App Experience,Neutral,2024-03-16
3366792,9104077642,18199057,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-10-24
4954894,2914056235,31456752,1,The order was incorrect.,Customer Service,Negative,2024-01-02
671223,9127632807,81528623,2,Customer service was not helpful.,Delivery,Negative,2023-05-30
7445572,6070154414,45052594,3,Very disappointed with the quality.,App Experience,Negative,2023-06-19
2097262,2318969828,2457734,4,"Overall good experience, thank you!",Product Quality,Positive,2023-03-26
2683030,3813047994,60275891,4,The product met my expectations.,Customer Service,Neutral,2023-12-20
2944984,1416102774,92245432,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-04-27
8607255,8086834412,23286884,4,Good selection of products.,Delivery,Positive,2024-03-08
597980,6193826826,85561151,4,Great prices and fast delivery!,Customer Service,Positive,2023-08-05
2319343,8444509148,64141971,2,Taste was not as expected.,Delivery,Negative,2024-02-21
7618966,42332130,70363568,3,"Average experience, could improve.",Customer Service,Neutral,2024-10-17
637720,6009342120,59620534,1,Not worth the price I paid.,Customer Service,Negative,2024-03-02
2471792,4818516411,85006599,1,Customer service was not helpful.,App Experience,Negative,2023-10-09
6340020,1039229544,93730857,4,The product met my expectations.,Customer Service,Neutral,2024-08-10
5813945,1515943657,59436131,3,The packaging was poor.,Product Quality,Negative,2023-09-07
7398851,9183547951,19259955,3,Customer service was not helpful.,Product Quality,Negative,2024-01-20
6797094,8478376092,91500615,2,Customer service was not helpful.,Product Quality,Negative,2023-04-17
6016974,1454073903,89874335,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-09-16
9506434,2855402284,33370343,3,Customer service was not helpful.,Delivery,Negative,2023-07-30
2618604,7245730533,51670882,4,Will definitely order again.,App Experience,Positive,2024-05-26
6368426,2272892659,24308515,3,The order was incorrect.,App Experience,Negative,2023-07-26
7057209,9087377568,54038173,3,The product met my expectations.,App Experience,Neutral,2024-02-21
6030331,8443685057,19400174,3,"Average experience, could improve.",Product Quality,Neutral,2023-07-02
3002904,1590988730,42208242,3,"Average experience, could improve.",Delivery,Neutral,2023-12-21
5755357,7357811417,26364643,4,The product met my expectations.,Product Quality,Neutral,2024-09-29
7932307,394951937,65406127,4,Highly recommended!,App Experience,Positive,2024-04-24
4287665,3967445448,20148223,4,Great prices and fast delivery!,Delivery,Positive,2023-11-02
8541922,6101022928,10088428,4,"Excellent quality, will buy again!",Delivery,Positive,2024-10-02
9786423,6322372546,43052303,1,I had a bad experience.,Product Quality,Negative,2024-02-19
3312118,9778782281,63025744,3,"Average experience, could improve.",Product Quality,Neutral,2023-04-14
3919034,3867563962,14940427,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-12-24
9429214,9277710098,38969732,5,Customer service was very helpful.,Product Quality,Positive,2023-04-02
2275542,7669322773,6081270,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-08-29
892549,3917427529,68159723,3,"It was okay, nothing special.",Customer Service,Neutral,2024-10-12
