INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID,SHRINKAGE,REORDER_TRIGGERED
2024-03-03,STR029,PRD0002,699,73,343,429,R2,1.1,0
2023-10-29,STR028,PRD0094,126,381,428,79,R3,4.66,1
2023-06-25,STR002,PRD0032,510,407,552,365,R2,3.94,0
2024-03-24,STR036,PRD0002,285,445,327,403,R3,3.07,0
2023-04-09,STR025,PRD0026,616,109,178,547,R4,1.05,0
2024-12-22,STR004,PRD0012,370,23,10,383,R4,3.29,0
2023-06-04,STR009,PRD0049,103,436,429,110,R5,0.65,0
2023-09-03,STR009,PRD0126,119,257,204,172,R5,5.0,0
2024-05-19,STR045,PRD0144,746,338,34,1050,R4,2.45,0
2024-01-28,STR019,PRD0102,451,335,303,483,R3,0.75,0
2024-06-02,STR045,PRD0064,780,283,145,918,R4,0.94,0
2023-01-01,STR050,PRD0022,243,73,137,179,R2,3.21,0
2024-04-28,STR022,PRD0044,785,405,227,963,R3,3.06,0
2024-11-17,STR030,PRD0042,811,259,327,743,R5,2.29,0
2023-03-26,STR038,PRD0147,115,484,459,140,R3,0.51,0
2023-08-27,STR041,PRD0143,494,489,113,870,R5,3.94,0
2023-09-10,STR039,PRD0154,171,74,59,186,R5,1.43,0
2024-12-08,STR041,PRD0039,235,187,170,252,R5,4.97,0
2024-10-13,STR014,PRD0136,229,499,347,381,R5,4.97,0
2023-05-07,STR011,PRD0076,687,230,286,631,R4,2.34,0
2023-04-23,STR024,PRD0070,535,468,107,896,R5,3.6,0
2024-01-21,STR024,PRD0116,638,88,129,597,R5,1.12,0
2023-01-22,STR033,PRD0105,432,42,219,255,R1,3.45,0
2023-08-27,STR049,PRD0137,623,127,528,222,R3,1.98,0
2024-07-07,STR037,PRD0009,787,483,548,722,R1,4.56,0
2023-07-09,STR043,PRD0107,176,362,524,14,R1,3.33,1
2023-11-12,STR037,PRD0091,895,200,277,818,R1,2.32,0
2024-01-28,STR022,PRD0131,311,158,152,317,R3,3.2,0
2024-11-24,STR002,PRD0079,173,494,47,620,R2,4.44,0
2024-04-28,STR005,PRD0117,997,5,16,986,R1,4.94,0
2024-04-07,STR022,PRD0047,110,311,200,221,R3,2.19,0
2023-09-10,STR046,PRD0067,909,326,585,650,R3,2.29,0
2024-02-04,STR041,PRD0135,703,298,342,659,R5,4.52,0
2023-09-03,STR047,PRD0018,108,447,289,266,R2,3.32,0
2023-06-25,STR037,PRD0137,171,233,339,65,R1,3.71,1
2023-07-23,STR037,PRD0107,880,498,354,1024,R1,0.82,0
2024-12-01,STR005,PRD0030,712,176,359,529,R1,3.82,0
2023-10-08,STR044,PRD0001,518,32,505,45,R5,3.53,1
2024-07-21,STR039,PRD0096,886,289,309,866,R5,3.84,0
2023-05-28,STR018,PRD0050,756,236,407,585,R5,2.86,0
2023-12-03,STR005,PRD0133,158,434,356,236,R1,4.99,0
2024-09-15,STR034,PRD0013,343,311,220,434,R4,0.71,0
2024-06-09,STR033,PRD0116,921,477,106,1292,R1,0.35,0
2024-10-06,STR047,PRD0147,510,379,589,300,R2,2.4,0
2023-09-17,STR004,PRD0060,336,6,99,243,R4,2.84,0
2024-07-28,STR034,PRD0042,814,180,495,499,R4,4.1,0
2023-10-08,STR006,PRD0046,550,214,591,173,R2,1.15,0
2024-07-14,STR022,PRD0133,345,44,65,324,R3,0.57,0
2023-11-12,STR013,PRD0002,440,343,472,311,R2,2.6,0
2024-03-10,STR006,PRD0015,830,153,51,932,R2,1.79,0
2023-09-17,STR037,PRD0086,904,113,11,1006,R1,4.91,0
2024-05-19,STR019,PRD0080,816,174,374,616,R3,0.05,0
2024-03-03,STR044,PRD0148,338,428,107,659,R5,2.96,0
2023-10-22,STR026,PRD0053,372,40,332,80,R3,2.71,1
2024-08-25,STR035,PRD0139,480,485,541,424,R5,0.14,0
2023-05-07,STR036,PRD0016,487,250,35,702,R3,2.47,0
2024-11-24,STR046,PRD0006,539,51,543,47,R3,4.65,1
2023-08-20,STR012,PRD0125,837,82,419,500,R4,4.0,0
2023-11-05,STR007,PRD0110,432,255,133,554,R5,2.72,0
2024-01-28,STR007,PRD0032,733,87,299,521,R5,2.58,0
2024-04-07,STR034,PRD0119,570,404,586,388,R4,3.62,0
2024-08-04,STR003,PRD0139,616,84,282,418,R3,1.99,0
2023-03-12,STR048,PRD0075,299,359,109,549,R2,2.64,0
2024-12-01,STR008,PRD0084,878,106,167,817,R2,4.75,0
2024-02-04,STR027,PRD0120,300,150,65,385,R1,0.12,0
2023-09-03,STR021,PRD0135,624,58,130,552,R3,0.79,0
2024-09-15,STR013,PRD0117,650,417,286,781,R2,0.24,0
2024-10-20,STR043,PRD0016,540,86,576,50,R1,1.95,1
2023-07-30,STR021,PRD0160,935,268,166,1037,R3,0.0,0
2023-10-29,STR004,PRD0131,994,271,143,1122,R4,4.64,0
2024-04-14,STR045,PRD0130,802,346,44,1104,R4,1.45,0
2023-08-06,STR014,PRD0023,512,87,331,268,R5,4.05,0
2023-11-12,STR042,PRD0057,143,497,75,565,R3,3.94,0
2024-03-31,STR017,PRD0121,635,23,220,438,R2,1.55,0
2024-09-29,STR002,PRD0160,305,103,329,79,R2,0.36,1
2023-01-15,STR029,PRD0122,452,491,137,806,R2,4.97,0
2024-03-31,STR011,PRD0006,546,287,458,375,R4,0.83,0
2023-08-20,STR021,PRD0134,375,72,283,164,R3,4.0,0
2023-02-19,STR023,PRD0045,274,114,229,159,R5,2.05,0
2024-06-02,STR018,PRD0047,808,266,367,707,R5,3.57,0
2023-09-24,STR047,PRD0050,208,98,134,172,R2,3.27,0
2024-05-12,STR050,PRD0144,150,371,93,428,R2,2.2,0
2024-11-03,STR040,PRD0139,382,336,151,567,R2,3.43,0
2024-02-25,STR015,PRD0061,765,182,167,780,R5,2.18,0
2024-06-23,STR001,PRD0121,899,56,471,484,R2,4.24,0
2023-01-29,STR039,PRD0128,531,242,451,322,R5,1.86,0
2023-03-05,STR006,PRD0057,117,52,63,106,R2,2.03,0
2023-08-06,STR009,PRD0061,179,15,140,54,R5,0.82,1
2024-10-13,STR048,PRD0009,257,317,6,568,R2,2.49,0
2023-02-05,STR033,PRD0061,947,199,426,720,R1,0.29,0
2023-04-23,STR013,PRD0007,150,36,118,68,R2,4.58,1
2024-06-02,STR025,PRD0074,137,137,131,143,R4,4.07,0
2023-10-29,STR035,PRD0009,762,390,188,964,R5,2.45,0
2024-02-04,STR044,PRD0028,474,483,93,864,R5,2.14,0
2023-12-17,STR045,PRD0125,531,324,262,593,R4,2.91,0
2023-12-10,STR037,PRD0106,174,133,122,185,R1,4.85,0
2023-06-04,STR048,PRD0158,256,341,141,456,R2,0.95,0
2023-03-05,STR016,PRD0116,575,488,467,596,R2,3.55,0
2024-09-08,STR019,PRD0103,308,430,484,254,R3,2.18,0
2024-12-01,STR008,PRD0100,145,482,244,383,R2,1.48,0
2023-12-31,STR018,PRD0064,539,47,236,350,R5,1.74,0
2024-08-25,STR013,PRD0004,610,317,509,418,R2,3.97,0
2024-06-23,STR016,PRD0057,834,413,87,1160,R2,2.33,0
2024-05-12,STR014,PRD0005,923,212,76,1059,R5,1.95,0
2023-03-12,STR034,PRD0126,930,227,419,738,R4,3.54,0
2024-02-18,STR048,PRD0066,206,161,243,124,R2,0.35,0
2023-07-16,STR039,PRD0153,213,430,191,452,R5,3.44,0
2023-04-16,STR034,PRD0084,268,319,138,449,R4,3.54,0
2024-09-01,STR048,PRD0041,339,38,38,339,R2,0.23,0
2023-11-19,STR028,PRD0037,381,242,43,580,R3,0.71,0
2024-12-22,STR045,PRD0128,530,323,476,377,R4,4.05,0
2023-09-17,STR015,PRD0038,572,214,238,548,R5,0.06,0
2023-04-23,STR006,PRD0066,320,116,355,81,R2,1.71,1
2024-08-11,STR036,PRD0001,873,94,221,746,R3,0.87,0
2023-07-30,STR026,PRD0035,449,238,298,389,R3,2.79,0
2023-12-31,STR047,PRD0114,474,284,182,576,R2,2.54,0
2024-01-14,STR039,PRD0094,292,26,148,170,R5,1.88,0
2024-02-18,STR031,PRD0044,541,275,288,528,R5,0.45,0
2023-12-24,STR010,PRD0059,131,452,157,426,R1,1.77,0
2024-01-07,STR050,PRD0040,785,209,72,922,R2,4.46,0
2024-10-20,STR045,PRD0013,638,419,359,698,R4,1.61,0
2024-01-14,STR002,PRD0064,324,231,32,523,R2,4.76,0
2024-04-21,STR024,PRD0043,525,336,435,426,R5,4.03,0
2024-11-24,STR028,PRD0009,411,193,254,350,R3,4.8,0
2023-10-15,STR024,PRD0062,177,11,50,138,R5,3.39,0
2024-06-02,STR050,PRD0135,679,63,440,302,R2,0.85,0
2024-06-02,STR012,PRD0032,270,360,331,299,R4,1.03,0
2023-06-25,STR031,PRD0095,517,401,94,824,R5,0.25,0
2023-03-05,STR048,PRD0002,716,11,10,717,R2,4.45,0
2024-03-31,STR042,PRD0017,494,315,356,453,R3,1.45,0
2024-09-08,STR045,PRD0085,905,355,404,856,R4,0.34,0
2024-04-14,STR014,PRD0012,688,191,122,757,R5,3.43,0
2023-09-24,STR002,PRD0030,683,441,32,1092,R2,1.19,0
2023-07-16,STR025,PRD0078,616,188,205,599,R4,1.29,0
2023-09-17,STR031,PRD0153,796,263,297,762,R5,4.18,0
2023-08-06,STR018,PRD0046,534,443,281,696,R5,1.18,0
2024-05-12,STR001,PRD0002,247,101,227,121,R2,0.39,0
2023-10-15,STR021,PRD0109,246,241,343,144,R3,1.47,0
2024-07-21,STR016,PRD0028,529,177,17,689,R2,1.06,0
2023-11-19,STR037,PRD0032,270,324,549,45,R1,3.01,1
2023-02-19,STR011,PRD0038,1000,136,567,569,R4,0.11,0
2023-02-12,STR029,PRD0075,546,4,375,175,R2,4.54,0
2023-08-13,STR016,PRD0123,936,273,503,706,R2,1.76,0
2024-09-08,STR015,PRD0017,299,407,26,680,R5,4.75,0
2024-02-11,STR002,PRD0095,163,293,238,218,R2,2.83,0
2023-02-12,STR045,PRD0139,718,344,49,1013,R4,4.11,0
2024-05-26,STR033,PRD0138,692,384,52,1024,R1,1.38,0
2023-04-30,STR041,PRD0042,858,389,495,752,R5,3.19,0
2023-09-17,STR027,PRD0018,115,255,185,185,R1,0.43,0
2024-12-15,STR001,PRD0003,424,448,118,754,R2,4.64,0
2024-08-18,STR011,PRD0151,721,219,426,514,R4,1.95,0
2023-05-14,STR028,PRD0138,278,51,276,53,R3,2.51,1
2023-07-30,STR021,PRD0112,994,480,58,1416,R3,3.21,0
2024-01-21,STR036,PRD0124,367,52,291,128,R3,2.44,0
2024-09-22,STR005,PRD0012,184,331,242,273,R1,4.29,0
2024-10-06,STR042,PRD0071,176,287,85,378,R3,2.42,0
2024-12-29,STR007,PRD0044,492,224,440,276,R5,3.96,0
2024-06-02,STR021,PRD0072,222,392,80,534,R3,0.08,0
2024-12-01,STR008,PRD0116,315,108,420,3,R2,0.96,1
2023-09-17,STR042,PRD0026,798,112,53,857,R3,2.22,0
2024-06-23,STR030,PRD0101,436,489,264,661,R5,4.86,0
2024-11-10,STR005,PRD0142,107,431,132,406,R1,1.35,0
2023-05-28,STR006,PRD0149,219,215,343,91,R2,4.77,1
2023-12-24,STR050,PRD0092,265,302,458,109,R2,3.03,0
2023-11-12,STR012,PRD0073,499,185,179,505,R4,3.23,0
2023-12-31,STR036,PRD0149,136,4,86,54,R3,1.28,1
2024-11-24,STR029,PRD0125,956,285,1,1240,R2,1.44,0
2023-05-14,STR013,PRD0002,423,353,136,640,R2,4.48,0
2023-07-02,STR036,PRD0092,770,314,4,1080,R3,0.67,0
2024-12-08,STR047,PRD0065,939,9,550,398,R2,2.63,0
2023-10-29,STR044,PRD0028,240,123,306,57,R5,1.12,1
2024-07-07,STR004,PRD0152,136,449,129,456,R4,1.07,0
2023-01-15,STR034,PRD0063,897,250,348,799,R4,1.58,0
2023-01-29,STR024,PRD0059,692,310,160,842,R5,1.72,0
2023-07-02,STR014,PRD0147,453,434,128,759,R5,0.51,0
2024-03-17,STR005,PRD0032,209,189,196,202,R1,0.91,0
2023-05-21,STR012,PRD0063,831,448,186,1093,R4,4.36,0
2024-07-21,STR014,PRD0141,322,292,447,167,R5,3.38,0
2023-03-05,STR015,PRD0133,685,474,80,1079,R5,4.18,0
2024-03-10,STR033,PRD0151,269,144,202,211,R1,0.87,0
2023-09-03,STR010,PRD0078,110,202,251,61,R1,2.69,1
2023-08-13,STR034,PRD0089,583,47,539,91,R4,0.82,1
2023-12-03,STR012,PRD0126,324,35,135,224,R4,0.38,0
2024-06-09,STR020,PRD0065,349,273,481,141,R3,1.62,0
2023-09-17,STR017,PRD0116,542,279,150,671,R2,2.36,0
2023-05-07,STR007,PRD0003,469,386,305,550,R5,0.65,0
2024-06-16,STR028,PRD0026,779,76,288,567,R3,1.38,0
2024-06-16,STR008,PRD0138,289,315,93,511,R2,2.34,0
2023-09-24,STR018,PRD0093,472,398,485,385,R5,2.81,0
2024-06-16,STR050,PRD0078,390,4,52,342,R2,2.03,0
2023-07-23,STR009,PRD0048,868,495,586,777,R5,0.9,0
2023-03-19,STR002,PRD0130,516,64,504,76,R2,3.02,1
2023-05-14,STR039,PRD0081,371,401,62,710,R5,3.58,0
2024-05-19,STR049,PRD0134,553,178,461,270,R3,1.22,0
2023-03-05,STR022,PRD0137,351,416,96,671,R3,4.62,0
2023-12-17,STR017,PRD0026,529,103,284,348,R2,1.32,0
2024-03-31,STR002,PRD0092,453,317,317,453,R2,1.83,0
2024-05-05,STR035,PRD0042,664,485,362,787,R5,4.51,0
2024-08-18,STR022,PRD0115,347,369,125,591,R3,0.91,0
2024-04-28,STR009,PRD0077,901,76,398,579,R5,0.16,0
2023-01-22,STR002,PRD0081,967,239,86,1120,R2,2.69,0
2023-02-26,STR011,PRD0160,718,14,412,320,R4,0.68,0
2023-03-19,STR048,PRD0024,498,345,487,356,R2,1.34,0
2024-07-14,STR044,PRD0017,766,410,593,583,R5,4.43,0
2023-10-15,STR003,PRD0041,188,474,329,333,R3,3.44,0
2023-03-26,STR013,PRD0131,675,280,393,562,R2,0.51,0
2023-06-04,STR019,PRD0083,104,458,395,167,R3,4.1,0
2024-08-04,STR028,PRD0107,598,454,536,516,R3,2.7,0
2023-05-28,STR032,PRD0012,704,82,251,535,R2,0.81,0
2024-05-26,STR037,PRD0118,393,436,527,302,R1,0.09,0
2023-09-03,STR012,PRD0028,921,259,463,717,R4,0.36,0
2023-08-06,STR025,PRD0086,632,339,31,940,R4,0.4,0
2023-02-26,STR047,PRD0082,837,213,413,637,R2,2.44,0
2024-04-14,STR027,PRD0029,263,61,51,273,R1,3.12,0
2024-12-29,STR042,PRD0078,184,309,464,29,R3,0.84,1
2024-09-08,STR044,PRD0023,853,454,535,772,R5,1.0,0
2024-07-14,STR039,PRD0153,493,0,8,485,R5,1.47,0
2024-02-18,STR046,PRD0159,824,66,100,790,R3,0.51,0
2023-11-12,STR012,PRD0125,577,4,435,146,R4,4.63,0
2023-09-10,STR004,PRD0028,435,106,408,133,R4,4.33,0
2023-10-08,STR042,PRD0156,776,79,297,558,R3,2.11,0
2023-10-22,STR026,PRD0124,385,177,242,320,R3,0.1,0
2024-02-04,STR002,PRD0128,944,385,258,1071,R2,1.53,0
2023-05-07,STR013,PRD0147,443,61,223,281,R2,0.53,0
2024-01-07,STR009,PRD0067,490,390,7,873,R5,0.96,0
2024-08-04,STR005,PRD0076,367,489,336,520,R1,0.03,0
2024-07-07,STR046,PRD0015,332,46,253,125,R3,2.02,0
2024-02-11,STR026,PRD0071,723,231,135,819,R3,2.31,0
2024-07-14,STR003,PRD0068,294,318,166,446,R3,4.64,0
2023-07-23,STR041,PRD0057,906,219,566,559,R5,4.29,0
2023-10-22,STR032,PRD0142,625,17,353,289,R2,1.27,0
2023-01-29,STR042,PRD0141,274,220,155,339,R3,3.32,0
2023-09-17,STR042,PRD0049,669,83,362,390,R3,4.08,0
2024-08-18,STR004,PRD0030,418,399,87,730,R4,2.91,0
2024-08-11,STR026,PRD0011,691,84,399,376,R3,4.08,0
2024-07-07,STR018,PRD0090,593,370,557,406,R5,2.43,0
2023-05-21,STR011,PRD0025,955,260,595,620,R4,0.95,0
2023-11-12,STR019,PRD0144,981,443,598,826,R3,4.26,0
2023-09-10,STR038,PRD0028,923,192,219,896,R3,3.79,0
2023-02-12,STR045,PRD0004,510,180,119,571,R4,1.46,0
2024-02-04,STR034,PRD0079,193,286,254,225,R4,2.99,0
2023-01-29,STR008,PRD0072,877,356,431,802,R2,4.67,0
2024-01-07,STR018,PRD0115,276,57,13,320,R5,4.76,0
2024-01-14,STR016,PRD0009,905,239,260,884,R2,1.71,0
2023-02-26,STR034,PRD0125,462,188,498,152,R4,3.08,0
2024-05-05,STR030,PRD0121,294,40,33,301,R5,1.9,0
2024-03-24,STR005,PRD0075,925,230,382,773,R1,1.57,0
2023-04-30,STR039,PRD0120,915,175,580,510,R5,3.46,0
2023-12-03,STR039,PRD0130,591,418,32,977,R5,0.24,0
2024-04-14,STR029,PRD0080,647,458,191,914,R2,0.23,0
2023-08-13,STR019,PRD0026,331,156,475,12,R3,2.24,1
2023-07-23,STR025,PRD0080,204,461,3,662,R4,3.39,0
2023-10-15,STR041,PRD0052,197,233,132,298,R5,2.53,0
2023-12-17,STR019,PRD0098,263,218,230,251,R3,1.09,0
2024-07-21,STR049,PRD0075,643,173,236,580,R3,1.82,0
2023-12-31,STR009,PRD0054,190,440,410,220,R5,2.35,0
2024-11-10,STR008,PRD0048,771,440,100,1111,R2,1.19,0
2023-02-12,STR046,PRD0032,468,33,442,59,R3,4.76,1
2023-03-19,STR010,PRD0002,551,104,189,466,R1,1.78,0
2024-06-02,STR020,PRD0026,234,123,323,34,R3,3.72,1
2024-01-21,STR016,PRD0148,577,325,309,593,R2,3.54,0
2023-03-19,STR036,PRD0109,125,440,125,440,R3,4.81,0
2024-05-26,STR028,PRD0010,540,22,337,225,R3,0.16,0
2023-04-23,STR044,PRD0032,272,190,160,302,R5,3.49,0
2023-11-19,STR018,PRD0066,221,303,491,33,R5,3.95,1
2023-11-26,STR038,PRD0079,935,310,52,1193,R3,1.22,0
2024-09-29,STR016,PRD0080,784,484,338,930,R2,1.16,0
2024-07-21,STR045,PRD0129,950,446,356,1040,R4,4.04,0
2024-03-17,STR007,PRD0151,261,318,498,81,R5,1.42,1
2024-01-07,STR004,PRD0121,652,373,438,587,R4,1.86,0
2023-01-15,STR045,PRD0011,154,49,123,80,R4,0.6,1
2023-09-17,STR021,PRD0123,704,314,502,516,R3,4.33,0
2024-09-01,STR037,PRD0051,124,203,178,149,R1,3.34,0
2023-11-12,STR041,PRD0079,273,477,428,322,R5,0.3,0
2023-09-10,STR012,PRD0144,890,21,104,807,R4,0.5,0
2024-04-28,STR046,PRD0137,637,267,289,615,R3,0.89,0
2023-02-12,STR027,PRD0086,167,249,98,318,R1,0.42,0
2023-06-18,STR036,PRD0042,372,7,217,162,R3,0.74,0
2023-04-30,STR016,PRD0031,206,16,202,20,R2,1.56,1
2023-12-03,STR006,PRD0044,350,137,10,477,R2,1.43,0
2023-12-31,STR010,PRD0153,322,8,325,5,R1,2.29,1
2024-07-28,STR029,PRD0113,407,430,395,442,R2,3.95,0
2024-07-14,STR026,PRD0004,510,93,195,408,R3,2.6,0
2023-09-10,STR036,PRD0145,312,194,328,178,R3,1.08,0
2023-11-26,STR012,PRD0111,866,357,339,884,R4,2.95,0
2024-03-17,STR021,PRD0144,886,202,539,549,R3,4.42,0
2023-12-24,STR047,PRD0067,315,176,138,353,R2,1.84,0
2023-11-12,STR033,PRD0063,583,301,68,816,R1,2.66,0
2023-12-17,STR014,PRD0137,289,494,559,224,R5,0.71,0
2023-03-12,STR043,PRD0108,761,385,466,680,R1,4.47,0
2023-02-12,STR046,PRD0041,556,78,54,580,R3,1.12,0
2024-09-29,STR031,PRD0090,913,24,292,645,R5,3.27,0
2023-08-27,STR017,PRD0059,747,52,210,589,R2,3.21,0
2023-04-16,STR019,PRD0121,906,499,218,1187,R3,4.71,0
2023-08-20,STR026,PRD0007,421,416,393,444,R3,1.58,0
2023-07-02,STR049,PRD0145,379,491,301,569,R3,0.43,0
2023-03-05,STR014,PRD0121,463,356,431,388,R5,4.9,0
2023-05-14,STR009,PRD0025,340,384,349,375,R5,0.75,0
2023-06-11,STR009,PRD0017,846,8,292,562,R5,2.54,0
2024-07-14,STR002,PRD0106,391,70,143,318,R2,2.85,0
2023-08-20,STR011,PRD0037,459,150,498,111,R4,3.72,0
2024-01-28,STR006,PRD0159,398,406,562,242,R2,1.33,0
2023-10-01,STR032,PRD0043,292,390,200,482,R2,2.74,0
2024-12-22,STR015,PRD0047,383,302,547,138,R5,2.56,0
2024-03-10,STR007,PRD0098,738,338,292,784,R5,4.41,0
2023-05-07,STR048,PRD0159,767,477,135,1109,R2,2.18,0
2024-12-08,STR048,PRD0136,366,443,368,441,R2,4.34,0
2024-06-23,STR011,PRD0122,704,237,491,450,R4,0.59,0
2023-01-22,STR018,PRD0091,105,133,93,145,R5,4.53,0
2024-08-25,STR009,PRD0158,648,356,115,889,R5,4.37,0
2024-05-26,STR029,PRD0110,653,136,394,395,R2,1.17,0
2024-08-11,STR023,PRD0098,957,335,133,1159,R5,0.64,0
2023-06-25,STR008,PRD0085,791,59,204,646,R2,4.55,0
2023-12-10,STR011,PRD0033,133,151,100,184,R4,3.54,0
2024-10-27,STR020,PRD0040,924,451,512,863,R3,3.12,0
2024-07-21,STR013,PRD0135,493,418,207,704,R2,1.04,0
2024-01-28,STR050,PRD0146,778,27,598,207,R2,2.44,0
2024-10-13,STR050,PRD0028,491,295,570,216,R2,0.72,0
2023-06-25,STR030,PRD0006,941,100,454,587,R5,2.01,0
2024-03-03,STR033,PRD0061,402,193,358,237,R1,3.28,0
2023-11-19,STR020,PRD0074,537,465,512,490,R3,0.46,0
2023-01-22,STR012,PRD0073,523,138,344,317,R4,0.89,0
2024-07-21,STR037,PRD0043,599,499,120,978,R1,3.97,0
2023-09-03,STR021,PRD0043,286,436,234,488,R3,3.05,0
2024-05-12,STR038,PRD0122,507,112,571,48,R3,4.34,1
2024-12-15,STR047,PRD0065,568,450,552,466,R2,1.59,0
2024-05-19,STR018,PRD0130,167,273,175,265,R5,4.21,0
2023-07-09,STR030,PRD0082,830,300,239,891,R5,2.85,0
2023-06-18,STR006,PRD0108,786,452,58,1180,R2,4.86,0
2023-10-08,STR027,PRD0006,428,398,191,635,R1,1.62,0
2024-07-28,STR047,PRD0037,485,238,58,665,R2,3.36,0
2023-09-17,STR049,PRD0153,331,277,566,42,R3,0.17,1
2023-03-26,STR025,PRD0075,507,144,71,580,R4,3.65,0
2024-03-03,STR011,PRD0121,249,19,96,172,R4,3.54,0
2023-06-25,STR040,PRD0122,157,306,129,334,R2,4.9,0
2024-05-19,STR010,PRD0008,701,243,123,821,R1,4.35,0
2024-06-30,STR037,PRD0102,309,22,143,188,R1,0.8,0
2024-07-07,STR037,PRD0013,292,90,319,63,R1,2.42,1
2024-11-03,STR042,PRD0148,371,140,336,175,R3,4.75,0
2024-04-21,STR046,PRD0088,591,28,71,548,R3,3.32,0
2023-03-26,STR035,PRD0072,522,389,286,625,R5,0.39,0
2024-03-17,STR018,PRD0110,151,211,196,166,R5,4.91,0
2024-08-11,STR011,PRD0060,473,56,402,127,R4,4.03,0
2023-12-03,STR046,PRD0119,669,333,147,855,R3,3.83,0
2023-01-15,STR041,PRD0130,249,283,415,117,R5,3.49,0
2023-05-07,STR024,PRD0150,294,200,437,57,R5,3.59,1
2024-04-28,STR015,PRD0091,277,275,116,436,R5,2.3,0
2023-05-14,STR010,PRD0089,223,65,85,203,R1,0.73,0
2024-01-14,STR036,PRD0001,796,377,281,892,R3,0.1,0
2024-05-05,STR010,PRD0100,467,387,76,778,R1,3.96,0
2023-03-26,STR009,PRD0032,877,172,136,913,R5,0.79,0
2023-08-13,STR014,PRD0003,119,337,192,264,R5,0.48,0
2024-09-22,STR044,PRD0148,769,479,368,880,R5,4.21,0
2023-05-21,STR047,PRD0132,432,496,459,469,R2,4.95,0
2024-06-23,STR035,PRD0048,673,221,254,640,R5,0.09,0
2023-03-05,STR022,PRD0016,835,314,311,838,R3,2.45,0
2023-08-20,STR026,PRD0116,269,132,296,105,R3,1.67,0
2024-06-23,STR003,PRD0160,615,219,232,602,R3,0.95,0
2024-10-06,STR038,PRD0119,126,405,333,198,R3,2.01,0
2024-07-14,STR019,PRD0138,735,322,196,861,R3,3.24,0
2024-06-09,STR001,PRD0048,232,181,261,152,R2,0.37,0
2023-07-30,STR026,PRD0090,805,331,355,781,R3,2.78,0
2024-03-31,STR018,PRD0011,450,19,53,416,R5,3.93,0
2023-01-22,STR029,PRD0069,825,455,380,900,R2,0.84,0
2024-01-07,STR013,PRD0108,832,76,93,815,R2,4.38,0
2024-04-28,STR050,PRD0129,927,402,125,1204,R2,0.07,0
2024-03-17,STR014,PRD0043,406,240,538,108,R5,4.34,0
2023-06-11,STR002,PRD0101,376,46,201,221,R2,2.03,0
2024-07-28,STR002,PRD0135,440,88,469,59,R2,2.47,1
2023-10-22,STR002,PRD0129,262,1,158,105,R2,2.5,0
2023-05-28,STR024,PRD0130,340,124,400,64,R5,2.86,1
2023-08-20,STR038,PRD0116,706,9,427,288,R3,1.97,0
2024-04-21,STR010,PRD0154,672,490,352,810,R1,4.99,0
2023-10-22,STR002,PRD0059,433,185,192,426,R2,1.54,0
2023-11-19,STR030,PRD0099,360,435,440,355,R5,2.89,0
2023-04-23,STR034,PRD0108,954,103,78,979,R4,2.65,0
2023-10-01,STR006,PRD0007,287,432,104,615,R2,3.88,0
2023-05-07,STR004,PRD0025,509,448,480,477,R4,0.26,0
2023-09-17,STR019,PRD0100,134,47,121,60,R3,0.88,1
2023-10-01,STR046,PRD0155,974,74,165,883,R3,1.85,0
2024-09-29,STR009,PRD0075,994,393,189,1198,R5,1.74,0
2024-05-12,STR004,PRD0001,499,128,244,383,R4,4.17,0
2024-04-28,STR010,PRD0138,870,93,226,737,R1,2.19,0
2023-01-01,STR010,PRD0019,952,203,292,863,R1,3.84,0
2024-12-01,STR025,PRD0095,466,210,409,267,R4,1.24,0
2024-05-05,STR029,PRD0047,249,431,120,560,R2,0.9,0
2023-07-02,STR003,PRD0061,652,208,300,560,R3,4.21,0
2023-08-27,STR048,PRD0030,507,390,354,543,R2,0.16,0
2024-08-25,STR016,PRD0154,699,179,157,721,R2,0.02,0
2023-10-01,STR010,PRD0061,757,394,303,848,R1,2.08,0
2023-07-30,STR004,PRD0147,473,439,436,476,R4,3.69,0
2024-04-14,STR041,PRD0140,414,143,267,290,R5,4.88,0
2024-10-06,STR001,PRD0142,272,300,404,168,R2,4.42,0
2024-12-15,STR049,PRD0034,950,26,258,718,R3,0.01,0
2023-11-19,STR014,PRD0103,799,214,143,870,R5,0.46,0
2024-05-26,STR031,PRD0062,365,227,39,553,R5,4.49,0
2024-12-29,STR046,PRD0007,784,22,271,535,R3,0.99,0
2023-05-28,STR025,PRD0137,794,377,137,1034,R4,0.23,0
2024-12-01,STR045,PRD0097,483,262,121,624,R4,3.04,0
2023-10-08,STR050,PRD0044,693,211,52,852,R2,4.38,0
2023-06-11,STR034,PRD0038,946,90,424,612,R4,3.8,0
2024-11-10,STR002,PRD0154,841,386,439,788,R2,2.0,0
2023-04-09,STR011,PRD0092,815,320,551,584,R4,0.34,0
2023-08-27,STR050,PRD0005,612,464,490,586,R2,0.72,0
2024-09-22,STR038,PRD0140,637,297,232,702,R3,3.22,0
2024-07-28,STR030,PRD0118,339,282,354,267,R5,3.62,0
2023-08-13,STR037,PRD0121,306,471,339,438,R1,4.63,0
2023-06-25,STR025,PRD0144,730,190,423,497,R4,1.13,0
