RETURN_ID,ORDER_ID,RETURN_DATE,PRODUCT_ID,CUSTOMER_ID,RETURN_REASON,REFUND_AMOUNT,RETURN_STATUS,CHANNEL_ID
RET01069,ORD0014068,2024-05-24,PRD0122,CUS01427,Size/Fit Issue,10737.51,Approved,CH01
RET01070,ORD0010804,2023-12-20,PRD0149,CUS04230,Arrived Late,1563.11,Approved,CH01
RET01071,ORD0000801,2023-07-09,PRD0108,CUS04289,Defective Product,3725.66,Approved,CH03
RET01072,ORD0010755,2024-10-19,PRD0056,CUS04869,Changed Mind,15184.78,Approved,CH01
RET01073,ORD0006789,2024-08-18,PRD0087,CUS01430,Changed Mind,1473.33,Approved,CH03
RET01074,ORD0011794,2023-09-25,PRD0031,CUS04774,Wrong Item Delivered,10293.43,Approved,CH02
RET01075,ORD0014966,2024-11-10,PRD0034,CUS01677,Defective Product,965.13,Approved,CH02
RET01076,ORD0010230,2024-03-04,PRD0157,CUS04683,Wrong Item Delivered,2640.75,Approved,CH02
RET01077,ORD0003514,2023-10-16,PRD0148,CUS01318,Damaged Packaging,1595.39,Pending,CH02
RET01078,ORD0014631,2023-02-10,PRD0108,CUS02157,Arrived Late,458.02,Approved,CH02
RET01079,ORD0007023,2023-07-24,PRD0155,CUS00074,Arrived Late,574.86,Approved,CH01
RET01080,ORD0018819,2023-12-08,PRD0089,CUS04247,Arrived Late,8050.33,Pending,CH03
RET01081,ORD0011660,2024-03-30,PRD0095,CUS01396,Damaged Packaging,4209.09,Approved,CH03
RET01082,ORD0013307,2023-12-05,PRD0137,CUS01691,Changed Mind,12738.74,Approved,CH02
RET01083,ORD0000093,2024-10-31,PRD0111,CUS02980,Arrived Late,1490.9,Approved,CH03
RET01084,ORD0018740,2024-02-06,PRD0108,CUS04098,Changed Mind,3560.03,Pending,CH03
RET01085,ORD0007157,2024-09-28,PRD0006,CUS04145,Wrong Item Delivered,70969.7,Pending,CH03
RET01086,ORD0007116,2024-02-13,PRD0039,CUS04895,Wrong Item Delivered,1247.41,Approved,CH02
RET01087,ORD0001279,2024-06-04,PRD0061,CUS04113,Damaged Packaging,11096.21,Approved,CH03
RET01088,ORD0009463,2023-12-01,PRD0039,CUS04218,Arrived Late,6409.4,Approved,CH01
RET01089,ORD0018484,2024-10-27,PRD0101,CUS04410,Wrong Item Delivered,761.84,Approved,CH02
RET01090,ORD0000933,2023-06-24,PRD0093,CUS00102,Changed Mind,2601.82,Approved,CH02
RET01091,ORD0014417,2023-07-17,PRD0128,CUS02126,Damaged Packaging,17724.27,Pending,CH02
RET01092,ORD0013993,2024-09-21,PRD0016,CUS00668,Changed Mind,110554.39,Approved,CH01
RET01093,ORD0008351,2024-09-20,PRD0130,CUS04032,Not as Described,16048.29,Approved,CH02
RET01094,ORD0000635,2023-08-25,PRD0111,CUS02591,Damaged Packaging,986.96,Approved,CH02
RET01095,ORD0013403,2024-12-14,PRD0087,CUS00673,Arrived Late,7665.56,Approved,CH01
RET01096,ORD0014917,2024-01-05,PRD0081,CUS01323,Wrong Item Delivered,3044.99,Approved,CH02
RET01097,ORD0005411,2023-09-16,PRD0049,CUS00061,Damaged Packaging,2306.73,Approved,CH02
RET01098,ORD0009015,2024-07-24,PRD0127,CUS01445,Changed Mind,4543.7,Approved,CH02
RET01099,ORD0019759,2023-09-03,PRD0001,CUS02312,Changed Mind,44294.76,Pending,CH03
RET01100,ORD0015852,2024-07-21,PRD0014,CUS04063,Damaged Packaging,28420.77,Rejected,CH02
RET01101,ORD0016276,2023-01-16,PRD0128,CUS04122,Defective Product,5071.28,Approved,CH01
RET01102,ORD0002085,2023-02-04,PRD0039,CUS02969,Defective Product,3370.3,Pending,CH02
RET01103,ORD0016318,2024-03-30,PRD0056,CUS04708,Wrong Item Delivered,14478.01,Rejected,CH01
RET01104,ORD0015784,2024-07-12,PRD0035,CUS03951,Defective Product,9399.82,Pending,CH02
RET01105,ORD0015766,2024-03-06,PRD0123,CUS00664,Arrived Late,7943.77,Approved,CH02
RET01106,ORD0005418,2024-11-13,PRD0139,CUS04156,Damaged Packaging,4778.01,Approved,CH01
RET01107,ORD0002467,2024-01-04,PRD0001,CUS03231,Arrived Late,6340.12,Rejected,CH01
RET01108,ORD0018620,2024-12-08,PRD0090,CUS02027,Damaged Packaging,5348.04,Rejected,CH01
RET01109,ORD0000813,2023-07-01,PRD0084,CUS00762,Defective Product,11512.61,Pending,CH01
RET01110,ORD0002398,2023-08-05,PRD0149,CUS00287,Not as Described,2601.07,Approved,CH02
RET01111,ORD0012722,2024-11-07,PRD0054,CUS04491,Not as Described,10154.91,Approved,CH03
RET01112,ORD0002008,2024-03-17,PRD0118,CUS01083,Defective Product,2735.23,Approved,CH01
RET01113,ORD0018463,2024-06-19,PRD0018,CUS02212,Damaged Packaging,51490.79,Approved,CH01
RET01114,ORD0007417,2023-09-07,PRD0069,CUS04139,Damaged Packaging,2814.34,Approved,CH03
RET01115,ORD0016122,2023-11-15,PRD0092,CUS04811,Size/Fit Issue,524.47,Rejected,CH01
RET01116,ORD0016025,2023-04-02,PRD0067,CUS00322,Arrived Late,4865.75,Approved,CH03
RET01117,ORD0017906,2023-08-02,PRD0116,CUS02185,Defective Product,2599.3,Approved,CH01
RET01118,ORD0001054,2024-06-26,PRD0075,CUS03112,Not as Described,2886.37,Pending,CH01
RET01119,ORD0006933,2024-09-07,PRD0026,CUS03322,Not as Described,1803.12,Approved,CH01
RET01120,ORD0001634,2024-06-11,PRD0033,CUS00189,Defective Product,14916.63,Rejected,CH02
RET01121,ORD0007722,2024-07-01,PRD0016,CUS03561,Size/Fit Issue,108634.13,Approved,CH03
RET01122,ORD0015487,2024-10-08,PRD0110,CUS00371,Not as Described,7350.65,Approved,CH01
RET01123,ORD0010775,2024-12-25,PRD0043,CUS00440,Defective Product,2832.6,Rejected,CH03
RET01124,ORD0016708,2023-08-19,PRD0104,CUS03581,Wrong Item Delivered,1492.19,Approved,CH02
RET01125,ORD0014337,2024-03-27,PRD0060,CUS03582,Defective Product,13441.72,Approved,CH01
RET01126,ORD0002219,2024-05-03,PRD0028,CUS04803,Damaged Packaging,19669.98,Rejected,CH01
RET01127,ORD0013855,2024-03-18,PRD0129,CUS01351,Defective Product,22072.41,Pending,CH01
RET01128,ORD0015813,2024-01-19,PRD0004,CUS01835,Arrived Late,56322.32,Rejected,CH03
RET01129,ORD0015720,2024-06-06,PRD0082,CUS01964,Defective Product,10084.13,Approved,CH03
RET01130,ORD0014203,2023-08-02,PRD0075,CUS00171,Arrived Late,34948.92,Approved,CH01
RET01131,ORD0017315,2023-02-15,PRD0039,CUS03740,Defective Product,6422.67,Approved,CH02
RET01132,ORD0018845,2023-06-02,PRD0132,CUS00819,Changed Mind,23667.93,Approved,CH02
RET01133,ORD0005037,2024-07-04,PRD0119,CUS00231,Size/Fit Issue,2192.64,Approved,CH03
RET01134,ORD0015253,2023-09-17,PRD0147,CUS00572,Defective Product,1314.12,Approved,CH03
RET01135,ORD0008911,2023-11-14,PRD0131,CUS03516,Not as Described,13518.4,Approved,CH01
RET01136,ORD0005275,2024-12-17,PRD0134,CUS00668,Wrong Item Delivered,1307.03,Pending,CH03
RET01137,ORD0009178,2023-07-17,PRD0114,CUS00892,Damaged Packaging,382.1,Pending,CH02
RET01138,ORD0002181,2023-09-03,PRD0081,CUS01070,Damaged Packaging,4380.34,Approved,CH02
RET01139,ORD0002185,2024-09-22,PRD0038,CUS00275,Arrived Late,1646.71,Approved,CH01
RET01140,ORD0019084,2023-12-27,PRD0124,CUS02862,Arrived Late,2913.35,Approved,CH02
RET01141,ORD0005584,2023-05-31,PRD0060,CUS04999,Arrived Late,19388.39,Approved,CH01
RET01142,ORD0001969,2024-06-07,PRD0115,CUS02412,Wrong Item Delivered,1473.13,Approved,CH02
RET01143,ORD0011089,2024-09-27,PRD0055,CUS03347,Changed Mind,21848.61,Rejected,CH01
RET01144,ORD0003386,2023-08-15,PRD0020,CUS03744,Defective Product,98217.72,Rejected,CH03
RET01145,ORD0013844,2024-08-28,PRD0014,CUS04714,Arrived Late,89842.0,Rejected,CH01
RET01146,ORD0015192,2024-01-03,PRD0055,CUS03320,Changed Mind,9334.47,Approved,CH01
RET01147,ORD0018431,2024-06-19,PRD0104,CUS02497,Size/Fit Issue,1179.64,Approved,CH01
RET01148,ORD0016944,2023-03-18,PRD0081,CUS01827,Not as Described,7351.28,Approved,CH02
RET01149,ORD0003023,2023-12-28,PRD0080,CUS03058,Arrived Late,24784.0,Pending,CH01
RET01150,ORD0012842,2023-04-04,PRD0156,CUS03010,Damaged Packaging,239.02,Approved,CH02
RET01151,ORD0009810,2024-11-14,PRD0047,CUS03831,Changed Mind,26532.05,Pending,CH01
RET01152,ORD0009610,2024-04-13,PRD0037,CUS04517,Size/Fit Issue,2897.67,Approved,CH02
RET01153,ORD0005185,2023-03-02,PRD0095,CUS03129,Defective Product,1458.39,Approved,CH01
RET01154,ORD0004674,2023-05-09,PRD0148,CUS00410,Not as Described,2611.39,Rejected,CH01
RET01155,ORD0001081,2023-08-24,PRD0060,CUS03681,Changed Mind,8190.45,Approved,CH02
RET01156,ORD0000564,2024-05-22,PRD0153,CUS03065,Size/Fit Issue,2289.35,Approved,CH02
RET01157,ORD0018599,2024-06-03,PRD0134,CUS01015,Damaged Packaging,6741.84,Approved,CH02
RET01158,ORD0001756,2023-05-05,PRD0003,CUS00453,Arrived Late,31075.84,Approved,CH02
RET01159,ORD0007083,2024-11-11,PRD0086,CUS01108,Wrong Item Delivered,13523.75,Approved,CH02
RET01160,ORD0017505,2023-12-22,PRD0080,CUS04605,Wrong Item Delivered,38711.38,Approved,CH01
RET01161,ORD0014680,2023-03-09,PRD0067,CUS02176,Damaged Packaging,7354.41,Pending,CH01
RET01162,ORD0013641,2023-05-17,PRD0102,CUS02580,Not as Described,5475.95,Rejected,CH03
RET01163,ORD0016213,2024-05-01,PRD0028,CUS00627,Changed Mind,18491.04,Pending,CH01
RET01164,ORD0009264,2023-09-18,PRD0016,CUS00045,Arrived Late,17916.67,Approved,CH01
RET01165,ORD0015207,2024-04-15,PRD0043,CUS01845,Changed Mind,23658.6,Pending,CH02
RET01166,ORD0006421,2023-04-02,PRD0112,CUS04477,Wrong Item Delivered,1447.18,Approved,CH03
RET01167,ORD0018813,2024-10-10,PRD0138,CUS02154,Changed Mind,11571.39,Approved,CH02
RET01168,ORD0001612,2023-02-25,PRD0071,CUS03086,Damaged Packaging,3589.23,Approved,CH01
RET01169,ORD0009152,2023-07-13,PRD0056,CUS03525,Arrived Late,28417.67,Pending,CH01
RET01170,ORD0005850,2024-12-25,PRD0099,CUS02025,Damaged Packaging,6539.02,Approved,CH02
RET01171,ORD0010631,2024-11-03,PRD0118,CUS00990,Defective Product,4931.61,Approved,CH03
RET01172,ORD0001987,2023-04-23,PRD0072,CUS04864,Damaged Packaging,12794.43,Approved,CH03
RET01173,ORD0010481,2024-04-03,PRD0036,CUS04631,Size/Fit Issue,5727.58,Approved,CH02
RET01174,ORD0005720,2023-09-28,PRD0105,CUS04155,Changed Mind,3589.54,Rejected,CH03
RET01175,ORD0009459,2024-05-31,PRD0002,CUS02907,Arrived Late,144570.11,Pending,CH02
RET01176,ORD0007294,2024-06-28,PRD0053,CUS04101,Wrong Item Delivered,30406.2,Pending,CH01
RET01177,ORD0011434,2023-03-10,PRD0096,CUS00024,Not as Described,7155.83,Pending,CH02
RET01178,ORD0018125,2023-07-17,PRD0067,CUS03332,Not as Described,6970.83,Approved,CH01
RET01179,ORD0002405,2024-10-20,PRD0028,CUS00516,Defective Product,8276.67,Pending,CH02
RET01180,ORD0019636,2023-02-06,PRD0038,CUS00935,Defective Product,14100.59,Approved,CH01
RET01181,ORD0000731,2023-06-26,PRD0122,CUS03757,Damaged Packaging,11326.85,Approved,CH02
RET01182,ORD0001525,2023-03-11,PRD0012,CUS00468,Arrived Late,201731.34,Approved,CH01
RET01183,ORD0016915,2023-02-25,PRD0037,CUS00581,Damaged Packaging,7154.72,Approved,CH01
RET01184,ORD0012223,2024-12-27,PRD0145,CUS04230,Not as Described,1157.55,Pending,CH02
RET01185,ORD0019669,2023-04-25,PRD0117,CUS04608,Damaged Packaging,6790.56,Approved,CH03
RET01186,ORD0007870,2023-11-21,PRD0124,CUS03832,Size/Fit Issue,15969.9,Approved,CH01
RET01187,ORD0007575,2024-12-08,PRD0024,CUS01534,Arrived Late,4347.4,Approved,CH01
RET01188,ORD0009605,2024-09-22,PRD0100,CUS02274,Not as Described,4904.81,Approved,CH01
RET01189,ORD0001310,2023-12-09,PRD0001,CUS01565,Not as Described,11939.97,Approved,CH02
RET01190,ORD0002280,2024-04-25,PRD0083,CUS03967,Damaged Packaging,4839.49,Approved,CH02
RET01191,ORD0019016,2023-09-04,PRD0084,CUS00959,Arrived Late,13032.17,Approved,CH03
RET01192,ORD0002216,2023-12-23,PRD0011,CUS04206,Changed Mind,206632.94,Approved,CH01
RET01193,ORD0012517,2023-02-15,PRD0024,CUS03471,Changed Mind,10406.85,Pending,CH02
RET01194,ORD0019104,2023-06-01,PRD0013,CUS04764,Defective Product,57420.79,Approved,CH02
RET01195,ORD0000467,2023-10-07,PRD0031,CUS00214,Size/Fit Issue,7553.09,Pending,CH02
RET01196,ORD0017397,2023-08-02,PRD0124,CUS04489,Damaged Packaging,6302.17,Approved,CH03
RET01197,ORD0009351,2024-05-18,PRD0155,CUS00160,Arrived Late,1733.93,Approved,CH03
RET01198,ORD0007700,2023-07-27,PRD0102,CUS03094,Arrived Late,5180.39,Approved,CH02
RET01199,ORD0013679,2023-12-11,PRD0038,CUS04571,Changed Mind,11608.03,Rejected,CH03
RET01200,ORD0017678,2024-02-27,PRD0110,CUS01974,Defective Product,3522.54,Approved,CH01
RET01201,ORD0012819,2023-06-17,PRD0152,CUS00442,Changed Mind,840.01,Approved,CH02
RET01202,ORD0009650,2024-10-13,PRD0120,CUS00136,Defective Product,2365.31,Approved,CH03
RET01203,ORD0004029,2024-09-10,PRD0123,CUS04156,Size/Fit Issue,5781.34,Rejected,CH02
RET01204,ORD0002910,2023-10-02,PRD0138,CUS01414,Size/Fit Issue,9602.21,Pending,CH03
RET01205,ORD0018729,2024-07-18,PRD0068,CUS01729,Not as Described,17543.76,Approved,CH02
RET01206,ORD0000299,2023-12-04,PRD0149,CUS04949,Not as Described,1656.27,Approved,CH02
RET01207,ORD0018089,2024-08-05,PRD0064,CUS03562,Damaged Packaging,8785.33,Approved,CH01
RET01208,ORD0006770,2024-06-11,PRD0121,CUS04732,Changed Mind,13857.42,Pending,CH02
RET01209,ORD0006499,2024-03-08,PRD0085,CUS00066,Changed Mind,6123.89,Approved,CH03
RET01210,ORD0010487,2024-10-07,PRD0155,CUS00339,Arrived Late,2153.83,Approved,CH02
RET01211,ORD0003905,2023-08-15,PRD0074,CUS01317,Damaged Packaging,25826.49,Approved,CH01
RET01212,ORD0014414,2023-08-11,PRD0114,CUS01065,Arrived Late,2512.83,Rejected,CH01
RET01213,ORD0009079,2023-07-07,PRD0055,CUS01902,Changed Mind,31170.51,Pending,CH01
RET01214,ORD0014484,2024-01-23,PRD0064,CUS02404,Damaged Packaging,6990.4,Pending,CH02
RET01215,ORD0014075,2024-10-05,PRD0042,CUS00056,Not as Described,8653.62,Approved,CH01
RET01216,ORD0001869,2023-10-31,PRD0141,CUS01559,Wrong Item Delivered,1112.89,Approved,CH01
RET01217,ORD0005385,2024-10-15,PRD0137,CUS00687,Arrived Late,6059.51,Approved,CH01
RET01218,ORD0017471,2024-08-20,PRD0081,CUS02261,Damaged Packaging,8024.83,Pending,CH02
RET01219,ORD0018785,2024-09-04,PRD0022,CUS01339,Size/Fit Issue,19322.8,Pending,CH01
RET01220,ORD0005091,2024-01-04,PRD0002,CUS04632,Defective Product,188736.42,Approved,CH02
RET01221,ORD0011359,2023-02-13,PRD0015,CUS02105,Damaged Packaging,62801.86,Rejected,CH03
RET01222,ORD0002051,2023-12-31,PRD0057,CUS00472,Damaged Packaging,7428.33,Rejected,CH01
RET01223,ORD0004495,2024-07-01,PRD0132,CUS04942,Size/Fit Issue,5513.7,Approved,CH03
RET01224,ORD0018473,2024-07-14,PRD0159,CUS04356,Arrived Late,1395.23,Approved,CH02
RET01225,ORD0017582,2024-06-09,PRD0070,CUS03586,Changed Mind,30017.52,Approved,CH01
RET01226,ORD0002511,2024-03-22,PRD0081,CUS03229,Defective Product,4018.7,Approved,CH02
RET01227,ORD0018635,2023-09-14,PRD0033,CUS00157,Arrived Late,3464.47,Rejected,CH02
RET01228,ORD0018829,2023-07-26,PRD0086,CUS00917,Size/Fit Issue,8818.74,Approved,CH02
RET01229,ORD0014759,2024-04-04,PRD0029,CUS00236,Damaged Packaging,9646.57,Approved,CH02
RET01230,ORD0015109,2023-09-03,PRD0047,CUS01861,Changed Mind,5345.62,Approved,CH03
RET01231,ORD0001010,2024-04-27,PRD0117,CUS01150,Defective Product,597.32,Approved,CH03
RET01232,ORD0018455,2023-06-04,PRD0094,CUS04621,Wrong Item Delivered,3077.44,Pending,CH03
RET01233,ORD0000011,2023-02-06,PRD0118,CUS03569,Damaged Packaging,459.87,Rejected,CH02
RET01234,ORD0003911,2024-07-07,PRD0035,CUS00655,Wrong Item Delivered,6195.91,Approved,CH01
RET01235,ORD0015050,2023-11-15,PRD0063,CUS02850,Arrived Late,2345.02,Approved,CH02
RET01236,ORD0005169,2023-05-19,PRD0108,CUS00925,Damaged Packaging,1470.89,Approved,CH02
RET01237,ORD0008475,2024-02-26,PRD0076,CUS04837,Arrived Late,12853.09,Approved,CH02
RET01238,ORD0004290,2024-08-09,PRD0014,CUS00149,Arrived Late,41357.57,Pending,CH01
RET01239,ORD0009914,2024-08-09,PRD0123,CUS01976,Damaged Packaging,22290.61,Approved,CH03
RET01240,ORD0004283,2023-03-24,PRD0139,CUS04706,Damaged Packaging,27048.88,Approved,CH03
RET01241,ORD0013768,2023-10-26,PRD0082,CUS04837,Arrived Late,6208.13,Pending,CH03
RET01242,ORD0018784,2024-03-04,PRD0080,CUS04869,Arrived Late,26717.65,Approved,CH01
RET01243,ORD0005739,2023-06-03,PRD0109,CUS02975,Not as Described,3353.48,Approved,CH03
RET01244,ORD0003967,2023-06-18,PRD0124,CUS04118,Damaged Packaging,19760.45,Approved,CH01
RET01245,ORD0017604,2023-06-14,PRD0126,CUS04697,Size/Fit Issue,18209.01,Approved,CH01
RET01246,ORD0016628,2023-06-30,PRD0024,CUS00549,Arrived Late,9325.86,Rejected,CH01
RET01247,ORD0009678,2024-06-16,PRD0039,CUS02148,Arrived Late,8138.35,Approved,CH01
RET01248,ORD0009265,2024-09-04,PRD0029,CUS03707,Arrived Late,7540.33,Approved,CH02
RET01249,ORD0005873,2023-04-02,PRD0061,CUS00531,Arrived Late,11108.49,Approved,CH01
RET01250,ORD0011882,2024-04-01,PRD0075,CUS02589,Size/Fit Issue,27037.0,Approved,CH03
RET01251,ORD0018502,2024-06-24,PRD0045,CUS03923,Changed Mind,40692.32,Approved,CH01
RET01252,ORD0007034,2024-10-30,PRD0143,CUS03507,Damaged Packaging,487.8,Approved,CH02
RET01253,ORD0000609,2024-06-02,PRD0057,CUS03374,Arrived Late,62640.79,Pending,CH01
RET01254,ORD0005208,2023-04-17,PRD0029,CUS01125,Wrong Item Delivered,1462.15,Approved,CH02
RET01255,ORD0016055,2024-11-14,PRD0051,CUS00725,Size/Fit Issue,11909.39,Approved,CH02
RET01256,ORD0010417,2024-04-01,PRD0013,CUS02052,Changed Mind,31596.69,Approved,CH01
RET01257,ORD0018578,2023-07-09,PRD0011,CUS02578,Defective Product,184724.64,Approved,CH02
RET01258,ORD0001406,2023-10-06,PRD0001,CUS03517,Changed Mind,61287.93,Approved,CH01
RET01259,ORD0017041,2023-09-28,PRD0039,CUS04653,Defective Product,2442.49,Approved,CH02
RET01260,ORD0010701,2024-03-21,PRD0082,CUS02314,Arrived Late,12012.63,Pending,CH02
RET01261,ORD0002034,2023-09-01,PRD0074,CUS04341,Changed Mind,33667.45,Pending,CH03
RET01262,ORD0014250,2023-10-08,PRD0134,CUS02032,Damaged Packaging,730.64,Approved,CH02
RET01263,ORD0008177,2023-10-08,PRD0011,CUS04356,Damaged Packaging,108041.69,Approved,CH01
RET01264,ORD0000690,2024-04-10,PRD0047,CUS02068,Changed Mind,30106.25,Pending,CH02
RET01265,ORD0011779,2024-05-02,PRD0104,CUS00937,Defective Product,4361.79,Pending,CH03
RET01266,ORD0003528,2024-04-17,PRD0039,CUS04115,Wrong Item Delivered,1218.44,Approved,CH01
RET01267,ORD0006468,2023-02-06,PRD0099,CUS03598,Damaged Packaging,6038.74,Pending,CH01
RET01268,ORD0002813,2024-09-15,PRD0022,CUS01794,Changed Mind,9525.54,Pending,CH01
RET01269,ORD0008821,2024-04-27,PRD0058,CUS02426,Arrived Late,9007.56,Approved,CH02
RET01270,ORD0007520,2023-01-23,PRD0081,CUS03103,Size/Fit Issue,6642.22,Approved,CH03
RET01271,ORD0004161,2023-12-10,PRD0017,CUS00563,Wrong Item Delivered,69189.43,Approved,CH01
RET01272,ORD0007335,2024-05-04,PRD0059,CUS01255,Wrong Item Delivered,17340.41,Approved,CH01
RET01273,ORD0015412,2023-03-09,PRD0010,CUS02574,Changed Mind,57362.54,Approved,CH02
RET01274,ORD0000670,2024-11-15,PRD0100,CUS02273,Damaged Packaging,6097.16,Approved,CH03
RET01275,ORD0007289,2024-04-03,PRD0129,CUS04640,Changed Mind,15238.47,Approved,CH02
RET01276,ORD0006026,2024-01-13,PRD0138,CUS02969,Defective Product,18432.16,Approved,CH02
RET01277,ORD0012936,2023-04-10,PRD0109,CUS02099,Changed Mind,4013.02,Pending,CH02
RET01278,ORD0013811,2023-03-05,PRD0022,CUS04147,Arrived Late,8817.98,Pending,CH01
RET01279,ORD0019717,2024-07-30,PRD0025,CUS00747,Wrong Item Delivered,4713.62,Approved,CH02
RET01280,ORD0005295,2024-07-02,PRD0014,CUS04153,Size/Fit Issue,136275.76,Rejected,CH02
RET01281,ORD0016223,2024-03-12,PRD0138,CUS04295,Size/Fit Issue,2370.12,Pending,CH02
RET01282,ORD0013628,2023-03-27,PRD0025,CUS03087,Size/Fit Issue,7307.62,Approved,CH03
RET01283,ORD0001252,2023-07-21,PRD0111,CUS01916,Size/Fit Issue,345.59,Rejected,CH03
RET01284,ORD0011206,2024-03-11,PRD0004,CUS00651,Defective Product,18155.35,Approved,CH03
RET01285,ORD0017142,2024-02-24,PRD0122,CUS00532,Wrong Item Delivered,22692.3,Rejected,CH01
RET01286,ORD0007431,2024-06-13,PRD0071,CUS04706,Arrived Late,5616.84,Approved,CH03
RET01287,ORD0011027,2024-10-26,PRD0151,CUS03532,Size/Fit Issue,1391.86,Approved,CH01
RET01288,ORD0003669,2024-10-01,PRD0074,CUS03441,Arrived Late,3462.76,Approved,CH03
RET01289,ORD0013699,2023-05-01,PRD0050,CUS01943,Size/Fit Issue,23186.2,Approved,CH02
RET01290,ORD0005677,2023-08-13,PRD0050,CUS02523,Size/Fit Issue,32730.06,Approved,CH02
RET01291,ORD0018414,2024-03-20,PRD0094,CUS03129,Damaged Packaging,617.94,Pending,CH02
RET01292,ORD0000986,2024-11-03,PRD0025,CUS00154,Arrived Late,7078.71,Approved,CH02
RET01293,ORD0013728,2023-10-01,PRD0158,CUS00864,Arrived Late,2950.01,Approved,CH01
RET01294,ORD0010391,2024-12-26,PRD0138,CUS04567,Defective Product,20884.22,Pending,CH01
RET01295,ORD0004946,2024-12-12,PRD0079,CUS03423,Defective Product,13624.87,Approved,CH03
RET01296,ORD0015531,2023-10-15,PRD0074,CUS02684,Not as Described,20691.18,Approved,CH02
RET01297,ORD0000372,2024-09-25,PRD0117,CUS01627,Defective Product,2609.61,Approved,CH02
RET01298,ORD0016148,2024-01-30,PRD0097,CUS02659,Changed Mind,6927.31,Approved,CH01
RET01299,ORD0015210,2023-12-09,PRD0159,CUS01584,Size/Fit Issue,867.7,Approved,CH01
RET01300,ORD0007019,2024-01-01,PRD0090,CUS02894,Defective Product,1084.42,Approved,CH02
RET01301,ORD0012166,2023-06-28,PRD0020,CUS04772,Damaged Packaging,94964.59,Approved,CH02
RET01302,ORD0009503,2024-10-03,PRD0111,CUS01334,Size/Fit Issue,1542.34,Approved,CH03
RET01303,ORD0016482,2024-12-18,PRD0014,CUS01902,Damaged Packaging,104337.73,Approved,CH01
RET01304,ORD0014406,2024-10-27,PRD0097,CUS00206,Wrong Item Delivered,6905.74,Pending,CH01
RET01305,ORD0007430,2023-06-07,PRD0079,CUS03429,Wrong Item Delivered,20736.77,Approved,CH01
RET01306,ORD0018671,2023-10-26,PRD0008,CUS04423,Defective Product,85710.1,Approved,CH02
RET01307,ORD0002585,2024-02-06,PRD0042,CUS03889,Defective Product,4893.57,Approved,CH03
RET01308,ORD0011470,2024-05-09,PRD0097,CUS02974,Arrived Late,3212.36,Approved,CH02
RET01309,ORD0016679,2024-12-08,PRD0042,CUS02733,Changed Mind,10130.33,Approved,CH03
RET01310,ORD0017632,2024-03-25,PRD0158,CUS04040,Wrong Item Delivered,1324.62,Approved,CH01
RET01311,ORD0012167,2023-07-11,PRD0087,CUS03881,Not as Described,2687.27,Approved,CH02
RET01312,ORD0005445,2023-12-31,PRD0025,CUS01998,Arrived Late,8297.92,Approved,CH01
RET01313,ORD0001622,2023-12-14,PRD0152,CUS01511,Arrived Late,837.33,Approved,CH03
RET01314,ORD0004081,2023-07-15,PRD0048,CUS04180,Defective Product,40659.64,Pending,CH02
RET01315,ORD0011161,2024-05-19,PRD0087,CUS00873,Arrived Late,6560.82,Approved,CH01
RET01316,ORD0007448,2024-10-10,PRD0075,CUS01849,Damaged Packaging,26792.97,Approved,CH01
RET01317,ORD0012498,2023-04-03,PRD0056,CUS02159,Not as Described,36338.55,Pending,CH01
RET01318,ORD0013122,2024-11-30,PRD0041,CUS03479,Not as Described,15681.41,Approved,CH02
RET01319,ORD0008767,2023-07-07,PRD0132,CUS02625,Changed Mind,16944.41,Approved,CH01
RET01320,ORD0002989,2023-06-24,PRD0029,CUS00875,Changed Mind,6398.87,Approved,CH01
RET01321,ORD0016472,2023-09-08,PRD0040,CUS00680,Changed Mind,5204.93,Approved,CH02
RET01322,ORD0012922,2024-09-21,PRD0096,CUS03120,Defective Product,6158.12,Pending,CH03
RET01323,ORD0004646,2023-02-15,PRD0137,CUS00541,Changed Mind,8133.09,Approved,CH01
RET01324,ORD0004745,2024-02-07,PRD0040,CUS04204,Defective Product,4205.02,Rejected,CH01
RET01325,ORD0005061,2024-02-20,PRD0130,CUS03213,Arrived Late,12632.92,Approved,CH02
RET01326,ORD0003349,2024-03-27,PRD0153,CUS03785,Size/Fit Issue,257.51,Approved,CH02
RET01327,ORD0008892,2023-06-25,PRD0031,CUS04832,Size/Fit Issue,15674.43,Approved,CH01
RET01328,ORD0006997,2024-11-25,PRD0054,CUS04849,Arrived Late,10810.19,Approved,CH01
RET01329,ORD0005112,2023-02-08,PRD0113,CUS04480,Arrived Late,788.86,Approved,CH02
RET01330,ORD0012350,2024-01-19,PRD0065,CUS03799,Size/Fit Issue,13190.94,Approved,CH02
RET01331,ORD0017730,2023-03-17,PRD0025,CUS00161,Arrived Late,1880.83,Approved,CH01
RET01332,ORD0013018,2024-02-29,PRD0058,CUS00914,Changed Mind,9267.16,Approved,CH01
RET01333,ORD0007112,2024-02-20,PRD0042,CUS04598,Not as Described,4834.04,Approved,CH02
RET01334,ORD0017060,2023-10-11,PRD0039,CUS01432,Not as Described,1215.12,Approved,CH02
RET01335,ORD0010286,2023-12-07,PRD0115,CUS02982,Defective Product,2286.57,Rejected,CH02
RET01336,ORD0014831,2024-05-12,PRD0073,CUS00953,Arrived Late,24782.91,Pending,CH02
