ORDER_ID,ORDER_DATE,PRODUCT_ID,PRODUCT_NAME,BRAND,CATEGORY,QUANTITY,UNIT_PRICE,DISCOUNT_PCT,TOTAL_SALES,CUSTOMER_ID,STORE_ID,CITY,STATE,REGION_ID,CHANNEL_ID,ORDER_STATUS,PAYMENT_METHOD,DELIVERY_DAYS,RETURN_REASON
ORD0000143,2023-12-27,PRD0135,Science Kit,Lego,Toys,1,3093.7,0,3093.7,CUS00487,STR015,Bhopal,Madhya Pradesh,R5,CH02,Delivered,Debit Card,4.0,
ORD0000144,2024-10-13,PRD0081,Lipstick Matte,Lakme,Beauty,10,965.89,5,9175.95,CUS02517,STR011,Nagpur,Maharashtra,R4,CH03,Returned,Net Banking,5.0,Defective
ORD0000145,2024-01-08,PRD0113,The Alchemist,Rupa,Books,7,306.67,10,1932.02,CUS04640,STR037,Chennai,Tamil Nadu,R1,CH01,Returned,Net Banking,7.0,Wrong Item
ORD0000146,2023-05-19,PRD0132,Action Figure,Mattel,Toys,4,3033.69,10,10921.28,CUS04068,STR040,Kochi,Kerala,R2,CH03,Delivered,COD,7.0,
ORD0000147,2023-05-31,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,3,3291.52,15,8393.38,CUS02760,STR010,Jaipur,Rajasthan,R1,CH01,Pending,Wallet,,
ORD0000148,2023-08-10,PRD0104,Business Analytics,HarperCollins,Books,3,727.08,5,2072.18,CUS00035,STR004,Mumbai,Maharashtra,R4,CH01,Delivered,Credit Card,4.0,
ORD0000149,2023-10-16,PRD0074,Resistance Bands,Puma,Sports,7,4621.35,15,27497.03,CUS03050,STR003,Hyderabad,Telangana,R3,CH03,Delivered,UPI,3.0,
ORD0000150,2023-07-07,PRD0093,Kajal Black,L'Oreal,Beauty,9,1098.23,20,7907.26,CUS03023,STR006,Chandigarh,Punjab,R2,CH03,Shipped,Debit Card,2.0,
ORD0000151,2023-08-03,PRD0133,Art & Craft Kit,Funskool,Toys,9,1506.81,0,13561.29,CUS01360,STR041,Chandigarh,Punjab,R5,CH01,Delivered,Net Banking,7.0,
ORD0000152,2024-10-20,PRD0111,Deep Work,Rupa,Books,2,375.07,5,712.63,CUS04443,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Credit Card,8.0,
ORD0000153,2023-01-02,PRD0135,Science Kit,Lego,Toys,5,3093.7,15,13148.23,CUS02408,STR036,Surat,Gujarat,R3,CH01,Shipped,UPI,10.0,
ORD0000154,2024-01-31,PRD0143,Refined Oil 1L,MDH,Grocery,7,527.76,0,3694.32,CUS01587,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,Net Banking,7.0,
ORD0000155,2023-12-29,PRD0157,Honey 500g,Britannia,Grocery,5,470.89,10,2119.01,CUS04520,STR021,Kolkata,West Bengal,R3,CH01,Delivered,UPI,3.0,
ORD0000156,2024-09-14,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,3,3291.52,10,8887.1,CUS04550,STR017,Hyderabad,Telangana,R2,CH02,Delivered,Net Banking,4.0,
ORD0000157,2024-05-09,PRD0019,Smart Watch,Sony,Electronics,4,9485.66,15,32251.24,CUS03781,STR016,Surat,Gujarat,R2,CH01,Delivered,Debit Card,1.0,
ORD0000158,2024-08-19,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,9,2150.16,0,19351.44,CUS00901,STR005,Kolkata,West Bengal,R1,CH01,Shipped,Net Banking,7.0,
ORD0000159,2023-01-24,PRD0151,Biscuit Pack,Britannia,Grocery,2,409.92,20,655.87,CUS02160,STR008,Lucknow,Uttar Pradesh,R2,CH02,Pending,Wallet,,
ORD0000160,2024-01-14,PRD0147,Assorted Dal,Britannia,Grocery,7,478.65,0,3350.55,CUS00053,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,Net Banking,2.0,
ORD0000161,2023-04-27,PRD0129,Soft Toy Bear,Lego,Toys,2,3470.79,20,5553.26,CUS01017,STR037,Chennai,Tamil Nadu,R1,CH01,Pending,COD,,
ORD0000162,2023-03-12,PRD0033,Track Pants,Zara,Clothing,7,2037.47,20,11409.83,CUS02584,STR047,Kochi,Kerala,R2,CH02,Delivered,Debit Card,8.0,
ORD0000163,2023-09-23,PRD0105,The Midnight Library,Bloomsbury,Books,4,468.15,10,1685.34,CUS04524,STR036,Surat,Gujarat,R3,CH01,Delivered,UPI,4.0,
ORD0000164,2024-01-20,PRD0068,Badminton Racket,Adidas,Sports,2,2478.11,5,4708.41,CUS02302,STR006,Chandigarh,Punjab,R2,CH03,Pending,COD,,
ORD0000165,2023-12-27,PRD0027,Formal Shirt,Zara,Clothing,2,2232.68,10,4018.82,CUS04607,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Debit Card,2.0,
ORD0000166,2024-07-26,PRD0060,Microwave Oven,Philips,Home & Kitchen,2,2229.65,15,3790.41,CUS02580,STR011,Nagpur,Maharashtra,R4,CH03,Cancelled,Wallet,,
ORD0000167,2023-10-22,PRD0001,Wireless Earbuds,Samsung,Electronics,8,8250.32,0,66002.56,CUS02555,STR020,Pune,Maharashtra,R3,CH03,Delivered,Net Banking,1.0,
ORD0000168,2024-11-25,PRD0147,Assorted Dal,Britannia,Grocery,1,478.65,15,406.85,CUS02252,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Debit Card,9.0,
ORD0000169,2023-04-13,PRD0118,Zero to One,Oxford,Books,2,551.9,0,1103.8,CUS01743,STR034,Surat,Gujarat,R4,CH01,Delivered,Debit Card,6.0,
ORD0000170,2023-09-10,PRD0100,BB Cream,Maybelline,Beauty,8,1384.82,5,10524.63,CUS02579,STR018,Chandigarh,Punjab,R5,CH03,Cancelled,Credit Card,,
ORD0000171,2023-07-26,PRD0118,Zero to One,Oxford,Books,10,551.9,10,4967.1,CUS03870,STR021,Kolkata,West Bengal,R3,CH01,Pending,Net Banking,,
ORD0000172,2024-07-26,PRD0069,Football,Puma,Sports,4,3446.71,15,11718.81,CUS01823,STR002,Surat,Gujarat,R2,CH02,Delivered,COD,10.0,
ORD0000173,2024-01-07,PRD0158,Honey 500g,Britannia,Grocery,1,401.74,20,321.39,CUS03685,STR034,Surat,Gujarat,R4,CH01,Cancelled,Credit Card,,
ORD0000174,2024-05-09,PRD0156,Tea Leaves,Britannia,Grocery,7,349.09,20,1954.9,CUS01874,STR007,Mumbai,Maharashtra,R5,CH02,Delivered,Credit Card,7.0,
ORD0000175,2023-03-04,PRD0077,Cycling Helmet,Cosco,Sports,7,3822.67,0,26758.69,CUS00036,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Net Banking,8.0,
ORD0000176,2024-09-28,PRD0090,Hair Mask,Nykaa,Beauty,9,1487.23,0,13385.07,CUS00536,STR015,Bhopal,Madhya Pradesh,R5,CH02,Delivered,Net Banking,4.0,
ORD0000177,2023-04-04,PRD0023,Women's Kurti,Levi's,Clothing,2,1126.37,0,2252.74,CUS00297,STR044,Jaipur,Rajasthan,R5,CH01,Returned,COD,7.0,
ORD0000178,2023-03-05,PRD0086,Mascara Volume,Lakme,Beauty,2,1773.75,5,3370.12,CUS03335,STR019,Bhopal,Madhya Pradesh,R3,CH02,Delivered,Net Banking,1.0,
ORD0000179,2024-03-04,PRD0100,BB Cream,Maybelline,Beauty,1,1384.82,10,1246.34,CUS00175,STR019,Bhopal,Madhya Pradesh,R3,CH02,Delivered,COD,7.0,
ORD0000180,2024-02-16,PRD0119,Ikigai,Oxford,Books,9,455.77,15,3486.64,CUS02461,STR039,Delhi,Delhi,R5,CH03,Pending,Wallet,,
ORD0000181,2024-01-12,PRD0150,Amul Butter,Nestle,Grocery,5,540.37,20,2161.48,CUS04841,STR034,Surat,Gujarat,R4,CH01,Delivered,UPI,8.0,
ORD0000182,2023-05-25,PRD0004,"Smart TV 43""",Boat,Electronics,7,8296.08,0,58072.56,CUS02019,STR042,Chennai,Tamil Nadu,R3,CH01,Delivered,UPI,8.0,
ORD0000183,2024-03-25,PRD0120,Ikigai,HarperCollins,Books,8,506.43,15,3443.72,CUS00589,STR001,Chandigarh,Punjab,R2,CH03,Cancelled,Credit Card,,
ORD0000184,2024-03-29,PRD0124,Remote Control Car,Lego,Toys,5,3578.22,20,14312.88,CUS04704,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Credit Card,1.0,
ORD0000185,2024-08-05,PRD0114,The Alchemist,Bloomsbury,Books,2,453.84,0,907.68,CUS00846,STR034,Surat,Gujarat,R4,CH01,Delivered,COD,7.0,
ORD0000186,2024-12-25,PRD0014,Gaming Mouse,Apple,Electronics,10,18605.43,0,186054.3,CUS02278,STR003,Hyderabad,Telangana,R3,CH03,Delivered,UPI,5.0,
ORD0000187,2023-03-02,PRD0074,Resistance Bands,Puma,Sports,6,4621.35,10,24955.29,CUS00706,STR019,Bhopal,Madhya Pradesh,R3,CH02,Pending,Net Banking,,
ORD0000188,2023-02-24,PRD0115,Sapiens,Bloomsbury,Books,4,541.39,5,2057.28,CUS01864,STR018,Chandigarh,Punjab,R5,CH03,Shipped,COD,5.0,
ORD0000189,2023-07-09,PRD0145,Whole Wheat Atta,MDH,Grocery,6,448.77,10,2423.36,CUS03336,STR047,Kochi,Kerala,R2,CH02,Cancelled,Credit Card,,
ORD0000190,2023-01-29,PRD0146,Whole Wheat Atta,Britannia,Grocery,1,177.77,5,168.88,CUS03933,STR007,Mumbai,Maharashtra,R5,CH02,Shipped,Debit Card,4.0,
ORD0000191,2023-01-16,PRD0001,Wireless Earbuds,Samsung,Electronics,5,8250.32,20,33001.28,CUS00454,STR049,Ahmedabad,Gujarat,R3,CH02,Shipped,COD,10.0,
ORD0000192,2023-10-09,PRD0047,Mixer Grinder,Prestige,Home & Kitchen,6,6463.55,5,36842.24,CUS03312,STR025,Chennai,Tamil Nadu,R4,CH03,Shipped,Wallet,2.0,
ORD0000193,2023-10-03,PRD0158,Honey 500g,Britannia,Grocery,4,401.74,0,1606.96,CUS03739,STR031,Mumbai,Maharashtra,R5,CH01,Returned,Credit Card,10.0,Not Needed
ORD0000194,2024-12-28,PRD0110,Rich Dad Poor Dad,Penguin,Books,5,914.13,20,3656.52,CUS01268,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,Wallet,3.0,
ORD0000195,2024-02-24,PRD0051,Water Purifier,Cello,Home & Kitchen,6,2435.36,20,11689.73,CUS04589,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,Debit Card,4.0,
ORD0000196,2024-04-08,PRD0160,Breakfast Cereal,Nestle,Grocery,7,185.33,20,1037.85,CUS03926,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,UPI,5.0,
ORD0000197,2023-08-05,PRD0021,Men's T-Shirt,H&M,Clothing,10,1235.71,5,11739.24,CUS02241,STR016,Surat,Gujarat,R2,CH01,Pending,Net Banking,,
ORD0000198,2024-05-22,PRD0156,Tea Leaves,Britannia,Grocery,1,349.09,15,296.73,CUS03608,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,Debit Card,9.0,
ORD0000199,2023-08-31,PRD0026,Denim Jeans,UCB,Clothing,6,2030.13,15,10353.66,CUS01876,STR031,Mumbai,Maharashtra,R5,CH01,Shipped,UPI,2.0,
ORD0000200,2024-04-04,PRD0100,BB Cream,Maybelline,Beauty,1,1384.82,15,1177.1,CUS02778,STR009,Kochi,Kerala,R5,CH02,Shipped,COD,9.0,
ORD0000201,2024-02-01,PRD0157,Honey 500g,Britannia,Grocery,5,470.89,15,2001.28,CUS03040,STR013,Jaipur,Rajasthan,R2,CH02,Delivered,Credit Card,10.0,
ORD0000202,2023-08-23,PRD0137,Doll House,Hasbro,Toys,8,2170.68,0,17365.44,CUS04883,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,Debit Card,6.0,
ORD0000203,2023-11-04,PRD0093,Kajal Black,L'Oreal,Beauty,4,1098.23,20,3514.34,CUS00041,STR032,Jaipur,Rajasthan,R2,CH02,Shipped,Debit Card,3.0,
ORD0000204,2024-05-25,PRD0122,Building Blocks Set,Hasbro,Toys,9,3248.67,15,24852.33,CUS00812,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,Wallet,10.0,
ORD0000205,2024-02-28,PRD0039,Linen Shirt,Levi's,Clothing,3,1651.44,20,3963.46,CUS02640,STR024,Chennai,Tamil Nadu,R5,CH03,Pending,Wallet,,
ORD0000206,2023-05-15,PRD0015,Keyboard Mechanical,Samsung,Electronics,10,25773.93,5,244852.33,CUS00196,STR022,Surat,Gujarat,R3,CH01,Delivered,UPI,1.0,
ORD0000207,2023-10-23,PRD0013,Gaming Mouse,Samsung,Electronics,2,18903.79,0,37807.58,CUS00658,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Debit Card,7.0,
ORD0000208,2024-03-07,PRD0019,Smart Watch,Sony,Electronics,10,9485.66,15,80628.11,CUS00577,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,Debit Card,5.0,
ORD0000209,2024-08-28,PRD0160,Breakfast Cereal,Nestle,Grocery,2,185.33,5,352.13,CUS04213,STR041,Chandigarh,Punjab,R5,CH01,Cancelled,Credit Card,,
ORD0000210,2023-04-07,PRD0001,Wireless Earbuds,Samsung,Electronics,9,8250.32,5,70540.24,CUS04556,STR004,Mumbai,Maharashtra,R4,CH01,Shipped,Credit Card,9.0,
ORD0000211,2023-11-18,PRD0078,Cycling Helmet,Adidas,Sports,10,3182.36,20,25458.88,CUS03076,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Wallet,9.0,
ORD0000212,2023-05-22,PRD0104,Business Analytics,HarperCollins,Books,4,727.08,5,2762.9,CUS01048,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,Debit Card,5.0,
ORD0000213,2023-05-14,PRD0136,Science Kit,Hasbro,Toys,8,1348.08,5,10245.41,CUS04046,STR008,Lucknow,Uttar Pradesh,R2,CH02,Shipped,Net Banking,6.0,
ORD0000214,2024-07-07,PRD0082,Lipstick Matte,Biotique,Beauty,2,1599.16,20,2558.66,CUS03433,STR047,Kochi,Kerala,R2,CH02,Delivered,UPI,9.0,
ORD0000215,2024-01-13,PRD0141,Basmati Rice 5kg,Britannia,Grocery,1,595.74,15,506.38,CUS01145,STR009,Kochi,Kerala,R5,CH02,Delivered,UPI,9.0,
ORD0000216,2023-08-21,PRD0102,Python for Beginners,Bloomsbury,Books,8,723.76,15,4921.57,CUS00996,STR019,Bhopal,Madhya Pradesh,R3,CH02,Delivered,Wallet,4.0,
ORD0000217,2023-09-14,PRD0008,Laptop Stand,Samsung,Electronics,7,18897.82,10,119056.27,CUS01554,STR010,Jaipur,Rajasthan,R1,CH01,Pending,Wallet,,
ORD0000218,2023-07-29,PRD0112,Deep Work,Rupa,Books,7,240.17,20,1344.95,CUS01956,STR039,Delhi,Delhi,R5,CH03,Delivered,Wallet,10.0,
ORD0000219,2024-08-10,PRD0152,Biscuit Pack,Britannia,Grocery,8,550.48,15,3743.26,CUS03391,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Credit Card,3.0,
ORD0000220,2023-02-20,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,10,2150.16,5,20426.52,CUS00555,STR037,Chennai,Tamil Nadu,R1,CH01,Shipped,Debit Card,3.0,
ORD0000221,2024-02-02,PRD0137,Doll House,Hasbro,Toys,8,2170.68,0,17365.44,CUS03296,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,COD,4.0,
ORD0000222,2023-03-23,PRD0119,Ikigai,Oxford,Books,10,455.77,20,3646.16,CUS02131,STR038,Surat,Gujarat,R3,CH02,Delivered,Credit Card,3.0,
ORD0000223,2023-09-11,PRD0081,Lipstick Matte,Lakme,Beauty,5,965.89,10,4346.51,CUS03396,STR012,Chandigarh,Punjab,R4,CH02,Delivered,COD,5.0,
ORD0000224,2023-01-19,PRD0064,Yoga Mat,Puma,Sports,9,1954.74,15,14953.76,CUS03517,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,UPI,2.0,
ORD0000225,2023-12-16,PRD0080,Swimming Goggles,Nike,Sports,1,4595.7,15,3906.34,CUS01809,STR015,Bhopal,Madhya Pradesh,R5,CH02,Delivered,COD,9.0,
ORD0000226,2023-09-12,PRD0007,Laptop Stand,Sony,Electronics,8,12164.38,15,82717.78,CUS04604,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Debit Card,6.0,
ORD0000227,2023-11-06,PRD0090,Hair Mask,Nykaa,Beauty,7,1487.23,5,9890.08,CUS00458,STR039,Delhi,Delhi,R5,CH03,Pending,COD,,
ORD0000228,2024-09-09,PRD0123,Remote Control Car,Lego,Toys,3,3320.2,10,8964.54,CUS00428,STR040,Kochi,Kerala,R2,CH03,Delivered,Wallet,3.0,
ORD0000229,2024-05-27,PRD0005,LED Monitor,Boat,Electronics,7,20085.59,5,133569.17,CUS02183,STR046,Delhi,Delhi,R3,CH01,Delivered,UPI,7.0,
ORD0000230,2024-01-03,PRD0046,Air Fryer,Prestige,Home & Kitchen,7,6362.88,0,44540.16,CUS03251,STR047,Kochi,Kerala,R2,CH02,Delivered,Credit Card,6.0,
ORD0000231,2024-12-13,PRD0131,Action Figure,Lego,Toys,9,1530.47,0,13774.23,CUS00594,STR020,Pune,Maharashtra,R3,CH03,Delivered,Debit Card,6.0,
ORD0000232,2024-12-10,PRD0159,Breakfast Cereal,ITC,Grocery,8,300.91,15,2046.19,CUS04652,STR038,Surat,Gujarat,R3,CH02,Pending,Wallet,,
ORD0000233,2023-09-23,PRD0117,Zero to One,Oxford,Books,10,812.65,10,7313.85,CUS01603,STR037,Chennai,Tamil Nadu,R1,CH01,Returned,COD,6.0,Not Needed
ORD0000234,2024-08-11,PRD0018,Power Bank 20K,Samsung,Electronics,5,14371.44,15,61078.62,CUS01197,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,UPI,2.0,
ORD0000235,2023-05-06,PRD0017,Power Bank 20K,Boat,Electronics,7,14088.46,15,83826.34,CUS01775,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,Wallet,9.0,
ORD0000236,2023-06-16,PRD0109,Rich Dad Poor Dad,Rupa,Books,7,595.5,15,3543.22,CUS02910,STR010,Jaipur,Rajasthan,R1,CH01,Cancelled,UPI,,
ORD0000237,2024-06-24,PRD0027,Formal Shirt,Zara,Clothing,9,2232.68,10,18084.71,CUS02989,STR011,Nagpur,Maharashtra,R4,CH03,Shipped,Credit Card,4.0,
ORD0000238,2024-09-20,PRD0054,Food Processor,Prestige,Home & Kitchen,9,2902.46,0,26122.14,CUS00119,STR002,Surat,Gujarat,R2,CH02,Delivered,Credit Card,1.0,
ORD0000239,2023-06-02,PRD0131,Action Figure,Lego,Toys,10,1530.47,5,14539.47,CUS01198,STR045,Lucknow,Uttar Pradesh,R4,CH02,Shipped,Wallet,9.0,
ORD0000240,2023-12-24,PRD0036,Casual Shorts,H&M,Clothing,4,908.14,5,3450.93,CUS03821,STR033,Hyderabad,Telangana,R1,CH02,Pending,UPI,,
ORD0000241,2023-12-30,PRD0121,Building Blocks Set,Funskool,Toys,9,1972.8,5,16867.44,CUS04274,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,Wallet,8.0,
ORD0000242,2024-03-11,PRD0059,Microwave Oven,Cello,Home & Kitchen,6,2852.03,10,15400.96,CUS03497,STR046,Delhi,Delhi,R3,CH01,Delivered,Credit Card,3.0,
ORD0000243,2023-12-30,PRD0001,Wireless Earbuds,Samsung,Electronics,1,8250.32,0,8250.32,CUS01096,STR031,Mumbai,Maharashtra,R5,CH01,Shipped,UPI,9.0,
ORD0000244,2024-08-18,PRD0076,Water Bottle,Adidas,Sports,8,3548.45,10,25548.84,CUS04463,STR009,Kochi,Kerala,R5,CH02,Pending,UPI,,
ORD0000245,2023-08-28,PRD0112,Deep Work,Rupa,Books,8,240.17,20,1537.09,CUS01313,STR044,Jaipur,Rajasthan,R5,CH01,Shipped,Credit Card,7.0,
ORD0000246,2023-05-28,PRD0084,Foundation SPF30,Maybelline,Beauty,10,1578.5,10,14206.5,CUS01287,STR005,Kolkata,West Bengal,R1,CH01,Delivered,UPI,1.0,
ORD0000247,2024-01-04,PRD0005,LED Monitor,Boat,Electronics,1,20085.59,20,16068.47,CUS00662,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,Debit Card,9.0,
ORD0000248,2023-12-22,PRD0066,Cricket Bat,Decathlon,Sports,3,3484.64,15,8885.83,CUS01056,STR046,Delhi,Delhi,R3,CH01,Cancelled,Credit Card,,
ORD0000249,2023-03-13,PRD0013,Gaming Mouse,Samsung,Electronics,7,18903.79,0,132326.53,CUS01719,STR001,Chandigarh,Punjab,R2,CH03,Returned,Credit Card,3.0,Wrong Item
ORD0000250,2024-08-29,PRD0083,Foundation SPF30,Maybelline,Beauty,9,1961.93,5,16774.5,CUS01258,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Credit Card,5.0,
ORD0000251,2024-09-23,PRD0037,Polo T-Shirt,Levi's,Clothing,4,1866.42,15,6345.83,CUS02250,STR041,Chandigarh,Punjab,R5,CH01,Delivered,Credit Card,10.0,
ORD0000252,2023-06-14,PRD0030,Ethnic Saree,Levi's,Clothing,3,2932.53,20,7038.07,CUS04696,STR028,Chennai,Tamil Nadu,R3,CH02,Delivered,COD,2.0,
ORD0000253,2024-04-29,PRD0107,Atomic Habits,HarperCollins,Books,4,987.15,0,3948.6,CUS03248,STR046,Delhi,Delhi,R3,CH01,Delivered,Net Banking,10.0,
ORD0000254,2024-12-19,PRD0099,BB Cream,L'Oreal,Beauty,5,1287.06,0,6435.3,CUS03861,STR036,Surat,Gujarat,R3,CH01,Delivered,UPI,5.0,
ORD0000255,2023-04-25,PRD0096,Blush Palette,Maybelline,Beauty,2,982.75,0,1965.5,CUS02071,STR018,Chandigarh,Punjab,R5,CH03,Delivered,Net Banking,7.0,
ORD0000256,2023-10-06,PRD0068,Badminton Racket,Adidas,Sports,1,2478.11,0,2478.11,CUS03804,STR038,Surat,Gujarat,R3,CH02,Shipped,Debit Card,5.0,
ORD0000257,2023-02-25,PRD0085,Mascara Volume,Maybelline,Beauty,2,826.89,10,1488.4,CUS00226,STR036,Surat,Gujarat,R3,CH01,Shipped,UPI,8.0,
ORD0000258,2024-04-09,PRD0105,The Midnight Library,Bloomsbury,Books,10,468.15,15,3979.28,CUS01170,STR020,Pune,Maharashtra,R3,CH03,Pending,Credit Card,,
ORD0000259,2024-04-04,PRD0133,Art & Craft Kit,Funskool,Toys,3,1506.81,10,4068.39,CUS04804,STR001,Chandigarh,Punjab,R2,CH03,Delivered,Debit Card,1.0,
ORD0000260,2023-01-18,PRD0082,Lipstick Matte,Biotique,Beauty,7,1599.16,20,8955.3,CUS04996,STR002,Surat,Gujarat,R2,CH02,Delivered,Wallet,7.0,
ORD0000261,2023-05-11,PRD0026,Denim Jeans,UCB,Clothing,2,2030.13,10,3654.23,CUS01599,STR047,Kochi,Kerala,R2,CH02,Pending,Wallet,,
ORD0000262,2024-12-18,PRD0085,Mascara Volume,Maybelline,Beauty,4,826.89,5,3142.18,CUS01310,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,COD,1.0,
ORD0000263,2023-07-14,PRD0084,Foundation SPF30,Maybelline,Beauty,4,1578.5,15,5366.9,CUS04492,STR033,Hyderabad,Telangana,R1,CH02,Shipped,Wallet,5.0,
ORD0000264,2023-09-02,PRD0061,Running Shoes,Decathlon,Sports,1,1479.55,10,1331.6,CUS02221,STR023,Chennai,Tamil Nadu,R5,CH01,Delivered,Net Banking,3.0,
ORD0000265,2023-08-03,PRD0088,Face Serum,Lakme,Beauty,10,1456.05,10,13104.45,CUS01626,STR048,Bengaluru,Karnataka,R2,CH01,Delivered,UPI,2.0,
ORD0000266,2023-04-07,PRD0030,Ethnic Saree,Levi's,Clothing,6,2932.53,10,15835.66,CUS01304,STR022,Surat,Gujarat,R3,CH01,Delivered,Net Banking,3.0,
ORD0000267,2023-08-25,PRD0119,Ikigai,Oxford,Books,9,455.77,20,3281.54,CUS04451,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,UPI,4.0,
ORD0000268,2024-07-16,PRD0022,Men's T-Shirt,Levi's,Clothing,9,2392.83,20,17228.38,CUS02264,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,Credit Card,1.0,
ORD0000269,2024-02-16,PRD0066,Cricket Bat,Decathlon,Sports,9,3484.64,0,31361.76,CUS04372,STR023,Chennai,Tamil Nadu,R5,CH01,Shipped,COD,8.0,
ORD0000270,2024-10-09,PRD0031,Winter Jacket,Levi's,Clothing,2,2620.01,10,4716.02,CUS03538,STR035,Kolkata,West Bengal,R5,CH03,Pending,Credit Card,,
ORD0000271,2023-07-02,PRD0046,Air Fryer,Prestige,Home & Kitchen,6,6362.88,10,34359.55,CUS01804,STR039,Delhi,Delhi,R5,CH03,Returned,Debit Card,6.0,
ORD0000272,2023-04-11,PRD0047,Mixer Grinder,Prestige,Home & Kitchen,6,6463.55,20,31025.04,CUS02671,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Debit Card,8.0,
ORD0000273,2024-01-05,PRD0127,Board Game Family,Funskool,Toys,2,1758.39,0,3516.78,CUS04975,STR039,Delhi,Delhi,R5,CH03,Shipped,Net Banking,10.0,
ORD0000274,2023-09-03,PRD0141,Basmati Rice 5kg,Britannia,Grocery,5,595.74,10,2680.83,CUS00151,STR015,Bhopal,Madhya Pradesh,R5,CH02,Delivered,Credit Card,8.0,
ORD0000275,2024-01-11,PRD0065,Cricket Bat,Puma,Sports,2,2828.9,15,4809.13,CUS00853,STR021,Kolkata,West Bengal,R3,CH01,Delivered,COD,6.0,
ORD0000276,2023-08-14,PRD0136,Science Kit,Hasbro,Toys,1,1348.08,0,1348.08,CUS03808,STR037,Chennai,Tamil Nadu,R1,CH01,Cancelled,Wallet,,
ORD0000277,2024-10-03,PRD0043,Electric Kettle,Cello,Home & Kitchen,4,3416.03,5,12980.91,CUS00953,STR012,Chandigarh,Punjab,R4,CH02,Delivered,COD,10.0,
ORD0000278,2023-01-12,PRD0097,Nail Polish Set,Biotique,Beauty,9,902.27,5,7714.41,CUS00064,STR004,Mumbai,Maharashtra,R4,CH01,Delivered,Net Banking,2.0,
ORD0000279,2024-07-31,PRD0034,Track Pants,Levi's,Clothing,10,1174.69,20,9397.52,CUS04159,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Wallet,4.0,
ORD0000280,2024-06-06,PRD0002,Wireless Earbuds,Samsung,Electronics,5,27800.98,15,118154.16,CUS04062,STR044,Jaipur,Rajasthan,R5,CH01,Cancelled,Wallet,,
ORD0000281,2024-10-10,PRD0030,Ethnic Saree,Levi's,Clothing,10,2932.53,20,23460.24,CUS02019,STR048,Bengaluru,Karnataka,R2,CH01,Pending,Net Banking,,
ORD0000282,2023-10-30,PRD0148,Assorted Dal,ITC,Grocery,8,432.96,0,3463.68,CUS01038,STR039,Delhi,Delhi,R5,CH03,Shipped,Debit Card,7.0,
ORD0000283,2023-10-16,PRD0013,Gaming Mouse,Samsung,Electronics,9,18903.79,15,144613.99,CUS01731,STR015,Bhopal,Madhya Pradesh,R5,CH02,Shipped,COD,6.0,
ORD0000284,2023-01-27,PRD0038,Polo T-Shirt,H&M,Clothing,9,2311.08,20,16639.78,CUS02995,STR033,Hyderabad,Telangana,R1,CH02,Delivered,COD,2.0,
ORD0000285,2024-09-07,PRD0140,Musical Set,Nerf,Toys,4,827.04,20,2646.53,CUS02116,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,Wallet,4.0,
ORD0000286,2024-06-09,PRD0014,Gaming Mouse,Apple,Electronics,1,18605.43,0,18605.43,CUS04657,STR046,Delhi,Delhi,R3,CH01,Delivered,Net Banking,10.0,
