INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID
2023-06-10,S0322,P00967,108,14,99,23,R6
2024-07-28,S0190,P00798,322,39,166,195,R2
2023-04-10,S0427,P00671,128,95,221,2,R9
2024-06-26,S0231,P00733,113,37,18,132,R10
2023-01-12,S0161,P00417,434,15,212,237,R1
2024-05-20,S0126,P00118,154,35,55,134,R6
2023-12-05,S0224,P00450,470,94,255,309,R1
2024-06-17,S0283,P00931,272,90,167,195,R4
2025-01-15,S0073,P00580,69,19,10,78,R7
2023-02-10,S0201,P00323,490,77,535,32,R1
2023-08-25,S0222,P00299,147,28,19,156,R7
2024-07-28,S0237,P00461,191,93,88,196,R3
2023-10-26,S0359,P00460,262,85,212,135,R1
2024-01-23,S0077,P00905,135,47,78,104,R7
2023-10-18,S0471,P00130,159,16,164,11,R7
2025-06-23,S0371,P00381,72,69,58,83,R6
2025-09-06,S0316,P00642,197,97,60,234,R5
2025-01-08,S0325,P00498,29,36,52,13,R1
2024-03-15,S0032,P00199,204,99,280,23,R5
2024-05-11,S0360,P00273,34,15,28,21,R7
2024-06-21,S0311,P00141,279,93,183,189,R2
2025-08-11,S0255,P00808,261,29,35,255,R2
2023-12-10,S0272,P00542,224,68,218,74,R3
2025-02-20,S0499,P00725,144,21,11,154,R7
2025-03-15,S0454,P01000,64,10,48,26,R4
2024-12-28,S0014,P00182,330,49,123,256,R5
2024-08-01,S0270,P00675,149,67,51,165,R1
2025-05-11,S0253,P00443,442,72,112,402,R1
2023-02-18,S0372,P00777,279,79,8,350,R10
2023-01-27,S0116,P00617,323,3,320,6,R6
2023-08-06,S0053,P00827,50,49,41,58,R6
2023-12-09,S0302,P00812,486,37,433,90,R9
2025-07-20,S0465,P00155,475,99,54,520,R5
2023-12-09,S0260,P00841,394,4,232,166,R6
2024-10-03,S0251,P00710,40,24,47,17,R2
2023-06-06,S0438,P00030,405,12,187,230,R3
2025-02-27,S0340,P00513,421,8,156,273,R1
2024-09-06,S0180,P00165,496,58,515,39,R8
2024-02-11,S0017,P00603,162,52,118,96,R4
2023-04-16,S0080,P00706,181,38,121,98,R8
2024-05-15,S0420,P00367,288,13,230,71,R7
2023-06-15,S0367,P00864,43,78,72,49,R3
2024-03-17,S0039,P00694,234,66,95,205,R10
2023-02-20,S0082,P00042,358,68,108,318,R4
2024-04-21,S0146,P00313,491,70,261,300,R5
2025-06-14,S0288,P00869,287,94,260,121,R1
2025-04-30,S0140,P00740,137,24,136,25,R6
2024-06-17,S0279,P00700,427,84,32,479,R2
2023-04-14,S0439,P00678,216,34,187,63,R7
2023-06-25,S0030,P00086,497,10,391,116,R7
2025-06-05,S0244,P00626,348,71,22,397,R10
2025-02-05,S0202,P00546,394,28,284,138,R5
2024-08-03,S0415,P00250,349,14,338,25,R8
2025-01-23,S0364,P00915,260,29,235,54,R10
2024-02-09,S0404,P00104,249,69,307,11,R9
2023-04-03,S0177,P00810,355,34,97,292,R7
2025-01-08,S0110,P00542,63,1,42,22,R4
2023-07-20,S0443,P00383,95,59,37,117,R9
2024-10-02,S0274,P00504,31,50,9,72,R5
2023-08-18,S0141,P00360,94,26,41,79,R1
2024-12-13,S0201,P00767,193,74,184,83,R2
2025-01-17,S0338,P00358,109,46,78,77,R4
2025-10-18,S0441,P00051,416,32,63,385,R5
2025-04-06,S0343,P00976,135,35,64,106,R9
2025-04-05,S0226,P00192,393,35,105,323,R2
2025-05-12,S0399,P00836,52,19,29,42,R6
2023-04-08,S0393,P00706,74,86,114,46,R6
2023-04-24,S0362,P00275,268,70,312,26,R2
2025-05-02,S0274,P00909,326,39,224,141,R5
2024-05-19,S0165,P00547,334,74,173,235,R4
2024-08-27,S0241,P00672,198,14,203,9,R6
2024-01-14,S0172,P00457,15,65,29,51,R5
2024-05-06,S0087,P00219,147,31,73,105,R6
2024-04-27,S0330,P00454,87,82,32,137,R5
2023-08-03,S0487,P00530,355,96,14,437,R2
2025-07-19,S0481,P00888,462,73,93,442,R7
2025-05-26,S0215,P00764,317,23,122,218,R8
2024-09-14,S0487,P00836,362,82,269,175,R3
2025-02-26,S0476,P00852,98,4,69,33,R4
2024-04-02,S0458,P00425,55,8,53,10,R9
2023-04-21,S0460,P00152,249,92,318,23,R8
2025-05-21,S0249,P00646,303,13,284,32,R9
2025-05-27,S0079,P00501,267,17,43,241,R8
2025-08-02,S0169,P00915,357,26,81,302,R9
2025-06-23,S0485,P00112,83,75,105,53,R1
2023-07-28,S0308,P00311,448,97,473,72,R4
2023-07-14,S0038,P00587,243,44,168,119,R4
2025-10-01,S0318,P00640,68,17,43,42,R4
2023-04-29,S0446,P00323,200,39,218,21,R2
2023-11-26,S0192,P00783,114,12,11,115,R6
2025-04-11,S0331,P00648,326,41,238,129,R1
2025-06-13,S0465,P00705,363,36,97,302,R6
2023-06-25,S0471,P00087,264,80,0,344,R5
2024-01-31,S0465,P00733,49,55,25,79,R7
2025-05-26,S0361,P00122,70,2,55,17,R1
2024-04-17,S0029,P00509,55,22,7,70,R7
2025-10-05,S0063,P00475,353,47,338,62,R5
2023-01-07,S0386,P00859,72,89,96,65,R5
2025-02-14,S0230,P00600,366,12,0,378,R7
2024-07-13,S0484,P00915,213,55,114,154,R7
2025-03-11,S0206,P00073,409,0,207,202,R5
2023-07-05,S0482,P00040,250,35,8,277,R8
2023-11-13,S0090,P00760,433,84,219,298,R3
2023-08-22,S0177,P00544,250,38,287,1,R10
2025-02-12,S0222,P00978,292,17,60,249,R3
2025-08-05,S0055,P00867,494,4,420,78,R8
2024-08-18,S0426,P00160,338,47,80,305,R9
2025-06-13,S0269,P00450,394,53,140,307,R1
2024-10-20,S0285,P00993,207,36,114,129,R10
2025-06-30,S0172,P00496,124,2,26,100,R6
2024-11-15,S0141,P00408,273,58,104,227,R9
2023-05-21,S0061,P00241,109,66,36,139,R5
2023-11-24,S0275,P00536,40,56,69,27,R7
2023-08-29,S0002,P00241,351,96,194,253,R8
2024-11-22,S0418,P00346,209,80,261,28,R2
2024-08-14,S0357,P00782,415,43,302,156,R6
2025-09-12,S0350,P00258,206,85,193,98,R10
2025-05-17,S0086,P00606,162,16,52,126,R3
2025-06-30,S0416,P00046,341,48,115,274,R2
2024-07-26,S0101,P00912,99,88,82,105,R7
2025-01-15,S0239,P00929,156,31,126,61,R8
2024-09-30,S0058,P00680,255,16,245,26,R3
2024-03-24,S0275,P00367,10,62,36,36,R1
2025-04-17,S0248,P00183,148,83,168,63,R8
2025-08-31,S0310,P00245,458,93,156,395,R8
2023-04-16,S0426,P00208,79,80,91,68,R6
2024-12-14,S0066,P00005,206,38,26,218,R1
2023-10-02,S0404,P00134,61,35,54,42,R1
2024-10-05,S0025,P00601,107,31,12,126,R2
2024-12-31,S0422,P00643,413,20,177,256,R10
2024-10-31,S0236,P00611,230,99,110,219,R7
2025-05-02,S0329,P00281,411,75,267,219,R9
2023-06-14,S0184,P00524,403,72,248,227,R7
2024-06-02,S0293,P00976,180,48,48,180,R5
2025-01-03,S0471,P00786,133,38,4,167,R7
2023-04-17,S0313,P00891,377,87,289,175,R1
2023-09-14,S0307,P00002,105,23,10,118,R3
2024-04-28,S0351,P00667,500,57,161,396,R9
2023-07-06,S0462,P00349,474,69,514,29,R10
2023-09-15,S0304,P00568,425,31,362,94,R4
2023-09-21,S0016,P00271,171,14,175,10,R2
2025-04-26,S0025,P00729,338,11,35,314,R8
2025-02-01,S0400,P00589,159,61,21,199,R9
2024-01-03,S0303,P00025,344,84,246,182,R7
2025-02-19,S0500,P00302,121,5,30,96,R5
2025-01-28,S0074,P00066,381,47,420,8,R4
2025-03-21,S0491,P00209,398,91,177,312,R3
2023-02-18,S0354,P00035,358,95,144,309,R10
2023-07-13,S0130,P00723,32,28,59,1,R10
2023-02-13,S0107,P00640,163,81,13,231,R4
2024-09-11,S0136,P00844,89,30,20,99,R5
2023-09-20,S0410,P00626,152,35,122,65,R1
2025-10-30,S0107,P00490,318,24,172,170,R10
2024-06-10,S0252,P00195,438,25,138,325,R2
2023-03-18,S0351,P00639,38,39,51,26,R2
2025-08-04,S0099,P00676,435,36,295,176,R2
2023-01-16,S0239,P00395,126,52,177,1,R9
2024-02-23,S0206,P00645,418,66,82,402,R2
2023-12-02,S0168,P00822,409,21,140,290,R6
2023-03-13,S0059,P00576,380,7,280,107,R6
2025-07-25,S0068,P00486,11,3,9,5,R1
2024-04-01,S0052,P00568,310,64,28,346,R9
2024-03-23,S0192,P00574,274,32,187,119,R7
2024-02-10,S0277,P00756,17,49,65,1,R1
2025-08-12,S0028,P00918,365,51,109,307,R3
2025-07-27,S0438,P00666,280,8,94,194,R8
2024-10-07,S0112,P00399,235,40,268,7,R6
2023-07-15,S0222,P00441,16,44,54,6,R3
2025-03-09,S0274,P00359,354,49,296,107,R3
2023-11-07,S0292,P00987,186,45,205,26,R1
2024-09-22,S0286,P00842,222,100,288,34,R5
2023-02-09,S0018,P00276,487,63,342,208,R4
2024-08-07,S0133,P00725,235,44,193,86,R4
2025-07-29,S0183,P00549,241,78,77,242,R10
2023-06-15,S0318,P00623,197,4,86,115,R5
2024-05-17,S0325,P00236,58,79,121,16,R5
2024-05-05,S0199,P00598,340,34,23,351,R8
2023-11-08,S0495,P00336,492,80,69,503,R10
2023-10-07,S0185,P00986,453,99,71,481,R10
2025-08-08,S0281,P00104,68,14,56,26,R1
2024-06-22,S0435,P00422,460,75,410,125,R5
2024-01-12,S0314,P00881,369,91,157,303,R7
2023-06-21,S0482,P00366,137,91,221,7,R10
2023-03-20,S0424,P00619,446,89,531,4,R10
2024-06-27,S0261,P00387,483,39,116,406,R9
2025-07-06,S0031,P00835,29,51,32,48,R8
2025-01-21,S0341,P00291,154,4,93,65,R3
2025-05-24,S0250,P00697,126,41,129,38,R3
2025-06-29,S0129,P00425,87,63,37,113,R3
2024-02-17,S0310,P00187,328,91,32,387,R1
2023-11-14,S0415,P00395,74,14,49,39,R1
2025-06-11,S0444,P00536,223,28,201,50,R2
2023-04-29,S0277,P00390,475,0,132,343,R4
2023-05-30,S0441,P00120,81,100,170,11,R6
2024-07-28,S0210,P00953,221,25,43,203,R2
2025-05-14,S0113,P00589,421,78,271,228,R2
2023-09-13,S0202,P00152,433,39,66,406,R5
2025-04-08,S0362,P00650,82,45,107,20,R7
2023-07-18,S0051,P00626,84,83,19,148,R6
2025-04-25,S0104,P01000,407,33,146,294,R9
2025-07-28,S0353,P00916,369,37,116,290,R4
2023-09-22,S0123,P00881,203,80,128,155,R1
2025-04-07,S0020,P00248,132,87,148,71,R1
2025-05-26,S0181,P00768,208,1,71,138,R8
2024-09-13,S0294,P00493,14,89,72,31,R5
2025-02-11,S0024,P00553,75,69,49,95,R7
2023-02-15,S0294,P00601,204,82,198,88,R4
2025-07-09,S0448,P00125,261,8,195,74,R7
2024-11-08,S0242,P00316,162,19,147,34,R1
2025-10-21,S0339,P00231,61,42,48,55,R4
2023-11-18,S0221,P00570,103,22,50,75,R10
2024-05-16,S0456,P00037,134,31,94,71,R5
2024-05-27,S0413,P00037,10,77,66,21,R10
2023-05-22,S0327,P00060,284,81,3,362,R4
2024-12-31,S0356,P00073,42,61,7,96,R2
2023-07-18,S0283,P00728,119,14,37,96,R5
2024-05-10,S0064,P00785,21,0,4,17,R5
2025-05-30,S0421,P00368,127,97,61,163,R9
2025-06-08,S0210,P00330,260,69,206,123,R7
2024-08-27,S0084,P00737,369,17,332,54,R2
2023-07-25,S0166,P00402,478,60,218,320,R2
2025-09-03,S0179,P00141,67,73,117,23,R6
2023-11-01,S0248,P00749,443,59,488,14,R4
2025-04-13,S0424,P00708,496,87,455,128,R8
2023-04-06,S0319,P00429,225,13,45,193,R8
2023-06-13,S0230,P00129,184,5,74,115,R2
2024-02-01,S0032,P00387,52,56,108,0,R3
2024-04-28,S0035,P00698,364,95,293,166,R1
2024-11-06,S0189,P00656,496,24,403,117,R5
2024-06-02,S0144,P00485,13,98,85,26,R5
2023-11-16,S0304,P00694,54,61,8,107,R2
2024-12-02,S0134,P00424,288,50,83,255,R7
2023-09-07,S0394,P00048,319,23,228,114,R1
2025-07-11,S0373,P00962,228,44,197,75,R7
2024-09-07,S0045,P00541,66,35,30,71,R2
2025-10-26,S0304,P00581,163,91,129,125,R2
2024-01-21,S0386,P00006,113,36,115,34,R10
2024-11-14,S0296,P00696,200,42,96,146,R3
2024-03-10,S0435,P00133,216,100,199,117,R4
2023-02-06,S0402,P00887,230,43,261,12,R1
2023-05-05,S0365,P00628,362,8,196,174,R10
2024-03-11,S0422,P00974,379,22,194,207,R9
2025-09-23,S0381,P00823,130,28,134,24,R5
2024-02-13,S0039,P00130,238,35,173,100,R4
2024-04-07,S0453,P00876,287,82,180,189,R6
2025-01-22,S0193,P00228,167,13,159,21,R4
2025-10-27,S0136,P00074,147,47,152,42,R7
2023-04-25,S0006,P00700,361,13,308,66,R1
2023-11-30,S0145,P00140,374,100,326,148,R3
2025-07-12,S0336,P00968,355,34,329,60,R3
2025-04-14,S0386,P00028,444,43,154,333,R6
2024-01-01,S0499,P00862,418,21,17,422,R3
2025-05-01,S0479,P00088,320,85,46,359,R2
2025-10-29,S0475,P00917,123,80,127,76,R2
2023-10-21,S0477,P00066,381,83,464,0,R4
2025-10-28,S0320,P00869,154,34,13,175,R2
2023-11-07,S0379,P00150,47,38,19,66,R2
2025-02-13,S0337,P00117,304,63,320,47,R9
2024-04-20,S0334,P00784,478,85,211,352,R6
2025-05-02,S0064,P00590,348,62,368,42,R5
2023-03-15,S0062,P00076,225,73,99,199,R3
2024-09-04,S0262,P00976,477,61,57,481,R10
2024-01-21,S0487,P00062,185,54,160,79,R9
2024-07-16,S0406,P00014,22,59,44,37,R10
2025-06-09,S0411,P00644,53,40,70,23,R6
2025-01-31,S0136,P00904,459,64,428,95,R4
2023-10-03,S0360,P00978,394,80,413,61,R7
2023-02-17,S0350,P00333,64,13,10,67,R4
2023-08-15,S0433,P00759,281,60,93,248,R7
2025-03-11,S0215,P00717,360,60,37,383,R7
2025-02-09,S0049,P00761,424,31,412,43,R9
2025-04-29,S0214,P00247,18,72,8,82,R3
2024-11-17,S0473,P00745,415,44,290,169,R4
2023-02-28,S0101,P00992,432,47,429,50,R10
2024-08-11,S0238,P00278,46,70,23,93,R3
2024-10-09,S0108,P00631,325,90,52,363,R3
2024-12-21,S0144,P00617,268,53,130,191,R3
2023-05-20,S0006,P00807,98,51,134,15,R8
2023-06-10,S0437,P00942,231,74,276,29,R2
2023-05-02,S0446,P00206,327,64,278,113,R10
2023-09-24,S0369,P00753,327,54,7,374,R3
2024-09-11,S0456,P00292,500,26,9,517,R3
2023-01-21,S0345,P00971,319,29,314,34,R10
2024-10-30,S0201,P00331,143,22,48,117,R9
2024-09-15,S0266,P00123,13,37,34,16,R3
2024-03-10,S0280,P00478,279,83,345,17,R10
2024-10-11,S0330,P00385,144,100,91,153,R6
2024-04-02,S0168,P00847,247,68,44,271,R1
2023-02-02,S0411,P00335,329,41,0,370,R3
2025-04-14,S0053,P00458,79,76,76,79,R3
2025-01-12,S0136,P00065,65,55,88,32,R2
2023-08-03,S0016,P00584,391,23,61,353,R1
2025-08-24,S0409,P00635,363,54,273,144,R3
2024-11-25,S0357,P00856,100,21,16,105,R7
2024-04-08,S0144,P00098,454,26,340,140,R6
2024-03-05,S0245,P00861,174,34,180,28,R10
2024-05-29,S0179,P00109,177,29,15,191,R5
2023-12-05,S0138,P00501,475,43,380,138,R2
2023-12-14,S0105,P00557,146,74,103,117,R7
2023-11-14,S0396,P00519,156,39,69,126,R3
2024-09-06,S0033,P00662,326,72,268,130,R4
2024-10-01,S0366,P00750,27,81,16,92,R1
2023-12-28,S0500,P00465,414,12,205,221,R5
2024-09-13,S0424,P00091,63,16,7,72,R1
2025-09-16,S0403,P00847,231,15,125,121,R1
2025-10-26,S0068,P00415,93,40,100,33,R9
2023-07-05,S0191,P00874,477,49,145,381,R10
2023-04-07,S0429,P00738,434,53,181,306,R1
2025-04-02,S0375,P00615,138,8,29,117,R4
2025-03-23,S0122,P00508,235,68,188,115,R3
2025-02-23,S0112,P00638,361,75,375,61,R2
2025-01-17,S0079,P00272,265,19,192,92,R10
2025-09-09,S0065,P00902,161,52,213,0,R9
2023-01-10,S0454,P00859,379,76,286,169,R7
2025-04-06,S0351,P00393,329,37,33,333,R4
2023-12-19,S0491,P00228,325,79,334,70,R9
2024-11-23,S0370,P00119,236,32,212,56,R7
2024-02-22,S0206,P00480,232,48,146,134,R6
2023-11-30,S0077,P00736,417,41,46,412,R6
2023-10-15,S0325,P00630,408,30,328,110,R7
2025-02-09,S0158,P00757,308,64,156,216,R7
2024-08-05,S0483,P00806,285,40,37,288,R9
2025-09-02,S0500,P00553,85,61,102,44,R8
2023-10-17,S0204,P00744,192,18,49,161,R10
2025-03-06,S0377,P00862,195,34,8,221,R8
2023-03-13,S0180,P00142,356,50,359,47,R9
2024-02-14,S0365,P00225,10,76,25,61,R8
2024-03-26,S0041,P00803,461,45,333,173,R5
2024-09-29,S0419,P00247,458,29,67,420,R9
2024-01-07,S0355,P00623,23,7,13,17,R7
2023-02-24,S0017,P00142,108,7,111,4,R8
2025-02-28,S0205,P00910,270,20,221,69,R9
2024-01-14,S0359,P00130,398,19,164,253,R6
2024-12-09,S0213,P00171,331,90,165,256,R9
2025-04-02,S0094,P00454,433,43,448,28,R10
2023-05-16,S0145,P00709,241,53,159,135,R8
2023-07-08,S0070,P00135,262,89,89,262,R2
2024-05-11,S0223,P00488,294,80,109,265,R4
2025-06-01,S0317,P00114,227,84,4,307,R9
2025-06-11,S0196,P00208,399,15,109,305,R2
2024-06-04,S0148,P00669,36,100,23,113,R1
2023-04-17,S0394,P00754,122,59,162,19,R3
2023-02-18,S0365,P00734,487,69,392,164,R9
2025-06-20,S0046,P00411,16,9,16,9,R8
2024-03-09,S0277,P00662,243,68,142,169,R7
2024-05-27,S0376,P00596,490,6,58,438,R4
2024-06-10,S0399,P00919,462,44,341,165,R10
2025-09-21,S0385,P00889,161,56,75,142,R1
2025-09-01,S0074,P00724,108,90,114,84,R9
2025-05-08,S0422,P00795,438,8,301,145,R4
2024-12-17,S0374,P00761,254,69,100,223,R1
2024-09-27,S0306,P00022,473,93,485,81,R8
2023-04-26,S0431,P00350,488,18,401,105,R10
2024-07-13,S0019,P00196,197,12,148,61,R7
2024-02-25,S0265,P00160,489,23,441,71,R5
2025-10-12,S0151,P00782,117,2,99,20,R8
2023-09-02,S0219,P00898,321,84,111,294,R10
2025-06-19,S0400,P00282,154,78,82,150,R4
2024-08-20,S0119,P00240,72,47,100,19,R7
2024-03-08,S0472,P00328,22,80,81,21,R9
2023-05-26,S0415,P00021,351,44,386,9,R7
2025-03-20,S0032,P00666,456,60,506,10,R3
2025-01-07,S0184,P00536,352,23,241,134,R9
2023-11-11,S0373,P00182,143,61,154,50,R10
2025-09-19,S0447,P00969,186,23,142,67,R5
2023-03-08,S0139,P00889,441,46,379,108,R5
2023-11-01,S0160,P00601,259,8,133,134,R9
2024-02-09,S0313,P00344,219,80,177,122,R4
2025-07-27,S0372,P00127,430,4,268,166,R1
2025-03-22,S0294,P00381,296,15,205,106,R5
2023-01-27,S0467,P00769,73,53,25,101,R3
2025-06-16,S0221,P00403,384,85,360,109,R4
2023-03-02,S0119,P00265,474,20,226,268,R2
2025-06-15,S0261,P00108,122,85,196,11,R6
2024-09-10,S0076,P00912,97,6,32,71,R8
2025-02-28,S0060,P00546,478,13,175,316,R5
2023-11-02,S0130,P00516,220,24,91,153,R4
2023-12-06,S0124,P00024,420,39,17,442,R9
2025-02-06,S0270,P00022,390,64,301,153,R7
2024-06-07,S0074,P00345,52,76,105,23,R9
2023-07-14,S0200,P00328,441,42,417,66,R8
2024-06-30,S0164,P00777,19,77,6,90,R5
2023-09-08,S0354,P00741,116,30,120,26,R4
2024-10-25,S0197,P00559,467,29,180,316,R7
2025-09-27,S0071,P00548,391,12,372,31,R2
2023-07-15,S0169,P00165,447,17,323,141,R1
2025-06-24,S0458,P00174,378,100,39,439,R7
2024-08-05,S0424,P00806,457,57,110,404,R6
2023-02-06,S0062,P00810,118,99,60,157,R3
2023-01-15,S0022,P00327,318,6,110,214,R2
2024-08-09,S0392,P00030,185,52,72,165,R7
2023-05-05,S0375,P00969,296,15,132,179,R4
2023-11-08,S0355,P00956,236,35,22,249,R5
2024-03-16,S0028,P00421,277,84,215,146,R4
2025-02-12,S0189,P00065,94,54,17,131,R6
2024-02-06,S0064,P00242,63,75,107,31,R5
2025-03-17,S0142,P00014,198,42,226,14,R2
2023-01-01,S0320,P00725,164,87,132,119,R9
2024-09-24,S0051,P00334,142,92,48,186,R9
2024-10-28,S0319,P00482,329,18,144,203,R8
2025-07-05,S0081,P00173,255,66,265,56,R10
2023-04-01,S0275,P00249,230,78,224,84,R2
2024-09-18,S0127,P00495,75,86,22,139,R5
2024-12-21,S0061,P00390,468,12,370,110,R1
2023-09-20,S0234,P00815,472,43,15,500,R7
2024-03-04,S0191,P00597,78,46,21,103,R7
2023-03-15,S0402,P00898,200,51,40,211,R6
2023-03-01,S0242,P00617,45,66,84,27,R6
2024-08-25,S0298,P00792,291,53,73,271,R9
2025-07-02,S0263,P00294,334,85,213,206,R3
2023-03-15,S0153,P00064,300,42,235,107,R3
2023-08-22,S0027,P00412,297,50,307,40,R4
2024-05-20,S0067,P00047,192,99,203,88,R9
2023-04-12,S0479,P00755,212,78,138,152,R8
2025-06-24,S0059,P00763,170,92,82,180,R10
2023-02-20,S0092,P00068,82,6,38,50,R2
2023-02-26,S0055,P00834,287,38,113,212,R6
2023-03-31,S0320,P00978,448,62,378,132,R10
2023-12-14,S0059,P00088,77,1,13,65,R5
2023-02-27,S0182,P00637,203,17,149,71,R9
2025-09-08,S0154,P00364,235,85,241,79,R9
2023-04-19,S0215,P00863,313,58,109,262,R4
2024-05-24,S0015,P00971,231,17,220,28,R7
2025-03-12,S0255,P00536,321,99,418,2,R4
2023-01-08,S0081,P00271,97,39,59,77,R9
2025-05-25,S0293,P00771,386,60,141,305,R6
2024-03-15,S0160,P00386,317,50,362,5,R9
2023-03-11,S0275,P00617,442,31,104,369,R7
2023-08-11,S0018,P00387,275,83,72,286,R8
2023-06-23,S0489,P00115,287,99,118,268,R7
2025-07-11,S0456,P00372,166,88,139,115,R5
2025-06-27,S0079,P00620,420,60,163,317,R9
2023-10-31,S0341,P00321,433,20,409,44,R5
2024-06-08,S0056,P00963,50,78,73,55,R3
2023-01-24,S0258,P00870,82,80,158,4,R5
2025-07-04,S0240,P00018,81,23,81,23,R8
2025-10-01,S0308,P00336,354,35,362,27,R1
2025-05-08,S0258,P00806,55,87,109,33,R7
2025-08-24,S0180,P00767,478,52,399,131,R1
2024-12-19,S0236,P00386,398,55,353,100,R8
2024-08-16,S0414,P00737,57,68,119,6,R2
2024-01-20,S0045,P00742,347,98,203,242,R7
2024-11-14,S0107,P00576,134,59,62,131,R6
2023-09-15,S0222,P00460,52,49,57,44,R10
2024-12-14,S0164,P00539,218,7,200,25,R5
2024-10-24,S0126,P00380,162,34,6,190,R9
2023-11-01,S0270,P00401,27,62,47,42,R7
2025-10-25,S0062,P00834,14,13,27,0,R2
2024-12-23,S0484,P00333,496,32,30,498,R8
2024-10-05,S0139,P00533,68,93,158,3,R4
2024-01-22,S0066,P00057,407,54,387,74,R2
2025-06-28,S0246,P00156,435,98,194,339,R3
2024-10-11,S0485,P00198,196,79,222,53,R8
2023-03-05,S0440,P00755,433,5,246,192,R2
2025-03-15,S0090,P00956,17,25,36,6,R6
2023-04-13,S0215,P00211,286,36,0,322,R9
2023-06-04,S0277,P00783,385,47,408,24,R10
2023-06-18,S0044,P00862,435,13,120,328,R4
2024-12-03,S0461,P00473,372,19,189,202,R2
2023-01-29,S0323,P00864,334,48,96,286,R2
2023-09-04,S0495,P00137,89,0,11,78,R1
2023-04-15,S0317,P00997,256,75,43,288,R10
2023-02-07,S0371,P00294,315,35,324,26,R3
2023-07-04,S0474,P00309,476,63,397,142,R3
2025-02-14,S0210,P00377,320,45,311,54,R3
2025-03-18,S0041,P00077,36,46,25,57,R5
2023-03-04,S0074,P00704,475,98,451,122,R6
2025-06-27,S0103,P00784,119,18,91,46,R6
2025-03-20,S0007,P00159,366,23,272,117,R1
2024-04-27,S0479,P00753,275,96,262,109,R8
2025-09-19,S0494,P00597,128,87,112,103,R9
2025-10-06,S0181,P00538,352,51,41,362,R4
2023-10-22,S0448,P00390,298,66,256,108,R3
2024-01-01,S0361,P00906,274,55,18,311,R9
2024-08-17,S0268,P00773,449,53,261,241,R5
2023-01-05,S0331,P00947,64,72,107,29,R7
2023-10-11,S0218,P00593,181,64,198,47,R2
2023-01-22,S0219,P00841,237,81,277,41,R7
2023-05-20,S0308,P00361,486,61,259,288,R6
2024-07-10,S0310,P00984,314,65,288,91,R4
2024-10-11,S0009,P00391,96,74,33,137,R1
2024-11-28,S0123,P00915,359,8,217,150,R10
2024-08-31,S0280,P00645,241,42,2,281,R10
2024-03-08,S0226,P00556,239,96,78,257,R7
2023-12-28,S0431,P00616,109,22,113,18,R2
2025-02-21,S0097,P00071,425,28,431,22,R5
2025-10-29,S0033,P00104,213,65,14,264,R5
2025-03-30,S0228,P00455,286,46,40,292,R1
2025-07-10,S0191,P00729,252,90,34,308,R7
2023-09-18,S0462,P00877,128,51,101,78,R6
2025-08-12,S0467,P00113,166,37,128,75,R7
2024-10-27,S0442,P00819,386,33,341,78,R5
2025-08-21,S0082,P00077,358,88,373,73,R8
2023-01-23,S0479,P00114,367,52,290,129,R6
2024-01-08,S0432,P00426,461,36,490,7,R7
2024-06-09,S0465,P00816,159,55,76,138,R3
2024-07-13,S0455,P00529,107,76,102,81,R6
2024-05-29,S0120,P00306,406,88,9,485,R9
2023-10-08,S0240,P00444,237,55,61,231,R3
2025-08-18,S0291,P00612,92,29,32,89,R5
2024-01-23,S0414,P00793,498,40,317,221,R3
2023-02-24,S0055,P00153,175,38,160,53,R8
2024-08-11,S0011,P00854,78,51,53,76,R2
2024-01-08,S0050,P00206,36,19,32,23,R7
2025-01-16,S0233,P00251,206,59,95,170,R9
2025-08-31,S0427,P00415,81,34,18,97,R9
2023-08-28,S0242,P00061,278,72,234,116,R7
2024-03-26,S0465,P00315,128,45,48,125,R8
2025-10-04,S0181,P00187,95,72,66,101,R4
2023-09-11,S0048,P00641,134,37,167,4,R7
2024-03-08,S0423,P00960,458,7,244,221,R4
2024-03-07,S0240,P00053,298,19,103,214,R8
2024-12-13,S0005,P00721,298,21,46,273,R3
2023-02-21,S0390,P00572,281,81,170,192,R4
2024-12-20,S0053,P00445,151,92,97,146,R10
2023-09-17,S0224,P00349,21,99,17,103,R10
2025-03-17,S0300,P00974,328,3,208,123,R10
2025-07-24,S0113,P00411,378,21,131,268,R6
2025-01-14,S0431,P00575,125,14,42,97,R4
2024-02-07,S0253,P00887,190,51,66,175,R9
2023-12-10,S0488,P00347,477,83,136,424,R7
2023-08-01,S0221,P00430,274,85,245,114,R3
2023-03-05,S0330,P00530,398,72,137,333,R4
2024-08-05,S0327,P00203,306,39,228,117,R5
2023-11-14,S0324,P00251,122,18,4,136,R6
2025-03-14,S0020,P00810,121,42,140,23,R4
2024-11-24,S0319,P00403,25,10,25,10,R2
2025-01-19,S0178,P00764,288,71,166,193,R6
2023-02-15,S0218,P00650,129,76,87,118,R6
2024-02-09,S0409,P00990,370,0,183,187,R3
2025-02-22,S0037,P00083,206,32,208,30,R7
2023-05-19,S0337,P00488,434,25,372,87,R5
2024-01-25,S0119,P00376,495,40,531,4,R1
2025-05-05,S0038,P00167,378,48,183,243,R3
2024-11-17,S0268,P00547,364,78,0,442,R5
