order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
6595771960,45700473,05-04-2023 03:22,05-04-2023 03:36,05-04-2023 03:40,On Time,4251.75,Cash,72175,9505
4247338382,34853377,05-12-2023 02:01,05-12-2023 02:11,05-12-2023 02:40,Significantly Delayed,989.88,Cash,85815,5115
819143326,88324928,10-01-2024 19:18,10-01-2024 19:34,10-01-2024 19:39,On Time,3284.6,Cash,73801,9159
3830844750,23996221,06-08-2023 15:56,06-08-2023 16:07,06-08-2023 16:04,On Time,1663.27,UPI,95930,3176
1687314172,82425179,13-03-2024 18:42,13-03-2024 19:00,13-03-2024 19:03,On Time,3835.73,Cash,86120,9557
6756007265,80850753,27-07-2023 18:19,27-07-2023 18:37,27-07-2023 18:42,On Time,1848.13,Wallet,48609,7440
489762747,19482392,27-09-2024 16:36,27-09-2024 16:52,27-09-2024 17:18,Significantly Delayed,766.2,Card,93825,5112
7509195875,42723554,26-11-2023 19:55,26-11-2023 20:11,26-11-2023 20:14,On Time,4237.4,Card,96839,3895
2370917070,5763963,25-07-2023 05:54,25-07-2023 06:11,25-07-2023 06:16,On Time,2639.9,Card,13883,1591
2055388266,119099,23-06-2023 06:31,23-06-2023 06:41,23-06-2023 06:49,Slightly Delayed,3722.37,UPI,80608,4452
8969304162,43052303,12-10-2023 14:44,12-10-2023 15:03,12-10-2023 15:02,On Time,1264.98,Wallet,67811,5918
5412674107,88111697,06-10-2024 21:41,06-10-2024 22:00,06-10-2024 22:02,On Time,2646.85,Cash,15617,6627
1536516619,15631726,25-11-2023 07:50,25-11-2023 08:10,25-11-2023 08:15,On Time,3466.59,Wallet,44378,7699
3858907413,89910157,27-07-2023 18:31,27-07-2023 18:45,27-07-2023 18:45,On Time,3427.43,Cash,29907,6852
4976389251,79478655,05-09-2023 10:02,05-09-2023 10:13,05-09-2023 10:08,On Time,1146.95,Card,89142,2957
2218319201,40587811,01-11-2024 02:59,01-11-2024 03:12,01-11-2024 03:11,On Time,1216.48,Wallet,957,4034
6729422433,68159723,19-07-2023 13:45,19-07-2023 13:55,19-07-2023 14:01,Slightly Delayed,3405.78,UPI,99898,2847
1354097448,98687927,21-06-2023 17:33,21-06-2023 17:53,21-06-2023 17:55,On Time,3401.69,Card,10089,4903
8952275304,81174361,31-08-2024 08:12,31-08-2024 08:22,31-08-2024 08:22,On Time,2474.23,Cash,95373,2943
436603801,54619715,28-12-2023 09:54,28-12-2023 10:14,28-12-2023 10:11,On Time,838.89,Cash,64535,6877
5273875984,9278983,31-05-2023 03:32,31-05-2023 03:45,31-05-2023 03:59,Slightly Delayed,2682.38,Cash,60888,9153
9290203003,21573815,01-04-2024 12:19,01-04-2024 12:31,01-04-2024 12:36,On Time,2133.39,Cash,44829,4658
6240982373,91243571,26-04-2023 03:12,26-04-2023 03:27,26-04-2023 03:24,On Time,3393.08,Cash,16774,8894
2718348206,5763963,08-11-2023 10:22,08-11-2023 10:37,08-11-2023 10:33,On Time,632.43,UPI,66580,4202
4903544026,57331847,11-05-2024 04:29,11-05-2024 04:45,11-05-2024 04:50,On Time,3778.46,Cash,7486,3828
2827266949,93675757,17-09-2024 07:51,17-09-2024 08:10,17-09-2024 08:18,Slightly Delayed,3334.82,Card,24708,2763
4278423074,67708491,17-12-2023 04:48,17-12-2023 05:02,17-12-2023 05:05,On Time,1073.53,Cash,23667,9896
645916247,76857266,10-10-2023 02:52,10-10-2023 03:03,10-10-2023 03:32,Significantly Delayed,4465.9,Cash,98927,8801
5816647866,81420960,26-09-2024 05:13,26-09-2024 05:23,26-09-2024 05:40,Significantly Delayed,2323.45,Cash,84702,6850
7282397914,97825663,14-07-2024 01:15,14-07-2024 01:35,14-07-2024 01:40,On Time,2043.65,Cash,26008,8481
3260611473,12832151,06-02-2024 13:34,06-02-2024 13:54,06-02-2024 14:12,Significantly Delayed,2731.48,Cash,28392,134
8638163868,87718744,07-06-2023 03:25,07-06-2023 03:41,07-06-2023 03:46,On Time,4272.81,Card,29019,3056
177850987,51174875,07-11-2023 14:08,07-11-2023 14:25,07-11-2023 14:22,On Time,1934.67,UPI,61247,6015
9653859166,32987624,16-03-2023 19:23,16-03-2023 19:36,16-03-2023 19:50,Slightly Delayed,2978.36,Wallet,72058,1941
9991338690,98444183,29-07-2024 11:34,29-07-2024 11:45,29-07-2024 11:46,On Time,3273.99,Cash,50037,7390
1714593246,27698051,20-10-2024 09:52,20-10-2024 10:02,20-10-2024 10:04,On Time,1100.8,Wallet,11180,5149
9742461226,34095555,01-01-2024 00:24,01-01-2024 00:43,01-01-2024 00:40,On Time,949.56,UPI,16877,4294
3314393477,55170753,26-10-2024 13:36,26-10-2024 13:49,26-10-2024 13:52,On Time,934.75,Cash,37197,7079
4188317986,42366724,20-03-2023 01:44,20-03-2023 01:56,20-03-2023 02:06,Slightly Delayed,3448.71,Wallet,48031,1086
1646665366,51387106,26-07-2024 18:45,26-07-2024 19:01,26-07-2024 19:13,Slightly Delayed,1086.27,Wallet,59753,3097
9558804585,82700270,15-03-2024 11:58,15-03-2024 12:09,15-03-2024 12:15,Slightly Delayed,848.94,Card,32740,4925
9047652469,71902700,05-08-2024 03:13,05-08-2024 03:28,05-08-2024 03:23,On Time,370.06,Card,27774,7572
2893800377,57892837,22-03-2024 11:38,22-03-2024 11:57,22-03-2024 11:53,On Time,1966.14,Card,54327,4427
6139157985,88517890,03-02-2024 13:33,03-02-2024 13:51,03-02-2024 14:13,Significantly Delayed,1623.51,Wallet,23927,3303
6029394789,7591711,30-04-2023 06:03,30-04-2023 06:23,30-04-2023 06:32,Slightly Delayed,2118.04,UPI,28593,637
5874940276,38875754,11-04-2024 06:28,11-04-2024 06:45,11-04-2024 06:40,On Time,546.43,UPI,22218,4821
5205211911,57662767,27-09-2024 18:32,27-09-2024 18:52,27-09-2024 19:06,Slightly Delayed,1098.4,Cash,38835,4724
5314758068,48776805,03-02-2024 00:17,03-02-2024 00:36,03-02-2024 00:46,Slightly Delayed,4183.29,Card,68342,7386
484869710,6756256,09-09-2023 11:46,09-09-2023 12:05,09-09-2023 12:08,On Time,1429.34,Cash,41598,6690
9957728938,25915909,05-08-2024 21:29,05-08-2024 21:43,05-08-2024 21:59,Significantly Delayed,1445.95,UPI,64839,2506
3136056666,57770044,29-04-2024 03:24,29-04-2024 03:40,29-04-2024 03:52,Slightly Delayed,211.25,UPI,60976,8159
4926104391,47206881,24-10-2023 07:42,24-10-2023 08:02,24-10-2023 08:16,Slightly Delayed,2029.88,Wallet,13060,1174
1827844756,16785724,07-04-2023 11:32,07-04-2023 11:43,07-04-2023 11:46,On Time,3372.28,UPI,78517,3271
7032037874,57291761,13-06-2024 19:06,13-06-2024 19:17,13-06-2024 19:17,On Time,1694.99,UPI,59618,8519
3779230503,46699982,11-07-2023 05:19,11-07-2023 05:30,11-07-2023 05:29,On Time,2781.39,Card,52785,1580
3473012553,89669139,16-02-2024 21:32,16-02-2024 21:48,16-02-2024 22:14,Significantly Delayed,5062.8,Card,99684,8375
7988504487,8164639,14-05-2024 11:32,14-05-2024 11:42,14-05-2024 11:41,On Time,3511.92,Wallet,86506,2304
7193792738,84572019,05-06-2024 15:34,05-06-2024 15:49,05-06-2024 15:53,On Time,2817.36,Card,91241,8782
1533583386,35912599,28-08-2023 20:16,28-08-2023 20:27,28-08-2023 20:24,On Time,4869.76,Wallet,40902,8166
7750989397,79672044,07-01-2024 01:01,07-01-2024 01:20,07-01-2024 01:24,On Time,4099.45,Wallet,42583,1888
4434816229,63292875,14-09-2023 06:52,14-09-2023 07:10,14-09-2023 07:05,On Time,1491.21,Wallet,17469,1446
6896732047,62068277,18-04-2024 17:58,18-04-2024 18:08,18-04-2024 18:06,On Time,321.33,Cash,29664,8118
4740837071,64795608,01-11-2023 15:26,01-11-2023 15:42,01-11-2023 15:47,On Time,5428.69,UPI,70,8733
6649631729,75640174,30-09-2024 09:24,30-09-2024 09:39,30-09-2024 09:38,On Time,1082.76,Card,9599,2770
5351526726,75892474,28-03-2023 18:51,28-03-2023 19:08,28-03-2023 19:04,On Time,3077.83,Cash,18337,761
1506082041,11446157,04-05-2023 07:48,04-05-2023 08:00,04-05-2023 07:57,On Time,4917.47,Card,80462,3439
1023260165,10683250,16-02-2024 19:06,16-02-2024 19:23,16-02-2024 19:23,On Time,741.67,Card,93967,7531
8257032403,17805991,18-09-2024 21:17,18-09-2024 21:34,18-09-2024 21:37,On Time,3177.73,Wallet,71946,3558
7216524192,72605638,01-09-2024 16:23,01-09-2024 16:33,01-09-2024 16:30,On Time,227.22,Card,79713,416
8619795820,98687927,04-09-2024 09:17,04-09-2024 09:30,04-09-2024 09:51,Significantly Delayed,2686.37,Card,68794,5595
6494708839,25595836,18-06-2023 16:06,18-06-2023 16:18,18-06-2023 16:19,On Time,2789.77,Cash,36208,153
9859249765,5039883,13-05-2024 13:57,13-05-2024 14:10,13-05-2024 14:07,On Time,1812.4,UPI,19900,2017
3528020011,33675108,12-11-2023 11:51,12-11-2023 12:01,12-11-2023 12:04,On Time,934.98,Cash,32566,9725
5937934264,90346920,11-09-2024 19:24,11-09-2024 19:35,11-09-2024 19:50,Slightly Delayed,3551.15,Card,41221,6621
2976477423,57213543,17-08-2023 07:32,17-08-2023 07:47,17-08-2023 07:47,On Time,1277.83,Wallet,2591,1430
1002438039,85198177,17-02-2024 03:28,17-02-2024 03:44,17-02-2024 03:43,On Time,3775.99,Card,52508,8018
2571163022,59345983,06-02-2024 22:03,06-02-2024 22:20,06-02-2024 22:34,Slightly Delayed,674.39,Cash,59402,7684
6850221497,21270783,21-07-2024 22:37,21-07-2024 22:52,21-07-2024 22:47,On Time,3496.28,UPI,43013,8330
4706569127,68016312,27-07-2023 18:37,27-07-2023 18:51,27-07-2023 18:56,On Time,687.19,Wallet,74560,8531
8168261752,65903057,22-04-2024 06:11,22-04-2024 06:30,22-04-2024 06:53,Significantly Delayed,1860.29,Card,18998,8178
5828325906,40587811,04-12-2023 11:40,04-12-2023 11:59,04-12-2023 11:57,On Time,4230.58,Wallet,34564,4046
5012271549,73061709,21-09-2024 10:04,21-09-2024 10:19,21-09-2024 10:47,Significantly Delayed,769.83,Cash,31783,7487
8110316958,61226835,30-01-2024 19:28,30-01-2024 19:48,30-01-2024 19:45,On Time,806.56,Wallet,29001,4877
3190808443,77618011,10-01-2024 08:50,10-01-2024 09:00,10-01-2024 08:56,On Time,2593.91,Cash,42099,646
7175472728,9551011,12-09-2023 11:51,12-09-2023 12:01,12-09-2023 12:01,On Time,307.23,UPI,95658,7355
6011117738,24337950,07-01-2024 10:51,07-01-2024 11:01,07-01-2024 11:04,On Time,2539.66,Card,8264,5459
5592928753,46875863,23-08-2024 20:45,23-08-2024 20:59,23-08-2024 21:10,Slightly Delayed,3473.11,UPI,96131,9192
3952040848,31156674,09-05-2024 00:30,09-05-2024 00:41,09-05-2024 00:39,On Time,4818.61,UPI,16761,6140
7026479520,81994445,17-07-2024 22:05,17-07-2024 22:17,17-07-2024 22:19,On Time,1691.47,Cash,82300,5348
6572695161,64197854,18-03-2024 08:19,18-03-2024 08:32,18-03-2024 08:32,On Time,1671.67,Wallet,11353,1729
9090769419,66485571,02-09-2024 03:14,02-09-2024 03:29,02-09-2024 03:25,On Time,1819.14,Wallet,45133,5210
5979489110,22161071,07-09-2023 07:49,07-09-2023 08:03,07-09-2023 08:05,On Time,2337.12,Card,8681,5784
964698323,81763298,30-09-2024 23:16,30-09-2024 23:34,30-09-2024 23:39,On Time,2352.88,Wallet,88842,1089
2304242664,65815155,21-03-2024 08:29,21-03-2024 08:47,21-03-2024 08:47,On Time,1579.28,Card,76144,9106
2483843748,26040510,24-05-2023 09:19,24-05-2023 09:35,24-05-2023 09:38,On Time,1692.9,Wallet,62504,7609
2560588609,6291143,21-06-2024 01:18,21-06-2024 01:35,21-06-2024 01:36,On Time,319.34,UPI,48964,5105
9268920928,17805991,05-07-2023 12:33,05-07-2023 12:44,05-07-2023 12:48,On Time,1404.2,Cash,26193,8995
9554019312,6247821,08-09-2023 01:54,08-09-2023 02:10,08-09-2023 02:05,On Time,4088.52,UPI,24936,1972
3749174258,38902193,13-02-2024 07:46,13-02-2024 07:59,13-02-2024 08:10,Slightly Delayed,2618.07,Wallet,32618,292
3947164241,95768401,04-11-2024 20:29,04-11-2024 20:43,04-11-2024 20:47,On Time,1463.39,UPI,82928,5181
487327038,67277562,05-10-2023 00:26,05-10-2023 00:41,05-10-2023 00:44,On Time,563.45,UPI,84314,8846
8830321199,93341057,10-08-2024 06:00,10-08-2024 06:17,10-08-2024 06:32,Slightly Delayed,46.62,Cash,6336,1599
3811318591,64940409,07-07-2023 12:56,07-07-2023 13:10,07-07-2023 13:08,On Time,1563.3,UPI,44363,3520
6795601573,46629917,13-12-2023 02:39,13-12-2023 02:49,13-12-2023 02:45,On Time,2301.92,Card,52656,8610
2348495717,86067293,27-06-2023 00:54,27-06-2023 01:11,27-06-2023 01:11,On Time,691.58,Cash,80421,2133
9505736584,63571453,04-06-2024 05:37,04-06-2024 05:50,04-06-2024 06:08,Significantly Delayed,826.21,Wallet,32176,4874
1857227304,99301505,19-03-2024 07:47,19-03-2024 08:01,19-03-2024 08:05,On Time,1443.5,Card,24481,7555
5506485302,66655397,19-05-2023 06:41,19-05-2023 06:53,19-05-2023 06:48,On Time,263.7,Cash,21250,6818
6074837981,61015113,20-04-2024 12:49,20-04-2024 13:08,20-04-2024 13:06,On Time,832.37,Card,2837,2317
4150569633,2903620,29-10-2023 11:22,29-10-2023 11:37,29-10-2023 12:01,Significantly Delayed,2206.06,Card,40413,7595
609838437,54619715,13-12-2023 04:58,13-12-2023 05:18,13-12-2023 05:13,On Time,310.69,Card,34363,5150
5229657139,18889370,03-10-2023 11:53,03-10-2023 12:08,03-10-2023 12:21,Slightly Delayed,3483.81,Cash,96161,2035
2589639350,64141971,01-08-2023 10:46,01-08-2023 11:06,01-08-2023 11:03,On Time,1917.97,UPI,90443,6047
7656948165,44410149,07-06-2023 10:23,07-06-2023 10:41,07-06-2023 10:54,Slightly Delayed,3332.9,Wallet,8275,8459
1806563605,25659794,24-12-2023 00:23,24-12-2023 00:41,24-12-2023 00:45,On Time,5747.38,Wallet,16607,5673
359819834,12755730,27-12-2023 12:39,27-12-2023 12:56,27-12-2023 13:25,Significantly Delayed,2060.96,UPI,70910,4535
1908423841,56441247,28-10-2023 04:57,28-10-2023 05:07,28-10-2023 05:08,On Time,881.17,UPI,62488,3974
299859815,2848415,16-01-2024 02:45,16-01-2024 03:03,16-01-2024 03:13,Slightly Delayed,1233.33,Wallet,62089,9397
923659418,25081012,16-04-2023 13:14,16-04-2023 13:32,16-04-2023 13:33,On Time,2700.37,Wallet,24003,7835
3560625119,82989313,13-05-2023 19:53,13-05-2023 20:04,13-05-2023 20:14,Slightly Delayed,2722.14,Wallet,64562,683
7111490680,32500305,24-01-2024 19:15,24-01-2024 19:29,24-01-2024 19:37,Slightly Delayed,1337.06,Card,9546,5707
5766981431,93675757,14-01-2024 04:28,14-01-2024 04:42,14-01-2024 04:47,On Time,1178.42,UPI,55608,7251
8609945311,51670882,03-05-2024 10:00,03-05-2024 10:10,03-05-2024 10:07,On Time,2238.35,Wallet,66475,8984
1691260635,80796977,17-06-2024 10:23,17-06-2024 10:35,17-06-2024 10:39,On Time,3593.61,Card,74826,8139
8742091504,78254569,03-07-2023 23:26,03-07-2023 23:41,03-07-2023 23:54,Slightly Delayed,2783.84,Card,69967,1687
1997833025,72489544,28-07-2023 23:24,28-07-2023 23:39,28-07-2023 23:37,On Time,1074.29,UPI,77103,3240
3588296877,83404008,13-08-2024 08:04,13-08-2024 08:19,13-08-2024 08:44,Significantly Delayed,2748.08,Card,73215,8424
2404804990,81757554,24-12-2023 12:32,24-12-2023 12:50,24-12-2023 12:59,Slightly Delayed,3903.99,Wallet,38923,1231
8091385479,16082651,09-04-2024 15:13,09-04-2024 15:31,09-04-2024 15:36,On Time,317.8,UPI,66240,3628
7133174424,8513589,22-06-2023 03:24,22-06-2023 03:42,22-06-2023 03:43,On Time,4911.58,UPI,63462,7551
6110446321,78412820,27-10-2024 01:56,27-10-2024 02:11,27-10-2024 02:14,On Time,657.8,Wallet,60577,335
6964586050,4597433,04-08-2024 18:38,04-08-2024 18:49,04-08-2024 18:45,On Time,2824.9,Cash,40358,2357
2351986014,85626346,21-04-2023 12:54,21-04-2023 13:04,21-04-2023 13:16,Slightly Delayed,3434.75,Wallet,34744,1557
352569720,65660660,23-06-2023 00:25,23-06-2023 00:39,23-06-2023 00:34,On Time,2081.26,Wallet,23236,9416
1235280275,46875863,09-08-2023 22:42,09-08-2023 22:57,09-08-2023 22:58,On Time,626.59,Cash,90779,7967
9399859705,57548210,29-10-2023 01:13,29-10-2023 01:29,29-10-2023 01:24,On Time,3915.04,UPI,31133,2528
7530379037,99729547,02-08-2024 19:47,02-08-2024 19:58,02-08-2024 20:03,On Time,1496.89,UPI,79485,97
5952886441,16420489,12-03-2024 11:22,12-03-2024 11:39,12-03-2024 11:37,On Time,3604.38,Wallet,23150,5334
5815833211,31940833,08-02-2024 19:08,08-02-2024 19:27,08-02-2024 19:27,On Time,1691.9,Card,78640,4175
7307394687,47043878,01-05-2024 10:47,01-05-2024 11:04,01-05-2024 10:59,On Time,1894.83,Wallet,28767,2085
6033014029,29525287,21-10-2024 13:54,21-10-2024 14:09,21-10-2024 14:20,Slightly Delayed,1534.73,Cash,31624,6382
1409944718,39042103,19-08-2023 14:10,19-08-2023 14:25,19-08-2023 14:28,On Time,2483.94,UPI,92890,4180
1811382200,37915052,25-08-2023 19:03,25-08-2023 19:20,25-08-2023 19:16,On Time,3949.87,UPI,97252,7829
4485391413,11478478,21-12-2023 08:58,21-12-2023 09:15,21-12-2023 09:19,On Time,1293.18,Card,91131,5420
4076279641,89476734,12-07-2023 17:23,12-07-2023 17:35,12-07-2023 17:43,Slightly Delayed,4782.5,UPI,25713,3139
2965387566,47955004,16-08-2023 11:38,16-08-2023 11:55,16-08-2023 12:00,On Time,3578.47,Wallet,57502,8895
9397774189,92245432,28-06-2023 08:13,28-06-2023 08:29,28-06-2023 08:26,On Time,48.55,Cash,38813,5049
1437159967,68016312,07-06-2024 01:48,07-06-2024 01:59,07-06-2024 01:58,On Time,1315.84,Cash,69843,9185
8397785448,67952740,04-09-2024 02:53,04-09-2024 03:11,04-09-2024 03:15,On Time,1325.59,Wallet,99345,3493
2778606949,33675108,13-10-2024 13:58,13-10-2024 14:09,13-10-2024 14:09,On Time,3510.28,Card,16105,2277
1774096863,60656482,13-06-2023 05:30,13-06-2023 05:47,13-06-2023 05:47,On Time,2645.28,Wallet,51118,1421
1497256618,87220860,26-04-2023 23:27,26-04-2023 23:38,26-04-2023 23:41,On Time,5278.23,Card,24651,3391
734095510,56480776,03-06-2024 21:33,03-06-2024 21:44,03-06-2024 21:47,On Time,1614.08,Card,6790,8971
5755859055,79592021,30-10-2024 14:19,30-10-2024 14:37,30-10-2024 14:54,Significantly Delayed,354.52,Card,8522,4726
5840290569,99490786,18-09-2023 03:57,18-09-2023 04:09,18-09-2023 04:08,On Time,2578.09,Wallet,92356,5670
8200985533,1855421,08-01-2024 07:20,08-01-2024 07:39,08-01-2024 07:36,On Time,77.11,Card,92929,7297
3255590064,92642745,21-04-2023 04:37,21-04-2023 04:51,21-04-2023 04:54,On Time,1763.6,UPI,88039,9157
4258404747,27692428,11-10-2024 02:10,11-10-2024 02:30,11-10-2024 02:29,On Time,953.65,UPI,91951,1731
2455161115,27620326,29-01-2024 08:59,29-01-2024 09:17,29-01-2024 09:17,On Time,1010.85,UPI,23471,5466
4448004569,47215976,10-01-2024 02:02,10-01-2024 02:13,10-01-2024 02:08,On Time,2058.24,Card,49742,2746
5951090793,27878182,20-04-2024 19:08,20-04-2024 19:26,20-04-2024 19:29,On Time,2143.89,UPI,35150,7610
7402491996,92509376,14-07-2024 06:46,14-07-2024 07:02,14-07-2024 07:04,On Time,866.77,Card,15459,8275
8532411923,57360162,16-07-2024 18:56,16-07-2024 19:12,16-07-2024 19:19,Slightly Delayed,1071.82,Wallet,82328,7137
7130555385,37309023,16-01-2024 14:35,16-01-2024 14:55,16-01-2024 15:07,Slightly Delayed,1539.36,Cash,48673,2562
4338197132,66310963,11-10-2024 07:09,11-10-2024 07:23,11-10-2024 07:19,On Time,3327.67,UPI,9198,9984
8044366071,80833965,30-04-2023 13:56,30-04-2023 14:14,30-04-2023 14:19,On Time,2843.12,Card,31310,2938
4135251774,77961205,09-10-2024 11:47,09-10-2024 12:06,09-10-2024 12:05,On Time,2487.3,Card,81045,8611
6331483812,97411107,06-09-2024 22:45,06-09-2024 22:57,06-09-2024 23:06,Slightly Delayed,493.19,Wallet,45259,9755
6705171000,52417972,04-09-2023 20:28,04-09-2023 20:42,04-09-2023 20:42,On Time,1912.64,Wallet,64847,6226
7850128898,38478423,28-06-2024 07:30,28-06-2024 07:48,28-06-2024 08:05,Significantly Delayed,1427.18,Card,29466,7628
3602554049,65815155,28-07-2023 15:01,28-07-2023 15:16,28-07-2023 15:35,Significantly Delayed,3310.35,Wallet,77387,2038
1070259187,22738465,09-06-2023 11:06,09-06-2023 11:18,09-06-2023 11:19,On Time,517.77,Wallet,61963,1656
8412338399,2566268,28-10-2024 18:46,28-10-2024 19:05,28-10-2024 19:11,Slightly Delayed,3825.11,Card,67313,8021
1478022303,69353754,31-12-2023 15:58,31-12-2023 16:13,31-12-2023 16:08,On Time,841.61,Wallet,23035,4995
2376108199,81757554,13-05-2024 16:07,13-05-2024 16:23,13-05-2024 16:27,On Time,1751.17,Card,27586,8305
5243035202,10541231,20-10-2024 00:39,20-10-2024 00:49,20-10-2024 00:45,On Time,1688.35,Card,1015,2668
3687581971,81932548,05-10-2024 13:55,05-10-2024 14:15,05-10-2024 14:28,Slightly Delayed,1046.51,Cash,63325,4323
7008586055,96109948,24-05-2023 05:13,24-05-2023 05:23,24-05-2023 05:41,Significantly Delayed,2848.4,Wallet,67465,18
5142069216,35459748,25-02-2024 15:03,25-02-2024 15:21,25-02-2024 15:21,On Time,2551.88,UPI,60557,7911
4152441944,92636025,25-04-2023 10:22,25-04-2023 10:33,25-04-2023 10:32,On Time,4483.92,UPI,46535,5527
5601670348,32830199,29-10-2024 00:23,29-10-2024 00:34,29-10-2024 00:45,Slightly Delayed,354.91,Cash,47213,6876
605105099,5039883,30-12-2023 08:15,30-12-2023 08:32,30-12-2023 08:30,On Time,3357.25,Cash,39281,6874
4054936140,28286754,19-04-2024 08:01,19-04-2024 08:19,19-04-2024 08:24,On Time,400.92,Cash,5888,3720
8741892156,66886852,15-11-2023 04:50,15-11-2023 05:02,15-11-2023 05:12,Slightly Delayed,2046.92,Card,10769,6057
9143640828,90298394,18-07-2023 13:12,18-07-2023 13:25,18-07-2023 13:33,Slightly Delayed,1205.86,Card,902,6597
6900876252,87984862,21-02-2024 16:57,21-02-2024 17:10,21-02-2024 17:05,On Time,3214.61,Wallet,80644,9130
9801174908,54347213,27-04-2024 11:49,27-04-2024 11:59,27-04-2024 12:07,Slightly Delayed,1487.04,Card,33767,1250
551343632,59840071,20-02-2024 19:51,20-02-2024 20:04,20-02-2024 20:06,On Time,4881.51,Cash,89726,5126
7961173808,90184276,05-06-2023 00:30,05-06-2023 00:42,05-06-2023 00:37,On Time,2802.91,UPI,3302,8310
328909145,36146306,26-09-2024 16:42,26-09-2024 16:53,26-09-2024 16:57,On Time,1851.18,Wallet,32899,1169
5551173528,64151769,03-11-2024 06:05,03-11-2024 06:17,03-11-2024 06:21,On Time,2549.37,Card,16125,5366
4461788759,79895967,23-04-2024 20:44,23-04-2024 20:56,23-04-2024 21:01,On Time,4562.67,Wallet,90986,1752
7256212429,28350645,16-03-2024 22:00,16-03-2024 22:15,16-03-2024 22:15,On Time,727.95,Cash,87815,8094
9104077642,18199057,24-10-2024 13:19,24-10-2024 13:36,24-10-2024 13:35,On Time,1869.79,Cash,20446,2573
2914056235,31456752,02-01-2024 12:50,02-01-2024 13:10,02-01-2024 13:10,On Time,432.39,Card,86053,2860
9127632807,81528623,30-05-2023 13:09,30-05-2023 13:25,30-05-2023 13:30,On Time,886.19,UPI,72143,9723
6070154414,45052594,19-06-2023 19:05,19-06-2023 19:24,19-06-2023 19:29,On Time,2471.11,Cash,72709,4484
2318969828,2457734,26-03-2023 20:02,26-03-2023 20:22,26-03-2023 20:19,On Time,1946.42,Cash,37500,4825
