campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
447012,Flash Sale,2024-10-02,Inactive,SMS,1064,821,98,1401.41,8632.02,2.04
168686,Membership Drive,2024-10-02,Premium,Email,2133,969,98,3282.05,9841.84,3.24
661265,Category Promotion,2024-10-02,All,Social Media,2330,520,63,2342.55,5905.11,1.64
110650,App Push Notification,2024-10-02,Inactive,Social Media,3801,619,18,2145.8,7258.0,3.22
438577,Email Campaign,2024-10-02,Premium,App,8940,135,68,4831.21,3563.69,1.6
525904,Referral Program,2024-10-02,All,Social Media,9387,352,67,1874.97,7563.84,2.55
651862,New User Discount,2024-10-01,Premium,Social Media,2586,958,85,4044.28,3524.77,2.05
590741,Weekend Special,2024-10-01,All,SMS,5644,504,19,3825.87,5259.59,3.24
106256,Festival Offer,2024-10-01,All,Email,1091,717,26,2443.05,7152.13,1.59
981856,Flash Sale,2024-10-01,Premium,Social Media,4923,509,99,3284.33,6276.1,2.23
379072,Membership Drive,2024-10-01,All,Email,7032,876,21,2002.69,4907.77,2.9
758578,Category Promotion,2024-10-01,Premium,Email,5986,993,71,1932.62,4548.25,3.6
96258,App Push Notification,2024-10-01,New Users,Social Media,5379,565,17,3056.0,3520.12,1.65
237321,Email Campaign,2024-10-01,All,SMS,8296,989,72,2633.2,4670.64,3.17
120536,Referral Program,2024-10-01,Inactive,Email,8654,642,96,2129.02,5956.14,3.27
668849,New User Discount,2024-09-30,New Users,Email,8850,126,17,3664.15,5397.3,1.82
135541,Weekend Special,2024-09-30,Premium,App,8975,766,23,2462.09,3637.45,2.41
735206,Festival Offer,2024-09-30,New Users,App,1798,191,91,4376.28,8283.13,3.26
625277,Flash Sale,2024-09-30,Inactive,SMS,2307,890,95,4844.96,2211.54,2.54
172893,Membership Drive,2024-09-30,Inactive,Social Media,7094,972,64,3221.91,4439.82,3.88
968429,Category Promotion,2024-09-30,Inactive,Social Media,6993,807,80,2023.52,5974.74,2.8
436788,App Push Notification,2024-09-30,All,Social Media,2759,383,91,3820.99,5565.8,2.38
97177,Email Campaign,2024-09-30,New Users,App,8317,797,72,2075.05,5413.21,3.49
912532,Referral Program,2024-09-30,New Users,SMS,3033,987,66,1050.47,8408.81,2.45
430241,New User Discount,2024-09-29,All,SMS,8057,919,64,4241.62,9942.14,1.94
750631,Weekend Special,2024-09-29,New Users,App,9566,424,50,4495.05,2810.25,3.33
762682,Festival Offer,2024-09-29,All,App,3662,667,99,1126.11,4579.55,2.73
752622,Flash Sale,2024-09-29,Premium,App,7040,775,31,2463.87,2070.71,2.22
274506,Membership Drive,2024-09-29,New Users,Social Media,3515,912,32,3594.68,7744.51,1.59
525095,Category Promotion,2024-09-29,Premium,Social Media,5607,860,93,4829.25,6140.48,3.04
182644,App Push Notification,2024-09-29,Inactive,Email,1185,780,48,3687.23,9066.61,3.54
545911,Email Campaign,2024-09-29,Premium,Social Media,1981,534,95,4097.54,5047.88,3.58
828636,Referral Program,2024-09-29,Inactive,Email,7640,970,94,3022.77,8815.63,1.68
866163,New User Discount,2024-09-28,New Users,Email,7632,497,44,1025.98,9484.1,1.93
289833,Weekend Special,2024-09-28,Premium,Email,9251,645,29,4163.77,2735.37,2.61
749333,Festival Offer,2024-09-28,Inactive,App,4121,296,47,4028.86,4825.08,3.5
791619,Flash Sale,2024-09-28,All,SMS,5248,634,99,2125.76,9647.1,3.11
290649,Membership Drive,2024-09-28,Premium,Email,5127,864,93,2805.9,3852.16,1.76
729407,Category Promotion,2024-09-28,Inactive,SMS,4155,940,42,2488.64,8059.82,3.57
640855,App Push Notification,2024-09-28,New Users,Social Media,1108,936,93,4983.04,3228.67,2.71
879023,Email Campaign,2024-09-28,Premium,Social Media,2275,926,25,3792.48,5671.63,3.74
118971,Referral Program,2024-09-28,All,App,6092,533,95,2085.63,4473.29,1.73
336089,New User Discount,2024-09-27,Inactive,Social Media,2220,292,39,3807.42,6822.05,2.45
522446,Weekend Special,2024-09-27,Premium,Email,7869,174,69,2433.89,4314.68,2.55
949547,Festival Offer,2024-09-27,Premium,Social Media,8779,315,100,3919.23,7389.26,2.16
771122,Flash Sale,2024-09-27,Inactive,App,5602,685,48,2503.68,9057.48,2.94
575873,Membership Drive,2024-09-27,All,Email,8842,230,14,2229.83,4809.04,2.39
390180,Category Promotion,2024-09-27,New Users,App,2419,823,77,4988.39,4884.14,1.57
518789,App Push Notification,2024-09-27,All,SMS,8299,510,34,4629.47,2617.42,3.87
200862,Email Campaign,2024-09-27,Inactive,Email,8770,501,78,4515.94,7063.93,3.63
222562,Referral Program,2024-09-27,New Users,SMS,7188,240,77,2851.2,3571.86,2.89
896324,New User Discount,2024-09-26,Premium,SMS,6359,576,35,1066.47,6415.95,3.94
557067,Weekend Special,2024-09-26,Premium,Social Media,8414,180,100,1825.36,5457.83,1.8
747205,Festival Offer,2024-09-26,All,App,2853,582,32,4012.49,6437.95,1.75
184157,Flash Sale,2024-09-26,All,SMS,5611,444,77,1389.35,7382.89,3.89
653847,Membership Drive,2024-09-26,All,Email,3422,345,92,3307.59,5044.14,2.57
689098,Category Promotion,2024-09-26,All,SMS,2079,897,37,1983.91,7661.04,2.21
389968,App Push Notification,2024-09-26,Premium,SMS,1592,987,57,4579.65,8806.03,1.9
67480,Email Campaign,2024-09-26,New Users,App,8019,604,76,2216.38,4921.83,3.77
588555,Referral Program,2024-09-26,Inactive,App,1452,679,94,4925.58,4476.21,2.24
278074,New User Discount,2024-09-25,Inactive,Social Media,9737,732,59,2565.95,8286.33,2.04
127182,Weekend Special,2024-09-25,New Users,SMS,1452,863,44,4240.4,5750.97,1.81
721622,Festival Offer,2024-09-25,All,Email,4844,230,26,3690.93,5523.68,1.55
100487,Flash Sale,2024-09-25,New Users,SMS,8209,151,70,3104.65,4187.59,2.9
145584,Membership Drive,2024-09-25,Inactive,App,5725,903,80,1133.26,7075.73,3.39
860225,Category Promotion,2024-09-25,Premium,App,4389,309,81,4860.67,3960.92,3.76
616821,App Push Notification,2024-09-25,Premium,App,1537,483,85,2416.66,2232.96,3.74
713465,Email Campaign,2024-09-25,Inactive,Email,9053,989,42,2619.72,6716.68,2.09
615676,Referral Program,2024-09-25,All,Email,5649,924,100,4874.66,7073.93,2.79
305241,New User Discount,2024-09-24,New Users,Social Media,9598,803,67,2805.32,8678.82,1.97
530806,Weekend Special,2024-09-24,Premium,Email,3678,341,72,2373.92,5821.2,3.72
807153,Festival Offer,2024-09-24,Inactive,Email,8192,292,17,2976.54,5559.23,3.68
722916,Flash Sale,2024-09-24,New Users,App,2597,634,25,4343.88,2298.7,2.34
846608,Membership Drive,2024-09-24,New Users,Email,8485,181,67,3783.79,7419.36,2.96
460293,Category Promotion,2024-09-24,All,Email,4442,846,61,2295.69,5534.23,3.38
287769,App Push Notification,2024-09-24,Premium,Email,8770,206,17,2375.52,9175.23,1.81
802705,Email Campaign,2024-09-24,Inactive,SMS,2672,115,26,2033.75,8010.63,2.7
789716,Referral Program,2024-09-24,New Users,Email,3941,553,63,4020.69,6541.6,1.52
130943,New User Discount,2024-09-23,Inactive,Email,1870,889,13,3625.54,7280.12,1.84
705032,Weekend Special,2024-09-23,All,SMS,6279,465,28,3383.74,4971.84,2.77
565978,Festival Offer,2024-09-23,New Users,App,1917,708,61,1361.17,4133.5,2.2
363689,Flash Sale,2024-09-23,Premium,SMS,7180,215,24,3655.57,9184.06,3.0
679443,Membership Drive,2024-09-23,Premium,App,8002,642,20,3438.57,4762.77,3.97
670881,Category Promotion,2024-09-23,Premium,SMS,3121,753,11,2406.7,9618.34,2.13
959518,App Push Notification,2024-09-23,All,Social Media,4203,892,13,4541.76,8000.34,2.48
499486,Email Campaign,2024-09-23,Inactive,SMS,4908,153,36,4547.06,4568.42,3.11
752813,Referral Program,2024-09-23,All,SMS,3882,103,83,1151.86,6691.75,1.67
851433,New User Discount,2024-09-22,All,SMS,8425,797,49,3613.06,6005.53,3.86
313691,Weekend Special,2024-09-22,All,Email,4040,966,57,2744.24,3434.18,2.51
857924,Festival Offer,2024-09-22,Premium,Social Media,8964,423,44,3280.91,5890.37,2.39
539488,Flash Sale,2024-09-22,New Users,App,5322,715,21,1382.87,5066.64,3.92
33081,Membership Drive,2024-09-22,All,SMS,2897,706,56,3796.89,4450.19,2.42
408472,Category Promotion,2024-09-22,Inactive,Social Media,2701,433,74,1069.15,8105.76,2.48
891650,App Push Notification,2024-09-22,Premium,Email,6100,472,88,1659.16,4606.2,3.09
537473,Email Campaign,2024-09-22,Inactive,Social Media,7438,436,23,1325.64,3710.11,3.79
361334,Referral Program,2024-09-22,New Users,Social Media,7990,308,61,1533.45,8247.88,1.73
68709,New User Discount,2024-09-21,New Users,SMS,2557,317,49,2291.66,2573.36,3.51
368548,Weekend Special,2024-09-21,Premium,Social Media,2556,694,73,1560.45,8116.53,2.64
227727,Festival Offer,2024-09-21,Premium,SMS,3124,712,83,4212.47,6433.1,3.19
184072,Flash Sale,2024-09-21,New Users,App,2439,448,21,1263.49,9843.34,3.88
199205,Membership Drive,2024-09-21,New Users,Email,6475,665,13,2740.75,5311.0,2.54
70659,Category Promotion,2024-09-21,New Users,Social Media,1260,157,27,4991.0,7728.46,2.27
407558,App Push Notification,2024-09-21,Premium,Social Media,2503,464,44,2992.57,4813.36,2.59
2552,Email Campaign,2024-09-21,All,Social Media,5937,600,98,3542.77,5648.69,1.62
119508,Referral Program,2024-09-21,All,App,8121,715,71,1336.94,8793.59,3.32
651995,New User Discount,2024-09-20,All,Email,3762,378,97,1804.49,8799.76,3.01
325711,Weekend Special,2024-09-20,Premium,App,1075,304,21,3712.83,8724.96,2.37
916549,Festival Offer,2024-09-20,Inactive,Email,4880,989,73,1049.48,6270.24,2.78
801679,Flash Sale,2024-09-20,All,Social Media,2673,338,100,4653.31,6862.3,1.89
592091,Membership Drive,2024-09-20,Premium,SMS,3717,466,66,2581.56,5992.71,3.76
713584,Category Promotion,2024-09-20,All,App,2525,366,56,4471.69,3178.72,2.18
662773,App Push Notification,2024-09-20,Inactive,SMS,2232,775,37,1165.33,9178.63,1.9
166346,Email Campaign,2024-09-20,Premium,App,8471,945,28,3566.89,4468.31,2.27
973220,Referral Program,2024-09-20,Premium,App,4249,238,83,2137.97,7672.91,2.32
120592,New User Discount,2024-09-19,New Users,Email,4768,353,45,4900.81,4433.55,1.99
632927,Weekend Special,2024-09-19,Inactive,Social Media,6332,575,51,2003.25,3491.13,1.56
603188,Festival Offer,2024-09-19,Premium,Social Media,5992,780,86,2239.56,2452.02,2.71
264150,Flash Sale,2024-09-19,New Users,App,9980,704,10,3854.33,2221.55,3.67
210893,Membership Drive,2024-09-19,New Users,App,2380,701,43,3572.0,7319.34,2.18
23447,Category Promotion,2024-09-19,All,App,4528,552,53,1484.54,3380.76,3.42
889374,App Push Notification,2024-09-19,Inactive,Email,3543,877,48,3446.31,8160.26,2.55
905735,Email Campaign,2024-09-19,New Users,Social Media,3188,220,41,4526.22,5735.13,3.5
479724,Referral Program,2024-09-19,Premium,App,9627,720,31,3389.34,3333.86,3.57
767492,New User Discount,2024-09-18,New Users,Social Media,9268,289,50,4147.19,6358.18,3.69
817411,Weekend Special,2024-09-18,Inactive,Email,1925,933,20,3785.26,2208.27,3.5
259682,Festival Offer,2024-09-18,New Users,Email,7353,660,26,1974.98,9558.45,3.46
225975,Flash Sale,2024-09-18,All,Social Media,6711,836,55,3546.51,5891.45,2.07
498935,Membership Drive,2024-09-18,Premium,Email,2454,525,34,2979.57,6755.31,2.58
802312,Category Promotion,2024-09-18,New Users,App,7869,531,58,4562.91,2735.78,1.64
535244,App Push Notification,2024-09-18,Premium,SMS,2229,225,56,1037.53,9489.14,2.52
813034,Email Campaign,2024-09-18,All,SMS,5410,186,24,2346.65,6244.48,2.59
655512,Referral Program,2024-09-18,All,App,3646,402,82,1417.46,6289.99,1.62
659493,New User Discount,2024-09-17,All,Social Media,5499,366,88,3002.92,2363.1,3.94
62233,Weekend Special,2024-09-17,Premium,App,3415,872,19,4807.34,5882.0,2.62
855765,Festival Offer,2024-09-17,New Users,SMS,2993,898,35,1668.78,2363.95,1.71
995251,Flash Sale,2024-09-17,All,SMS,6986,873,91,3764.01,7547.08,3.69
918820,Membership Drive,2024-09-17,Inactive,SMS,6311,620,14,4722.04,8203.36,1.85
353164,Category Promotion,2024-09-17,All,App,6998,283,46,3344.54,7301.58,3.92
548074,App Push Notification,2024-09-17,Premium,Social Media,1896,372,81,3476.78,6836.88,2.59
230770,Email Campaign,2024-09-17,New Users,Social Media,9836,928,16,4083.69,9825.67,2.45
887948,Referral Program,2024-09-17,All,Social Media,6893,638,51,3961.37,8436.86,2.47
953820,New User Discount,2024-09-16,Inactive,Social Media,2554,757,68,3398.43,7685.6,2.05
194328,Weekend Special,2024-09-16,Premium,SMS,3032,528,44,4537.04,6317.38,2.53
526932,Festival Offer,2024-09-16,New Users,App,2966,466,74,4368.28,2078.06,1.58
239332,Flash Sale,2024-09-16,New Users,Email,3104,439,82,3771.94,4110.53,3.89
536128,Membership Drive,2024-09-16,Premium,Social Media,4651,872,72,4511.18,9387.89,2.79
148488,Category Promotion,2024-09-16,Inactive,SMS,8567,124,65,4114.66,7749.69,3.51
758009,App Push Notification,2024-09-16,Inactive,SMS,2287,229,55,4649.78,2292.71,2.25
601602,Email Campaign,2024-09-16,New Users,App,5040,282,80,4494.56,5536.93,3.54
359877,Referral Program,2024-09-16,New Users,Email,3890,241,46,1096.3,6333.43,1.89
579732,New User Discount,2024-09-15,New Users,Social Media,9309,932,21,3901.76,3441.23,3.0
770315,Weekend Special,2024-09-15,All,SMS,7745,569,80,2566.25,5070.32,1.62
338848,Festival Offer,2024-09-15,Premium,SMS,5986,585,81,2308.55,2644.99,2.18
304320,Flash Sale,2024-09-15,All,SMS,6016,507,95,1291.54,8483.77,3.19
327481,Membership Drive,2024-09-15,Premium,Social Media,7171,328,89,3620.22,6344.97,3.41
954270,Category Promotion,2024-09-15,Premium,Email,6581,142,95,4185.84,7955.12,2.12
388343,App Push Notification,2024-09-15,All,Email,7205,762,63,1052.25,7690.23,3.44
957709,Email Campaign,2024-09-15,Inactive,Social Media,4954,344,21,2423.63,7850.83,2.58
456168,Referral Program,2024-09-15,New Users,SMS,7195,293,73,1933.06,8067.77,3.65
187270,New User Discount,2024-09-14,New Users,App,3515,632,34,3819.45,9715.99,2.24
308542,Weekend Special,2024-09-14,New Users,Email,7732,760,68,2173.02,5551.08,3.67
885829,Festival Offer,2024-09-14,New Users,SMS,9327,344,26,1184.78,6519.08,1.62
268619,Flash Sale,2024-09-14,Premium,Email,3996,821,22,4662.11,3163.63,3.04
602385,Membership Drive,2024-09-14,Inactive,SMS,5959,727,14,1930.88,5315.57,3.0
197468,Category Promotion,2024-09-14,New Users,SMS,7815,614,38,1452.62,8500.81,2.19
399124,App Push Notification,2024-09-14,Inactive,App,2364,893,30,4344.97,6357.39,2.14
252668,Email Campaign,2024-09-14,Premium,App,1955,589,72,4987.68,2722.52,3.0
596992,Referral Program,2024-09-14,New Users,App,2446,698,56,2058.06,2017.82,3.47
335092,New User Discount,2024-09-13,Inactive,SMS,8492,339,53,2485.5,6002.71,2.04
928938,Weekend Special,2024-09-13,All,Email,4954,195,86,2291.92,5622.94,3.61
809730,Festival Offer,2024-09-13,Premium,App,3597,238,39,2493.48,2234.52,3.88
430687,Flash Sale,2024-09-13,Premium,Email,2954,495,33,2847.36,5177.1,2.61
812811,Membership Drive,2024-09-13,Inactive,Social Media,8446,209,70,3036.29,8859.44,3.86
531923,Category Promotion,2024-09-13,All,Social Media,3858,876,69,3110.86,6860.01,3.24
854027,App Push Notification,2024-09-13,Premium,SMS,7095,967,13,2503.85,6353.24,1.97
571690,Email Campaign,2024-09-13,All,App,9965,864,39,1068.06,5163.44,2.08
737031,Referral Program,2024-09-13,Premium,Email,2101,511,78,1680.65,8173.7,2.87
280359,New User Discount,2024-09-12,All,Social Media,4909,557,44,4694.99,5262.26,2.66
306683,Weekend Special,2024-09-12,Inactive,SMS,6087,695,93,1398.83,4143.99,2.7
436990,Festival Offer,2024-09-12,New Users,App,9162,484,65,4483.26,5777.11,1.93
394785,Flash Sale,2024-09-12,All,App,8906,920,73,4847.74,2188.06,2.42
329029,Membership Drive,2024-09-12,New Users,Social Media,9296,410,97,4975.13,5145.89,3.32
450016,Category Promotion,2024-09-12,New Users,SMS,4649,616,40,1285.75,2689.6,1.76
142430,App Push Notification,2024-09-12,New Users,App,4671,904,71,2436.42,5253.8,2.69
987130,Email Campaign,2024-09-12,Premium,SMS,4020,759,16,3362.31,5961.25,3.14
728157,Referral Program,2024-09-12,All,Email,7376,381,93,2530.85,2270.95,2.41
803870,New User Discount,2024-09-11,All,Email,5141,160,15,4286.56,7103.62,3.37
505467,Weekend Special,2024-09-11,Inactive,App,4480,506,38,3670.66,5352.24,2.05
20834,Festival Offer,2024-09-11,All,App,4599,595,77,3419.35,5493.47,3.3
443226,Flash Sale,2024-09-11,Inactive,SMS,5025,770,86,4178.33,5877.36,1.8
175411,Membership Drive,2024-09-11,Inactive,SMS,1032,709,23,2471.49,5235.05,2.49
678790,Category Promotion,2024-09-11,Inactive,SMS,4840,528,77,1833.61,8867.29,2.65
101853,App Push Notification,2024-09-11,All,App,9616,787,85,4932.48,7009.97,3.83
910314,Email Campaign,2024-09-11,All,Social Media,2475,817,37,3298.03,3580.59,2.66
601503,Referral Program,2024-09-11,Premium,App,6592,235,22,1113.34,4703.74,1.54
904811,New User Discount,2024-09-10,Premium,Social Media,3402,517,15,4301.06,5115.25,2.63
31771,Weekend Special,2024-09-10,New Users,SMS,9549,854,81,2562.95,4020.32,2.01
608338,Festival Offer,2024-09-10,Inactive,Social Media,8906,761,15,4494.13,7443.03,3.96
428511,Flash Sale,2024-09-10,Inactive,Social Media,9911,232,88,4084.51,4219.51,2.57
143053,Membership Drive,2024-09-10,New Users,SMS,5021,362,19,1323.48,9333.82,3.4
950893,Category Promotion,2024-09-10,Inactive,Social Media,8182,881,55,1806.74,7654.21,1.86
736511,App Push Notification,2024-09-10,New Users,App,8616,111,33,1237.11,4075.84,3.52
588295,Email Campaign,2024-09-10,New Users,Social Media,4076,273,76,4004.88,9802.82,3.49
9624,Referral Program,2024-09-10,New Users,App,4172,144,57,1139.8,9098.98,2.5
35634,New User Discount,2024-09-09,New Users,App,7447,473,42,4306.67,4989.95,3.58
523181,Weekend Special,2024-09-09,Premium,SMS,8883,279,15,2100.99,6727.19,3.85
113406,Festival Offer,2024-09-09,All,Email,7081,122,60,4735.99,5654.34,2.04
810456,Flash Sale,2024-09-09,All,SMS,6473,749,65,2685.99,5597.28,2.83
309090,Membership Drive,2024-09-09,All,Email,3148,389,11,1348.31,4970.71,1.82
977629,Category Promotion,2024-09-09,Premium,Social Media,9516,197,76,3822.96,6746.74,3.04
859199,App Push Notification,2024-09-09,Inactive,Social Media,3429,887,65,3390.47,3673.82,1.77
212822,Email Campaign,2024-09-09,New Users,App,3669,725,21,4864.35,4546.27,3.7
512433,Referral Program,2024-09-09,All,Social Media,1825,212,69,3070.4,3746.48,1.5
25450,New User Discount,2024-09-08,Premium,SMS,6787,370,16,2589.07,9052.38,2.48
652216,Weekend Special,2024-09-08,All,Email,8135,263,55,4992.36,7952.51,1.51
819470,Festival Offer,2024-09-08,Premium,Social Media,2547,856,51,1559.86,8784.16,2.25
804628,Flash Sale,2024-09-08,Inactive,SMS,2852,286,36,4869.73,5326.89,3.52
525112,Membership Drive,2024-09-08,All,App,7136,603,93,1337.14,8534.88,3.88
71446,Category Promotion,2024-09-08,Premium,App,7445,611,36,3476.88,2079.66,2.06
313134,App Push Notification,2024-09-08,All,SMS,4536,282,87,1998.68,5444.3,1.71
662582,Email Campaign,2024-09-08,Inactive,SMS,3673,480,72,3885.23,3226.5,1.78
8292,Referral Program,2024-09-08,All,SMS,6368,322,49,2067.0,4930.9,2.78
848267,New User Discount,2024-09-07,Inactive,Email,9978,666,88,2561.04,7416.03,2.71
26262,Weekend Special,2024-09-07,New Users,Email,7764,321,79,3709.35,2761.61,2.01
291840,Festival Offer,2024-09-07,Premium,Email,1403,655,35,3885.11,5937.11,3.45
843774,Flash Sale,2024-09-07,New Users,App,8884,327,44,4028.68,8290.14,2.51
107979,Membership Drive,2024-09-07,All,Email,8648,761,83,2725.14,6312.76,3.54
36547,Category Promotion,2024-09-07,Inactive,App,2034,897,28,3570.22,2436.29,3.36
616667,App Push Notification,2024-09-07,New Users,Email,7132,368,100,4210.77,4948.8,2.32
954564,Email Campaign,2024-09-07,Premium,Email,8529,188,30,3281.36,2933.9,1.84
226055,Referral Program,2024-09-07,Premium,SMS,4411,738,46,3518.03,7883.29,2.24
706963,New User Discount,2024-09-06,All,App,5308,706,56,2954.25,8117.02,3.34
652341,Weekend Special,2024-09-06,Premium,Social Media,4228,203,50,3566.79,8360.63,1.53
537646,Festival Offer,2024-09-06,All,App,7582,133,65,4429.24,9654.93,3.85
900256,Flash Sale,2024-09-06,Premium,SMS,6071,246,23,1217.42,7351.02,3.78
