account_id,district_id,frequency,Date,Account_type,Card_Assigned
2183,54,MONTHLY ISSUANCE,2020-07-17,Salary account,Silver
7052,55,ISSUANCE AFTER TRANSACTION,2020-07-17,Salary account,Gold
483,70,MONTHLY ISSUANCE,2020-07-15,Salary account,Silver
2678,1,MONTHLY ISSUANCE,2020-07-15,Salary account,Silver
705,35,MONTHLY ISSUANCE,2020-07-14,Salary account,Silver
2447,38,MONTHLY ISSUANCE,2020-07-14,Salary account,Silver
2452,1,MONTHLY ISSUANCE,2020-07-14,Savings account,Silver
469,72,MONTHLY ISSUANCE,2020-07-14,Salary account,Silver
9560,1,MONTHLY ISSUANCE,2020-07-13,NRI account,Silver
3985,1,MONTHLY ISSUANCE,2020-07-13,Salary account,Silver
3833,77,MONTHLY ISSUANCE,2020-07-13,NRI account,Silver
3428,27,MONTHLY ISSUANCE,2020-07-12,Savings account,Silver
679,22,MONTHLY ISSUANCE,2020-07-12,Savings account,Silver
10644,16,MONTHLY ISSUANCE,2020-07-12,NRI account,Silver
2182,22,MONTHLY ISSUANCE,2020-07-12,Salary account,Silver
2992,43,MONTHLY ISSUANCE,2020-07-11,NRI account,Silver
11317,50,MONTHLY ISSUANCE,2020-07-11,Savings account,Silver
1681,68,MONTHLY ISSUANCE,2020-07-11,NRI account,Silver
1110,54,MONTHLY ISSUANCE,2020-07-10,Salary account,Silver
105,21,MONTHLY ISSUANCE,2020-07-10,Savings account,Silver
1647,1,MONTHLY ISSUANCE,2020-07-09,Savings account,Silver
2169,57,MONTHLY ISSUANCE,2020-07-09,Salary account,Silver
258,64,MONTHLY ISSUANCE,2020-07-09,Savings account,Silver
3906,52,MONTHLY ISSUANCE,2020-07-08,NRI account,Silver
3529,12,MONTHLY ISSUANCE,2020-07-08,Salary account,Silver
864,72,MONTHLY ISSUANCE,2020-07-08,NRI account,Silver
4336,2,MONTHLY ISSUANCE,2020-07-08,Salary account,Silver
3433,73,MONTHLY ISSUANCE,2020-07-07,NRI account,Silver
2337,65,MONTHLY ISSUANCE,2020-07-07,NRI account,Silver
3,5,MONTHLY ISSUANCE,2020-07-07,NRI account,Silver
2093,64,MONTHLY ISSUANCE,2020-07-07,Savings account,Silver
2728,52,WEEKLY ISSUANCE,2020-07-06,Salary account,Diamond
1339,76,MONTHLY ISSUANCE,2020-07-06,Salary account,Silver
1929,1,MONTHLY ISSUANCE,2020-07-06,NRI account,Silver
4150,65,MONTHLY ISSUANCE,2020-07-05,Salary account,Silver
10774,46,MONTHLY ISSUANCE,2020-07-05,Savings account,Silver
185,32,MONTHLY ISSUANCE,2020-07-04,Savings account,Silver
7721,13,MONTHLY ISSUANCE,2020-07-03,Salary account,Silver
3889,16,MONTHLY ISSUANCE,2020-07-03,Savings account,Silver
3085,66,MONTHLY ISSUANCE,2020-07-03,Savings account,Silver
768,26,MONTHLY ISSUANCE,2020-07-03,NRI account,Silver
8919,62,MONTHLY ISSUANCE,2020-07-03,NRI account,Silver
3154,1,MONTHLY ISSUANCE,2020-07-02,NRI account,Silver
2081,36,MONTHLY ISSUANCE,2020-07-02,NRI account,Silver
1255,68,MONTHLY ISSUANCE,2020-07-02,Salary account,Silver
2208,7,MONTHLY ISSUANCE,2020-07-02,Savings account,Silver
1284,55,MONTHLY ISSUANCE,2020-07-02,NRI account,Silver
8153,9,MONTHLY ISSUANCE,2020-07-02,Salary account,Silver
1346,74,MONTHLY ISSUANCE,2020-07-01,Salary account,Silver
1514,7,MONTHLY ISSUANCE,2020-07-01,Salary account,Silver
5196,13,WEEKLY ISSUANCE,2020-06-29,Salary account,Diamond
2883,77,MONTHLY ISSUANCE,2020-06-29,Salary account,Silver
2939,5,MONTHLY ISSUANCE,2020-06-28,NRI account,Silver
3665,28,MONTHLY ISSUANCE,2020-06-28,Savings account,Silver
3524,66,MONTHLY ISSUANCE,2020-06-28,NRI account,Silver
4156,42,MONTHLY ISSUANCE,2020-06-27,Savings account,Silver
1921,42,MONTHLY ISSUANCE,2020-06-27,NRI account,Silver
2200,1,MONTHLY ISSUANCE,2020-06-26,Salary account,Silver
3245,45,MONTHLY ISSUANCE,2020-06-26,Salary account,Silver
2806,53,MONTHLY ISSUANCE,2020-06-26,Salary account,Silver
556,12,MONTHLY ISSUANCE,2020-06-26,NRI account,Silver
4301,1,MONTHLY ISSUANCE,2020-06-26,Savings account,Silver
2443,46,MONTHLY ISSUANCE,2020-06-25,Salary account,Silver
4309,74,WEEKLY ISSUANCE,2020-06-25,NRI account,Diamond
3075,71,MONTHLY ISSUANCE,2020-06-25,Salary account,Silver
3461,8,MONTHLY ISSUANCE,2020-06-23,Salary account,Silver
672,53,MONTHLY ISSUANCE,2020-06-23,Salary account,Silver
8645,60,MONTHLY ISSUANCE,2020-06-23,Savings account,Silver
438,37,MONTHLY ISSUANCE,2020-06-23,Salary account,Silver
3262,23,MONTHLY ISSUANCE,2020-06-22,Savings account,Silver
3100,65,MONTHLY ISSUANCE,2020-06-22,Salary account,Silver
1839,5,MONTHLY ISSUANCE,2020-06-22,Salary account,Silver
3996,1,MONTHLY ISSUANCE,2020-06-22,Savings account,Silver
622,24,MONTHLY ISSUANCE,2020-06-22,Savings account,Silver
2340,14,MONTHLY ISSUANCE,2020-06-22,NRI account,Silver
641,40,MONTHLY ISSUANCE,2020-06-22,NRI account,Silver
4858,67,MONTHLY ISSUANCE,2020-06-21,NRI account,Silver
1354,31,MONTHLY ISSUANCE,2020-06-21,NRI account,Silver
2057,1,MONTHLY ISSUANCE,2020-06-20,Savings account,Silver
2560,15,MONTHLY ISSUANCE,2020-06-20,Savings account,Silver
3986,19,MONTHLY ISSUANCE,2020-06-20,NRI account,Silver
3719,37,MONTHLY ISSUANCE,2020-06-19,Savings account,Silver
1551,72,MONTHLY ISSUANCE,2020-06-18,Savings account,Silver
1095,54,MONTHLY ISSUANCE,2020-06-18,Savings account,Silver
3703,74,MONTHLY ISSUANCE,2020-06-18,Salary account,Silver
2135,51,MONTHLY ISSUANCE,2020-06-17,Savings account,Silver
2720,2,WEEKLY ISSUANCE,2020-06-16,NRI account,Diamond
2006,25,MONTHLY ISSUANCE,2020-06-16,Savings account,Silver
3953,1,MONTHLY ISSUANCE,2020-06-16,Savings account,Silver
2372,1,MONTHLY ISSUANCE,2020-06-15,Savings account,Silver
6097,29,MONTHLY ISSUANCE,2020-06-15,Salary account,Silver
2878,1,MONTHLY ISSUANCE,2020-06-14,NRI account,Silver
1015,1,MONTHLY ISSUANCE,2020-06-14,Salary account,Silver
1753,71,MONTHLY ISSUANCE,2020-06-14,NRI account,Silver
5648,59,MONTHLY ISSUANCE,2020-06-13,Salary account,Silver
2509,43,MONTHLY ISSUANCE,2020-06-13,Savings account,Silver
1841,36,MONTHLY ISSUANCE,2020-06-12,NRI account,Silver
7180,7,WEEKLY ISSUANCE,2020-06-12,Salary account,Diamond
2019,64,MONTHLY ISSUANCE,2020-06-11,Savings account,Silver
1491,47,MONTHLY ISSUANCE,2020-06-11,NRI account,Silver
3496,42,MONTHLY ISSUANCE,2020-06-11,Savings account,Silver
2956,15,MONTHLY ISSUANCE,2020-06-10,NRI account,Silver
3211,72,MONTHLY ISSUANCE,2020-06-09,Savings account,Silver
3060,73,MONTHLY ISSUANCE,2020-06-09,Salary account,Silver
4471,4,WEEKLY ISSUANCE,2020-06-09,NRI account,Diamond
349,72,MONTHLY ISSUANCE,2020-06-08,NRI account,Silver
682,54,MONTHLY ISSUANCE,2020-06-08,Savings account,Silver
291,7,MONTHLY ISSUANCE,2020-06-08,NRI account,Silver
9673,76,MONTHLY ISSUANCE,2020-06-07,NRI account,Silver
229,1,MONTHLY ISSUANCE,2020-06-07,Salary account,Silver
614,25,MONTHLY ISSUANCE,2020-06-07,Salary account,Silver
1724,48,MONTHLY ISSUANCE,2020-06-07,Savings account,Silver
1185,12,MONTHLY ISSUANCE,2020-06-07,Salary account,Silver
1537,54,MONTHLY ISSUANCE,2020-06-06,NRI account,Silver
3768,52,MONTHLY ISSUANCE,2020-06-06,Savings account,Silver
5944,27,MONTHLY ISSUANCE,2020-06-06,Savings account,Silver
2404,8,MONTHLY ISSUANCE,2020-06-05,Savings account,Silver
3202,8,MONTHLY ISSUANCE,2020-06-04,NRI account,Silver
879,9,MONTHLY ISSUANCE,2020-06-04,NRI account,Silver
3700,1,MONTHLY ISSUANCE,2020-06-03,Savings account,Silver
2564,36,MONTHLY ISSUANCE,2020-06-03,Salary account,Silver
3951,22,MONTHLY ISSUANCE,2020-06-02,Savings account,Silver
4130,70,MONTHLY ISSUANCE,2020-06-01,NRI account,Silver
4527,9,MONTHLY ISSUANCE,2020-06-01,NRI account,Silver
2860,54,WEEKLY ISSUANCE,2020-05-30,NRI account,Diamond
10679,1,MONTHLY ISSUANCE,2020-05-30,NRI account,Silver
5,15,MONTHLY ISSUANCE,2020-05-30,Savings account,Silver
3905,54,ISSUANCE AFTER TRANSACTION,2020-05-28,Salary account,Gold
464,43,MONTHLY ISSUANCE,2020-05-28,Salary account,Silver
1574,75,MONTHLY ISSUANCE,2020-05-28,NRI account,Silver
2891,42,MONTHLY ISSUANCE,2020-05-28,Salary account,Silver
11053,46,MONTHLY ISSUANCE,2020-05-27,NRI account,Silver
3172,77,MONTHLY ISSUANCE,2020-05-27,NRI account,Silver
868,1,MONTHLY ISSUANCE,2020-05-26,Salary account,Silver
534,1,MONTHLY ISSUANCE,2020-05-26,NRI account,Silver
3662,4,MONTHLY ISSUANCE,2020-05-26,Savings account,Silver
3732,21,MONTHLY ISSUANCE,2020-05-25,Savings account,Silver
1710,74,MONTHLY ISSUANCE,2020-05-25,Salary account,Silver
760,1,MONTHLY ISSUANCE,2020-05-24,Savings account,Silver
2324,1,MONTHLY ISSUANCE,2020-05-24,Salary account,Silver
7559,56,MONTHLY ISSUANCE,2020-05-24,NRI account,Silver
9208,29,MONTHLY ISSUANCE,2020-05-24,NRI account,Silver
3163,41,MONTHLY ISSUANCE,2020-05-24,Savings account,Silver
834,3,MONTHLY ISSUANCE,2020-05-23,Salary account,Silver
1956,63,MONTHLY ISSUANCE,2020-05-23,NRI account,Silver
4729,66,MONTHLY ISSUANCE,2020-05-23,Salary account,Silver
10343,8,MONTHLY ISSUANCE,2020-05-22,Savings account,Silver
2743,51,MONTHLY ISSUANCE,2020-05-22,Salary account,Silver
2698,49,MONTHLY ISSUANCE,2020-05-21,NRI account,Silver
3872,25,MONTHLY ISSUANCE,2020-05-21,NRI account,Silver
3403,63,MONTHLY ISSUANCE,2020-05-20,NRI account,Silver
1424,32,MONTHLY ISSUANCE,2020-05-20,NRI account,Silver
2366,68,MONTHLY ISSUANCE,2020-05-20,Savings account,Silver
2668,21,MONTHLY ISSUANCE,2020-05-20,NRI account,Silver
2392,1,MONTHLY ISSUANCE,2020-05-18,Salary account,Silver
8713,53,MONTHLY ISSUANCE,2020-05-18,Savings account,Silver
1697,63,MONTHLY ISSUANCE,2020-05-17,Savings account,Silver
1808,28,MONTHLY ISSUANCE,2020-05-16,Salary account,Silver
3299,11,WEEKLY ISSUANCE,2020-05-16,NRI account,Diamond
383,38,MONTHLY ISSUANCE,2020-05-15,Salary account,Silver
1953,9,WEEKLY ISSUANCE,2020-05-15,NRI account,Diamond
3344,70,MONTHLY ISSUANCE,2020-05-15,Salary account,Silver
139,38,WEEKLY ISSUANCE,2020-05-15,Salary account,Diamond
8149,64,ISSUANCE AFTER TRANSACTION,2020-05-14,NRI account,Gold
2900,20,MONTHLY ISSUANCE,2020-05-14,NRI account,Silver
3140,3,MONTHLY ISSUANCE,2020-05-13,Savings account,Silver
3790,1,WEEKLY ISSUANCE,2020-05-13,Salary account,Diamond
5164,5,MONTHLY ISSUANCE,2020-05-13,Savings account,Silver
6922,3,WEEKLY ISSUANCE,2020-05-12,Savings account,Diamond
3122,74,MONTHLY ISSUANCE,2020-05-12,Salary account,Silver
282,69,MONTHLY ISSUANCE,2020-05-12,Savings account,Silver
3742,59,MONTHLY ISSUANCE,2020-05-11,NRI account,Silver
3577,74,MONTHLY ISSUANCE,2020-05-11,NRI account,Silver
2448,23,MONTHLY ISSUANCE,2020-05-11,NRI account,Silver
1130,1,MONTHLY ISSUANCE,2020-05-11,Savings account,Silver
2118,42,MONTHLY ISSUANCE,2020-05-11,Savings account,Silver
2005,16,MONTHLY ISSUANCE,2020-05-11,Salary account,Silver
475,3,MONTHLY ISSUANCE,2020-05-11,Salary account,Silver
3214,67,MONTHLY ISSUANCE,2020-05-10,Salary account,Silver
250,56,MONTHLY ISSUANCE,2020-05-10,NRI account,Silver
367,23,MONTHLY ISSUANCE,2020-05-09,NRI account,Silver
2141,21,MONTHLY ISSUANCE,2020-05-09,NRI account,Silver
2127,1,MONTHLY ISSUANCE,2020-05-09,Salary account,Silver
1385,53,MONTHLY ISSUANCE,2020-05-08,Salary account,Silver
3506,70,MONTHLY ISSUANCE,2020-05-08,NRI account,Silver
316,62,MONTHLY ISSUANCE,2020-05-08,NRI account,Silver
3711,3,MONTHLY ISSUANCE,2020-05-08,NRI account,Silver
1982,6,MONTHLY ISSUANCE,2020-05-08,NRI account,Silver
2071,35,MONTHLY ISSUANCE,2020-05-08,Savings account,Silver
2800,41,MONTHLY ISSUANCE,2020-05-08,Savings account,Silver
997,54,MONTHLY ISSUANCE,2020-05-08,Salary account,Silver
2184,6,MONTHLY ISSUANCE,2020-05-07,Salary account,Silver
10022,1,MONTHLY ISSUANCE,2020-05-07,Salary account,Silver
3773,10,MONTHLY ISSUANCE,2020-05-04,Savings account,Silver
3635,10,MONTHLY ISSUANCE,2020-05-04,Salary account,Silver
293,1,MONTHLY ISSUANCE,2020-05-04,Salary account,Silver
1178,41,MONTHLY ISSUANCE,2020-05-04,Salary account,Silver
3988,23,MONTHLY ISSUANCE,2020-05-04,NRI account,Silver
2816,74,MONTHLY ISSUANCE,2020-05-04,Savings account,Silver
722,38,ISSUANCE AFTER TRANSACTION,2020-05-04,Savings account,Gold
1230,1,MONTHLY ISSUANCE,2020-05-03,Savings account,Silver
2594,19,ISSUANCE AFTER TRANSACTION,2020-05-03,NRI account,Gold
1024,19,MONTHLY ISSUANCE,2020-05-02,Salary account,Silver
2173,64,MONTHLY ISSUANCE,2020-05-02,Savings account,Silver
98,55,MONTHLY ISSUANCE,2020-05-02,Salary account,Silver
3119,33,MONTHLY ISSUANCE,2020-05-02,Salary account,Silver
10257,27,MONTHLY ISSUANCE,2020-05-01,NRI account,Silver
1693,1,ISSUANCE AFTER TRANSACTION,2020-04-29,Savings account,Gold
2612,1,MONTHLY ISSUANCE,2020-04-29,NRI account,Silver
3104,1,MONTHLY ISSUANCE,2020-04-29,NRI account,Silver
1488,25,MONTHLY ISSUANCE,2020-04-29,Salary account,Silver
2451,54,MONTHLY ISSUANCE,2020-04-29,NRI account,Silver
2857,19,MONTHLY ISSUANCE,2020-04-28,Salary account,Silver
647,1,MONTHLY ISSUANCE,2020-04-28,Savings account,Silver
2952,65,MONTHLY ISSUANCE,2020-04-28,Savings account,Silver
240,72,MONTHLY ISSUANCE,2020-04-28,NRI account,Silver
3846,61,MONTHLY ISSUANCE,2020-04-27,Savings account,Silver
912,65,MONTHLY ISSUANCE,2020-04-27,Salary account,Silver
2080,74,MONTHLY ISSUANCE,2020-04-27,Savings account,Silver
873,73,MONTHLY ISSUANCE,2020-04-26,Salary account,Silver
589,1,MONTHLY ISSUANCE,2020-04-26,Salary account,Silver
9484,5,MONTHLY ISSUANCE,2020-04-26,NRI account,Silver
3052,44,MONTHLY ISSUANCE,2020-04-26,Savings account,Silver
10134,22,MONTHLY ISSUANCE,2020-04-26,NRI account,Silver
309,14,MONTHLY ISSUANCE,2020-04-25,NRI account,Silver
453,75,MONTHLY ISSUANCE,2020-04-24,Salary account,Silver
2539,24,MONTHLY ISSUANCE,2020-04-24,Salary account,Silver
794,63,MONTHLY ISSUANCE,2020-04-24,Salary account,Silver
636,75,MONTHLY ISSUANCE,2020-04-24,Salary account,Silver
3217,75,ISSUANCE AFTER TRANSACTION,2020-04-23,NRI account,Gold
3692,70,MONTHLY ISSUANCE,2020-04-21,Salary account,Silver
109,53,MONTHLY ISSUANCE,2020-04-20,Savings account,Silver
1198,70,MONTHLY ISSUANCE,2020-04-20,Savings account,Silver
3830,56,MONTHLY ISSUANCE,2020-04-20,NRI account,Silver
2744,70,WEEKLY ISSUANCE,2020-04-19,Salary account,Diamond
3194,11,MONTHLY ISSUANCE,2020-04-19,Salary account,Silver
3012,49,MONTHLY ISSUANCE,2020-04-18,NRI account,Silver
1035,73,MONTHLY ISSUANCE,2020-04-18,NRI account,Silver
1687,23,MONTHLY ISSUANCE,2020-04-18,NRI account,Silver
407,72,WEEKLY ISSUANCE,2020-04-18,Salary account,Diamond
2055,37,MONTHLY ISSUANCE,2020-04-17,Savings account,Silver
4475,72,MONTHLY ISSUANCE,2020-04-16,NRI account,Silver
2586,57,MONTHLY ISSUANCE,2020-04-16,Salary account,Silver
189,76,MONTHLY ISSUANCE,2020-04-16,Savings account,Silver
3077,64,MONTHLY ISSUANCE,2020-04-16,Savings account,Silver
3634,21,MONTHLY ISSUANCE,2020-04-16,Salary account,Silver
3897,13,MONTHLY ISSUANCE,2020-04-16,Savings account,Silver
1665,73,MONTHLY ISSUANCE,2020-04-15,NRI account,Silver
12,21,MONTHLY ISSUANCE,2020-04-15,Savings account,Silver
3398,43,MONTHLY ISSUANCE,2020-04-15,NRI account,Silver
1281,8,MONTHLY ISSUANCE,2020-04-14,Savings account,Silver
1915,2,MONTHLY ISSUANCE,2020-04-14,Salary account,Silver
3716,1,MONTHLY ISSUANCE,2020-04-14,Salary account,Silver
1560,62,MONTHLY ISSUANCE,2020-04-14,Savings account,Silver
4725,73,MONTHLY ISSUANCE,2020-04-14,NRI account,Silver
2575,72,MONTHLY ISSUANCE,2020-04-13,NRI account,Silver
4467,17,WEEKLY ISSUANCE,2020-04-13,Salary account,Diamond
1253,5,MONTHLY ISSUANCE,2020-04-13,NRI account,Silver
1598,15,MONTHLY ISSUANCE,2020-04-12,NRI account,Silver
2166,71,MONTHLY ISSUANCE,2020-04-12,Savings account,Silver
1259,72,MONTHLY ISSUANCE,2020-04-12,NRI account,Silver
927,69,MONTHLY ISSUANCE,2020-04-12,Salary account,Silver
2466,39,MONTHLY ISSUANCE,2020-04-11,Salary account,Silver
476,69,MONTHLY ISSUANCE,2020-04-11,Salary account,Silver
1407,19,ISSUANCE AFTER TRANSACTION,2020-04-11,Salary account,Gold
1734,37,MONTHLY ISSUANCE,2020-04-10,Salary account,Silver
843,6,MONTHLY ISSUANCE,2020-04-09,Savings account,Silver
2901,1,MONTHLY ISSUANCE,2020-04-09,Savings account,Silver
1636,53,MONTHLY ISSUANCE,2020-04-08,NRI account,Silver
10812,16,MONTHLY ISSUANCE,2020-04-08,Savings account,Silver
2165,51,MONTHLY ISSUANCE,2020-04-08,Savings account,Silver
3460,16,MONTHLY ISSUANCE,2020-04-08,Salary account,Silver
4208,1,MONTHLY ISSUANCE,2020-04-08,Savings account,Silver
2954,1,MONTHLY ISSUANCE,2020-04-08,NRI account,Silver
1138,41,MONTHLY ISSUANCE,2020-04-07,NRI account,Silver
3544,33,MONTHLY ISSUANCE,2020-04-07,NRI account,Silver
49,1,MONTHLY ISSUANCE,2020-04-06,Salary account,Silver
1594,15,MONTHLY ISSUANCE,2020-04-06,NRI account,Silver
1933,35,MONTHLY ISSUANCE,2020-04-04,NRI account,Silver
1034,73,MONTHLY ISSUANCE,2020-04-04,Savings account,Silver
2899,40,MONTHLY ISSUANCE,2020-04-03,NRI account,Silver
144,10,WEEKLY ISSUANCE,2020-04-03,Salary account,Diamond
9167,56,MONTHLY ISSUANCE,2020-04-02,NRI account,Silver
2874,32,MONTHLY ISSUANCE,2020-04-02,Salary account,Silver
3695,30,MONTHLY ISSUANCE,2020-04-02,Savings account,Silver
10068,1,MONTHLY ISSUANCE,2020-04-02,NRI account,Silver
2725,52,MONTHLY ISSUANCE,2020-04-02,NRI account,Silver
3885,51,MONTHLY ISSUANCE,2020-04-01,Savings account,Silver
1863,62,MONTHLY ISSUANCE,2020-04-01,NRI account,Silver
2048,76,MONTHLY ISSUANCE,2020-03-30,Savings account,Silver
442,54,MONTHLY ISSUANCE,2020-03-30,Salary account,Silver
2158,38,MONTHLY ISSUANCE,2020-03-29,Salary account,Silver
2843,30,MONTHLY ISSUANCE,2020-03-29,NRI account,Silver
3266,14,MONTHLY ISSUANCE,2020-03-29,Savings account,Silver
157,11,MONTHLY ISSUANCE,2020-03-28,Savings account,Silver
1321,60,MONTHLY ISSUANCE,2020-03-27,NRI account,Silver
2966,33,MONTHLY ISSUANCE,2020-03-27,Savings account,Silver
3581,66,MONTHLY ISSUANCE,2020-03-26,NRI account,Silver
1466,69,WEEKLY ISSUANCE,2020-03-26,Salary account,Diamond
3176,26,MONTHLY ISSUANCE,2020-03-26,NRI account,Silver
1459,12,MONTHLY ISSUANCE,2020-03-26,NRI account,Silver
3332,17,MONTHLY ISSUANCE,2020-03-25,Salary account,Silver
3739,1,MONTHLY ISSUANCE,2020-03-25,Savings account,Silver
1907,1,MONTHLY ISSUANCE,2020-03-25,Savings account,Silver
1976,26,MONTHLY ISSUANCE,2020-03-25,Salary account,Silver
3658,24,MONTHLY ISSUANCE,2020-03-25,Savings account,Silver
1363,11,MONTHLY ISSUANCE,2020-03-23,Savings account,Silver
1165,44,MONTHLY ISSUANCE,2020-03-23,NRI account,Silver
85,68,MONTHLY ISSUANCE,2020-03-23,Savings account,Silver
749,38,MONTHLY ISSUANCE,2020-03-23,Savings account,Silver
8026,36,MONTHLY ISSUANCE,2020-03-23,NRI account,Silver
8926,1,MONTHLY ISSUANCE,2020-03-21,Salary account,Silver
578,28,WEEKLY ISSUANCE,2020-03-21,NRI account,Diamond
8505,70,MONTHLY ISSUANCE,2020-03-20,Savings account,Silver
304,4,MONTHLY ISSUANCE,2020-03-20,Savings account,Silver
2690,66,MONTHLY ISSUANCE,2020-03-19,Savings account,Silver
2495,70,MONTHLY ISSUANCE,2020-03-19,NRI account,Silver
3083,66,MONTHLY ISSUANCE,2020-03-18,Savings account,Silver
1199,50,MONTHLY ISSUANCE,2020-03-18,NRI account,Silver
10652,1,MONTHLY ISSUANCE,2020-03-18,Salary account,Silver
191,41,MONTHLY ISSUANCE,2020-03-17,NRI account,Silver
2354,7,MONTHLY ISSUANCE,2020-03-17,NRI account,Silver
3782,9,WEEKLY ISSUANCE,2020-03-17,NRI account,Diamond
3328,1,MONTHLY ISSUANCE,2020-03-17,Salary account,Silver
2597,31,MONTHLY ISSUANCE,2020-03-16,NRI account,Silver
2908,61,MONTHLY ISSUANCE,2020-03-16,Savings account,Silver
2672,59,MONTHLY ISSUANCE,2020-03-14,NRI account,Silver
114,60,MONTHLY ISSUANCE,2020-03-14,Salary account,Silver
2760,10,MONTHLY ISSUANCE,2020-03-14,NRI account,Silver
3971,75,MONTHLY ISSUANCE,2020-03-13,Salary account,Silver
405,55,MONTHLY ISSUANCE,2020-03-13,NRI account,Silver
600,46,MONTHLY ISSUANCE,2020-03-13,Savings account,Silver
1740,57,MONTHLY ISSUANCE,2020-03-13,NRI account,Silver
3842,1,MONTHLY ISSUANCE,2020-03-12,NRI account,Silver
1746,1,MONTHLY ISSUANCE,2020-03-11,Salary account,Silver
64,64,MONTHLY ISSUANCE,2020-03-11,Savings account,Silver
3031,51,MONTHLY ISSUANCE,2020-03-10,NRI account,Silver
214,22,MONTHLY ISSUANCE,2020-03-09,Savings account,Silver
2224,46,ISSUANCE AFTER TRANSACTION,2020-03-08,NRI account,Gold
3574,72,MONTHLY ISSUANCE,2020-03-08,Savings account,Silver
6061,1,MONTHLY ISSUANCE,2020-03-08,Savings account,Silver
2270,14,MONTHLY ISSUANCE,2020-03-08,NRI account,Silver
850,25,MONTHLY ISSUANCE,2020-03-07,Savings account,Silver
1668,62,MONTHLY ISSUANCE,2020-03-07,NRI account,Silver
2089,29,WEEKLY ISSUANCE,2020-03-05,NRI account,Diamond
1215,65,MONTHLY ISSUANCE,2020-03-04,Salary account,Silver
6306,64,MONTHLY ISSUANCE,2020-03-04,Savings account,Silver
919,62,MONTHLY ISSUANCE,2020-03-03,Savings account,Silver
1096,34,MONTHLY ISSUANCE,2020-03-03,NRI account,Silver
1928,70,MONTHLY ISSUANCE,2020-03-02,NRI account,Silver
3242,28,MONTHLY ISSUANCE,2020-03-02,NRI account,Silver
3541,70,MONTHLY ISSUANCE,2020-03-02,Savings account,Silver
3652,36,MONTHLY ISSUANCE,2020-03-02,Savings account,Silver
2024,20,MONTHLY ISSUANCE,2020-03-02,Savings account,Silver
2405,64,MONTHLY ISSUANCE,2020-02-27,NRI account,Silver
2415,16,MONTHLY ISSUANCE,2020-02-27,NRI account,Silver
3851,1,MONTHLY ISSUANCE,2020-02-27,NRI account,Silver
2782,1,MONTHLY ISSUANCE,2020-02-27,Salary account,Silver
195,70,MONTHLY ISSUANCE,2020-02-27,NRI account,Silver
2380,46,MONTHLY ISSUANCE,2020-02-27,Salary account,Silver
1336,5,MONTHLY ISSUANCE,2020-02-26,Savings account,Silver
2325,55,MONTHLY ISSUANCE,2020-02-26,NRI account,Silver
292,49,MONTHLY ISSUANCE,2020-02-26,Savings account,Silver
2797,74,MONTHLY ISSUANCE,2020-02-26,NRI account,Silver
1736,74,MONTHLY ISSUANCE,2020-02-26,NRI account,Silver
2661,1,MONTHLY ISSUANCE,2020-02-25,NRI account,Silver
1818,54,MONTHLY ISSUANCE,2020-02-25,Salary account,Silver
2937,1,MONTHLY ISSUANCE,2020-02-25,Savings account,Silver
2194,54,MONTHLY ISSUANCE,2020-02-25,Savings account,Silver
5180,54,MONTHLY ISSUANCE,2020-02-24,Salary account,Silver
1619,38,MONTHLY ISSUANCE,2020-02-24,Salary account,Silver
323,52,MONTHLY ISSUANCE,2020-02-23,Savings account,Silver
2016,1,MONTHLY ISSUANCE,2020-02-23,NRI account,Silver
226,70,MONTHLY ISSUANCE,2020-02-23,Salary account,Silver
3337,58,ISSUANCE AFTER TRANSACTION,2020-02-22,NRI account,Gold
4746,54,MONTHLY ISSUANCE,2020-02-21,NRI account,Silver
3188,24,MONTHLY ISSUANCE,2020-02-20,Savings account,Silver
