Date,ProductID,StockQuantity
2022-10-21,152,342
2024-05-02,427,125
2024-04-26,129,255
2024-06-11,72,286
2024-10-04,14,972
2023-02-01,460,135
2023-04-28,15,376
2023-07-13,205,901
2021-12-28,266,819
2023-12-27,376,510
2022-09-11,44,538
2023-09-28,477,898
2023-08-25,319,900
2022-04-29,163,962
2024-03-14,70,450
2022-12-17,94,20
2023-04-01,291,178
2022-04-05,395,57
2024-06-04,140,719
2024-09-15,175,361
2022-02-27,352,808
2024-02-09,127,166
2024-09-10,409,122
2022-01-08,227,880
2023-01-26,142,168
2023-02-16,332,480
2022-10-15,327,769
2024-09-11,394,58
2022-12-21,137,180
2023-10-05,248,662
2022-07-31,166,40
2024-03-19,396,340
2022-10-30,500,679
2024-01-04,386,189
2024-01-17,447,593
2024-10-03,262,799
2023-03-30,439,934
2022-09-07,320,706
2023-09-13,381,937
2023-03-02,83,934
2023-06-29,317,905
2022-12-30,74,348
2024-03-19,233,453
2023-12-25,192,287
2022-12-29,73,246
2023-02-14,487,886
2022-06-17,312,847
2022-08-10,474,317
2022-04-29,86,293
2024-02-26,440,367
2024-02-22,289,927
2022-07-12,471,501
2024-07-02,150,3
2022-10-11,476,5
2021-12-27,257,351
2022-09-05,239,105
2024-04-24,456,37
2023-02-23,217,890
2024-08-16,310,848
2024-07-07,161,318
2024-04-13,116,705
2023-08-24,86,259
2022-04-24,304,974
2022-04-02,423,428
2022-09-02,416,59
2022-03-22,356,157
2023-10-12,233,346
2022-12-02,18,159
2023-08-13,149,972
2024-07-21,395,86
2022-04-25,299,676
2023-03-08,258,810
2023-08-15,143,178
2024-10-30,492,280
2024-07-08,225,652
2023-11-05,365,420
2022-07-09,343,24
2022-07-28,397,542
2024-07-22,170,394
2023-05-10,239,25
2023-07-29,447,468
2023-02-12,116,765
2023-01-07,297,518
2022-11-10,370,975
2022-07-31,197,343
2023-06-09,493,216
2022-09-20,32,844
2023-10-16,274,251
2022-09-06,393,116
2022-08-24,228,251
2024-07-04,441,904
2022-06-12,299,302
2024-08-21,47,765
2022-10-12,50,783
2023-04-01,432,380
2023-12-06,215,535
2023-11-16,356,244
2024-06-10,495,160
2024-02-19,426,946
2024-03-11,493,922
2023-09-10,287,225
2022-09-02,316,181
2023-04-01,498,881
2024-02-18,476,101
2024-07-20,98,263
2022-04-17,462,570
2024-02-04,458,487
2022-08-04,157,2
2022-02-27,212,171
2024-09-05,499,970
2023-12-29,459,58
2023-05-12,463,724
2023-11-20,155,446
2024-04-20,392,819
2022-10-23,317,951
2022-07-26,239,190
2023-01-20,288,973
2024-07-29,141,237
2023-01-24,100,337
2023-05-24,217,621
2023-10-29,223,673
2022-10-25,256,117
2023-03-10,223,13
2023-04-28,464,429
2022-01-04,201,188
2022-05-08,262,880
2022-08-23,256,305
2024-05-15,68,666
2024-02-29,327,392
2024-02-10,272,311
2022-07-08,37,621
2023-10-03,441,686
2024-04-27,98,330
2024-09-22,356,205
2024-06-21,233,976
2022-07-24,312,14
2023-10-18,177,449
2022-06-21,152,290
2022-12-30,413,789
2022-01-14,193,506
2023-10-28,263,793
2024-04-02,341,477
2022-01-20,76,922
2022-04-07,303,836
2023-10-04,44,31
2022-09-03,458,325
2022-04-27,221,659
2022-08-01,370,69
2024-05-14,419,884
2023-04-20,273,143
2022-03-14,224,102
2023-04-18,158,176
2024-11-13,155,138
2022-05-21,167,575
2024-08-20,499,254
2022-05-31,187,58
2024-02-12,278,73
2024-03-02,82,766
2024-03-02,225,428
2023-03-28,8,761
2024-11-24,357,280
2023-10-14,422,620
2023-06-18,249,977
2023-12-24,217,274
2022-04-05,418,5
2024-01-12,403,775
2024-06-17,175,224
2022-01-15,24,685
2022-11-21,56,180
2024-08-29,169,118
2024-01-26,67,273
2023-07-08,428,691
2023-11-20,391,569
2024-02-02,240,1000
2023-04-15,492,512
2024-08-20,191,672
2024-03-29,140,788
2022-06-21,219,352
2024-08-24,457,143
2022-11-22,446,571
2024-07-13,206,387
2023-11-05,333,951
2022-03-29,232,408
2022-05-04,169,292
2022-04-21,146,332
2024-04-03,86,208
2022-08-05,262,547
2023-07-22,104,658
2024-11-07,356,348
2023-05-12,37,32
2023-08-05,134,946
2024-04-27,285,714
2023-11-23,190,88
2024-11-25,339,427
2024-06-04,399,190
2022-09-11,400,817
2022-08-13,292,950
2023-09-12,186,900
2022-04-08,459,347
2023-10-19,344,20
2024-03-26,107,897
2024-11-10,425,486
2022-09-01,460,419
2023-07-24,282,95
2024-04-30,474,572
2022-09-06,140,136
2022-03-14,161,328
2023-08-13,234,712
2022-10-26,324,183
2022-12-26,348,837
2022-07-12,76,253
2023-11-14,371,742
2023-07-24,43,493
2023-02-20,160,204
2023-01-06,104,705
2022-02-27,334,537
2024-07-22,407,736
2022-07-10,251,912
2022-01-27,101,853
2022-03-06,288,840
2022-02-21,144,233
2023-04-13,207,198
2023-09-02,152,618
2022-06-22,303,714
2022-11-26,12,717
2022-11-06,134,794
2023-06-03,328,613
2023-10-10,215,936
2024-04-12,53,794
2021-12-21,279,476
2022-05-04,6,86
2022-07-18,368,861
2024-09-20,240,39
2022-05-31,287,624
2023-02-01,102,720
2024-09-21,473,685
2021-12-14,142,588
2023-11-17,56,836
2023-12-13,383,595
2022-04-24,145,615
2022-03-22,8,697
2024-02-09,140,779
2024-02-03,236,229
2022-03-04,467,418
2022-12-24,193,175
2023-04-06,389,158
2022-09-12,428,542
2024-08-21,243,348
2024-05-25,114,752
2024-03-14,441,776
2023-09-18,319,424
2022-09-23,324,889
2022-03-15,365,786
2024-08-26,112,546
2022-04-10,365,275
2022-02-09,56,715
2022-02-10,203,216
2024-02-19,20,731
2023-07-10,329,491
2024-05-14,99,647
2022-04-22,112,493
2024-10-17,405,157
2023-01-29,128,937
2024-06-30,1,295
2024-04-18,103,496
2023-01-12,188,658
2023-02-16,123,819
2024-07-17,278,622
2024-08-10,336,217
2023-05-12,273,39
2024-09-15,345,819
2022-01-28,272,64
2022-07-26,416,890
2023-11-08,165,817
2023-06-21,41,453
2024-11-05,26,94
2023-09-18,264,870
2024-07-31,311,760
2024-10-23,360,740
2024-02-07,36,772
2024-04-17,71,73
2024-02-07,236,901
2022-03-05,381,744
2024-03-02,235,512
2022-02-01,389,18
2024-02-15,145,574
2022-02-14,60,980
2023-06-03,247,451
2022-02-15,139,911
2023-03-02,193,288
2022-09-06,111,478
2023-01-19,46,987
2023-02-27,199,772
2024-07-09,364,262
2024-03-03,489,448
2023-05-20,274,437
2023-06-21,223,178
2022-10-31,32,328
2023-12-16,399,337
2024-09-15,293,260
2024-06-25,116,481
2022-07-31,74,407
2023-09-18,146,405
2024-10-27,404,17
2022-02-10,359,128
2024-11-25,324,914
2023-01-31,17,346
2023-08-23,90,10
2023-10-12,232,498
2024-09-21,13,340
2022-02-23,227,5
2024-11-29,366,356
2021-12-08,192,4
2022-11-18,182,620
2024-05-09,165,672
2023-04-25,438,184
2022-04-25,410,1000
2022-10-17,496,48
2023-05-05,318,372
2024-11-19,467,557
2024-03-19,380,985
2023-10-03,357,852
2024-07-19,266,571
2022-06-14,160,562
2024-07-10,301,269
2023-07-08,495,893
2023-01-26,101,518
2023-08-30,472,745
2023-10-16,333,536
2024-03-15,247,853
2022-09-25,93,877
2022-04-22,280,342
2022-03-10,460,704
2022-10-30,80,634
2023-02-15,203,422
2023-08-07,472,27
2022-09-10,167,645
2022-07-18,352,1000
2024-04-23,352,407
2023-09-04,477,23
2021-12-30,332,413
2022-09-29,473,480
2022-01-10,262,254
2023-06-16,443,477
2024-01-10,175,993
2022-01-05,410,461
2022-05-24,55,234
2023-01-02,4,914
2024-06-14,199,623
2021-12-14,393,924
2024-08-27,450,91
2024-09-01,101,613
2022-06-11,191,452
2024-05-01,340,258
2022-02-18,379,445
2024-10-31,457,198
2022-11-26,138,725
2022-03-07,493,500
2022-12-02,177,834
2024-02-14,417,299
2024-08-09,64,816
2024-10-22,351,337
2024-05-17,238,451
2022-05-25,459,958
2024-03-10,35,554
2022-10-24,188,994
2022-07-14,202,365
2024-06-24,249,369
2023-07-08,3,669
2022-06-24,29,598
2024-07-24,353,60
2024-06-17,41,630
2022-06-18,442,670
2022-12-13,103,718
2023-07-12,216,741
2023-01-14,144,809
2023-06-22,354,899
2022-10-25,125,996
2024-07-20,97,869
2023-05-05,295,147
2024-06-22,284,500
2024-06-16,328,37
2022-12-04,49,92
2024-09-03,20,279
2022-12-31,342,497
2023-06-19,234,423
2022-05-10,466,124
2023-01-16,483,893
2023-06-23,223,23
2022-10-23,294,144
2023-02-04,381,701
2023-06-01,361,20
2022-08-11,33,312
2022-07-12,159,622
2023-04-22,214,214
2023-04-08,176,26
2021-12-07,313,302
2023-10-27,12,886
2022-08-15,165,554
2024-06-15,195,805
2024-09-02,445,270
2024-02-06,287,50
2024-11-20,107,546
2022-05-07,196,611
2024-04-22,398,50
2022-03-29,129,420
2022-02-26,360,98
2023-11-09,493,203
2023-12-08,265,265
2024-01-23,499,286
2023-09-23,319,894
2024-06-11,465,488
2023-01-02,372,863
2023-09-02,324,312
2024-03-01,369,234
2023-07-01,319,682
2023-05-27,64,294
2022-04-28,482,488
2022-07-20,109,500
2022-07-28,146,208
2022-12-19,192,846
2024-11-10,222,741
2023-04-29,99,849
2024-06-04,423,474
2023-10-02,89,17
2023-09-29,307,925
2023-12-01,479,875
2024-10-20,340,242
2023-04-14,491,611
2023-10-12,332,586
2023-03-22,391,723
2024-11-24,377,721
2024-02-13,58,213
2024-01-01,246,163
2023-05-09,81,647
2023-03-28,396,888
2024-11-23,285,476
2024-07-11,323,917
2024-03-04,207,396
2024-09-23,410,809
2024-06-02,136,22
2021-12-20,116,264
2022-01-02,7,650
2023-05-29,256,144
2024-06-19,183,197
2024-05-15,270,839
2023-01-17,288,711
2024-03-11,21,971
2022-04-29,460,123
2022-04-10,363,369
2024-09-18,112,839
2024-10-24,483,979
2024-02-21,179,779
2024-09-12,243,736
2022-06-14,400,834
2024-10-02,442,545
2023-03-31,34,409
2022-04-24,291,606
2024-10-17,466,76
2023-03-06,202,668
2024-02-20,376,239
2023-01-10,105,294
2023-04-17,497,42
2022-01-14,140,437
2022-11-28,334,147
2024-11-04,357,63
2023-04-26,104,597
2024-04-14,120,919
2022-01-03,240,319
2023-02-01,475,467
2023-06-19,170,170
2023-06-13,259,436
2024-09-06,424,492
2023-12-04,438,369
2022-05-11,21,397
2022-12-13,409,855
2023-09-15,310,117
2024-09-09,245,759
2022-10-22,48,589
2024-03-24,251,804
2023-03-23,324,313
2024-11-27,277,450
2024-08-02,139,877
2024-04-29,97,97
2023-01-02,26,961
2024-07-27,314,426
2024-03-19,322,365
2022-05-28,232,891
2022-09-01,71,102
2024-04-22,199,347
2023-07-08,167,985
2023-09-03,127,398
2024-02-02,376,589
2024-05-19,364,894
2023-07-08,289,45
2022-02-27,392,859
2023-12-09,128,407
2024-11-02,484,40
2023-08-10,76,92
2024-01-10,266,489
2023-03-26,37,685
2023-04-25,161,323
2023-03-06,478,666
2023-02-28,451,410
2022-10-24,316,355
2024-06-08,141,269
2023-01-28,159,663
2024-08-10,433,8
2024-03-29,230,981
2023-05-08,9,567
2021-12-24,402,914
2023-04-24,474,809
2024-05-31,367,547
2022-04-02,111,576
2023-11-20,93,106
2023-02-10,442,793
2023-03-18,342,822
2024-03-09,120,452
2024-01-18,454,45
2023-01-03,223,964
2024-06-12,86,964
2024-03-03,95,517
2023-12-23,277,57
2022-11-25,341,331
2024-06-11,101,641
2024-10-08,10,401
2022-08-08,246,299
2022-05-14,214,325
2024-11-05,275,873
2023-04-18,435,348
2024-10-04,155,188
2023-11-03,319,553
2022-06-15,175,728
2023-05-05,281,458
2024-07-04,113,117
2024-04-29,256,356
2022-07-08,58,463
2023-04-17,259,529
2024-03-18,264,936
2024-08-26,29,897
2024-06-03,4,948
2022-10-09,381,970
2023-01-04,57,701
2023-04-09,405,206
2022-01-27,391,300
2023-07-10,178,730
2024-07-12,53,835
2022-08-13,212,430
2022-11-04,135,757
2023-02-12,183,165
2024-01-12,415,650
2023-07-09,289,767
2024-04-19,213,752
2024-08-30,497,349
2024-09-16,9,21
2023-06-28,99,406
2022-05-29,496,360
2022-03-31,329,830
2024-05-30,87,307
2023-10-02,95,544
2024-09-09,451,122
2024-11-13,305,815
2023-08-16,367,761
2023-05-29,294,563
2022-06-11,260,277
2024-07-12,227,295
2024-03-18,413,934
2023-03-04,216,739
2021-12-30,238,369
2023-10-19,47,553
2023-06-26,427,345
2022-04-20,302,288
2024-09-01,140,988
2024-04-20,483,586
2024-01-17,147,932
2023-12-30,369,939
2024-08-17,275,430
2024-06-12,277,368
2022-07-03,99,22
2023-03-26,377,476
2024-04-03,63,311
2023-06-26,95,895
2022-01-11,51,466
2024-09-18,497,407
2024-04-24,247,718
2024-09-09,92,634
2024-01-08,143,975
2024-01-05,232,414
2024-10-29,175,141
2023-07-10,265,51
2022-12-05,495,940
2022-04-06,395,362
2024-03-23,144,923
2023-04-15,118,594
2022-07-19,111,893
2023-04-28,250,624
2022-12-27,99,46
2022-12-14,326,788
2024-04-01,375,133
2022-08-17,70,136
2021-12-29,319,32
2022-12-06,448,997
2024-01-24,101,742
2023-06-23,461,654
2024-07-09,306,851
2022-04-26,112,925
2024-08-13,334,280
2024-11-18,480,569
2021-12-12,444,349
2021-12-05,487,474
2024-01-16,406,652
2022-09-23,242,90
2023-08-22,135,560
2023-12-19,168,922
2023-03-28,17,274
2022-10-15,10,48
2024-09-09,287,451
2024-06-18,379,732
2022-09-29,197,624
2023-09-30,173,68
2023-04-03,420,471
2024-08-31,454,988
2023-01-14,62,683
2024-10-07,126,648
2024-09-23,354,502
2024-08-26,416,767
2024-03-31,54,393
2024-01-20,344,829
2023-08-15,281,927
2023-12-02,197,237
2024-04-27,309,498
2024-03-13,168,117
2024-08-23,173,685
2023-11-19,468,984
2023-07-17,361,503
2023-01-31,363,77
2024-07-18,214,434
2023-08-05,135,60
2023-03-17,235,118
2022-04-25,238,554
2022-03-13,487,905
2022-10-05,494,382
2023-12-08,366,306
2023-12-16,113,166
2021-12-19,483,506
2021-12-18,169,54
2022-11-09,314,995
2024-09-21,328,345
2024-03-10,376,128
2022-01-08,336,597
2022-12-31,490,718
2024-02-18,81,986
2023-07-13,493,353
2022-03-14,68,37
2024-08-28,200,651
2022-01-06,109,276
2024-01-26,164,705
2022-12-16,452,53
2023-12-05,261,577
2022-10-17,306,358
2022-01-11,433,447
2022-11-20,2,767
2024-01-11,356,295
2022-12-22,216,472
2021-12-04,96,970
2022-04-17,135,193
2023-03-02,478,345
2024-06-05,459,855
2023-08-04,49,342
2021-12-24,202,446
2022-02-06,229,799
2022-01-29,155,75
2024-08-19,496,289
2023-04-29,485,354
2024-10-31,361,122
2024-05-16,302,809
2024-10-11,209,342
2022-05-04,432,940
2022-07-31,101,730
2023-06-23,234,487
2023-10-17,279,396
2022-10-01,212,18
2023-02-15,256,84
2022-03-07,95,743
2023-08-26,465,258
2024-06-06,356,211
2024-04-22,69,465
2022-03-11,477,160
2023-05-22,468,803
2023-09-08,266,720
2023-05-08,230,380
2022-06-18,150,161
2023-11-07,31,914
2024-01-31,491,195
2024-07-20,343,729
2023-02-08,289,875
2024-10-25,330,452
2024-05-11,90,397
2022-05-04,244,30
2023-08-11,374,560
2022-04-02,19,931
2022-03-02,157,164
2022-10-02,355,975
2023-07-26,393,696
2022-10-06,165,398
2024-02-03,102,435
2022-01-28,480,158
2024-02-12,366,210
2022-11-13,245,541
2023-06-26,272,58
2023-08-22,460,851
2023-08-18,275,356
2023-11-12,6,814
2022-08-13,187,385
2024-11-03,423,676
2024-02-01,5,758
2022-05-01,30,315
2022-08-01,173,626
2023-03-12,48,926
2023-10-05,302,293
2024-01-27,264,94
2022-04-19,260,758
2022-11-04,301,37
2024-04-29,115,317
2022-04-21,246,361
2024-03-04,139,228
2023-06-09,295,14
2023-04-02,359,678
2024-01-31,442,495
2024-03-25,157,461
2023-07-19,361,228
2023-03-06,38,313
2023-04-13,328,785
2022-08-07,251,789
2024-10-03,220,534
2024-08-11,225,176
2023-04-30,482,946
2024-03-27,7,34
2024-02-26,454,906
2022-07-19,355,262
2024-02-03,411,960
2024-08-26,122,483
2023-03-23,27,130
2024-04-13,138,588
2024-11-12,6,126
2024-10-21,205,541
2023-03-13,354,316
2024-03-02,454,822
2022-02-12,143,150
2023-10-30,463,248
2024-08-31,167,69
2023-03-02,249,955
2023-12-24,416,537
2022-07-29,465,949
2022-10-31,251,46
2024-04-26,317,322
2023-12-14,254,952
2022-10-31,57,584
2023-10-01,314,628
2023-06-29,59,62
2023-02-10,140,23
2022-10-18,46,957
2024-08-17,265,176
2022-08-13,454,70
2024-09-14,74,259
2024-06-02,498,397
2024-09-20,419,219
2024-06-20,258,276
2022-09-05,362,821
2023-10-10,295,783
2023-03-03,17,834
2024-04-10,203,288
2024-10-31,258,388
2024-11-18,150,446
2024-09-18,118,733
2023-04-12,135,201
2023-04-03,77,259
2022-07-13,434,67
2021-12-26,87,293
2023-08-29,102,923
2022-08-15,90,211
2023-03-27,461,225
2023-11-29,172,416
2022-08-24,151,122
2024-09-12,212,326
2023-08-09,168,934
2024-08-26,388,604
2022-06-15,130,427
2021-12-27,47,44
2024-07-20,261,218
2024-02-28,41,964
2023-05-16,128,792
2022-01-19,97,878
2023-10-26,180,675
2022-05-16,255,766
2022-03-15,409,504
2022-07-21,288,44
2023-02-09,114,265
2022-02-27,395,811
2023-06-30,318,902
2022-05-11,312,351
2023-08-30,52,606
2022-08-27,411,583
2024-07-17,420,747
2023-02-22,211,274
2024-02-08,148,842
2022-10-19,205,103
2022-09-13,114,652
2023-02-13,120,418
2023-09-30,180,900
2022-01-24,228,815
2022-03-12,467,631
2022-11-09,87,779
2021-12-29,483,438
2024-10-10,180,779
2024-09-07,392,891
2024-07-01,111,861
2023-12-26,405,807
2022-03-03,475,520
2022-08-19,323,148
2023-04-09,211,221
2024-04-05,7,336
2024-02-28,165,641
2023-02-07,78,30
2022-02-28,14,686
2024-03-04,360,671
2021-12-15,80,688
2022-12-09,14,278
2022-01-03,67,398
2022-08-07,185,672
2024-09-11,455,410
2023-02-24,344,868
2024-05-07,220,647
2023-01-19,385,52
2023-07-10,320,696
2022-03-18,394,466
2022-04-22,386,770
2024-07-03,290,853
2024-02-28,419,438
2023-05-28,167,626
2022-12-07,91,590
2023-11-22,362,145
2023-08-24,390,44
2024-07-03,142,980
2023-07-27,85,962
2023-08-31,169,992
2024-11-02,294,554
2022-05-27,161,808
2024-01-15,255,776
2022-07-13,450,109
2024-09-04,181,536
2023-12-13,182,960
2023-09-23,369,935
2022-02-23,421,45
2022-09-09,174,931
2024-04-06,143,415
2023-12-06,452,832
2023-06-23,394,985
2023-07-09,76,417
2023-07-05,315,973
2024-06-30,166,923
2023-05-18,294,443
2023-07-03,174,496
2023-08-11,487,570
2021-12-28,486,574
2024-08-23,356,308
2022-12-28,191,637
2022-11-08,113,637
2023-06-02,193,180
2023-01-22,39,227
2024-08-17,373,56
2024-03-19,369,128
2023-01-25,86,733
2022-01-01,451,999
2021-12-09,457,55
2023-05-31,169,556
2024-08-06,433,718
2022-08-30,30,430
2022-07-20,471,975
2022-07-19,62,924
2024-07-08,382,52
2023-05-26,32,748
2023-10-23,49,154
2022-05-17,6,20
2022-10-09,112,263
2022-08-01,100,432
2022-12-03,87,111
2021-12-31,73,92
2024-06-08,331,94
2023-08-14,298,811
2024-08-29,24,601
2024-05-16,206,122
2022-10-05,443,581
2024-11-24,209,393
2023-04-27,444,768
2024-01-23,391,857
2024-09-16,455,75
2024-03-09,491,450
2023-09-25,31,760
2024-05-28,365,998
2024-08-13,136,504
2022-01-24,191,292
2022-12-07,248,250
2024-09-11,495,914
2023-02-20,306,148
2024-03-14,127,562
2022-08-09,188,571
2022-06-30,486,534
2023-11-12,25,644
2022-01-15,499,673
2024-10-12,18,611
2023-03-08,140,84
2023-05-04,158,977
2022-06-29,136,607
2022-12-21,229,739
2023-01-04,331,865
2024-01-10,20,486
2024-06-10,313,35
2021-12-14,334,765
2023-07-09,350,811
2022-02-15,485,248
2024-10-28,254,772
2024-10-14,94,348
2022-08-08,113,574
2024-07-27,57,279
2022-04-17,8,138
2023-11-30,161,956
2024-01-03,92,141
2023-03-08,463,112
2023-12-19,467,937
2024-08-29,247,965
2024-11-18,250,168
2023-01-06,40,874
2024-02-22,214,818
2023-05-25,111,398
2023-08-30,26,614
2022-02-15,262,234
2022-09-20,71,597
2023-08-21,280,925
2024-04-16,180,17
2023-12-15,173,194
2022-05-28,138,560
2023-01-04,471,693
2022-08-23,364,454
2022-06-14,261,743
2024-06-11,1,346
2022-02-17,353,686
2023-02-03,109,878
2023-01-19,290,236
2023-09-28,465,53
2022-12-11,269,506
2023-09-02,331,351
2022-02-03,249,466
2024-02-26,327,117
2024-02-21,247,293
2024-08-26,60,675
2024-06-18,379,19
2022-02-21,469,668
2022-08-26,26,631
2024-07-15,307,264
2022-02-25,326,553
2023-05-18,197,645
2023-08-15,42,851
2023-06-25,239,104
2024-02-03,107,393
2023-11-15,289,58
2022-04-11,265,525
2023-05-17,102,69
2023-04-23,466,562
2024-05-20,424,925
2023-08-03,249,560
2023-05-28,243,236
2023-10-22,66,677
2024-01-24,46,928
2024-10-06,286,510
2024-07-28,435,497
2022-01-08,110,622
2024-02-29,496,854
2023-11-07,135,797
2024-02-11,304,249
2023-03-16,308,741
2024-07-03,234,277
2024-11-29,100,956
2022-10-09,229,740
2022-05-31,240,866
2023-02-08,22,996
2024-06-27,198,463
2022-08-08,391,98
2023-10-01,106,753
2023-08-03,430,730
2024-05-31,112,45
2023-02-03,241,680
2024-09-13,302,297
2022-10-08,15,663
2022-01-23,115,41
2023-07-11,429,825
2022-04-30,225,69
2024-05-02,106,500
2024-10-01,481,598
2022-10-07,127,398
2022-11-27,116,264
2024-09-09,4,493
2022-11-25,445,613
2024-05-23,310,136
2023-09-18,286,779
2023-07-27,230,92
2024-05-14,301,326
2023-04-10,238,67
2023-09-15,20,479
2022-12-28,336,447
2024-03-02,9,225
2022-06-13,380,1000
2023-02-24,410,844
2023-05-24,357,68
2022-05-05,102,664
2023-04-12,374,293
2023-12-13,492,969
2023-04-02,378,5
2022-01-06,171,30
2022-08-06,173,952
2024-02-21,288,719
2023-07-23,206,493
2024-07-23,101,634
2022-03-11,441,174
2022-01-07,42,593
2022-09-26,298,180
2023-09-11,360,277
2022-05-19,314,525
2023-04-09,345,80
2024-07-13,41,812
2023-10-23,196,29
2024-06-25,457,765
2023-02-20,424,48
2023-04-07,493,515
2024-07-20,275,817
2023-07-01,377,155
2023-04-12,435,470
2021-12-10,468,349
2022-03-31,117,947
2023-09-16,191,337
2022-06-13,218,95
2024-09-21,190,858
2023-05-29,90,605
2023-11-04,342,576
2023-12-19,204,783
2023-08-16,357,790
2024-09-04,372,732
2022-12-19,2,116
2023-03-10,352,410
2024-06-07,173,640
2022-05-23,24,526
2024-07-23,66,82
2022-03-04,71,33
2023-04-14,241,534
2023-09-16,17,393
2023-09-10,6,159
2024-03-13,220,537
2022-04-28,393,844
2022-03-24,109,305
2022-11-12,177,75
2022-10-23,453,572
2022-08-11,488,342
2023-08-14,354,26
2024-01-04,451,626
2022-12-15,28,740
2022-01-09,148,82
2024-05-12,417,579
2024-08-25,154,194
2023-07-16,163,656
2021-12-07,261,560
2024-05-15,346,262
2023-10-11,36,724
2023-04-27,237,826
2024-11-14,66,610
2024-05-11,214,800
2024-08-20,127,616
2022-09-17,392,588
2022-10-07,177,755
2022-01-01,315,2
2023-01-14,208,497
2022-07-10,140,192
2024-07-12,257,252
2023-06-26,482,558
2024-04-21,192,759
2024-03-04,336,49
2023-09-07,3,994
2024-09-22,57,953
2024-09-06,67,842
2023-04-03,311,942
2023-12-27,158,469
2022-12-22,232,495
2022-04-17,34,965
2024-09-19,437,562
2024-09-01,267,298
2023-03-29,34,956
2024-06-04,84,864
2023-02-27,177,51
2024-07-09,197,104
2022-11-18,336,681
2023-05-07,360,15
2024-10-17,7,327
2023-04-01,16,718
2023-01-19,293,208
2023-08-23,459,965
2022-03-08,216,640
2022-07-26,173,621
2024-08-29,113,641
2023-02-14,175,376
2024-10-18,440,11
2024-11-20,198,250
2023-03-29,3,769
2023-02-20,379,340
2024-05-11,423,385
2024-10-11,243,388
2022-10-04,96,452
2023-04-30,394,511
2022-07-26,80,163
2022-01-05,18,415
2024-10-23,248,561
2022-09-14,467,899
2023-10-20,407,472
2024-07-04,413,647
2022-04-02,327,145
2024-01-27,488,557
2022-08-01,206,263
2023-03-13,178,572
2023-10-07,458,454
2024-06-06,62,908
2024-01-30,498,931
2023-08-01,233,834
2024-11-11,74,6
2023-01-05,459,720
2024-11-05,55,27
2024-01-18,337,309
2024-06-23,473,673
2022-12-25,281,853
2022-02-12,300,473
2023-04-08,248,260
2023-12-19,452,422
