CustomerID,Name,Region,AgeGroup
1012,Customer_1012,East,45-54
1013,Customer_1013,North,45-54
1014,Customer_1014,East,35-44
1015,Customer_1015,North,55+
1016,Customer_1016,East,45-54
1017,Customer_1017,South,35-44
1018,Customer_1018,East,35-44
1019,Customer_1019,North,55+
1020,Customer_1020,West,45-54
1021,Customer_1021,West,35-44
1022,Customer_1022,East,45-54
1023,Customer_1023,West,18-24
1024,Customer_1024,South,45-54
1025,Customer_1025,North,45-54
1026,Customer_1026,North,18-24
1027,Customer_1027,North,18-24
1028,Customer_1028,South,35-44
1029,Customer_1029,West,45-54
1030,Customer_1030,East,25-34
1031,Customer_1031,East,35-44
1032,Customer_1032,East,55+
1033,Customer_1033,West,45-54
1034,Customer_1034,West,55+
1035,Customer_1035,West,45-54
1036,Customer_1036,North,55+
1037,Customer_1037,North,25-34
1038,Customer_1038,South,45-54
1039,Customer_1039,West,55+
1040,Customer_1040,West,35-44
1041,Customer_1041,West,55+
1042,Customer_1042,East,55+
1043,Customer_1043,East,25-34
1044,Customer_1044,South,18-24
1045,Customer_1045,South,25-34
1046,Customer_1046,North,18-24
1047,Customer_1047,South,25-34
1048,Customer_1048,South,45-54
1049,Customer_1049,West,45-54
1050,Customer_1050,South,55+
1051,Customer_1051,North,35-44
1052,Customer_1052,South,35-44
1053,Customer_1053,East,25-34
1054,Customer_1054,West,45-54
1055,Customer_1055,South,45-54
1056,Customer_1056,West,55+
1057,Customer_1057,West,18-24
1058,Customer_1058,South,45-54
1059,Customer_1059,East,35-44
1060,Customer_1060,South,18-24
1061,Customer_1061,South,45-54
1062,Customer_1062,North,35-44
1063,Customer_1063,West,45-54
1064,Customer_1064,East,45-54
1065,Customer_1065,South,45-54
1066,Customer_1066,West,18-24
1067,Customer_1067,North,45-54
1068,Customer_1068,North,35-44
1069,Customer_1069,East,55+
1070,Customer_1070,East,55+
1071,Customer_1071,East,45-54
1072,Customer_1072,South,55+
1073,Customer_1073,South,55+
1074,Customer_1074,West,55+
1075,Customer_1075,East,55+
1076,Customer_1076,West,45-54
1077,Customer_1077,North,55+
1078,Customer_1078,West,55+
1079,Customer_1079,West,18-24
1080,Customer_1080,South,45-54
1081,Customer_1081,East,55+
1082,Customer_1082,South,45-54
1083,Customer_1083,South,55+
1084,Customer_1084,East,35-44
1085,Customer_1085,South,25-34
1086,Customer_1086,East,25-34
1087,Customer_1087,East,35-44
1088,Customer_1088,West,45-54
1089,Customer_1089,South,55+
1090,Customer_1090,East,18-24
1091,Customer_1091,West,55+
1092,Customer_1092,North,55+
1093,Customer_1093,South,35-44
1094,Customer_1094,South,45-54
1095,Customer_1095,East,55+
1096,Customer_1096,North,45-54
1097,Customer_1097,South,45-54
1098,Customer_1098,South,25-34
1099,Customer_1099,West,45-54
1100,Customer_1100,North,25-34
1101,Customer_1101,South,25-34
1102,Customer_1102,North,25-34
1103,Customer_1103,South,35-44
1104,Customer_1104,East,25-34
1105,Customer_1105,South,25-34
1106,Customer_1106,East,35-44
1107,Customer_1107,West,45-54
1108,Customer_1108,South,25-34
1109,Customer_1109,North,55+
1110,Customer_1110,South,18-24
1111,Customer_1111,South,55+
1112,Customer_1112,West,25-34
1113,Customer_1113,West,25-34
1114,Customer_1114,South,45-54
1115,Customer_1115,West,25-34
1116,Customer_1116,North,25-34
1117,Customer_1117,South,25-34
1118,Customer_1118,West,35-44
1119,Customer_1119,North,18-24
1120,Customer_1120,West,18-24
1121,Customer_1121,East,45-54
1122,Customer_1122,South,55+
1123,Customer_1123,East,45-54
1124,Customer_1124,West,18-24
1125,Customer_1125,West,45-54
1126,Customer_1126,South,25-34
1127,Customer_1127,South,25-34
1128,Customer_1128,North,35-44
1129,Customer_1129,West,18-24
1130,Customer_1130,West,55+
1131,Customer_1131,North,25-34
1132,Customer_1132,West,55+
1133,Customer_1133,West,45-54
1134,Customer_1134,West,25-34
1135,Customer_1135,East,18-24
1136,Customer_1136,East,35-44
1137,Customer_1137,North,18-24
1138,Customer_1138,South,55+
1139,Customer_1139,North,45-54
1140,Customer_1140,East,55+
1141,Customer_1141,South,45-54
1142,Customer_1142,East,45-54
1143,Customer_1143,East,55+
1144,Customer_1144,South,18-24
1145,Customer_1145,South,25-34
1146,Customer_1146,South,18-24
1147,Customer_1147,West,55+
1148,Customer_1148,West,35-44
1149,Customer_1149,North,45-54
1150,Customer_1150,South,35-44
1151,Customer_1151,East,35-44
1152,Customer_1152,West,35-44
1153,Customer_1153,East,55+
1154,Customer_1154,North,18-24
1155,Customer_1155,South,45-54
1156,Customer_1156,West,45-54
1157,Customer_1157,North,55+
1158,Customer_1158,South,18-24
1159,Customer_1159,West,45-54
1160,Customer_1160,West,55+
1161,Customer_1161,West,55+
1162,Customer_1162,West,18-24
1163,Customer_1163,East,25-34
1164,Customer_1164,West,18-24
1165,Customer_1165,South,35-44
1166,Customer_1166,West,25-34
1167,Customer_1167,North,45-54
1168,Customer_1168,West,45-54
1169,Customer_1169,East,55+
1170,Customer_1170,South,18-24
1171,Customer_1171,North,35-44
1172,Customer_1172,West,55+
1173,Customer_1173,West,55+
1174,Customer_1174,North,45-54
1175,Customer_1175,North,25-34
1176,Customer_1176,West,35-44
1177,Customer_1177,South,25-34
1178,Customer_1178,East,18-24
1179,Customer_1179,West,25-34
1180,Customer_1180,West,45-54
1181,Customer_1181,West,35-44
1182,Customer_1182,West,25-34
1183,Customer_1183,North,35-44
1184,Customer_1184,West,25-34
1185,Customer_1185,North,55+
1186,Customer_1186,South,55+
1187,Customer_1187,West,25-34
1188,Customer_1188,East,45-54
1189,Customer_1189,South,45-54
1190,Customer_1190,North,45-54
1191,Customer_1191,East,35-44
1192,Customer_1192,North,55+
1193,Customer_1193,East,25-34
1194,Customer_1194,North,35-44
1195,Customer_1195,West,18-24
1196,Customer_1196,West,25-34
1197,Customer_1197,East,18-24
1198,Customer_1198,East,45-54
1199,Customer_1199,North,25-34
1200,Customer_1200,South,18-24
1201,Customer_1201,East,45-54
1202,Customer_1202,West,35-44
1203,Customer_1203,East,55+
1204,Customer_1204,South,25-34
1205,Customer_1205,West,45-54
1206,Customer_1206,North,55+
1207,Customer_1207,North,35-44
1208,Customer_1208,South,18-24
1209,Customer_1209,West,45-54
1210,Customer_1210,North,55+
1211,Customer_1211,North,55+
1212,Customer_1212,South,55+
1213,Customer_1213,West,35-44
1214,Customer_1214,East,18-24
1215,Customer_1215,West,45-54
1216,Customer_1216,South,25-34
1217,Customer_1217,South,55+
1218,Customer_1218,South,35-44
1219,Customer_1219,South,25-34
1220,Customer_1220,South,45-54
1221,Customer_1221,South,45-54
1222,Customer_1222,South,25-34
1223,Customer_1223,West,35-44
1224,Customer_1224,South,35-44
1225,Customer_1225,East,55+
1226,Customer_1226,South,35-44
1227,Customer_1227,North,45-54
1228,Customer_1228,West,45-54
1229,Customer_1229,South,45-54
1230,Customer_1230,South,35-44
1231,Customer_1231,South,35-44
1232,Customer_1232,West,45-54
1233,Customer_1233,West,35-44
1234,Customer_1234,East,55+
1235,Customer_1235,East,25-34
1236,Customer_1236,West,25-34
1237,Customer_1237,South,55+
1238,Customer_1238,South,55+
1239,Customer_1239,South,18-24
1240,Customer_1240,West,18-24
1241,Customer_1241,East,25-34
1242,Customer_1242,North,18-24
1243,Customer_1243,South,55+
1244,Customer_1244,East,18-24
1245,Customer_1245,North,25-34
1246,Customer_1246,North,18-24
1247,Customer_1247,South,55+
1248,Customer_1248,North,18-24
1249,Customer_1249,North,55+
1250,Customer_1250,East,55+
1251,Customer_1251,West,18-24
1252,Customer_1252,West,45-54
1253,Customer_1253,South,18-24
1254,Customer_1254,East,25-34
1255,Customer_1255,North,45-54
1256,Customer_1256,East,55+
1257,Customer_1257,East,45-54
1258,Customer_1258,South,25-34
1259,Customer_1259,East,55+
1260,Customer_1260,East,45-54
1261,Customer_1261,West,55+
1262,Customer_1262,West,25-34
1263,Customer_1263,North,18-24
1264,Customer_1264,South,25-34
1265,Customer_1265,North,25-34
1266,Customer_1266,East,35-44
1267,Customer_1267,South,35-44
1268,Customer_1268,West,55+
1269,Customer_1269,South,55+
1270,Customer_1270,East,18-24
1271,Customer_1271,South,25-34
1272,Customer_1272,North,18-24
1273,Customer_1273,West,35-44
1274,Customer_1274,South,18-24
1275,Customer_1275,South,55+
1276,Customer_1276,South,25-34
1277,Customer_1277,South,25-34
1278,Customer_1278,South,25-34
1279,Customer_1279,West,55+
1280,Customer_1280,South,25-34
1281,Customer_1281,South,45-54
1282,Customer_1282,South,35-44
1283,Customer_1283,North,35-44
1284,Customer_1284,South,35-44
1285,Customer_1285,East,35-44
1286,Customer_1286,West,45-54
1287,Customer_1287,East,55+
1288,Customer_1288,West,35-44
1289,Customer_1289,South,55+
1290,Customer_1290,South,35-44
1291,Customer_1291,West,35-44
1292,Customer_1292,North,25-34
1293,Customer_1293,South,45-54
1294,Customer_1294,West,18-24
1295,Customer_1295,West,25-34
1296,Customer_1296,East,35-44
1297,Customer_1297,South,35-44
1298,Customer_1298,South,35-44
1299,Customer_1299,East,35-44
1300,Customer_1300,South,35-44
1301,Customer_1301,West,45-54
1302,Customer_1302,East,45-54
1303,Customer_1303,East,55+
1304,Customer_1304,West,45-54
1305,Customer_1305,West,35-44
1306,Customer_1306,South,35-44
1307,Customer_1307,East,55+
1308,Customer_1308,South,55+
1309,Customer_1309,West,35-44
1310,Customer_1310,North,18-24
1311,Customer_1311,West,18-24
1312,Customer_1312,West,55+
1313,Customer_1313,East,25-34
1314,Customer_1314,North,25-34
1315,Customer_1315,South,25-34
1316,Customer_1316,South,18-24
1317,Customer_1317,West,45-54
1318,Customer_1318,East,18-24
1319,Customer_1319,South,35-44
1320,Customer_1320,North,25-34
1321,Customer_1321,West,25-34
1322,Customer_1322,North,25-34
1323,Customer_1323,South,45-54
1324,Customer_1324,North,55+
1325,Customer_1325,West,55+
1326,Customer_1326,South,18-24
1327,Customer_1327,South,55+
1328,Customer_1328,North,35-44
1329,Customer_1329,East,45-54
1330,Customer_1330,South,45-54
1331,Customer_1331,North,25-34
1332,Customer_1332,North,45-54
1333,Customer_1333,South,35-44
1334,Customer_1334,North,35-44
1335,Customer_1335,North,25-34
1336,Customer_1336,South,55+
1337,Customer_1337,West,25-34
1338,Customer_1338,West,45-54
1339,Customer_1339,East,18-24
1340,Customer_1340,North,18-24
1341,Customer_1341,North,25-34
1342,Customer_1342,South,55+
1343,Customer_1343,West,55+
1344,Customer_1344,East,55+
1345,Customer_1345,East,55+
1346,Customer_1346,East,45-54
1347,Customer_1347,North,45-54
1348,Customer_1348,East,45-54
1349,Customer_1349,East,25-34
1350,Customer_1350,South,55+
1351,Customer_1351,West,25-34
1352,Customer_1352,South,18-24
1353,Customer_1353,East,55+
1354,Customer_1354,East,55+
1355,Customer_1355,South,35-44
1356,Customer_1356,North,35-44
1357,Customer_1357,East,18-24
1358,Customer_1358,North,45-54
1359,Customer_1359,West,25-34
1360,Customer_1360,North,18-24
1361,Customer_1361,West,18-24
1362,Customer_1362,North,55+
1363,Customer_1363,South,18-24
1364,Customer_1364,West,25-34
1365,Customer_1365,East,55+
1366,Customer_1366,South,55+
1367,Customer_1367,West,55+
1368,Customer_1368,West,18-24
1369,Customer_1369,East,45-54
1370,Customer_1370,North,35-44
1371,Customer_1371,East,25-34
1372,Customer_1372,West,45-54
1373,Customer_1373,South,55+
1374,Customer_1374,West,25-34
1375,Customer_1375,East,25-34
1376,Customer_1376,East,35-44
1377,Customer_1377,South,18-24
1378,Customer_1378,North,25-34
1379,Customer_1379,North,35-44
1380,Customer_1380,East,45-54
1381,Customer_1381,East,55+
1382,Customer_1382,East,45-54
1383,Customer_1383,North,45-54
1384,Customer_1384,South,25-34
1385,Customer_1385,East,55+
1386,Customer_1386,South,55+
1387,Customer_1387,South,25-34
1388,Customer_1388,West,45-54
1389,Customer_1389,West,35-44
1390,Customer_1390,North,45-54
1391,Customer_1391,West,25-34
1392,Customer_1392,East,55+
1393,Customer_1393,East,18-24
1394,Customer_1394,West,55+
1395,Customer_1395,South,55+
1396,Customer_1396,West,55+
1397,Customer_1397,East,35-44
1398,Customer_1398,North,45-54
1399,Customer_1399,East,35-44
1400,Customer_1400,East,18-24
1401,Customer_1401,East,25-34
1402,Customer_1402,South,18-24
1403,Customer_1403,West,25-34
1404,Customer_1404,West,45-54
1405,Customer_1405,South,35-44
1406,Customer_1406,East,18-24
1407,Customer_1407,East,18-24
1408,Customer_1408,North,35-44
1409,Customer_1409,West,25-34
1410,Customer_1410,East,35-44
1411,Customer_1411,South,45-54
1412,Customer_1412,South,35-44
1413,Customer_1413,West,18-24
1414,Customer_1414,North,35-44
1415,Customer_1415,West,35-44
1416,Customer_1416,South,45-54
1417,Customer_1417,North,55+
1418,Customer_1418,West,35-44
1419,Customer_1419,West,55+
1420,Customer_1420,East,45-54
1421,Customer_1421,South,55+
1422,Customer_1422,West,35-44
1423,Customer_1423,West,35-44
1424,Customer_1424,North,55+
1425,Customer_1425,West,18-24
1426,Customer_1426,East,55+
1427,Customer_1427,North,25-34
1428,Customer_1428,North,35-44
1429,Customer_1429,East,35-44
1430,Customer_1430,West,35-44
1431,Customer_1431,East,45-54
1432,Customer_1432,East,18-24
1433,Customer_1433,West,45-54
1434,Customer_1434,East,45-54
1435,Customer_1435,West,25-34
1436,Customer_1436,South,45-54
1437,Customer_1437,South,25-34
1438,Customer_1438,North,25-34
1439,Customer_1439,South,55+
1440,Customer_1440,East,45-54
1441,Customer_1441,West,55+
1442,Customer_1442,South,25-34
1443,Customer_1443,North,55+
1444,Customer_1444,South,45-54
1445,Customer_1445,South,35-44
1446,Customer_1446,West,35-44
1447,Customer_1447,East,18-24
1448,Customer_1448,West,35-44
1449,Customer_1449,East,25-34
1450,Customer_1450,North,35-44
1451,Customer_1451,South,45-54
1452,Customer_1452,South,18-24
1453,Customer_1453,South,45-54
1454,Customer_1454,East,25-34
1455,Customer_1455,East,18-24
1456,Customer_1456,North,18-24
1457,Customer_1457,West,45-54
1458,Customer_1458,South,18-24
1459,Customer_1459,East,25-34
1460,Customer_1460,East,35-44
1461,Customer_1461,South,25-34
1462,Customer_1462,North,55+
1463,Customer_1463,East,18-24
1464,Customer_1464,West,55+
1465,Customer_1465,South,45-54
1466,Customer_1466,South,25-34
1467,Customer_1467,East,35-44
1468,Customer_1468,East,25-34
1469,Customer_1469,West,45-54
1470,Customer_1470,North,45-54
1471,Customer_1471,West,45-54
1472,Customer_1472,South,45-54
1473,Customer_1473,North,45-54
1474,Customer_1474,North,18-24
1475,Customer_1475,North,35-44
1476,Customer_1476,North,45-54
1477,Customer_1477,South,18-24
1478,Customer_1478,East,35-44
1479,Customer_1479,West,35-44
1480,Customer_1480,South,55+
1481,Customer_1481,East,18-24
1482,Customer_1482,East,18-24
1483,Customer_1483,West,55+
1484,Customer_1484,East,35-44
1485,Customer_1485,South,25-34
1486,Customer_1486,East,55+
1487,Customer_1487,North,18-24
1488,Customer_1488,North,18-24
1489,Customer_1489,West,35-44
1490,Customer_1490,West,18-24
1491,Customer_1491,South,35-44
1492,Customer_1492,West,18-24
1493,Customer_1493,North,35-44
1494,Customer_1494,South,35-44
1495,Customer_1495,South,25-34
1496,Customer_1496,North,55+
1497,Customer_1497,West,55+
1498,Customer_1498,South,45-54
1499,Customer_1499,South,55+
1500,Customer_1500,West,18-24
1501,Customer_1501,South,55+
1502,Customer_1502,West,35-44
1503,Customer_1503,West,35-44
1504,Customer_1504,North,45-54
1505,Customer_1505,East,18-24
1506,Customer_1506,South,18-24
1507,Customer_1507,West,35-44
1508,Customer_1508,East,45-54
1509,Customer_1509,East,18-24
1510,Customer_1510,South,55+
1511,Customer_1511,East,25-34
1512,Customer_1512,South,25-34
1513,Customer_1513,East,35-44
1514,Customer_1514,South,55+
1515,Customer_1515,South,18-24
1516,Customer_1516,North,35-44
1517,Customer_1517,South,45-54
1518,Customer_1518,South,45-54
1519,Customer_1519,South,45-54
1520,Customer_1520,East,45-54
1521,Customer_1521,South,25-34
1522,Customer_1522,South,55+
1523,Customer_1523,North,25-34
1524,Customer_1524,East,18-24
1525,Customer_1525,West,45-54
1526,Customer_1526,West,35-44
1527,Customer_1527,West,55+
1528,Customer_1528,South,55+
1529,Customer_1529,West,35-44
1530,Customer_1530,West,45-54
1531,Customer_1531,East,18-24
1532,Customer_1532,East,45-54
1533,Customer_1533,West,55+
1534,Customer_1534,North,18-24
1535,Customer_1535,North,35-44
1536,Customer_1536,West,55+
1537,Customer_1537,West,18-24
1538,Customer_1538,East,45-54
1539,Customer_1539,North,35-44
1540,Customer_1540,West,45-54
1541,Customer_1541,North,35-44
1542,Customer_1542,North,55+
1543,Customer_1543,East,55+
1544,Customer_1544,North,35-44
1545,Customer_1545,North,18-24
1546,Customer_1546,West,25-34
1547,Customer_1547,South,55+
1548,Customer_1548,West,55+
1549,Customer_1549,South,45-54
1550,Customer_1550,South,35-44
1551,Customer_1551,South,55+
1552,Customer_1552,East,45-54
1553,Customer_1553,South,25-34
1554,Customer_1554,North,45-54
1555,Customer_1555,North,35-44
1556,Customer_1556,West,55+
1557,Customer_1557,North,35-44
1558,Customer_1558,North,18-24
1559,Customer_1559,East,45-54
1560,Customer_1560,East,25-34
1561,Customer_1561,East,25-34
1562,Customer_1562,South,35-44
1563,Customer_1563,North,35-44
1564,Customer_1564,East,35-44
1565,Customer_1565,East,25-34
1566,Customer_1566,East,45-54
1567,Customer_1567,North,35-44
1568,Customer_1568,West,45-54
1569,Customer_1569,North,35-44
1570,Customer_1570,East,35-44
