Date,Region,ProductID,SalesAmount,CustomerID
2022-09-17,East,249,41307,1041
2023-08-14,West,53,42925,1981
2022-05-13,West,360,4543,1746
2023-01-05,West,349,23800,1282
2023-08-19,North,116,66479,1265
2023-02-24,East,335,11594,1247
2023-11-18,North,128,15186,1125
2024-04-25,South,110,17309,1250
2022-04-28,South,420,75811,1449
2024-06-20,West,21,97295,1738
2022-05-18,South,320,75315,1409
2022-10-09,West,178,64606,1887
2022-11-24,East,393,22626,1034
2022-02-11,West,11,33706,1879
2022-02-24,West,249,91067,1384
2022-09-14,East,226,92553,1123
2023-10-17,North,397,51169,1738
2022-07-05,North,209,79179,1274
2022-05-17,North,165,72772,1105
2024-01-04,South,495,79353,1271
2022-03-22,West,124,3679,1448
2023-12-30,North,91,27452,1936
2022-11-02,West,153,44435,1012
2023-03-26,South,75,97671,1543
2022-01-02,East,87,72720,1389
2022-07-04,West,90,64568,1740
2022-03-14,South,263,71876,1266
2022-11-03,East,238,79667,1690
2024-07-15,South,459,87818,1993
2023-08-01,West,457,26739,1408
2022-06-03,East,410,19546,1209
2023-10-13,West,309,80916,1648
2024-04-26,West,99,64330,1152
2022-01-22,South,15,31984,1338
2024-03-15,East,76,80974,1072
2024-06-21,East,133,48302,1253
2023-02-23,South,165,71933,1055
2023-07-14,North,425,76906,1571
2024-05-30,East,441,31978,1690
2023-02-21,South,392,22531,1804
2024-01-12,East,433,45592,1105
2023-07-26,North,243,72420,1611
2023-10-18,East,29,31813,1842
2023-01-01,East,356,90968,1770
2022-05-12,South,252,67874,1707
2023-03-02,North,159,26464,1947
2024-03-03,East,138,60681,1367
2023-10-31,South,308,11193,1022
2024-09-22,North,319,99703,1338
2024-06-21,West,260,83135,1480
2023-01-23,North,316,36938,1494
2024-03-16,West,330,93824,1122
2024-01-13,South,123,94191,1951
2022-12-16,South,84,82019,1235
2024-10-27,West,35,19897,1886
2022-07-26,West,238,88588,1484
2023-11-27,South,388,35926,1159
2023-09-07,West,335,63898,1081
2022-02-10,North,317,42491,1107
2023-03-04,North,359,29348,1753
2023-10-16,South,290,29033,1223
2022-06-16,East,436,84711,1237
2024-01-08,West,354,76058,1279
2023-06-28,South,23,47074,1835
2024-11-18,East,176,62124,1638
2022-10-19,East,297,17726,1398
2023-02-03,South,473,86367,1212
2024-11-11,South,192,37322,1443
2022-01-28,North,176,3197,1800
2023-01-11,South,135,29980,1963
2024-06-17,South,224,19712,1683
2023-04-08,West,51,82356,1344
2022-10-09,East,445,24673,1458
2023-08-02,East,275,27930,1252
2022-10-14,North,348,28797,1931
2024-05-10,South,181,89147,1903
2024-03-19,West,352,24177,1717
2022-01-02,North,491,2134,1145
2022-03-03,South,390,23838,1496
2022-09-28,West,465,6833,1629
2023-09-13,West,37,56811,1864
2024-02-16,North,84,6017,1134
2022-04-04,North,145,94028,1744
2024-09-08,South,27,11865,1255
2023-12-23,North,200,1995,1853
2023-06-09,East,132,66583,1315
2024-03-02,West,56,76935,1953
2022-01-21,West,36,47936,1691
2022-11-18,North,258,88595,1388
2023-02-19,East,233,43501,1415
2023-01-24,West,170,22248,1352
2023-02-06,South,338,56397,1006
2024-10-29,South,138,30161,1738
2023-12-02,South,143,65134,1328
2024-09-17,South,42,85134,1672
2023-02-04,West,166,43303,1549
2023-01-22,North,437,45871,1581
2023-10-05,South,316,47167,1692
2022-11-23,East,430,2470,1847
2022-06-09,West,184,70478,1277
2023-02-13,South,77,37536,1728
2023-09-09,South,338,77702,1623
2023-08-14,South,194,31003,1340
2024-06-09,North,219,15807,1291
2024-10-02,East,122,62177,1754
2024-11-12,West,292,84557,1431
2023-03-02,South,124,12880,1103
2022-03-14,East,121,25769,1076
2023-07-19,West,414,25470,1031
2023-12-18,South,282,39727,1952
2022-10-14,East,393,32142,1093
2024-06-29,West,296,40002,1779
2023-01-30,South,436,78586,1306
2022-02-18,East,159,98998,1307
2022-12-15,West,5,47150,1919
2024-04-05,East,353,54896,1156
2022-04-24,West,4,43359,1305
2024-01-22,East,453,57236,1670
2022-11-11,North,417,95223,1922
2022-07-02,West,139,74683,1720
2021-12-14,East,165,12166,1446
2024-02-29,East,447,33520,1324
2023-10-21,West,393,81346,1020
2024-07-01,West,166,36492,1166
2022-08-13,East,120,82548,1765
2023-09-23,South,407,40701,1755
2023-08-21,North,300,71345,1083
2023-12-02,East,398,49332,1499
2022-01-15,North,377,10694,1190
2024-01-11,East,482,51801,1866
2022-03-19,North,47,45180,1732
2024-09-08,North,114,28533,1171
2022-01-15,North,496,73748,1661
2022-01-26,South,310,67998,1468
2022-06-25,West,180,53939,1306
2023-06-03,North,179,92164,1304
2022-04-18,East,16,6307,1075
2022-06-12,South,465,19573,1142
2023-12-01,North,355,75282,1287
2022-02-03,North,372,83343,1747
2022-08-29,South,70,32085,1474
2023-02-19,West,174,98919,1730
2023-02-15,East,203,57647,1495
2021-12-09,West,339,15700,1974
2023-02-05,North,274,67543,1466
2023-03-17,West,304,81420,1520
2023-06-15,East,146,83503,1572
2022-08-06,North,497,91988,1694
2022-01-22,East,260,60604,1802
2024-06-25,West,260,8531,1031
2024-06-17,West,421,84303,1849
2024-06-29,East,472,12197,1608
2023-10-30,North,425,13269,1942
2023-07-18,East,244,61961,1531
2024-04-27,East,126,43606,1635
2024-11-24,North,431,53317,1247
2024-03-22,East,422,74898,1116
2022-06-13,East,101,53497,1994
2024-08-21,West,73,21767,1392
2022-07-21,East,75,81368,1829
2022-07-28,South,265,56722,1701
2021-12-29,South,366,15131,1095
2023-01-05,West,451,97488,1454
2022-12-28,South,472,44148,1969
2023-08-22,South,260,33051,1766
2022-09-30,South,175,32001,1347
2022-06-14,East,192,8404,1221
2023-07-31,South,263,49159,1009
2024-09-04,West,134,4782,1486
2023-01-27,South,466,91698,1623
2022-10-05,North,311,78972,1281
2023-11-27,West,291,72760,1416
2023-06-27,South,187,57174,1764
2022-03-07,North,445,2401,1708
2022-12-01,North,295,55948,1412
2022-05-14,West,186,97484,1521
2022-08-05,North,450,21150,1263
2022-10-07,West,484,49064,1676
2023-04-22,West,375,44293,1529
2024-01-23,West,373,355,1577
2022-08-17,East,377,73556,1444
2023-10-25,East,428,68776,1464
2023-03-07,North,308,46040,1440
2024-07-24,East,113,50110,1754
2023-01-01,East,486,93860,2000
2023-04-09,West,45,15111,1699
2022-01-04,South,344,76256,1688
2022-07-15,South,460,73329,1264
2024-01-26,South,358,21266,1153
2024-06-01,South,152,19222,1038
2023-03-11,West,424,14699,1168
2023-09-19,North,117,17506,1322
2022-11-17,South,156,46891,1360
2022-08-10,West,156,98077,1464
2023-10-29,East,262,45582,1596
2022-08-14,East,444,23619,1968
2021-12-23,East,359,32213,1250
2021-12-01,North,79,39209,1366
2024-06-06,West,415,53800,1471
2024-03-03,East,119,78727,1301
2023-03-11,North,478,59444,1355
2024-04-25,North,64,71866,1180
2023-04-13,East,173,14352,1293
2022-01-15,West,191,62256,1760
2022-05-14,West,77,50020,1637
2022-03-10,East,158,88264,1297
2023-12-15,North,458,10646,1926
2024-09-02,South,9,59294,1143
2023-07-24,West,500,77721,1054
2022-03-31,West,247,11101,1453
2022-11-13,East,432,99171,1941
2023-01-28,East,287,45405,1481
2022-06-04,West,180,78039,1502
2023-03-11,South,120,52102,1167
2024-04-23,South,169,81081,1763
2023-01-31,South,198,68903,1209
2022-08-16,South,90,11212,1484
2022-11-10,North,24,99825,1149
2021-12-23,West,465,44811,1848
2022-04-02,South,126,67052,1484
2024-08-23,North,147,4022,1995
2022-01-25,South,462,17357,1506
2024-08-25,West,66,77001,1675
2022-01-24,West,77,77934,1296
2024-07-06,West,408,7728,1027
2023-01-17,South,181,84161,1841
2023-03-28,North,488,90571,1227
2024-10-03,North,471,75133,1714
2024-07-10,North,306,82454,1441
2022-10-04,North,45,33652,1096
2023-04-22,North,368,17091,1322
2022-02-23,West,300,1388,1741
2022-05-12,South,299,76500,1619
2022-12-04,East,65,41294,1141
2022-05-30,South,364,32031,1553
2022-08-01,North,176,43901,1734
2024-01-20,East,72,24054,1955
2024-09-10,South,55,2447,1313
2023-08-02,South,149,22287,1219
2023-09-18,South,5,9066,1929
2022-07-30,East,105,76786,1781
2022-11-06,South,216,49838,1849
2023-03-17,West,348,64629,1284
2023-12-06,East,37,51248,1893
2023-01-31,West,253,94417,1141
2022-06-02,West,86,47727,1736
2023-09-06,North,104,5374,1813
2023-11-27,South,16,68877,1346
2024-10-26,East,428,53828,1254
2024-11-16,South,447,6244,1253
2022-10-07,East,488,53962,1099
2022-11-25,South,402,65548,1993
2024-04-21,South,396,33724,1958
2024-09-01,West,152,72376,1655
2023-06-20,East,67,62859,1382
2022-12-20,West,386,83820,1451
2022-08-02,West,66,33379,1091
2023-08-13,East,68,6751,1012
2022-05-14,West,40,60675,1292
2022-04-28,West,456,38598,1453
2024-03-31,East,313,59238,1566
2023-05-04,West,320,2449,1103
2022-09-28,South,25,27310,1406
2023-07-04,West,486,13940,1861
2022-04-26,North,267,93959,1920
2024-03-28,West,153,80532,1042
2024-07-09,East,93,82482,1439
2024-06-08,East,189,36758,1713
2022-05-18,North,148,45194,1473
2023-04-22,North,153,50048,1636
2023-09-20,South,244,98713,1149
2023-07-04,West,417,2825,1231
2023-02-02,North,365,46239,1105
2022-01-11,East,478,85173,1736
2022-08-20,East,491,58526,1348
2023-01-23,North,448,7023,1919
2022-03-22,North,61,19407,1872
2024-10-28,North,79,62358,1207
2021-12-21,West,408,34037,1453
2024-09-03,North,272,68331,1221
2024-06-24,South,56,53059,1736
2022-03-19,North,402,94896,1362
2024-10-21,West,347,1400,1695
2022-01-18,South,156,78790,1146
2024-02-13,North,30,69203,1002
2024-04-14,North,23,53935,1231
2023-05-10,South,379,6858,1609
2023-08-05,North,170,28568,1775
2023-12-20,North,423,46487,1054
2021-12-23,North,28,96208,1432
2022-07-12,West,356,39353,1628
2023-04-26,North,93,60837,1554
2023-10-08,East,210,31148,1583
2023-09-20,West,229,69700,1456
2022-06-29,West,350,50558,1185
2022-12-16,East,144,41092,1317
2023-02-05,North,208,18613,1665
2024-04-20,North,229,22041,1691
2022-10-03,North,3,89282,1648
2024-02-09,North,395,60921,1054
2023-02-15,South,427,47357,1907
2023-01-18,North,188,93418,1845
2024-06-14,North,290,85224,1462
2022-04-09,East,195,1382,1719
2023-11-11,North,38,47901,1486
2021-12-25,North,253,69241,1595
2022-05-10,West,40,10358,1181
2022-08-13,South,456,48462,1222
2023-11-12,East,25,18868,1955
2022-10-30,West,470,18728,1583
2024-07-30,West,339,31843,1711
2022-03-07,South,266,18050,1346
2023-10-31,North,476,23095,1761
2023-04-19,South,260,9463,1629
2024-06-30,North,211,73210,1227
2022-10-29,East,40,82989,1055
2023-03-09,North,494,94356,1913
2022-05-01,East,335,98927,1630
2023-10-15,East,399,4221,1445
2022-11-09,South,35,75468,1475
2023-08-24,South,27,60213,1862
2024-03-06,North,201,15344,1407
2024-03-15,West,87,87583,1417
2022-02-04,East,214,32003,1871
2022-08-12,East,424,74082,1922
2024-01-04,North,432,25420,1824
2022-05-04,East,210,25669,1098
2022-09-03,West,31,81621,1424
2024-03-26,West,283,56369,1205
2024-08-19,East,302,70206,2000
2022-05-05,South,356,12835,1205
2022-03-14,East,312,76944,1916
2023-09-10,North,402,37490,1851
2023-02-09,South,58,4197,1560
2023-05-10,East,40,26248,1034
2022-12-10,North,208,60187,1273
2022-10-08,West,34,54585,1751
2023-10-15,West,92,89865,1486
2022-11-27,West,481,40842,1062
2023-05-19,North,154,22139,1000
2023-11-11,West,464,69937,1160
2023-09-15,North,44,93497,1884
2024-04-05,South,215,43196,1272
2024-04-05,North,252,78195,1611
2023-06-28,North,462,79337,1445
2022-02-19,North,38,49694,1905
2023-11-22,North,469,99246,1770
2024-07-09,East,135,85470,1081
2024-09-28,North,241,63960,1517
2024-10-27,North,38,8448,1893
2024-06-22,South,49,8933,1183
2024-01-20,West,335,96235,1801
2023-01-27,North,397,54395,1447
2023-04-18,West,483,98328,1789
2022-01-06,East,341,37100,1165
2022-12-07,West,350,56274,1350
2024-01-08,West,52,58858,1546
2022-06-01,North,354,87778,1506
2024-03-23,South,427,41290,1468
2021-12-04,East,74,17791,1388
2024-09-01,West,451,54579,1092
2024-06-29,South,199,77421,1193
2024-07-13,East,451,80542,1764
2023-02-24,East,342,19633,1386
2024-01-05,West,487,66492,1002
2022-04-11,East,99,72668,1951
2022-10-13,South,438,70642,1281
2023-11-28,North,464,20697,1496
2022-09-29,West,60,78177,1448
2024-08-07,East,94,8694,1401
2022-11-15,East,413,8196,1577
2024-01-18,North,355,23171,1475
2022-05-18,West,288,36405,1664
2022-02-16,North,342,3203,1657
2023-04-18,West,477,75748,1625
2023-05-05,South,30,39078,1356
2022-11-24,West,252,39088,1632
2022-11-25,North,289,84258,1113
2024-05-01,West,462,59455,1338
2022-05-07,West,128,32758,1388
2023-02-25,North,81,13969,1796
2024-10-07,South,189,29913,1330
2024-09-29,West,365,15016,1720
2022-12-26,West,83,68302,1848
2022-05-16,West,76,78858,1656
2022-01-20,South,232,79159,1533
2023-08-16,North,108,14287,1001
2022-11-02,West,294,53473,1993
2022-12-22,North,45,78475,1685
2022-09-17,North,202,42509,1146
2023-08-31,North,179,3191,1983
2022-07-30,East,108,64883,1128
2023-07-17,North,463,87390,1275
2022-07-31,West,20,59416,1955
2023-09-05,East,108,18510,1498
2024-05-29,East,31,73171,1554
2023-12-25,West,276,82414,1693
2023-12-05,South,211,75155,1216
2022-11-24,East,147,46076,1551
2024-08-25,North,232,79469,1721
2023-06-20,East,19,58231,1512
2023-08-29,West,250,72307,1954
2022-01-22,North,117,69148,1099
2023-07-17,East,400,3960,1693
2023-10-05,South,419,9531,1463
2023-07-30,North,298,86128,1561
2024-03-07,East,304,590,1640
2024-04-01,North,137,79314,1950
2022-04-18,North,351,12563,1960
2022-09-10,North,286,43043,1061
2023-01-29,South,448,33466,1940
2022-08-10,West,277,74095,1188
2023-06-18,South,155,36104,1977
2023-11-21,North,225,59373,1928
2022-06-17,South,334,38092,1677
2021-12-23,East,231,65943,1634
2023-10-09,West,197,61818,1927
2023-07-13,North,129,87490,1703
2022-11-16,South,255,99117,1268
2023-12-19,West,90,36701,1253
2023-07-19,South,461,2904,1703
2024-05-03,North,218,7201,1297
2024-10-14,South,113,4098,1550
2022-08-17,East,324,322,1980
2022-12-01,East,120,94339,1186
2024-07-28,South,387,5466,1366
2023-06-24,East,172,92531,1735
2023-10-10,East,7,35971,1767
2024-11-08,East,419,17822,1316
2024-04-11,North,181,69500,1456
2024-01-12,South,28,44961,1097
2023-05-27,East,458,28519,1778
2024-07-12,South,410,43424,1943
2021-12-30,North,495,31222,1203
2023-03-19,West,293,60526,1717
2022-03-02,South,335,14897,1621
2024-06-29,North,127,59732,1440
2024-02-03,North,372,49790,1947
2023-10-14,East,35,46157,1225
2022-04-04,North,275,20631,1046
2021-12-29,East,262,3635,1625
2024-05-31,West,289,41013,1929
2024-03-09,North,341,6928,1507
2023-10-07,West,445,95913,1209
2023-06-14,West,278,56726,1988
2024-01-12,North,431,41793,1290
2023-06-20,East,183,62932,1902
2024-07-10,North,476,44497,1423
2024-08-18,West,166,59494,1894
2023-12-30,North,326,67971,1292
2022-04-27,North,400,13612,1093
2024-04-07,West,359,45898,1124
2024-04-08,West,278,46763,1985
2023-07-29,East,170,73154,1291
2023-03-02,East,128,85563,1157
2022-01-15,North,130,9362,1592
2022-05-31,South,314,26099,1902
2024-08-30,West,380,16746,1226
2022-08-28,South,122,41094,1457
2022-10-06,South,486,97689,1971
2022-02-05,South,465,83466,1625
2024-04-28,West,219,40984,1418
2022-01-14,East,339,13244,1056
2023-09-13,South,396,38945,1478
2021-12-29,West,397,55525,1739
2024-08-30,South,450,41071,1453
2022-07-08,South,463,71021,1797
2023-07-25,East,290,35128,1352
2024-09-24,West,228,94220,1184
2022-07-17,East,11,31909,1301
2023-04-15,South,206,55961,1651
2023-09-12,West,55,4804,1694
2022-12-01,South,326,23293,1626
2023-12-20,East,195,33700,1394
2024-01-07,North,453,49953,1168
2022-08-21,East,391,57431,1784
2022-01-12,North,454,15526,1408
2023-09-07,West,376,31036,1484
2024-05-20,North,195,52010,1294
2023-05-29,South,102,14497,1878
2024-11-02,East,343,17825,1308
2022-08-22,West,355,37667,1780
2023-04-03,East,386,3353,1120
2022-02-18,South,123,11525,1484
2024-09-01,West,455,56656,1182
2022-04-26,West,114,15863,1608
2021-12-29,West,25,91630,1905
2024-10-22,South,317,53263,1193
2024-03-18,North,364,98982,1770
2024-07-06,East,167,10557,1305
2022-02-08,East,105,46015,1064
2023-11-25,East,278,64558,1669
2024-06-15,West,64,95303,1697
2023-02-14,South,449,30651,1290
2022-06-22,East,10,63713,1351
2022-06-06,North,312,75598,1406
2021-12-28,South,235,24740,1977
2022-07-17,East,259,66774,1666
2023-05-03,North,262,25884,1895
2024-01-25,North,183,9134,1326
2023-01-02,West,253,72952,1065
2023-06-12,North,205,35516,1451
2022-02-16,West,486,51967,1950
2024-04-16,East,107,53431,1945
2023-02-20,East,246,59089,1375
2022-09-10,South,134,21911,1473
2024-11-27,East,485,93354,1180
2022-01-10,East,229,12215,1412
2021-12-25,East,230,14552,1340
2022-06-09,North,145,44697,1330
2024-03-09,North,177,77684,1461
2024-04-24,North,279,67309,1069
2022-04-08,North,245,2806,1596
2023-04-19,South,393,21996,1351
2021-12-14,North,363,27851,1125
2022-10-16,South,6,68873,1731
2023-10-16,South,18,27701,1696
2023-07-01,North,336,16479,1922
2022-05-06,East,429,8413,1885
2023-01-26,North,316,11504,1611
2024-11-08,North,36,95107,1353
2023-09-19,South,111,76020,1834
2023-09-02,South,189,91681,1280
2024-06-19,North,374,99924,1366
2022-03-20,South,230,74912,1693
2024-03-27,East,134,62811,1301
2023-12-11,South,233,71444,1932
2024-09-16,South,111,26635,1600
2023-08-10,West,139,30118,1024
2024-06-04,West,190,66172,1760
2024-03-05,North,87,89748,1918
2024-09-27,North,200,41739,1635
2024-01-07,West,271,10489,1058
2023-12-12,East,45,53968,1885
2024-07-15,North,384,35269,1169
2022-09-19,South,244,57592,1122
2022-09-06,East,211,98921,1043
2021-12-15,North,232,27820,1312
2022-01-17,East,64,60184,1853
2024-01-17,West,93,38816,1008
2022-03-17,North,354,96739,1269
2022-03-18,South,101,1613,1514
2022-07-28,South,159,17204,1699
2023-05-29,West,246,39502,1322
2023-10-10,West,342,96786,1042
2022-06-09,South,40,40780,1193
2023-05-01,East,291,24285,1333
2023-09-10,West,67,89,1663
2022-01-08,North,65,79000,1124
2024-10-09,East,291,57920,1711
2022-12-22,South,427,31809,1823
2023-12-10,East,370,10749,1774
2024-01-15,West,207,74037,1883
2023-09-01,West,198,35982,1636
2022-02-13,South,404,43177,1981
2022-12-02,East,130,50555,1302
2022-12-02,West,399,87797,1496
2024-02-26,North,371,55708,1453
2023-01-28,East,410,23696,1661
2024-03-12,East,393,71333,1288
2022-08-05,North,336,94270,1933
2023-11-22,North,148,62126,1709
2023-02-08,South,269,82154,1094
2023-03-21,South,91,61865,1949
2023-11-18,South,314,34797,1843
2023-03-19,North,92,76996,1510
2023-08-30,East,454,66521,1292
2023-11-19,South,452,79594,1077
2022-01-15,West,163,64827,1116
2023-05-24,South,165,77081,1756
2024-02-16,West,330,35169,1602
2023-08-29,East,177,85538,1375
2023-04-09,East,164,11361,1837
2022-07-16,South,221,25980,1369
2023-10-28,South,116,52763,1999
2023-09-24,South,314,7814,1219
2023-05-12,South,364,86947,1610
2022-06-05,East,57,72183,1001
2024-11-30,South,447,47433,1948
2024-02-29,East,248,63532,1130
2023-01-17,South,487,22877,1469
2023-10-27,West,19,18637,1226
2022-12-02,South,310,34194,1966
2023-05-31,South,416,4241,1797
2023-10-02,East,248,21455,1572
2022-07-12,West,493,85583,1136
2022-05-13,North,81,4810,1852
2023-03-31,West,74,59421,1696
2023-09-02,North,130,11922,1485
2023-07-06,West,9,18540,1204
2021-12-23,West,40,48380,1112
2022-11-14,South,64,64163,1549
2023-06-23,North,108,85666,1689
2024-07-24,North,37,99387,1725
2022-08-09,South,243,6860,1646
2022-07-24,South,333,78855,1125
2024-09-24,East,42,18546,1063
2022-09-14,West,353,69565,1901
2022-09-12,North,282,96528,1261
2023-01-20,West,479,76677,1252
2024-10-04,South,166,18048,1569
2023-08-09,West,202,2193,1530
2023-05-15,North,251,88907,1218
2024-02-19,East,116,22300,1425
2023-11-07,East,47,44203,1538
2022-09-17,North,286,84100,1066
2022-02-21,North,57,94546,1949
2024-04-11,North,183,82951,1015
2023-01-20,North,94,94241,1175
2023-05-09,West,145,87715,1560
2023-04-11,West,84,97830,1882
2022-12-08,West,62,55594,1253
2023-07-15,South,400,83758,1885
2024-09-27,North,325,3982,1866
2023-11-29,East,166,12931,1514
2024-09-06,East,282,54219,1211
2023-02-21,North,244,28026,1873
2024-11-02,East,169,9964,1831
2024-09-14,South,425,97452,1000
2023-12-31,North,43,28368,1199
2023-07-25,East,295,61384,1973
2023-11-07,West,440,66710,1629
