sale_id,sale_date,product_id,region_id,quantity_sold,sale_amount
734,2021-04-30,6,7,5,349.3
735,2023-03-10,88,8,5,428.88
736,2022-10-22,27,9,6,336.55
737,2019-05-24,20,5,18,397.58
738,2021-06-03,25,3,18,212.14
739,2021-12-28,66,4,19,255.18
740,2022-01-27,9,10,2,33.03
741,2020-01-31,92,6,17,147.52
742,2021-11-14,53,10,1,190.33
743,2021-08-05,61,5,9,316.48
744,2021-06-09,38,9,13,237.46
745,2023-02-01,3,3,4,307.84
746,2023-02-16,84,2,5,359.53
747,2023-05-08,70,6,18,30.93
748,2022-03-20,97,7,10,136.56
749,2022-03-13,55,5,4,93.74
750,2020-07-22,1,1,13,101.85
751,2021-11-28,70,3,13,256.53
752,2019-04-19,45,3,17,372.59
753,2023-09-13,98,4,8,143.66
754,2021-12-01,47,10,4,413.98
755,2022-04-24,79,6,3,447.3
756,2021-07-23,26,5,11,181.76
757,2020-02-02,14,1,12,343.86
758,2022-05-31,54,6,9,67.35
759,2020-09-25,71,9,15,374.57
760,2022-03-02,46,1,13,90.86
761,2022-04-01,31,8,5,346.83
762,2022-05-23,88,8,5,216.73
763,2021-01-02,59,3,19,464.94
764,2019-08-23,95,9,11,237.59
765,2020-10-19,29,8,9,25.14
766,2021-01-20,96,3,3,245.53
767,2020-08-10,17,10,18,399.79
768,2021-10-29,14,5,13,327.07
769,2022-01-02,36,3,12,483.49
770,2021-08-11,58,5,9,423.2
771,2020-05-06,24,9,10,268.01
772,2021-07-01,63,4,13,111.2
773,2022-06-30,91,6,13,11.85
774,2022-06-07,25,3,9,490.45
775,2023-03-23,59,3,10,469.78
776,2022-04-12,32,5,19,144.33
777,2023-08-04,82,8,6,322.73
778,2022-04-06,18,8,7,367.33
779,2019-06-19,37,3,15,293.23
780,2022-11-17,26,8,19,423.05
781,2021-08-03,9,8,14,48.13
782,2021-03-05,99,3,16,449.28
783,2020-09-25,64,10,14,202.09
784,2022-05-02,72,10,2,245.54
785,2023-03-21,20,2,9,227.92
786,2019-01-29,54,10,3,270.33
787,2022-04-03,86,2,6,303.1
788,2022-12-16,83,9,5,358.07
789,2019-12-05,30,7,14,267.22
790,2023-07-30,53,6,15,345.54
791,2023-02-28,92,7,18,175.77
792,2022-10-20,99,8,17,468.97
793,2022-09-27,63,1,9,41.62
794,2020-05-14,11,8,19,277.31
795,2023-08-08,31,3,9,52.82
796,2020-05-25,49,3,16,226.96
797,2022-09-12,100,6,6,136.22
798,2019-08-05,94,4,8,469.08
799,2022-08-17,87,4,3,16.41
800,2022-03-01,19,4,5,201.69
801,2021-12-29,12,10,7,393.2
802,2022-06-29,15,9,1,102.35
803,2022-12-09,31,8,4,409.64
804,2023-12-16,43,3,16,431.27
805,2020-03-20,37,1,14,356.92
806,2021-05-25,79,1,1,112.44
807,2022-04-20,29,1,4,143.3
808,2019-06-16,26,4,10,91.8
809,2019-04-01,2,6,11,100.19
810,2020-12-14,84,4,7,27.88
811,2023-04-04,15,3,4,430.08
812,2019-02-08,4,8,1,268.97
813,2022-02-23,86,8,1,170.6
814,2023-01-14,50,6,17,151.89
815,2019-06-22,38,9,10,276.9
816,2020-10-14,23,10,5,170.08
817,2021-01-23,59,1,7,433.22
818,2022-05-28,90,8,8,113.37
819,2023-07-20,75,6,2,442.33
820,2021-12-17,28,1,9,335.41
821,2023-08-11,66,4,4,478.75
822,2020-04-20,8,5,12,17.4
823,2020-03-31,29,7,11,38.96
824,2021-04-08,11,8,5,255.44
825,2021-06-13,18,9,12,457.07
826,2022-10-16,55,6,4,368.09
827,2021-10-21,50,10,13,314.85
828,2020-01-22,14,9,1,25.49
829,2019-12-14,74,4,18,183.54
830,2019-07-09,99,8,4,179.47
831,2020-05-19,9,3,4,275.62
832,2022-04-29,99,4,8,136.34
833,2023-03-12,11,10,6,140.91
834,2022-10-24,63,4,4,314.22
835,2022-12-03,76,6,4,472.84
836,2021-04-03,67,9,11,333.49
837,2021-07-17,53,6,9,337.38
838,2021-07-22,39,1,14,493.25
839,2022-02-14,78,5,4,85.2
840,2019-05-14,56,9,13,26.58
841,2019-02-27,28,5,6,375.3
842,2023-04-29,75,6,13,225.01
843,2020-11-15,39,3,3,220.12
844,2020-11-02,25,8,7,120.4
845,2019-06-22,21,10,1,258.36
846,2021-03-25,10,4,11,226.66
847,2022-03-18,43,4,2,179.27
848,2019-03-21,15,5,5,226.95
849,2021-06-04,83,10,14,198.08
850,2022-05-21,48,9,13,470.55
851,2019-07-22,86,8,16,490.32
852,2021-02-02,21,7,15,421.55
853,2022-06-06,60,5,3,495.3
854,2023-08-27,96,9,6,140.2
855,2022-06-04,50,9,9,423.03
856,2023-08-10,23,10,3,209.25
857,2023-04-05,13,10,13,375.61
858,2023-01-04,69,2,13,108.68
859,2022-11-26,4,4,7,407.86
860,2019-02-16,92,8,5,50.9
861,2022-06-10,78,1,8,142.57
862,2022-08-21,72,5,8,412.76
863,2023-03-30,9,8,7,376.11
864,2022-03-12,35,2,19,255.61
865,2022-12-09,21,2,7,339.67
866,2023-03-17,58,8,4,100.93
867,2022-10-28,18,10,10,337.2
868,2023-05-09,97,9,13,13.91
869,2022-07-06,72,7,4,418.28
870,2020-10-17,81,8,19,262.98
871,2020-04-15,43,5,10,472.5
872,2021-08-28,95,1,7,244.3
873,2021-11-01,98,4,5,222.21
874,2022-09-15,6,2,3,230.53
875,2021-01-05,86,3,2,186.27
876,2021-02-22,78,3,11,91.67
877,2021-08-25,67,9,10,422.61
878,2019-12-24,12,10,13,200.65
879,2021-08-29,100,4,7,269.26
880,2022-12-02,12,2,10,19.74
881,2020-10-29,66,3,4,39.52
882,2020-01-08,2,3,16,302.62
883,2021-10-28,15,7,6,440.82
884,2022-02-19,23,8,9,251.76
885,2022-10-03,29,6,13,90.84
886,2020-11-06,81,4,7,66.9
887,2019-03-31,96,6,18,450.9
888,2023-07-30,7,1,14,353.8
889,2020-11-28,94,10,5,483.44
890,2022-09-01,28,8,13,50.35
891,2022-04-16,14,1,8,452.28
892,2020-06-23,44,5,15,424.36
893,2021-01-01,30,2,19,447.66
894,2021-05-18,81,6,9,12.82
895,2019-02-10,32,9,6,373.53
896,2021-01-09,70,5,14,278.98
897,2023-09-24,88,4,10,290.86
898,2020-05-16,6,2,9,239.91
899,2021-08-16,27,3,17,373.91
900,2022-03-14,82,6,13,499.92
901,2022-05-09,88,8,17,358.16
902,2021-07-17,24,8,19,342.24
903,2023-10-14,34,5,13,330.67
904,2020-04-05,40,5,9,350.65
905,2021-01-01,47,10,1,177.64
906,2021-01-21,79,3,1,166.91
907,2021-07-13,75,7,5,394.33
908,2021-06-27,86,6,8,36.01
909,2023-05-01,24,1,18,382.03
910,2023-04-20,65,4,4,408.78
911,2022-06-30,18,6,1,265.58
912,2020-01-25,44,6,15,455.97
913,2023-06-06,76,3,4,241.81
914,2021-06-01,57,6,9,97.26
915,2019-09-13,28,10,10,187.09
916,2020-12-09,71,6,15,453.88
917,2020-03-25,23,9,3,496.93
918,2019-01-10,85,9,2,216.71
919,2021-04-03,34,2,5,91.75
920,2021-03-08,11,4,1,150.3
921,2022-06-19,86,9,11,281.12
922,2022-06-28,35,4,12,290.33
923,2021-05-26,93,8,3,318.73
924,2021-10-25,42,10,16,419.32
925,2022-02-16,28,3,14,358.49
926,2021-10-12,82,3,12,137.81
927,2023-12-30,78,9,16,203.57
928,2020-01-09,82,10,8,421.51
929,2021-12-24,92,8,17,320.36
930,2019-05-26,24,1,17,91.54
931,2019-08-12,8,10,7,169.51
932,2022-06-16,53,2,15,397.63
933,2019-06-26,72,3,9,94.33
934,2023-12-08,4,2,4,348.61
935,2021-05-02,91,3,8,286.13
936,2022-07-29,100,8,10,82.26
937,2019-03-04,5,6,15,347.55
938,2022-05-25,97,7,18,79.75
939,2021-04-06,49,10,14,205.23
940,2021-03-05,98,10,5,161.19
941,2020-11-19,30,6,9,348.1
942,2023-01-24,72,1,13,393.36
943,2023-06-22,63,3,19,92.48
944,2019-04-15,47,1,11,407.88
945,2022-01-27,26,10,12,13.53
946,2020-05-25,57,9,3,269.73
947,2020-01-20,37,9,2,263.23
948,2020-02-09,98,5,15,315.67
949,2021-04-02,7,4,5,127.45
950,2020-06-01,40,9,7,14.83
951,2020-04-20,92,9,4,232.83
952,2020-12-09,39,3,5,44.99
953,2023-07-27,62,5,16,447.18
954,2021-02-09,92,3,15,95.1
955,2022-12-31,78,10,16,218.36
956,2021-11-12,53,2,4,222.66
957,2021-09-23,4,1,6,280.9
958,2023-05-08,82,10,18,393.44
959,2020-11-07,25,2,3,241.35
960,2020-12-14,7,8,5,22.62
961,2023-01-21,28,8,2,387.84
962,2019-03-24,69,3,16,50.26
963,2022-03-14,67,7,6,324.36
964,2022-01-13,95,7,15,403.68
965,2022-01-06,20,2,18,148.52
966,2020-04-01,83,9,6,230.06
967,2019-01-01,11,3,13,17.02
968,2019-02-20,67,2,13,403.9
969,2020-11-15,87,3,1,354.6
970,2020-12-17,7,2,16,123.38
971,2023-12-01,23,8,4,201.21
972,2023-01-09,61,5,17,350.71
973,2020-03-24,71,3,18,185.5
974,2021-05-30,34,5,16,89.58
975,2020-05-02,19,8,1,264.07
976,2023-12-29,58,7,6,364.55
977,2019-02-03,9,6,11,167.2
978,2022-10-03,48,1,6,69.67
979,2019-04-05,82,10,17,416.48
980,2021-12-31,41,1,4,133.87
981,2023-04-24,48,1,14,261.28
982,2019-06-03,45,10,14,348.76
983,2019-09-07,25,8,8,165.37
984,2020-11-04,78,8,2,327.83
985,2020-03-13,25,7,5,235.26
986,2019-04-28,19,6,4,289.51
987,2021-02-09,39,4,10,299.38
988,2022-08-22,79,1,3,413.83
989,2019-09-25,80,9,16,331.6
990,2021-12-13,27,1,10,139.51
991,2019-08-24,74,4,15,39.21
992,2020-01-24,63,3,4,10.97
993,2021-09-16,68,7,1,453.16
994,2023-10-24,19,5,15,471.63
995,2021-02-01,28,5,10,56.11
996,2020-02-05,85,4,18,248.66
997,2020-09-15,78,1,16,84.28
998,2021-02-05,33,5,9,474.89
999,2022-08-19,10,4,19,130.95
1000,2021-07-07,83,10,17,255.81
1001,2022-05-15,30,8,10,91.15
1002,2022-06-06,22,2,19,173.05
1003,2021-05-02,3,8,8,140.74
1004,2020-07-31,82,1,19,242.96
1005,2019-03-16,75,4,5,215.69
1006,2020-03-10,48,3,2,172.09
1007,2019-04-13,2,5,15,61.88
1008,2022-12-16,76,5,17,247.4
1009,2023-09-24,54,5,10,426.6
1010,2021-02-02,6,4,2,367.81
1011,2021-01-07,40,8,9,363.08
1012,2021-03-16,93,3,2,189.38
1013,2022-08-22,94,4,18,357.13
1014,2019-04-08,2,1,12,238.11
1015,2021-03-08,73,7,15,83.64
1016,2022-09-20,2,1,6,215.33
1017,2021-05-08,93,2,18,75.04
1018,2020-03-10,97,7,13,66.1
1019,2020-03-22,74,1,4,21.3
1020,2022-08-24,98,3,12,148.6
1021,2019-09-06,55,6,9,172.13
1022,2019-06-15,72,6,2,352.73
1023,2023-02-13,60,6,16,273.62
1024,2021-09-10,97,2,1,430.64
1025,2022-09-20,6,2,4,96.47
1026,2021-10-16,19,6,15,140.32
1027,2020-06-25,96,10,1,471.13
1028,2021-01-28,27,5,15,227.58
1029,2022-02-03,1,7,3,396.63
1030,2023-05-06,33,7,13,251.16
1031,2019-03-22,40,5,18,240.83
1032,2019-05-13,32,8,13,82.58
1033,2021-03-07,69,10,10,427.09
1034,2021-06-18,17,6,7,48.39
1035,2019-05-18,8,5,8,162.03
1036,2019-07-03,57,4,1,340.0
1037,2022-11-25,42,7,18,258.56
1038,2022-09-15,98,4,12,441.88
1039,2021-02-23,9,5,18,29.26
1040,2023-03-12,87,5,12,328.21
1041,2021-09-10,35,1,9,243.96
1042,2019-03-10,71,1,2,85.61
1043,2020-06-29,79,3,14,374.19
1044,2023-12-03,53,3,4,211.54
1045,2019-02-22,54,2,15,270.48
1046,2023-01-13,84,2,17,483.96
1047,2019-07-24,25,6,19,248.25
1048,2019-05-06,67,1,6,413.45
1049,2023-11-06,62,6,9,387.09
1050,2019-02-12,55,5,17,334.75
1051,2023-11-11,46,6,15,449.44
1052,2019-04-21,24,5,5,133.28
1053,2021-01-30,98,7,18,412.18
1054,2023-08-14,46,1,4,195.12
1055,2022-04-21,22,3,2,408.12
1056,2021-04-27,11,6,19,251.96
1057,2019-04-05,48,1,5,430.28
1058,2022-10-29,8,7,4,448.47
1059,2023-03-24,39,4,5,302.85
1060,2021-06-18,35,3,19,258.74
1061,2019-12-26,49,10,13,393.81
1062,2021-06-18,46,9,16,140.82
1063,2023-09-16,38,1,12,17.52
1064,2019-10-08,8,8,9,209.48
1065,2022-05-03,54,1,16,258.81
1066,2022-05-03,37,5,14,155.66
1067,2020-10-28,91,10,1,197.85
1068,2019-04-03,92,8,4,75.2
1069,2020-11-02,40,6,9,145.87
1070,2019-03-02,34,7,19,127.65
1071,2020-09-25,96,8,14,157.48
1072,2021-12-10,79,6,12,156.54
1073,2022-11-27,17,6,4,283.89
1074,2023-12-18,33,6,7,132.79
1075,2021-10-25,47,5,17,471.07
1076,2023-01-29,52,8,1,260.52
1077,2020-08-26,80,2,14,73.19
1078,2020-11-12,93,7,15,147.01
1079,2020-06-17,9,4,12,367.58
1080,2022-11-29,33,1,12,16.69
1081,2021-04-17,60,5,6,469.53
1082,2023-03-17,93,3,13,228.14
1083,2020-10-06,77,4,16,265.33
1084,2019-08-21,21,7,14,494.32
1085,2020-06-07,58,5,7,256.67
1086,2019-12-12,85,4,16,474.39
1087,2021-12-05,69,1,9,458.46
1088,2020-06-29,10,6,14,471.24
1089,2022-01-06,6,10,7,408.06
1090,2023-10-20,13,6,12,155.24
1091,2022-01-01,65,7,3,179.73
1092,2021-03-04,20,1,14,188.84
1093,2019-09-06,57,4,19,489.8
1094,2019-02-16,46,9,11,186.77
1095,2022-02-18,8,10,5,63.26
1096,2019-08-02,10,6,13,391.38
1097,2019-08-27,73,2,10,189.37
1098,2021-12-15,67,4,7,314.26
1099,2019-12-16,11,6,17,462.94
1100,2019-04-17,12,4,16,292.0
1101,2021-04-10,10,10,8,322.47
1102,2019-02-17,25,7,17,325.0
1103,2023-05-16,49,3,13,310.08
1104,2019-12-03,49,6,11,88.29
1105,2021-11-15,89,4,18,233.64
1106,2021-03-14,11,3,5,13.76
1107,2022-07-04,62,3,6,316.87
1108,2019-01-08,36,2,14,291.93
1109,2020-09-16,39,3,12,165.89
1110,2022-06-30,53,10,4,266.71
1111,2023-09-12,90,1,7,251.6
1112,2020-12-19,78,3,11,132.95
1113,2019-10-30,56,9,2,153.71
1114,2020-09-30,1,4,4,383.65
1115,2019-02-25,56,3,7,380.31
1116,2020-12-26,4,8,1,240.19
1117,2020-06-09,30,1,15,361.58
1118,2020-04-18,12,5,8,230.89
1119,2019-01-28,35,1,5,427.17
1120,2019-03-19,77,7,14,173.08
1121,2022-05-24,52,5,18,464.37
1122,2022-11-10,31,2,3,275.72
1123,2019-12-31,87,1,2,272.49
1124,2020-10-27,68,7,16,338.7
1125,2020-06-09,52,1,14,177.02
1126,2020-11-29,80,3,16,364.92
1127,2022-08-28,7,6,11,167.01
1128,2021-06-01,22,6,17,204.79
1129,2021-10-27,93,7,3,340.6
1130,2021-10-23,75,1,5,195.44
1131,2023-07-05,56,7,3,107.99
1132,2021-07-07,97,2,15,437.23
1133,2021-01-19,58,6,5,461.86
1134,2019-12-29,93,8,3,317.1
1135,2023-11-10,64,5,6,407.46
1136,2023-03-12,12,10,14,493.46
1137,2022-07-21,7,3,2,311.24
1138,2023-03-10,55,8,18,455.31
1139,2021-03-16,62,8,6,186.03
1140,2021-01-08,90,4,5,353.23
1141,2021-11-04,73,8,14,37.34
1142,2022-04-30,98,5,17,396.6
1143,2023-07-13,77,5,11,416.6
1144,2020-04-29,55,3,1,206.58
1145,2019-01-28,36,7,10,323.09
1146,2020-12-14,89,9,9,430.6
1147,2021-11-28,24,9,12,442.97
1148,2022-07-20,44,1,1,62.2
1149,2022-06-08,17,1,18,415.47
1150,2019-03-27,2,10,12,144.38
1151,2023-02-06,13,5,2,366.38
1152,2019-05-06,31,1,1,169.33
1153,2021-03-22,93,4,1,37.6
1154,2020-06-20,28,1,1,112.84
1155,2019-05-25,60,2,12,210.25
1156,2023-03-29,27,2,7,373.2
1157,2022-05-20,15,4,4,59.34
1158,2019-01-25,95,8,4,408.34
1159,2023-05-23,79,2,15,498.51
1160,2022-11-18,33,9,1,396.25
1161,2019-03-08,20,9,6,242.13
1162,2019-08-21,42,2,14,288.4
1163,2019-04-19,12,1,14,13.02
1164,2022-03-15,73,10,10,112.54
1165,2019-04-21,23,10,7,450.5
1166,2019-08-16,72,9,12,20.65
1167,2019-04-21,96,2,19,453.35
1168,2023-02-02,14,8,9,65.49
1169,2019-02-03,91,3,3,75.21
1170,2020-09-14,25,1,4,95.92
1171,2023-12-05,77,1,13,401.7
1172,2022-10-24,85,10,10,244.31
1173,2021-01-17,31,2,14,81.15
1174,2020-08-17,54,7,6,346.53
1175,2023-04-27,5,6,8,470.94
1176,2020-02-29,13,2,19,290.5
1177,2020-09-04,28,4,10,58.36
1178,2023-03-22,43,2,5,36.83
1179,2020-11-22,89,1,5,399.98
1180,2022-07-29,99,3,5,316.78
1181,2022-09-05,47,4,9,462.1
1182,2023-10-28,71,10,9,278.15
1183,2023-01-06,38,5,15,40.57
1184,2019-11-11,96,5,9,207.81
1185,2021-05-26,67,7,14,332.42
1186,2023-10-31,62,10,6,198.59
1187,2022-11-01,39,8,8,499.8
1188,2022-08-05,37,9,2,208.64
1189,2022-12-31,86,7,5,277.66
1190,2020-10-23,8,5,17,120.44
1191,2019-10-04,81,9,10,84.55
1192,2023-09-30,52,8,14,326.2
1193,2023-05-25,91,10,18,298.42
1194,2023-03-07,33,9,1,12.13
1195,2020-09-15,81,10,2,149.54
1196,2020-05-30,42,8,4,325.35
1197,2022-10-05,76,6,13,408.0
1198,2021-04-22,27,4,16,163.06
1199,2023-01-09,8,9,5,327.24
1200,2019-12-16,23,9,10,139.98
1201,2023-06-19,64,10,17,348.29
1202,2023-08-15,93,10,11,351.99
1203,2021-04-02,20,9,5,73.81
1204,2022-03-06,16,10,15,335.89
1205,2021-01-28,17,3,4,173.45
1206,2021-06-17,80,3,7,94.57
1207,2019-08-31,19,6,10,255.18
1208,2020-06-26,8,6,4,231.63
1209,2021-11-29,38,6,5,389.2
1210,2019-08-17,38,5,5,51.41
1211,2020-07-01,53,5,11,396.98
1212,2021-07-08,93,2,19,61.98
1213,2022-05-31,100,7,5,111.65
1214,2019-01-06,90,4,8,262.78
1215,2022-09-07,31,3,7,236.96
1216,2020-04-12,44,8,8,494.54
1217,2023-10-22,60,4,13,298.84
1218,2019-03-16,76,4,5,170.44
1219,2019-01-04,17,8,18,451.07
1220,2020-10-07,79,1,9,162.99
1221,2019-04-28,73,9,2,144.15
1222,2021-05-30,39,7,16,252.24
1223,2023-06-18,42,2,14,457.46
1224,2020-05-18,48,6,17,357.17
1225,2021-08-04,12,8,6,341.97
1226,2020-07-27,96,5,3,365.78
1227,2023-01-04,89,6,17,333.22
1228,2019-07-13,18,10,13,382.3
1229,2021-04-26,79,8,6,104.45
1230,2020-12-15,96,6,8,96.86
1231,2022-11-16,6,9,6,187.46
1232,2021-11-15,43,9,16,426.97
1233,2022-12-29,35,9,6,360.08
1234,2019-06-22,98,6,17,287.57
1235,2022-08-16,54,9,3,19.53
1236,2023-07-27,62,3,12,125.54
1237,2019-11-22,69,5,6,403.72
1238,2022-12-04,82,2,7,128.82
1239,2022-02-15,16,8,11,367.84
1240,2021-04-15,8,4,9,100.47
1241,2023-12-16,89,6,16,307.12
1242,2020-12-24,96,6,5,317.82
1243,2019-08-13,90,5,15,378.46
1244,2020-06-15,86,1,4,224.79
1245,2019-04-23,31,7,5,320.01
1246,2019-05-20,10,10,7,248.62
1247,2020-07-12,56,8,3,474.2
1248,2019-01-01,76,1,4,265.72
1249,2019-03-31,92,10,15,112.7
1250,2020-10-15,70,7,2,337.27
1251,2019-11-16,20,4,5,278.75
1252,2023-04-23,5,6,7,403.88
1253,2019-05-19,23,9,17,96.69
1254,2023-03-15,9,5,8,137.86
1255,2021-04-24,58,8,9,461.6
1256,2019-09-16,59,5,10,465.71
1257,2023-08-24,93,2,11,226.71
1258,2021-06-20,80,4,1,33.4
1259,2020-11-20,54,2,15,160.21
1260,2019-01-10,46,7,8,131.09
1261,2019-09-18,22,7,19,213.19
1262,2023-08-01,64,3,12,165.72
1263,2019-06-21,8,7,6,416.21
1264,2021-06-16,20,1,10,11.49
1265,2019-01-13,51,1,5,325.87
1266,2022-04-06,78,9,7,335.49
1267,2023-07-24,39,6,7,333.71
1268,2023-06-08,37,5,9,265.09
1269,2019-11-17,50,6,15,309.44
1270,2022-09-04,34,6,6,407.14
1271,2023-06-25,75,1,16,394.26
1272,2019-11-25,33,5,7,26.97
1273,2021-02-23,31,9,15,24.91
1274,2021-02-15,54,4,2,421.08
1275,2021-06-29,44,3,8,291.62
1276,2023-04-23,34,1,12,479.14
1277,2022-12-13,71,2,11,221.48
1278,2023-06-18,62,3,6,96.6
1279,2022-01-23,23,4,13,241.89
1280,2023-05-24,46,7,16,223.91
1281,2019-11-14,56,6,8,263.42
1282,2019-08-24,7,8,17,405.89
1283,2019-11-30,89,9,13,331.24
1284,2020-01-11,61,6,4,100.78
1285,2023-01-22,3,7,10,369.89
1286,2022-03-06,38,4,16,300.03
1287,2020-08-10,84,2,17,293.37
1288,2023-04-20,34,9,8,342.35
1289,2020-05-27,44,9,11,286.34
1290,2022-08-12,30,4,5,234.18
1291,2022-09-05,17,3,16,323.79
1292,2021-07-06,59,10,8,364.63
1293,2023-05-15,10,6,16,120.63
1294,2022-10-04,99,3,4,253.55
1295,2023-12-08,84,1,6,234.5
1296,2021-05-22,18,4,8,29.55
1297,2022-06-06,45,1,9,418.87
1298,2019-09-27,91,2,13,194.92
1299,2021-03-08,59,3,17,45.62
1300,2022-08-07,62,8,9,234.37
1301,2020-12-25,59,10,13,89.13
1302,2022-04-03,49,4,9,355.16
1303,2019-01-05,100,4,6,290.17
1304,2021-04-30,63,10,10,142.36
1305,2022-11-03,87,9,5,475.73
1306,2019-03-19,32,7,7,152.96
1307,2022-12-04,10,2,11,281.95
1308,2020-07-27,11,3,9,402.77
1309,2019-05-12,70,4,10,261.81
1310,2020-08-23,62,4,11,480.82
1311,2023-11-08,47,10,3,423.49
1312,2021-12-01,34,8,8,461.3
1313,2019-03-30,100,10,17,192.62
1314,2020-02-06,17,10,7,278.69
1315,2019-10-23,54,6,12,421.68
1316,2022-08-11,76,3,16,452.72
1317,2020-09-07,85,9,15,472.74
1318,2023-03-30,40,10,13,440.78
1319,2021-03-10,19,8,18,368.07
1320,2023-09-11,67,9,18,21.87
1321,2023-07-19,82,5,5,164.33
1322,2020-02-26,53,3,14,73.18
1323,2021-11-12,64,4,11,85.83
1324,2020-07-28,83,5,3,152.54
1325,2019-05-23,47,9,17,46.62
1326,2021-09-19,6,9,12,129.09
1327,2020-10-26,16,3,3,478.92
1328,2019-05-25,72,7,2,162.85
1329,2022-06-02,18,6,4,88.26
1330,2021-10-03,52,4,18,361.97
1331,2020-05-17,48,5,14,415.97
1332,2021-03-31,43,10,8,163.88
1333,2023-06-28,39,2,2,146.46
1334,2019-04-14,49,7,19,128.46
1335,2021-11-28,12,4,10,202.7
1336,2019-07-17,10,2,5,52.74
1337,2023-07-28,71,6,11,337.87
1338,2020-08-01,55,2,9,412.89
1339,2020-01-26,1,10,16,335.2
1340,2022-04-17,49,2,5,216.39
1341,2020-07-07,36,7,15,151.59
1342,2023-01-11,21,1,14,210.63
1343,2023-03-04,37,7,9,217.68
1344,2021-11-04,24,10,5,336.35
1345,2023-07-05,55,5,15,464.75
1346,2023-08-20,25,1,9,44.59
1347,2022-08-05,7,6,4,477.14
1348,2020-04-22,81,7,4,456.0
1349,2022-06-08,93,1,7,67.69
1350,2021-07-11,94,9,15,99.96
1351,2020-02-24,71,7,17,162.68
1352,2019-06-06,97,1,18,284.24
1353,2020-07-03,71,3,7,75.89
1354,2023-01-04,24,5,19,108.16
1355,2022-01-25,11,4,10,452.31
1356,2021-10-17,73,2,13,63.56
1357,2021-09-23,12,1,2,205.45
1358,2022-12-05,35,4,11,383.87
1359,2021-08-08,63,7,5,445.41
1360,2019-10-16,68,4,6,174.66
1361,2022-07-01,100,9,3,90.57
1362,2019-07-15,92,8,1,371.14
1363,2020-08-20,57,8,3,388.55
1364,2023-03-26,13,5,3,490.22
1365,2020-05-31,23,1,4,78.38
1366,2023-07-17,83,9,7,357.62
1367,2021-05-14,39,2,15,214.47
1368,2022-02-15,88,6,11,458.17
1369,2021-03-16,80,10,18,209.84
1370,2022-03-28,97,5,12,228.52
1371,2021-03-25,12,10,4,72.13
1372,2019-08-16,34,8,11,167.26
1373,2019-08-04,71,3,6,206.41
1374,2021-08-05,75,6,19,18.58
1375,2023-09-16,31,6,18,224.41
1376,2019-01-15,93,10,15,174.8
1377,2022-03-26,62,3,3,403.88
1378,2023-07-30,13,7,17,62.49
1379,2022-07-08,31,4,1,382.5
1380,2022-03-26,2,5,2,359.87
1381,2019-02-16,15,9,19,128.47
1382,2019-11-20,57,6,9,50.8
1383,2021-04-23,75,10,8,422.5
1384,2023-09-05,34,4,12,132.22
1385,2019-05-10,68,8,15,81.32
1386,2022-12-05,75,9,7,185.93
1387,2019-04-05,29,10,16,206.43
1388,2020-09-18,66,5,7,169.78
1389,2021-01-24,16,2,12,488.48
1390,2022-08-08,39,6,17,441.6
1391,2021-03-04,77,8,11,437.76
1392,2022-07-30,37,5,4,205.4
1393,2019-03-10,81,1,19,481.81
1394,2023-08-11,21,8,2,345.17
1395,2019-01-11,44,9,2,417.68
1396,2022-07-01,19,1,17,255.43
1397,2021-05-21,71,8,9,88.7
1398,2020-07-03,8,10,1,444.57
1399,2022-03-03,77,2,10,248.35
1400,2020-12-12,66,4,15,484.59
1401,2019-01-23,41,2,15,134.88
1402,2021-03-25,75,2,2,496.27
1403,2019-12-12,88,10,14,118.99
1404,2019-10-29,70,3,4,190.4
1405,2019-12-29,61,8,18,301.07
1406,2020-01-31,26,4,9,349.73
1407,2019-08-06,71,7,2,362.94
1408,2019-05-21,83,10,2,243.36
1409,2023-06-28,70,3,18,47.65
1410,2021-08-15,29,10,17,253.06
1411,2022-05-18,66,3,9,174.0
1412,2021-09-11,19,2,8,332.25
1413,2021-09-19,68,6,2,99.32
1414,2023-07-05,58,6,2,203.02
1415,2023-06-28,70,1,5,483.4
1416,2021-04-07,57,7,12,53.55
1417,2020-11-13,37,4,16,305.14
1418,2023-01-23,61,3,14,54.42
1419,2021-09-30,92,8,2,86.93
1420,2019-12-22,30,2,8,306.42
1421,2021-10-04,71,9,4,227.56
1422,2022-09-09,73,8,9,278.76
1423,2022-03-02,25,8,19,441.14
1424,2021-06-06,97,3,2,410.45
1425,2019-05-07,65,4,16,445.11
1426,2022-02-03,6,2,11,311.96
1427,2021-10-05,18,2,8,249.93
1428,2020-08-26,10,4,12,235.01
1429,2023-12-28,92,6,3,372.51
1430,2022-11-02,11,5,13,265.44
1431,2021-10-10,97,1,2,61.83
1432,2019-02-20,65,10,13,79.55
1433,2021-11-18,77,1,8,184.97
1434,2023-01-25,84,6,15,43.23
1435,2022-08-12,65,3,9,127.22
1436,2022-08-13,52,3,11,331.64
1437,2023-10-16,67,7,3,16.09
1438,2021-02-17,82,1,7,306.01
1439,2022-12-01,78,1,14,388.45
1440,2023-11-28,31,10,15,93.38
1441,2021-03-24,91,3,9,98.67
1442,2023-06-25,17,8,11,24.14
1443,2022-11-29,55,1,7,261.1
1444,2022-10-01,93,10,12,330.75
