AttendanceID,EmployeeID,Date,Status,CheckInTime,CheckOutTime
ATT50401,EMP15170,2022-06-07,Absent,10:12:19,11:14:39
ATT50402,EMP13264,2023-08-09,Remote,15:33:16,03:48:24
ATT50403,EMP12759,2023-05-29,Absent,20:53:23,01:07:40
ATT50404,EMP10102,2022-10-11,Absent,18:00:57,14:41:42
ATT50405,EMP11673,2023-06-25,Present,12:23:28,16:34:40
ATT50406,EMP11879,2022-02-13,Leave,11:37:53,16:18:11
ATT50407,EMP19451,2023-05-19,Remote,11:37:27,19:34:08
ATT50408,EMP18530,2022-08-24,Leave,13:07:16,14:01:17
ATT50409,EMP13016,2022-04-05,Remote,17:16:50,14:09:57
ATT50410,EMP15087,2022-02-04,Leave,22:35:00,02:39:18
ATT50411,EMP17890,2023-08-08,Present,20:30:39,04:27:43
ATT50412,EMP15916,2023-11-24,Remote,08:00:52,23:56:36
ATT50413,EMP17439,2023-05-11,Present,07:21:09,07:00:48
ATT50414,EMP13302,2022-06-30,Present,00:25:17,23:15:51
ATT50415,EMP11963,2022-01-07,Present,13:47:32,23:36:51
ATT50416,EMP13522,2023-08-19,Absent,01:40:28,00:04:02
ATT50417,EMP19924,2023-12-02,Leave,13:38:01,08:52:08
ATT50418,EMP15904,2023-04-21,Absent,05:54:27,08:57:22
ATT50419,EMP15673,2023-05-14,Remote,07:16:54,10:51:45
ATT50420,EMP12719,2023-07-07,Present,03:51:25,02:54:23
ATT50421,EMP15093,2022-08-07,Absent,06:55:07,05:34:20
ATT50422,EMP17086,2023-05-21,Leave,22:51:51,01:17:56
ATT50423,EMP16155,2022-08-10,Remote,17:56:24,16:59:29
ATT50424,EMP14693,2023-11-12,Remote,12:18:23,17:04:39
ATT50425,EMP11652,2022-06-01,Present,16:30:02,17:04:40
ATT50426,EMP11727,2022-10-13,Present,06:30:07,23:25:00
ATT50427,EMP12377,2023-01-20,Remote,13:14:12,10:55:50
ATT50428,EMP12403,2022-10-07,Remote,00:56:49,23:21:23
ATT50429,EMP14571,2023-10-10,Remote,12:37:04,19:31:52
ATT50430,EMP18155,2022-07-28,Absent,01:22:27,10:46:38
ATT50431,EMP13527,2022-04-05,Leave,17:19:10,15:00:28
ATT50432,EMP18723,2023-12-09,Leave,06:30:27,00:18:36
ATT50433,EMP18726,2023-06-29,Absent,00:23:37,13:30:20
ATT50434,EMP12490,2022-04-26,Remote,20:26:35,08:46:21
ATT50435,EMP11378,2022-03-01,Remote,16:55:31,00:13:45
ATT50436,EMP12418,2022-03-24,Remote,18:10:07,09:17:31
ATT50437,EMP10045,2022-11-30,Absent,18:06:02,14:53:16
ATT50438,EMP10021,2023-01-20,Leave,11:37:09,00:34:09
ATT50439,EMP12148,2023-09-03,Present,20:54:19,11:37:29
ATT50440,EMP18677,2023-11-21,Leave,13:52:39,23:38:52
ATT50441,EMP13112,2022-09-01,Present,15:17:33,08:43:11
ATT50442,EMP13593,2022-04-29,Remote,10:49:14,06:49:00
ATT50443,EMP10356,2022-04-13,Absent,11:50:24,12:46:15
ATT50444,EMP19841,2022-09-29,Absent,05:57:48,21:44:49
ATT50445,EMP12089,2023-03-18,Remote,10:05:48,18:02:44
ATT50446,EMP13210,2022-08-25,Leave,03:56:16,21:39:11
ATT50447,EMP11488,2023-07-01,Remote,00:21:29,14:48:22
ATT50448,EMP14094,2023-12-17,Remote,13:00:51,08:42:14
ATT50449,EMP13654,2022-12-22,Absent,09:31:15,08:52:04
ATT50450,EMP11642,2023-01-06,Leave,19:45:58,19:43:33
ATT50451,EMP10764,2022-10-29,Present,22:38:57,11:15:17
ATT50452,EMP11760,2022-03-12,Absent,23:35:04,20:41:31
ATT50453,EMP10045,2023-10-06,Absent,05:32:47,15:30:05
ATT50454,EMP11412,2022-03-17,Absent,03:15:58,07:40:09
ATT50455,EMP19807,2022-06-23,Present,20:47:51,02:19:35
ATT50456,EMP13341,2023-04-10,Present,14:45:22,23:54:54
ATT50457,EMP18225,2022-08-24,Present,11:08:19,06:26:02
ATT50458,EMP12999,2022-09-17,Leave,09:14:06,12:29:40
ATT50459,EMP16360,2022-11-23,Remote,19:04:09,14:01:44
ATT50460,EMP13925,2023-11-09,Leave,16:12:50,00:31:52
ATT50461,EMP11918,2022-02-05,Leave,23:50:41,09:11:48
ATT50462,EMP19655,2022-12-28,Present,17:38:04,13:57:34
ATT50463,EMP10268,2023-03-16,Remote,23:57:14,07:24:26
ATT50464,EMP16377,2022-01-23,Leave,22:03:38,23:50:20
ATT50465,EMP18161,2022-08-08,Leave,23:09:35,00:54:42
ATT50466,EMP17764,2022-01-28,Remote,20:30:48,23:01:31
ATT50467,EMP12908,2023-06-29,Present,05:02:18,17:38:26
ATT50468,EMP10200,2023-12-27,Remote,08:00:51,05:15:33
ATT50469,EMP16759,2023-07-05,Absent,13:37:10,08:16:29
ATT50470,EMP15973,2023-06-18,Remote,14:40:07,05:54:42
ATT50471,EMP11068,2022-07-08,Absent,16:05:59,15:32:25
ATT50472,EMP15790,2023-03-28,Leave,15:53:33,01:10:22
ATT50473,EMP11477,2023-11-30,Remote,21:21:29,09:07:32
ATT50474,EMP10557,2023-05-19,Remote,23:21:09,02:39:58
ATT50475,EMP16401,2022-07-27,Present,14:52:43,14:17:27
ATT50476,EMP16779,2022-08-30,Leave,17:28:54,05:22:25
ATT50477,EMP15259,2023-09-14,Absent,11:49:50,06:40:48
ATT50478,EMP15170,2022-03-02,Absent,19:48:17,19:42:55
ATT50479,EMP14946,2023-10-15,Present,10:27:45,18:29:15
ATT50480,EMP17955,2023-12-20,Absent,01:15:43,02:36:40
ATT50481,EMP12990,2022-08-13,Absent,22:57:44,02:32:50
ATT50482,EMP16372,2023-04-23,Absent,21:17:41,15:04:17
ATT50483,EMP19440,2023-12-28,Absent,12:37:48,04:09:45
ATT50484,EMP15945,2022-07-16,Present,20:09:50,16:33:19
ATT50485,EMP10405,2022-06-16,Leave,02:29:44,12:38:23
ATT50486,EMP12732,2023-04-27,Present,20:03:19,01:39:48
ATT50487,EMP15422,2022-06-18,Remote,11:42:11,00:59:54
ATT50488,EMP16497,2023-01-12,Present,14:42:20,20:47:23
ATT50489,EMP11436,2022-07-16,Remote,09:33:33,05:51:29
ATT50490,EMP15160,2023-07-25,Absent,21:39:59,23:41:25
ATT50491,EMP10273,2023-12-02,Present,10:06:16,09:57:08
ATT50492,EMP18287,2022-06-27,Leave,08:33:51,17:45:20
ATT50493,EMP14872,2022-07-02,Leave,04:23:34,01:26:51
ATT50494,EMP18115,2023-01-23,Leave,11:57:01,16:01:30
ATT50495,EMP14762,2022-07-22,Remote,08:10:32,00:44:29
ATT50496,EMP11817,2023-05-14,Leave,10:06:59,11:57:02
ATT50497,EMP13320,2022-06-04,Remote,04:46:29,19:40:01
ATT50498,EMP12499,2023-09-23,Absent,01:41:34,20:05:29
ATT50499,EMP12227,2023-04-26,Remote,03:55:42,16:22:45
ATT50500,EMP15737,2023-08-22,Absent,09:20:17,09:47:32
ATT50501,EMP10361,2023-06-09,Present,08:29:10,07:20:39
ATT50502,EMP12383,2023-09-26,Absent,17:49:40,17:46:21
ATT50503,EMP17570,2023-04-25,Present,19:19:33,06:38:16
ATT50504,EMP18601,2023-07-21,Leave,21:37:17,19:53:25
ATT50505,EMP15434,2023-05-03,Leave,02:11:18,11:20:39
ATT50506,EMP13587,2023-12-15,Leave,18:35:25,14:24:01
ATT50507,EMP13901,2022-07-26,Present,04:38:59,00:51:52
ATT50508,EMP12267,2022-03-20,Remote,05:12:57,02:08:25
ATT50509,EMP15095,2022-08-03,Leave,18:42:56,01:35:48
ATT50510,EMP15816,2023-03-05,Absent,18:51:06,15:55:15
ATT50511,EMP10496,2022-11-10,Leave,15:47:02,04:32:33
ATT50512,EMP16331,2022-11-16,Absent,03:41:13,14:11:31
ATT50513,EMP19579,2022-06-11,Leave,07:18:09,09:50:15
ATT50514,EMP14708,2023-10-06,Remote,02:19:59,12:21:13
ATT50515,EMP19370,2022-03-18,Absent,04:00:58,08:46:09
ATT50516,EMP12357,2023-04-22,Absent,10:44:30,07:17:49
ATT50517,EMP14694,2022-11-25,Remote,01:35:55,15:48:58
ATT50518,EMP16121,2022-03-10,Present,08:58:47,09:40:18
ATT50519,EMP17328,2023-11-23,Absent,12:20:51,03:33:58
ATT50520,EMP12233,2023-04-13,Leave,15:29:41,05:27:03
ATT50521,EMP19253,2023-04-17,Present,12:48:36,05:29:25
ATT50522,EMP18943,2022-05-28,Remote,18:06:19,04:53:28
ATT50523,EMP19759,2022-10-12,Remote,14:05:04,20:31:02
ATT50524,EMP17226,2022-08-05,Present,00:00:25,12:40:39
ATT50525,EMP10907,2023-07-03,Absent,22:31:00,23:18:17
ATT50526,EMP12659,2023-08-02,Present,08:20:13,11:31:52
ATT50527,EMP12926,2022-05-07,Absent,01:26:14,06:42:26
ATT50528,EMP18094,2023-10-21,Present,14:23:02,19:17:32
ATT50529,EMP14748,2023-07-18,Remote,23:40:39,00:13:11
ATT50530,EMP18538,2023-07-29,Absent,13:57:54,17:13:52
ATT50531,EMP16902,2022-12-20,Absent,06:53:45,00:06:57
ATT50532,EMP15188,2023-01-26,Absent,15:38:21,09:27:54
ATT50533,EMP18681,2023-07-21,Remote,05:21:44,08:34:50
ATT50534,EMP11513,2022-01-09,Remote,10:55:07,04:26:22
ATT50535,EMP18767,2023-06-04,Absent,19:41:12,23:51:00
ATT50536,EMP19369,2022-07-30,Remote,04:24:50,23:42:02
ATT50537,EMP17890,2022-04-11,Present,15:53:48,11:13:28
ATT50538,EMP10501,2023-04-01,Present,07:00:46,03:50:04
ATT50539,EMP18086,2022-02-16,Leave,12:37:47,01:53:24
ATT50540,EMP14331,2022-10-07,Leave,08:24:03,05:42:11
ATT50541,EMP16337,2022-11-18,Leave,05:49:56,09:23:29
ATT50542,EMP12306,2022-01-29,Remote,19:03:57,22:24:24
ATT50543,EMP10483,2023-01-31,Remote,05:06:14,00:10:27
ATT50544,EMP15268,2022-02-18,Absent,21:57:24,01:41:04
ATT50545,EMP10429,2023-09-16,Remote,09:41:02,16:27:04
ATT50546,EMP11190,2023-12-10,Absent,13:55:57,07:12:51
ATT50547,EMP10845,2022-11-17,Leave,18:49:08,04:52:23
ATT50548,EMP14908,2022-03-18,Leave,23:23:17,00:33:50
ATT50549,EMP15733,2022-04-13,Present,03:05:42,06:23:43
ATT50550,EMP18253,2022-01-08,Absent,03:28:01,11:54:29
ATT50551,EMP16652,2023-09-27,Remote,22:05:32,02:54:26
ATT50552,EMP12832,2023-06-06,Leave,03:01:40,13:07:30
ATT50553,EMP18359,2023-11-20,Present,13:01:21,02:19:14
ATT50554,EMP18422,2023-08-09,Absent,07:06:00,04:07:00
ATT50555,EMP16765,2023-06-14,Remote,01:12:05,05:12:06
ATT50556,EMP19250,2022-01-10,Remote,12:57:26,20:28:35
ATT50557,EMP18913,2023-08-01,Leave,05:37:33,21:27:59
ATT50558,EMP16840,2022-01-09,Remote,10:50:11,09:21:58
ATT50559,EMP14308,2023-10-01,Present,14:03:28,04:46:03
ATT50560,EMP16654,2023-07-04,Remote,08:32:14,20:59:58
ATT50561,EMP15998,2023-10-09,Present,19:15:19,12:14:32
ATT50562,EMP12226,2023-10-28,Remote,21:04:27,16:54:32
ATT50563,EMP19933,2023-01-26,Remote,11:22:35,19:13:51
ATT50564,EMP11048,2022-04-26,Present,12:45:32,13:58:03
ATT50565,EMP10767,2022-02-09,Present,04:12:21,10:35:36
ATT50566,EMP12198,2023-08-24,Present,05:08:37,04:17:24
ATT50567,EMP19296,2022-12-23,Leave,14:21:37,10:25:31
ATT50568,EMP14922,2023-09-03,Leave,16:25:13,13:12:29
ATT50569,EMP13563,2023-11-17,Absent,15:09:08,06:21:44
ATT50570,EMP15007,2022-04-28,Remote,11:51:43,09:56:05
ATT50571,EMP19694,2022-03-12,Present,10:15:02,21:47:07
ATT50572,EMP10306,2023-11-09,Absent,19:25:48,15:01:11
ATT50573,EMP12668,2023-10-22,Leave,22:01:28,01:45:44
ATT50574,EMP18630,2023-12-28,Absent,20:33:37,16:50:09
ATT50575,EMP12425,2023-04-22,Present,22:43:18,13:46:33
ATT50576,EMP13056,2023-03-14,Leave,07:52:49,08:35:17
ATT50577,EMP15053,2022-05-29,Leave,04:37:48,12:32:13
ATT50578,EMP18129,2022-08-22,Remote,22:28:37,08:54:44
ATT50579,EMP18472,2022-03-10,Present,09:20:46,02:16:45
ATT50580,EMP11209,2022-06-17,Leave,20:29:31,00:39:30
ATT50581,EMP16207,2023-03-13,Present,11:42:00,05:34:47
ATT50582,EMP12801,2023-03-07,Remote,17:56:23,01:26:15
ATT50583,EMP14914,2022-08-28,Absent,02:03:36,11:15:16
ATT50584,EMP13390,2023-07-20,Absent,11:51:20,08:23:43
ATT50585,EMP14759,2022-02-02,Remote,01:09:26,12:09:34
ATT50586,EMP18735,2023-12-06,Remote,22:56:06,15:42:43
ATT50587,EMP15793,2023-05-12,Leave,01:50:57,01:21:25
ATT50588,EMP14060,2022-07-30,Remote,18:41:54,03:17:56
ATT50589,EMP19267,2022-03-10,Absent,14:19:02,17:31:20
ATT50590,EMP16398,2023-10-25,Leave,12:14:51,20:08:38
ATT50591,EMP16181,2022-02-23,Leave,19:46:48,10:04:14
ATT50592,EMP17949,2022-10-01,Leave,04:45:31,21:14:39
ATT50593,EMP14980,2022-12-28,Remote,08:08:26,14:47:10
ATT50594,EMP12247,2022-04-25,Present,19:21:55,01:19:52
ATT50595,EMP10263,2022-09-16,Leave,18:11:57,07:12:38
ATT50596,EMP10745,2023-10-16,Present,23:56:26,13:22:48
ATT50597,EMP15066,2022-05-16,Remote,19:02:16,05:22:05
ATT50598,EMP16314,2022-01-19,Present,06:03:43,06:15:53
ATT50599,EMP10498,2023-07-14,Remote,02:03:06,02:11:06
ATT50600,EMP17990,2022-08-10,Leave,15:28:21,02:56:16
ATT50601,EMP18652,2022-07-03,Absent,00:10:27,01:56:33
ATT50602,EMP12458,2022-11-22,Absent,23:20:13,19:45:31
ATT50603,EMP13931,2022-11-13,Present,12:15:06,14:05:59
ATT50604,EMP14674,2022-06-25,Absent,21:16:10,16:46:55
ATT50605,EMP11167,2022-01-31,Leave,01:32:03,12:34:05
ATT50606,EMP16584,2022-06-19,Remote,03:30:53,12:31:28
ATT50607,EMP12109,2022-08-01,Present,03:34:02,18:28:20
ATT50608,EMP15864,2023-07-06,Remote,20:12:12,12:05:13
ATT50609,EMP18916,2023-03-15,Remote,04:56:51,12:25:21
ATT50610,EMP11169,2022-12-01,Remote,03:47:17,02:46:29
ATT50611,EMP14753,2022-10-04,Absent,04:37:21,07:34:52
ATT50612,EMP14877,2022-10-26,Leave,06:11:23,19:01:43
ATT50613,EMP12544,2023-04-07,Leave,11:27:28,19:53:09
ATT50614,EMP15701,2022-11-10,Remote,20:38:29,02:36:57
ATT50615,EMP13073,2022-06-15,Absent,23:29:14,19:37:13
ATT50616,EMP13833,2022-05-08,Remote,06:47:17,07:59:23
ATT50617,EMP10450,2023-09-29,Remote,06:20:40,06:11:56
ATT50618,EMP11273,2023-06-11,Absent,00:42:43,01:54:56
ATT50619,EMP11468,2023-12-02,Present,02:16:37,20:41:03
ATT50620,EMP11703,2022-02-06,Present,08:16:45,10:04:27
ATT50621,EMP18093,2022-04-04,Absent,20:39:29,04:36:45
ATT50622,EMP11032,2023-09-22,Present,16:23:39,22:01:58
ATT50623,EMP10853,2022-04-09,Absent,23:48:24,13:18:49
ATT50624,EMP17468,2022-06-12,Remote,01:41:35,22:10:40
ATT50625,EMP14649,2023-11-13,Remote,02:42:29,05:59:06
ATT50626,EMP14219,2022-02-11,Leave,16:55:38,19:35:29
ATT50627,EMP10692,2022-02-21,Absent,02:26:56,22:20:43
ATT50628,EMP17837,2023-09-05,Present,10:05:57,02:44:58
ATT50629,EMP11325,2023-06-24,Present,10:13:45,18:17:47
ATT50630,EMP16490,2022-08-21,Present,19:33:01,16:12:21
ATT50631,EMP16094,2023-01-29,Remote,13:57:56,12:31:34
ATT50632,EMP19275,2022-07-22,Present,06:33:29,10:41:43
ATT50633,EMP13704,2022-01-02,Remote,19:33:36,07:02:50
ATT50634,EMP12614,2023-01-21,Remote,04:08:47,00:39:19
ATT50635,EMP13381,2023-05-09,Leave,03:37:23,16:58:42
ATT50636,EMP17069,2022-03-22,Remote,03:56:12,15:31:58
ATT50637,EMP11870,2023-12-04,Leave,20:03:54,19:58:34
ATT50638,EMP12302,2023-05-03,Remote,21:37:22,09:21:16
ATT50639,EMP14153,2023-09-17,Remote,17:33:07,07:22:05
ATT50640,EMP16968,2023-04-06,Absent,12:18:50,11:47:05
ATT50641,EMP12154,2022-11-18,Remote,22:07:41,19:22:22
ATT50642,EMP14700,2022-07-04,Remote,17:58:00,17:20:42
ATT50643,EMP13022,2022-02-21,Leave,12:40:54,22:58:32
ATT50644,EMP15939,2023-02-15,Remote,17:00:52,13:03:58
ATT50645,EMP17474,2023-09-18,Absent,15:58:51,00:43:23
ATT50646,EMP15724,2023-02-25,Present,22:49:26,04:01:51
ATT50647,EMP16669,2022-08-13,Absent,18:43:37,23:08:58
ATT50648,EMP17575,2022-01-29,Absent,11:56:48,13:28:07
ATT50649,EMP10933,2023-08-03,Remote,09:09:02,15:31:55
ATT50650,EMP19473,2023-01-03,Present,16:39:13,17:12:42
ATT50651,EMP14386,2023-04-23,Remote,12:46:23,08:20:13
ATT50652,EMP10731,2023-02-26,Absent,20:33:32,15:18:48
ATT50653,EMP13751,2023-08-16,Present,09:21:31,14:42:41
ATT50654,EMP12201,2022-05-01,Absent,22:16:37,00:58:57
ATT50655,EMP11166,2023-03-08,Absent,09:58:45,10:34:41
ATT50656,EMP16506,2023-05-20,Absent,07:00:18,22:21:27
ATT50657,EMP16870,2022-05-01,Present,18:37:07,10:56:20
ATT50658,EMP13828,2023-12-25,Remote,12:09:19,03:52:33
ATT50659,EMP13579,2022-07-04,Remote,07:17:27,20:44:20
ATT50660,EMP14505,2023-04-16,Present,09:10:27,03:43:54
ATT50661,EMP10799,2022-09-24,Present,05:52:11,20:09:16
ATT50662,EMP13422,2023-07-01,Present,22:33:09,04:27:30
ATT50663,EMP16761,2023-04-11,Absent,15:30:47,06:29:06
ATT50664,EMP18139,2022-12-30,Remote,19:12:59,18:20:34
ATT50665,EMP16895,2022-11-05,Absent,18:32:13,00:09:30
ATT50666,EMP15438,2023-05-21,Present,02:46:41,04:25:32
ATT50667,EMP14956,2023-03-27,Leave,15:07:33,17:15:13
ATT50668,EMP10386,2022-10-14,Absent,10:28:17,06:36:43
ATT50669,EMP18956,2023-02-03,Absent,03:27:38,03:32:52
ATT50670,EMP13983,2022-08-15,Present,23:15:03,22:45:59
ATT50671,EMP13390,2022-09-19,Present,22:30:56,09:07:41
ATT50672,EMP12825,2022-08-09,Present,23:01:43,23:43:24
ATT50673,EMP15133,2022-05-31,Remote,06:34:20,12:20:39
ATT50674,EMP18370,2022-01-27,Present,17:29:53,10:31:48
ATT50675,EMP11636,2023-09-26,Remote,00:45:49,11:14:50
ATT50676,EMP16256,2023-10-08,Leave,21:27:44,05:45:32
ATT50677,EMP13165,2023-11-04,Leave,03:47:05,18:07:23
ATT50678,EMP17398,2023-05-30,Present,11:12:06,02:48:52
ATT50679,EMP19667,2023-09-08,Absent,09:46:40,18:13:25
ATT50680,EMP11518,2023-02-07,Leave,17:25:58,01:06:55
ATT50681,EMP19021,2023-02-15,Present,12:15:34,05:14:12
ATT50682,EMP19591,2023-03-18,Absent,21:53:58,09:02:25
ATT50683,EMP12365,2023-05-14,Absent,09:02:04,06:39:58
ATT50684,EMP18982,2023-09-08,Remote,08:45:33,09:36:51
ATT50685,EMP15665,2022-12-27,Leave,13:35:04,20:00:25
ATT50686,EMP18906,2023-03-05,Absent,04:32:36,13:14:34
ATT50687,EMP19494,2022-09-27,Present,01:56:12,20:02:01
ATT50688,EMP17661,2022-06-26,Absent,10:22:44,05:23:12
ATT50689,EMP11458,2022-02-25,Leave,09:40:51,02:10:46
ATT50690,EMP11129,2022-05-18,Absent,06:55:54,02:02:12
ATT50691,EMP14775,2022-06-15,Absent,23:40:16,20:45:22
ATT50692,EMP14982,2022-06-05,Present,13:19:19,20:59:29
ATT50693,EMP19415,2023-06-09,Present,06:54:45,11:54:58
ATT50694,EMP15512,2023-05-20,Leave,08:05:58,21:27:31
ATT50695,EMP12061,2023-04-21,Absent,01:37:56,04:28:50
ATT50696,EMP13822,2022-08-25,Absent,16:30:18,23:51:12
ATT50697,EMP19967,2022-09-12,Remote,03:24:34,00:30:46
ATT50698,EMP14921,2023-12-10,Absent,17:25:36,04:38:09
ATT50699,EMP12805,2023-11-18,Absent,03:20:46,08:54:19
ATT50700,EMP14066,2023-03-29,Remote,06:21:32,22:59:15
ATT50701,EMP11825,2022-10-02,Absent,12:56:28,13:23:30
ATT50702,EMP15767,2022-08-14,Leave,20:11:00,15:50:14
ATT50703,EMP17702,2023-09-11,Present,15:11:06,09:50:02
ATT50704,EMP18607,2023-01-18,Absent,13:42:43,00:01:07
ATT50705,EMP13877,2022-07-11,Absent,23:11:28,05:59:45
ATT50706,EMP12427,2022-12-17,Present,16:14:32,22:02:55
ATT50707,EMP16378,2023-02-13,Present,00:05:24,22:33:54
ATT50708,EMP13949,2022-07-12,Remote,04:13:33,06:34:54
ATT50709,EMP13994,2023-09-18,Remote,23:36:41,02:24:29
ATT50710,EMP17859,2022-08-02,Remote,13:13:43,19:23:24
ATT50711,EMP15276,2023-02-26,Absent,08:52:01,14:46:50
ATT50712,EMP13724,2022-08-28,Absent,10:49:47,15:48:58
ATT50713,EMP12420,2023-08-28,Remote,10:19:55,01:37:46
ATT50714,EMP16372,2022-04-15,Present,21:23:05,02:14:32
ATT50715,EMP18612,2022-12-28,Remote,05:15:32,04:54:43
ATT50716,EMP18620,2023-02-05,Present,17:01:09,21:25:15
ATT50717,EMP19319,2022-06-13,Remote,06:48:21,17:53:09
ATT50718,EMP14001,2023-11-23,Remote,21:58:51,09:56:30
ATT50719,EMP15281,2023-06-24,Absent,21:38:27,23:44:39
ATT50720,EMP12421,2022-04-27,Leave,09:36:16,21:14:18
ATT50721,EMP12714,2023-01-28,Present,19:13:19,16:53:05
ATT50722,EMP10079,2022-05-19,Remote,06:33:34,08:14:28
ATT50723,EMP19897,2022-02-16,Remote,22:59:35,18:08:28
ATT50724,EMP10793,2023-03-12,Present,02:49:45,05:56:54
ATT50725,EMP15436,2023-04-14,Leave,09:36:30,07:59:01
ATT50726,EMP14513,2023-12-22,Leave,14:05:07,19:22:00
ATT50727,EMP14554,2023-04-04,Absent,02:38:40,06:23:17
ATT50728,EMP10486,2022-01-05,Leave,03:20:53,08:43:30
ATT50729,EMP12712,2023-08-30,Present,23:57:34,01:29:24
ATT50730,EMP17832,2022-03-21,Remote,21:03:58,10:19:39
ATT50731,EMP14800,2022-03-17,Present,00:53:27,01:28:34
ATT50732,EMP14049,2023-11-01,Leave,02:01:15,11:08:08
ATT50733,EMP18424,2022-07-23,Present,02:23:01,07:48:48
ATT50734,EMP19508,2023-08-02,Leave,21:12:35,18:41:13
ATT50735,EMP17436,2022-06-30,Present,11:14:33,19:44:37
ATT50736,EMP15713,2022-03-11,Remote,16:16:05,20:10:17
ATT50737,EMP19803,2022-02-19,Present,10:35:10,02:36:32
ATT50738,EMP11097,2023-09-16,Absent,20:36:59,18:29:43
ATT50739,EMP16554,2023-02-20,Remote,05:38:47,01:23:54
ATT50740,EMP15653,2022-08-01,Remote,01:51:10,11:03:50
ATT50741,EMP19834,2022-07-03,Absent,00:14:17,12:34:12
ATT50742,EMP19920,2022-07-13,Absent,19:59:58,01:51:55
ATT50743,EMP17153,2022-04-22,Remote,01:45:47,16:44:53
ATT50744,EMP12602,2023-12-08,Remote,08:56:02,12:08:57
ATT50745,EMP13754,2023-10-29,Absent,23:07:53,17:04:54
ATT50746,EMP18970,2023-04-20,Remote,23:21:27,10:17:47
ATT50747,EMP16781,2022-03-28,Absent,12:16:14,05:55:22
ATT50748,EMP12901,2022-09-22,Remote,15:12:26,14:20:20
ATT50749,EMP17260,2023-07-02,Leave,15:26:45,11:47:39
ATT50750,EMP13105,2022-09-26,Leave,14:19:43,06:13:19
ATT50751,EMP12025,2023-05-05,Remote,15:37:47,20:16:13
ATT50752,EMP11602,2022-10-30,Remote,12:20:03,10:00:40
ATT50753,EMP16366,2023-05-06,Present,10:48:24,04:54:08
ATT50754,EMP10760,2023-08-12,Remote,16:41:31,23:46:09
ATT50755,EMP14044,2022-04-27,Present,16:10:33,13:46:14
ATT50756,EMP14921,2023-06-02,Leave,16:23:01,17:13:42
ATT50757,EMP12826,2022-01-25,Absent,13:11:33,13:12:57
ATT50758,EMP12669,2022-07-31,Leave,02:15:46,12:36:56
ATT50759,EMP17012,2022-11-25,Remote,09:03:18,17:01:51
ATT50760,EMP13941,2023-06-21,Remote,00:29:24,12:24:30
ATT50761,EMP19678,2023-08-08,Present,11:21:14,03:20:09
ATT50762,EMP19205,2022-10-24,Absent,01:16:05,22:12:43
ATT50763,EMP14125,2023-09-12,Absent,05:13:39,21:16:40
ATT50764,EMP14092,2023-11-06,Leave,14:33:09,12:54:52
ATT50765,EMP15214,2022-02-25,Present,17:28:42,08:31:46
ATT50766,EMP18552,2023-04-12,Absent,20:04:31,12:20:57
ATT50767,EMP14036,2022-02-13,Leave,13:09:00,19:45:18
ATT50768,EMP10402,2023-01-01,Leave,06:49:47,04:58:10
ATT50769,EMP19776,2023-06-02,Present,16:31:51,04:54:20
ATT50770,EMP19441,2023-02-19,Remote,13:29:06,06:17:21
ATT50771,EMP18304,2023-05-14,Present,08:03:36,06:49:51
ATT50772,EMP16393,2022-12-18,Present,21:54:27,07:35:10
ATT50773,EMP14029,2022-07-20,Absent,16:46:59,01:42:12
ATT50774,EMP15564,2022-05-01,Leave,21:54:24,20:19:49
ATT50775,EMP13992,2023-07-14,Leave,04:24:42,21:55:02
ATT50776,EMP14557,2022-12-12,Remote,16:08:10,01:59:49
ATT50777,EMP12589,2022-01-06,Remote,20:47:38,10:18:02
ATT50778,EMP14166,2022-02-06,Leave,12:54:00,13:32:50
ATT50779,EMP11273,2023-05-06,Present,08:26:12,14:36:06
ATT50780,EMP11217,2022-08-14,Absent,05:55:26,21:58:52
ATT50781,EMP11314,2023-01-06,Present,17:47:07,02:32:27
ATT50782,EMP15677,2022-05-29,Remote,19:17:55,20:38:21
ATT50783,EMP19979,2022-08-22,Leave,00:32:08,00:01:06
ATT50784,EMP15565,2023-09-30,Remote,04:40:02,12:09:57
ATT50785,EMP15151,2023-07-18,Absent,03:43:29,10:12:37
ATT50786,EMP10400,2022-04-01,Remote,22:25:48,19:42:32
ATT50787,EMP15618,2022-03-08,Remote,01:42:28,06:35:21
ATT50788,EMP14018,2023-12-30,Present,07:46:36,16:36:25
ATT50789,EMP18788,2022-02-03,Present,09:11:59,23:37:21
ATT50790,EMP19010,2022-06-28,Leave,15:22:32,06:53:14
ATT50791,EMP15472,2022-05-29,Remote,03:32:21,01:39:15
ATT50792,EMP15304,2023-10-02,Leave,10:58:16,00:08:03
ATT50793,EMP14607,2023-04-04,Leave,02:32:19,06:16:50
ATT50794,EMP15344,2023-02-16,Absent,10:51:38,02:26:17
ATT50795,EMP10982,2022-01-04,Absent,03:48:27,16:02:58
ATT50796,EMP16790,2023-11-12,Remote,20:17:53,04:48:25
ATT50797,EMP16535,2022-10-31,Absent,01:38:10,04:12:08
ATT50798,EMP10569,2022-12-07,Remote,04:28:48,21:19:14
ATT50799,EMP17919,2022-08-17,Remote,21:27:39,08:07:17
ATT50800,EMP12645,2022-02-18,Present,13:19:57,05:57:02
ATT50801,EMP15146,2023-12-05,Present,17:36:45,09:34:17
