ORDERID,CUSTOMERID,PRODUCTID,ORDERDATE,QUANTITY,TOTALAMOUNT,REGION,REMARKS
O017019,C00391,P0046,2023-09-02,4,406.39,South,Focus size industry.
O017020,C00646,P0096,2023-12-24,8,242.72,East,He impact nor pretty step place sure.
O017021,C00223,P0015,2025-04-16,11,382.56,East,Difference consider difference issue.
O017022,C00652,P0008,2024-03-08,10,440.31,North,Hotel study recently after seek.
O017023,C00541,P0081,2023-08-26,19,223.4,North,Organization get believe piece thank church cut.
O017024,C00892,P0040,2025-01-31,10,284.58,South,Name common lay remember.
O017025,C00694,P0043,2024-01-10,15,310.21,Central,Administration particularly boy area summer today.
O017026,C00027,P0079,2024-06-06,16,327.89,North,Charge sing model size window.
O017027,C00115,P0078,2024-12-19,18,126.13,West,Smile the benefit technology population.
O017028,C00815,P0069,2024-04-20,18,244.08,Central,Art democratic charge professional.
O017029,C00015,P0079,2025-03-21,12,466.76,West,Low moment impact order rather represent painting receive.
O017030,C00068,P0026,2025-06-02,6,400.03,West,Truth direction next risk.
O017031,C00952,P0083,2024-03-04,9,324.78,West,Address explain class race occur.
O017032,C00952,P0028,2024-08-12,5,386.0,West,Never arrive live as argue wife.
O017033,C00255,P0007,2023-09-02,5,322.49,East,Discussion wind good hand meet free.
O017034,C00248,P0041,2024-08-12,3,291.16,East,You through several blood mouth out.
O017035,C00223,P0036,2024-09-24,2,278.92,North,Dark together choose because color nor success player.
O017036,C00142,P0058,2024-06-25,5,55.33,Central,Water laugh put life million very.
O017037,C00261,P0028,2023-07-17,7,416.09,North,Require everything garden voice tend figure.
O017038,C00682,P0060,2024-10-25,10,386.87,South,Record president fine stay but despite.
O017039,C00868,P0012,2024-11-27,10,304.44,Central,Couple necessary around oil.
O017040,C00374,P0027,2024-09-23,13,325.18,North,Possible two military get pretty.
O017041,C00722,P0076,2024-03-17,7,33.1,East,Age fast production move set.
O017042,C00063,P0054,2024-02-29,6,461.05,Central,Also audience whatever rate.
O017043,C00770,P0032,2024-07-10,8,166.18,South,Sign green should try thousand.
O017044,C00785,P0035,2024-08-30,15,408.38,South,Movie still last firm.
O017045,C00200,P0069,2023-11-15,17,98.04,Central,Many yard shoulder southern woman activity act.
O017046,C00692,P0050,2024-09-23,12,144.71,Central,Small and continue push way.
O017047,C00269,P0020,2024-05-30,7,473.79,South,Box program likely run turn structure successful.
O017048,C00343,P0075,2024-12-09,2,159.09,West,Stock relationship drug born oil.
O017049,C00277,P0042,2023-11-11,3,277.26,East,Indeed against become beat.
O017050,C00932,P0009,2024-10-25,12,36.07,South,Next deal degree win boy scientist.
O017051,C00126,P0023,2023-07-26,12,371.71,South,Color out traditional house.
O017052,C00322,P0079,2024-09-04,16,276.47,East,Institution state remember local.
O017053,C00634,P0085,2025-06-12,6,319.91,Central,Forward one individual watch prove service sure.
O017054,C00314,P0044,2024-06-05,16,268.57,East,Memory effort country standard.
O017055,C00895,P0093,2024-12-05,16,231.0,Central,Offer class because general film theory.
O017056,C00230,P0010,2023-07-05,19,101.5,South,Purpose several month so.
O017057,C00195,P0098,2024-06-19,18,371.88,South,Different majority people lawyer catch cell.
O017058,C00863,P0025,2024-07-31,15,467.23,West,Adult image green day project.
O017059,C00710,P0032,2024-07-05,19,87.86,South,Result social mouth argue least.
O017060,C00220,P0028,2023-07-26,7,331.23,West,Lawyer now weight help.
O017061,C00827,P0099,2025-04-23,3,64.27,East,Author describe wait usually sometimes material may.
O017062,C00517,P0075,2023-09-15,16,59.36,North,Lot might check business president standard might.
O017063,C00969,P0083,2025-02-27,5,401.31,North,Think make brother could turn meeting later.
O017064,C00930,P0010,2024-10-04,6,490.61,South,Base car teacher bar deep worry.
O017065,C00672,P0095,2024-07-26,13,308.68,South,So agent full house.
O017066,C00225,P0015,2024-10-14,7,491.34,West,To today when activity.
O017067,C00898,P0063,2024-03-03,13,158.14,West,Nice small tough white under mother.
O017068,C00332,P0094,2024-11-03,14,358.36,West,Source somebody line part environmental country.
O017069,C00856,P0076,2023-12-19,8,384.93,West,Five charge expect kind their field.
O017070,C00584,P0016,2024-09-26,11,16.3,Central,Themselves itself start painting soon minute someone.
O017071,C00336,P0039,2024-04-21,5,293.01,North,After cold my employee.
O017072,C00314,P0051,2024-03-29,15,134.68,South,Front worry condition understand.
O017073,C00314,P0100,2025-05-06,10,163.71,Central,Source responsibility suggest because such wall.
O017074,C00463,P0015,2023-08-23,18,453.58,South,Left near issue apply.
O017075,C00065,P0080,2024-07-30,1,196.43,South,Dinner tell reveal baby.
O017076,C00605,P0067,2023-07-21,14,264.8,North,Would court class consumer deep tough beautiful.
O017077,C00104,P0004,2024-06-28,17,260.97,West,Product figure nation arm increase not.
O017078,C00659,P0044,2024-03-01,7,19.18,Central,Both cell much wall.
O017079,C00528,P0005,2023-07-17,1,266.63,North,List dark southern Congress entire develop glass.
O017080,C00840,P0085,2025-03-23,7,294.83,East,Number travel evidence box hard wear crime.
O017081,C00505,P0001,2023-07-04,8,10.23,North,Cover discuss official war visit industry.
O017082,C00714,P0037,2023-08-19,6,498.08,West,Through magazine enough system.
O017083,C00857,P0032,2024-02-27,10,334.92,South,Attorney news support.
O017084,C00880,P0026,2024-03-14,2,22.88,East,Around radio operation long too.
O017085,C00621,P0053,2023-08-13,13,291.26,North,Choice special decide carry late firm.
O017086,C00327,P0026,2025-02-25,14,448.63,South,Get anything hard maintain consumer loss.
O017087,C00450,P0059,2025-03-16,19,81.42,North,Open meeting quickly.
O017088,C00817,P0072,2024-04-16,14,425.21,North,Gun surface defense media agreement federal goal.
O017089,C00666,P0091,2025-01-16,10,230.65,Central,Price describe professor data media represent.
O017090,C00956,P0020,2025-02-05,6,479.12,East,Both know social product not.
O017091,C00273,P0100,2024-12-23,17,391.06,Central,Activity detail worker behind.
O017092,C00728,P0097,2024-07-23,16,79.36,Central,Coach relate water write.
O017093,C00262,P0077,2024-11-17,5,103.76,Central,Road others evidence physical traditional break.
O017094,C00947,P0090,2025-06-17,13,128.14,West,Keep smile explain.
O017095,C00796,P0037,2023-09-11,17,454.34,Central,On especially player in TV simple we.
O017096,C00936,P0010,2025-04-08,3,165.82,South,Effect possible month few win agree.
O017097,C00565,P0100,2024-07-23,1,180.59,Central,Price notice interesting approach himself much fear.
O017098,C00768,P0083,2024-12-10,13,15.66,South,Series quality improve fly.
O017099,C00740,P0091,2023-09-02,16,147.16,East,Produce realize important goal game.
O017100,C00129,P0033,2023-08-03,1,464.38,East,Easy performance meeting include.
O017101,C00068,P0076,2023-08-25,5,303.83,West,When force charge federal suggest.
O017102,C00597,P0002,2024-03-27,11,137.32,West,Focus style defense try several Democrat good investment.
O017103,C00198,P0050,2023-11-08,10,296.96,South,And tonight site word edge play.
O017104,C00231,P0065,2024-07-18,3,379.53,East,Break figure rather human else ball charge majority.
O017105,C00244,P0068,2024-03-01,11,264.43,East,No among factor sure.
O017106,C00523,P0018,2023-12-07,11,387.59,Central,Beyond vote ago upon effect.
O017107,C00762,P0069,2023-12-08,5,428.41,West,Eight decision mention next late.
O017108,C00826,P0020,2023-10-15,15,493.71,South,Yes full address wish.
O017109,C00660,P0049,2024-09-09,7,430.54,North,Involve fast staff building.
O017110,C00543,P0042,2023-08-31,16,99.7,Central,Up can however buy decide tell consumer shoulder.
O017111,C00651,P0062,2024-09-22,1,319.5,West,Color young beat expert politics color gun.
O017112,C00987,P0019,2024-06-11,17,42.21,East,He skill such build surface.
O017113,C00721,P0011,2024-01-10,11,404.31,West,Top least reduce college maybe evening him.
O017114,C00206,P0100,2024-01-09,12,486.29,North,Fly center available let budget then.
O017115,C00784,P0070,2024-05-29,14,176.98,East,Several case phone at know.
O017116,C00967,P0006,2024-08-24,3,293.43,East,Effect politics process.
O017117,C00708,P0091,2024-10-14,5,27.21,North,Team page fact old.
O017118,C00212,P0050,2025-06-12,18,432.66,West,Stop bank purpose feel employee drive.
O017119,C00919,P0023,2024-02-01,3,486.49,North,Level week trouble once hair tough five.
O017120,C00914,P0003,2023-09-10,1,58.59,North,Use miss out tend son take.
O017121,C00895,P0094,2024-03-04,17,428.27,East,Modern need information appear hand suffer.
O017122,C00699,P0018,2024-04-18,14,360.78,Central,Teacher quality set even later feeling environment case.
O017123,C00264,P0090,2025-05-24,1,44.75,North,Me show education reflect line share drop.
O017124,C00788,P0085,2025-05-30,6,245.84,North,Child gas today major hotel well chair.
O017125,C00602,P0036,2024-01-08,13,378.19,South,Which traditional station.
O017126,C00937,P0012,2023-08-20,11,258.65,North,Hospital wall their leave few.
O017127,C00332,P0024,2024-08-20,16,410.43,North,Large accept case billion.
O017128,C00967,P0015,2024-02-24,13,318.54,East,Standard worker include none often cost federal save.
O017129,C00859,P0062,2024-03-17,1,32.41,West,Guy attorney full TV better face.
O017130,C00730,P0100,2024-11-29,11,401.49,North,Particular film white material especially toward source.
O017131,C00675,P0095,2025-04-27,10,224.03,Central,Summer of skin watch per.
O017132,C00190,P0083,2023-11-15,9,359.42,East,Major head guy night.
O017133,C00372,P0019,2024-08-24,3,133.37,South,Degree yourself fine base practice garden.
O017134,C00219,P0012,2023-10-09,4,234.33,West,Away provide guess hard stuff form.
O017135,C00266,P0081,2024-08-02,4,383.64,West,Authority billion cold as.
O017136,C00549,P0054,2023-09-09,3,481.8,West,Bring race impact appear candidate.
O017137,C00623,P0004,2023-07-17,18,329.38,East,Reason enjoy upon off moment born whose.
O017138,C00799,P0072,2024-07-25,6,137.23,South,Check hour drug.
O017139,C00577,P0035,2024-12-02,6,444.04,West,New enjoy director answer sing.
O017140,C00547,P0072,2024-11-10,11,145.76,West,Day people body someone sense white.
O017141,C00197,P0061,2024-05-05,7,193.07,North,Western crime weight some spring.
O017142,C00819,P0096,2024-10-20,17,324.19,South,Court pull store film story.
O017143,C00164,P0051,2024-08-17,13,301.38,Central,Dark heavy court staff.
O017144,C00632,P0005,2023-11-10,13,390.47,North,Church black approach look.
O017145,C00066,P0074,2024-11-21,9,240.03,South,Group fall executive scientist bag near save.
O017146,C00277,P0059,2023-12-15,17,395.31,South,Something similar drop challenge despite personal.
O017147,C00498,P0017,2023-09-14,12,310.64,North,Wind especially truth threat television agreement.
O017148,C00229,P0089,2024-04-06,11,133.39,East,Cost close only kid fight already.
O017149,C00915,P0003,2025-01-26,5,161.54,North,Customer stuff something by.
O017150,C00987,P0035,2025-03-14,3,140.86,East,Have whole budget man since lead.
O017151,C00745,P0049,2024-09-20,14,347.67,Central,Attorney seek front couple ball.
O017152,C00808,P0025,2024-10-05,3,166.6,West,Major do large lot.
O017153,C00352,P0015,2024-11-28,13,38.04,Central,Say discussion book manager magazine wrong get their.
O017154,C00948,P0021,2025-06-07,15,23.44,East,Table claim somebody light father girl everyone.
O017155,C00514,P0069,2024-01-07,10,459.91,East,Can personal southern.
O017156,C00927,P0096,2024-08-26,16,15.96,Central,Put mention face three.
O017157,C00354,P0064,2023-08-15,11,80.48,North,Part first of west from me.
O017158,C00398,P0006,2024-12-23,9,175.81,South,Bank wall capital through.
O017159,C00050,P0072,2023-09-10,18,468.24,East,Sometimes social talk black.
O017160,C00584,P0010,2024-02-21,13,144.08,North,Beat federal government hot.
O017161,C00743,P0051,2024-08-16,16,278.65,North,Look who father nothing.
O017162,C00512,P0036,2023-12-12,15,260.59,South,Enjoy off total step wide.
O017163,C00673,P0026,2025-02-13,10,77.22,North,Source every fund.
O017164,C00539,P0034,2024-05-02,8,118.34,West,Receive commercial gas.
O017165,C00107,P0048,2023-10-30,16,174.25,South,Result question able rise your surface.
O017166,C00730,P0001,2024-02-18,13,108.09,North,Paper form difference physical.
O017167,C00103,P0068,2024-01-28,3,267.74,South,Assume improve computer protect across such student.
O017168,C00103,P0035,2025-05-19,11,39.95,Central,Piece guy throughout.
O017169,C00928,P0056,2024-07-20,3,474.01,East,Show movement response sometimes.
O017170,C00891,P0065,2024-03-07,13,360.83,West,Imagine together strategy middle.
O017171,C00700,P0008,2023-07-26,17,184.21,Central,Poor glass show try me start.
O017172,C00423,P0079,2025-05-01,13,146.67,South,Without large student.
O017173,C00088,P0074,2024-05-22,19,369.01,East,Cause control family college.
O017174,C00590,P0091,2024-12-27,1,328.97,North,Stop yet skin sister still.
O017175,C00435,P0085,2023-07-04,19,18.49,West,Fall Mr condition professional follow.
O017176,C00124,P0028,2025-02-18,3,288.41,North,Bring address community lead.
O017177,C00758,P0034,2025-01-30,18,146.17,West,Bag mention history toward.
O017178,C00060,P0050,2025-05-06,19,249.74,South,Election perform north left serve word.
O017179,C00976,P0063,2023-09-22,15,349.64,West,Whether peace hour people.
O017180,C00612,P0056,2024-12-14,4,358.31,West,Strong growth worry will hear.
O017181,C00742,P0020,2023-09-23,19,195.21,Central,Receive usually relationship add fish.
O017182,C00594,P0093,2023-07-31,10,121.32,North,Rich at charge activity.
O017183,C00148,P0037,2024-02-21,11,439.54,West,Way room Republican set throw.
O017184,C00090,P0057,2024-07-21,8,434.65,North,Happy fly black activity.
O017185,C00494,P0004,2024-01-09,15,101.42,North,Remain school conference garden talk energy example.
O017186,C00524,P0096,2024-01-28,6,59.16,West,Ago me ahead enough.
O017187,C00580,P0056,2023-09-15,11,275.57,South,Level from year state recently good better.
O017188,C00301,P0069,2024-10-25,13,55.0,South,Series radio here than reveal section.
O017189,C00476,P0005,2023-07-06,13,308.01,West,Huge what yeah.
O017190,C00503,P0068,2025-06-27,5,71.03,Central,Yard seat site attack few compare morning.
O017191,C00693,P0075,2024-01-30,14,65.48,East,Officer maybe show where similar.
O017192,C00912,P0058,2024-03-20,18,414.65,Central,Tonight own from government.
O017193,C00074,P0098,2023-07-08,18,217.77,South,Specific first than data boy account thing.
O017194,C00385,P0004,2023-09-03,16,21.46,North,Rise care away much general.
O017195,C00164,P0082,2025-06-12,3,27.31,North,Item wear later task always responsibility.
O017196,C00308,P0071,2024-08-24,9,202.08,South,Look test ahead avoid happy.
O017197,C00408,P0049,2023-10-11,7,285.32,North,Factor quality tough brother onto everybody.
O017198,C00855,P0017,2024-09-28,4,108.75,West,His close wind morning teach charge political.
O017199,C00083,P0057,2025-05-16,16,286.53,East,Easy pass none learn animal.
O017200,C00694,P0077,2025-02-25,12,496.72,East,Whose against product.
O017201,C00304,P0003,2024-10-26,16,221.0,East,Quality they first message.
O017202,C00391,P0063,2024-05-11,10,487.94,West,Line force six consider modern.
O017203,C00346,P0018,2024-03-12,17,272.32,West,North continue which food south toward trial suddenly.
